t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav0,nav2,trihdg,trires,aimq
4.50,fly,103.68,0.82,0.255,1,1896.0,370.0,0.0,0.0,0.00,0.09,150,150,-1,10.0,0.0,0.7,0.3,0.01,-0.03,0.00,0.00,0.00,0.00,0.06,0.03,98,-1,0,0,0.0,0.00,0.255,0.272,0.69,0,25,0,120.1,359.7,180.1,149.9,0.00,0
4.60,fly,103.75,0.75,0.254,1,1896.0,370.0,0.0,0.0,0.00,0.11,150,150,-1,10.0,0.0,1.4,0.4,0.01,0.01,0.00,0.00,0.00,0.00,0.08,0.04,98,-1,0,0,0.0,0.00,0.254,0.262,0.67,0,25,0,120.1,359.7,180.1,149.9,0.00,0
4.70,fly,103.81,0.69,0.255,1,1896.0,370.0,0.0,0.0,0.00,0.11,150,150,-1,10.0,0.0,2.2,0.4,0.01,0.03,0.00,0.00,0.00,0.00,0.10,0.06,98,-1,0,0,0.0,0.00,0.255,0.273,0.61,0,25,0,120.1,359.7,180.1,149.9,0.00,0
4.80,fly,103.85,0.65,0.260,1,1896.0,370.1,0.0,0.0,0.00,0.09,150,150,-1,10.0,0.0,3.0,0.4,0.01,0.05,0.00,0.00,0.00,0.00,0.08,0.04,98,-1,0,0,0.0,0.00,0.260,0.283,0.48,0,25,0,120.1,355.2,182.8,150.0,0.00,0
4.90,fly,103.88,0.62,0.267,1,1896.0,370.1,0.0,0.0,-0.09,0.01,150,150,-1,10.0,0.0,3.8,0.4,0.00,0.05,0.00,0.00,0.00,0.00,0.01,0.11,98,-1,0,0,0.0,0.00,0.267,0.289,0.33,0,25,0,120.1,355.2,182.8,150.0,0.00,0
5.00,fly,103.90,0.60,0.270,1,1895.9,370.1,0.0,0.0,-0.18,-0.08,150,150,-1,10.0,0.0,4.5,0.4,-0.00,0.04,0.00,0.00,0.00,0.00,-0.03,0.08,98,-1,0,0,0.0,0.00,0.270,0.286,0.25,0,25,0,120.1,355.2,182.8,150.0,0.00,0
5.10,fly,103.92,0.58,0.271,1,1895.9,370.1,0.0,0.0,-0.18,-0.08,150,150,-1,10.0,0.0,5.0,0.4,0.00,0.02,0.00,0.00,0.00,0.00,-0.15,0.11,98,-1,0,0,0.0,0.00,0.271,0.278,0.22,0,25,0,120.1,355.2,182.8,150.0,0.00,0
5.20,fly,103.94,0.56,0.273,1,1895.9,370.0,0.0,0.0,-0.18,-0.18,150,150,-1,10.0,0.0,5.3,0.3,0.00,-0.01,0.00,0.00,0.00,0.00,-0.24,0.06,98,-1,0,0,0.0,0.00,0.273,0.278,0.20,0,25,0,120.2,351.3,185.1,150.0,0.00,0
5.30,fly,103.95,0.55,0.274,1,1895.9,370.0,0.0,0.0,-0.35,-0.36,150,150,-1,10.0,0.0,5.4,0.3,0.00,-0.04,0.00,0.00,0.00,0.00,-0.37,0.09,98,-1,0,0,0.0,0.00,0.274,0.290,0.17,0,25,0,120.2,351.3,185.1,150.0,0.00,0
5.40,fly,103.98,0.52,0.272,1,1895.8,369.9,0.0,0.0,-0.35,-0.46,150,150,-1,10.0,0.0,5.4,0.3,0.00,-0.05,0.00,0.00,0.00,0.00,-0.49,0.12,98,-1,0,0,0.0,0.00,0.272,0.295,0.20,0,25,0,120.2,351.3,185.1,150.0,0.00,0
5.50,fly,104.00,0.50,0.268,1,1895.8,369.9,0.0,0.0,-0.44,-0.53,150,150,-1,10.0,0.0,5.5,0.4,0.01,-0.04,0.00,0.00,0.00,0.00,-0.58,0.07,98,-1,0,0,0.0,0.00,0.268,0.287,0.26,0,25,0,120.2,351.3,185.1,150.0,0.00,0
5.60,fly,104.02,0.48,0.269,1,1895.8,369.9,0.0,0.0,-0.44,-0.53,150,150,-1,10.0,0.0,5.8,0.4,0.01,-0.02,0.00,0.00,0.00,0.00,-0.68,0.11,98,-1,0,0,0.0,0.00,0.269,0.280,0.24,0,25,0,120.2,350.5,185.5,150.0,0.00,0
5.70,fly,104.04,0.46,0.270,1,1895.7,369.8,0.0,0.0,-0.53,-0.63,150,150,-1,10.0,0.0,6.1,0.4,0.01,0.01,0.00,0.00,0.00,0.00,-0.72,0.09,98,-1,0,0,0.0,0.00,0.270,0.277,0.21,0,25,0,120.2,350.5,185.5,150.0,0.00,0
5.80,fly,104.06,0.44,0.270,1,1895.7,369.8,0.0,0.0,-0.53,-0.63,150,150,-1,10.0,0.0,6.7,0.4,0.01,0.04,0.00,0.00,0.00,0.00,-0.81,0.14,98,-1,0,0,0.0,0.00,0.270,0.290,0.19,0,25,0,120.2,350.5,185.5,150.0,0.00,0
5.90,fly,104.07,0.43,0.270,1,1895.7,369.7,0.0,0.0,-0.53,-0.69,150,150,-1,10.0,0.0,7.3,0.4,0.01,0.05,0.00,0.00,0.00,0.00,-0.86,0.11,98,-1,0,0,0.0,0.00,0.270,0.292,0.19,0,25,0,120.2,350.5,185.5,150.0,0.00,0
6.00,fly,104.09,0.41,0.268,1,1895.5,369.5,0.0,0.0,-0.66,-0.89,150,150,-1,10.0,0.0,7.7,0.4,0.00,0.04,0.00,0.00,0.00,0.00,-0.98,0.14,98,-1,0,0,0.0,0.00,0.268,0.285,0.21,0,25,0,120.3,347.3,187.5,150.0,0.00,0
6.10,fly,104.11,0.39,0.270,1,1895.5,369.5,0.0,0.0,-0.66,-0.89,150,150,-1,4.0,0.0,8.1,0.4,0.01,0.08,0.00,0.00,0.00,0.00,-1.10,0.12,98,-1,0,0,0.0,0.00,0.270,0.303,0.18,0,25,0,120.3,347.3,187.5,150.0,0.00,0
6.20,fly,104.12,0.38,0.271,1,1895.5,369.4,0.0,0.0,-0.70,-1.00,150,150,-1,-2.0,0.0,8.2,0.5,0.01,0.11,0.00,0.00,0.00,0.00,-1.22,0.10,98,-1,0,0,0.0,0.00,0.271,0.319,0.15,0,25,0,120.3,347.3,187.5,150.0,0.00,0
6.30,fly,104.13,0.37,0.273,1,1895.3,369.2,0.0,0.0,-0.88,-1.24,150,150,-1,-8.0,0.0,8.2,0.5,0.01,0.14,0.00,0.00,0.00,0.00,-1.37,0.12,98,-1,0,0,0.0,0.00,0.273,0.333,0.11,0,25,0,120.3,347.3,187.5,150.0,0.00,0
6.40,fly,104.14,0.36,0.274,1,1895.2,369.1,0.0,0.0,-0.97,-1.37,150,150,-1,-10.0,0.0,7.9,0.5,0.01,0.13,0.00,0.00,0.00,0.00,-1.52,0.13,98,-1,0,0,0.0,0.00,0.274,0.330,0.08,0,25,0,120.3,347.1,187.6,150.0,0.00,0
6.50,fly,104.15,0.35,0.276,1,1895.2,369.1,0.0,0.0,-0.97,-1.37,150,150,-1,-10.0,0.0,7.4,0.5,0.01,0.09,0.00,0.00,0.00,0.00,-1.67,0.14,98,-1,0,0,0.0,0.00,0.276,0.317,0.05,0,25,0,120.3,347.1,187.6,150.0,0.00,0
6.60,fly,104.15,0.35,0.278,1,1895.0,368.8,0.0,0.0,-1.14,-1.61,150,150,-1,-10.0,0.0,6.6,0.6,0.01,0.04,0.00,0.00,0.00,0.00,-1.83,0.15,98,-1,0,0,0.0,0.00,0.278,0.301,0.01,0,25,0,120.3,347.1,187.6,150.0,0.00,0
6.70,fly,104.15,0.35,0.280,1,1894.9,368.6,0.0,0.0,-1.14,-1.70,150,150,-1,-10.0,0.0,5.6,0.6,0.01,-0.00,0.00,0.00,0.00,0.00,-1.97,0.17,98,-1,0,0,0.0,0.00,0.280,0.287,-0.02,0,25,0,120.3,347.1,187.6,150.0,0.00,0
6.80,fly,104.15,0.35,0.282,1,1894.8,368.4,0.0,0.0,-1.23,-1.77,150,150,-1,-10.0,0.0,4.3,0.7,0.02,-0.05,0.00,0.00,0.00,0.00,-2.05,0.12,98,-1,0,0,0.0,0.00,0.282,0.308,-0.05,0,25,0,120.2,353.2,184.0,149.9,0.00,0
6.90,fly,104.15,0.35,0.281,1,1894.8,368.4,0.0,0.0,-1.23,-1.77,150,150,-1,-10.0,0.0,2.9,0.7,0.02,-0.08,0.00,0.00,0.00,0.00,-2.15,0.17,98,-1,0,0,0.0,0.00,0.281,0.321,-0.02,0,25,0,120.2,353.2,184.0,149.9,0.00,0
7.00,fly,104.16,0.34,0.276,1,1894.6,368.3,0.0,0.0,-1.23,-1.78,150,150,-1,-10.0,0.0,1.5,0.8,0.01,-0.09,0.00,0.00,0.00,0.00,-2.16,0.16,98,-1,0,0,0.0,0.00,0.276,0.319,0.08,0,25,0,120.2,353.2,184.0,149.9,0.00,0
7.10,fly,104.17,0.33,0.274,1,1894.5,368.1,0.0,0.0,-1.23,-1.76,150,150,-1,-10.0,0.0,0.2,0.8,0.01,-0.09,0.00,0.00,0.00,0.00,-2.14,0.18,98,-1,0,0,0.0,0.00,0.274,0.314,0.11,0,25,0,120.2,353.2,184.0,149.9,0.00,0
7.20,fly,104.18,0.32,0.275,1,1894.3,367.7,0.0,0.0,-1.14,-1.60,150,150,-1,-10.0,0.0,-0.9,0.8,0.01,-0.07,0.00,0.00,0.00,0.00,-2.09,0.20,98,-1,0,0,0.0,0.00,0.275,0.310,0.09,0,25,0,120.2,2.3,178.6,149.8,0.00,0
7.30,fly,104.18,0.32,0.276,1,1894.2,367.6,0.0,0.0,-1.14,-1.49,150,150,-1,-10.0,0.0,-1.8,0.8,0.02,-0.05,0.00,0.00,0.00,0.00,-1.96,0.18,98,-1,0,0,0.0,0.00,0.276,0.304,0.07,0,25,0,120.2,2.3,178.6,149.8,0.00,0
7.40,fly,104.19,0.31,0.278,1,1894.2,367.6,0.0,0.0,-1.14,-1.49,150,150,-1,-10.0,0.0,-2.6,0.9,0.02,-0.03,0.00,0.00,0.00,0.00,-1.87,0.23,98,-1,0,0,0.0,0.00,0.278,0.297,0.04,0,25,0,120.2,2.3,178.6,149.8,0.00,0
7.50,fly,104.18,0.32,0.279,1,1894.0,367.5,0.0,0.0,-1.05,-1.37,150,150,-1,-10.0,0.0,-3.1,0.9,0.02,-0.01,0.00,0.00,0.00,0.00,-1.72,0.22,98,-1,0,0,0.0,0.00,0.279,0.289,0.02,0,25,0,120.2,2.3,178.6,149.8,0.00,0
7.60,fly,104.19,0.31,0.279,1,1893.9,367.2,0.0,0.0,-0.92,-1.11,150,150,-1,-10.0,0.0,-3.5,0.9,0.01,0.02,0.00,0.00,0.00,0.00,-1.56,0.21,98,-1,0,0,0.0,0.00,0.279,0.291,0.02,0,25,0,120.2,6.9,176.0,149.8,0.00,0
7.70,fly,104.20,0.30,0.275,1,1893.9,367.2,0.0,0.0,-0.92,-1.11,150,150,-1,-10.0,0.0,-3.8,0.9,0.01,0.02,0.00,0.00,0.00,0.00,-1.42,0.24,98,-1,0,0,0.0,0.00,0.275,0.290,0.10,0,25,0,120.2,6.9,176.0,149.8,0.00,0
7.80,fly,104.22,0.28,0.268,1,1893.8,367.1,0.0,0.0,-0.88,-0.99,150,150,-1,-10.0,0.0,-4.0,1.0,0.01,0.03,0.00,0.00,0.00,0.00,-1.30,0.26,98,-1,0,0,0.0,0.00,0.268,0.284,0.23,0,25,0,120.2,6.9,176.0,149.8,0.00,0
7.90,fly,104.26,0.24,0.262,1,1893.7,367.0,0.0,0.0,-0.79,-0.87,150,150,-1,-10.0,0.0,-4.3,0.9,0.01,0.02,0.00,0.00,0.00,0.00,-1.15,0.25,98,-1,0,0,0.0,0.00,0.262,0.275,0.32,0,25,0,120.2,6.9,176.0,149.8,0.00,0
8.00,fly,104.29,0.21,0.260,1,1893.5,366.9,0.0,0.0,-0.70,-0.65,150,150,-1,-10.0,0.0,-4.7,0.9,0.01,0.01,0.00,0.00,0.00,0.00,-1.03,0.26,98,-1,0,0,0.0,0.00,0.260,0.265,0.34,0,25,0,120.2,8.9,174.8,149.8,0.00,0
8.10,fly,104.32,0.18,0.260,1,1893.5,366.9,0.0,0.0,-0.70,-0.65,150,150,-1,-4.0,0.0,-5.2,0.9,0.01,-0.07,0.00,0.00,0.00,0.00,-0.91,0.28,98,-1,0,0,0.0,0.00,0.260,0.293,0.31,0,25,0,120.2,8.9,174.8,149.8,0.00,0
8.20,fly,104.34,0.16,0.264,1,1893.5,366.8,0.0,0.0,-0.62,-0.54,150,150,-1,0.0,0.0,-5.7,0.9,0.01,-0.12,0.00,0.00,0.00,0.00,-0.78,0.26,98,-1,0,0,0.0,0.00,0.264,0.317,0.22,0,25,0,120.2,8.9,174.8,149.8,0.00,0
8.30,fly,104.34,0.16,0.270,1,1893.4,366.7,0.0,0.0,-0.53,-0.30,150,150,-1,0.0,0.0,-6.1,0.9,0.01,-0.11,0.00,0.00,0.00,0.00,-0.68,0.31,98,-1,0,0,0.0,0.00,0.270,0.320,0.10,0,25,0,120.2,8.9,174.8,149.8,0.00,0
8.40,fly,104.35,0.15,0.271,1,1893.3,366.7,0.0,0.0,-0.44,-0.13,150,150,-1,0.0,0.0,-6.3,0.9,0.01,-0.09,0.00,0.00,0.00,0.00,-0.52,0.31,98,-1,0,0,0.0,0.00,0.271,0.312,0.07,0,25,0,120.3,11.6,173.2,149.8,0.00,0
