t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,68.50,281.50,0.378,1,3203.9,-1862.4,-1311.4,2227.9,0.00,0.00,243,243,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-2,-0.0,-0.03,0.378,0.378,0.00,0,0,0,26.2,180.0,180.0,243.8,0.00,0,-0.0,-0.0
0.10,climb,68.50,281.50,0.643,1,3203.9,-1862.4,-1311.4,2227.9,0.00,0.00,243,243,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-5,0.0,-0.09,0.643,0.643,0.00,0,0,0,26.2,180.0,180.0,243.8,0.00,0,0.0,0.0
0.20,climb,68.50,281.50,0.918,1,3203.9,-1862.4,-1311.4,2227.9,0.00,0.00,243,243,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-8,0.0,-0.15,0.919,0.919,0.00,0,0,0,26.2,180.0,180.0,243.8,0.00,0,0.0,0.0
0.30,climb,68.50,281.50,1.000,1,3203.9,-1862.4,-1311.4,2227.9,0.00,0.00,243,243,-1,0.0,0.0,0.0,-0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-11,0.0,-0.21,1.000,1.000,0.03,0,0,0,26.2,180.0,180.0,243.8,0.00,0,0.0,0.0
0.40,climb,68.54,281.46,1.000,1,3203.9,-1862.4,-1311.4,2227.9,0.00,0.00,243,243,-1,0.0,0.0,-0.1,0.1,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-13,-1.9,-0.26,1.000,1.000,0.25,0,0,0,26.2,180.0,180.0,243.8,0.00,0,-0.9,-0.5
0.50,climb,68.71,281.29,1.000,1,3203.9,-1862.4,-1311.4,2227.9,0.00,0.00,243,243,-1,0.0,0.0,-0.2,0.1,0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-16,-1.9,-0.29,1.000,1.000,1.26,0,0,0,26.2,180.0,180.0,243.8,0.00,0,-0.9,-0.5
0.60,climb,69.11,280.89,1.000,1,3203.9,-1862.4,-1311.4,2227.9,-0.18,0.00,243,243,-1,0.0,0.0,-0.3,0.1,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-19,-12.5,-0.28,1.000,1.000,3.31,0,0,0,26.2,180.0,180.0,243.8,0.00,0,-0.9,0.6
0.70,climb,69.81,280.19,1.000,1,3203.9,-1862.4,-1311.4,2227.9,-0.18,0.00,243,243,-1,0.0,0.0,-0.4,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.16,0.08,-1,-1,1,-22,-21.0,-0.20,1.000,1.000,6.19,0,0,0,26.2,180.0,180.0,243.8,0.00,0,-0.2,1.9
0.80,climb,70.83,279.17,1.000,1,3203.8,-1862.4,-1311.4,2227.9,-0.35,0.00,242,238,-1,0.0,0.0,-0.4,-0.2,-0.03,-0.00,0.00,0.00,0.00,0.00,0.16,0.08,99,-1,1,-25,-29.3,-0.08,1.000,1.000,9.38,0,26,0,31.0,179.6,179.4,239.0,0.00,0,0.6,3.3
0.90,climb,72.17,277.83,1.000,1,3203.8,-1862.4,-1311.3,2227.9,-0.35,0.00,241,238,-1,0.0,0.0,-0.3,-0.5,-0.06,0.01,0.00,0.00,0.00,0.00,0.31,0.17,99,-1,1,-27,-29.3,0.04,1.000,1.000,12.52,0,26,0,31.0,179.6,179.4,239.0,0.00,0,0.6,3.3
