t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,77.05,272.95,1.000,1,1407.6,2234.9,6.9,28.6,0.00,0.00,17,16,-1,0.0,0.0,-9.2,-2.7,-0.03,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,2,0.0,0.03,1.000,1.000,0.00,0,0,0,253.5,329.2,350.0,16.7,0.00,0,0.0,0.0
0.10,climb,77.05,272.95,1.000,1,1407.6,2234.9,6.9,28.6,0.00,0.00,17,16,-1,0.0,0.0,-9.2,-2.7,-0.03,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,5,0.0,0.09,1.000,1.000,0.00,0,0,0,253.5,329.2,350.0,16.7,0.00,0,0.1,0.3
0.20,climb,77.05,272.95,1.000,1,1407.6,2234.9,6.9,28.6,0.00,0.00,17,16,-1,0.0,0.0,-9.2,-2.7,-0.03,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,8,0.2,0.15,1.000,1.000,0.00,0,0,0,253.5,329.2,350.0,16.7,0.00,0,0.3,-0.1
0.30,climb,77.06,272.94,1.000,1,1407.6,2234.9,6.9,28.6,0.00,0.00,17,16,-1,0.0,0.0,-9.2,-2.7,-0.03,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,11,0.2,0.21,1.000,1.000,0.04,0,0,0,253.5,329.2,350.0,16.7,0.00,0,0.3,-0.1
0.40,climb,77.11,272.89,1.000,1,1407.6,2234.9,6.9,28.6,0.00,-0.35,17,17,-1,0.0,0.0,-9.5,-2.8,-0.04,-0.14,0.00,0.00,0.00,0.00,0.34,-0.10,-1,-1,1,13,1.4,0.24,1.000,1.000,0.30,0,0,0,253.3,328.8,349.7,16.9,0.00,0,-0.8,-0.0
0.50,climb,77.28,272.72,1.000,1,1407.6,2234.8,6.9,28.7,0.00,-0.98,17,17,-1,0.0,0.0,-10.4,-3.0,-0.06,-0.24,0.03,0.00,0.00,0.00,0.50,-0.15,-1,-1,1,16,9.0,0.24,1.000,1.000,1.33,0,0,0,253.3,328.8,349.7,16.9,0.00,0,-13.9,2.0
0.60,climb,77.66,272.34,1.000,1,1407.6,2234.6,6.9,28.7,0.00,-1.69,17,17,-1,0.0,0.0,-11.9,-3.5,-0.10,-0.36,0.08,0.00,0.00,0.00,0.93,-0.28,-1,-1,1,19,17.1,0.21,1.000,1.000,3.18,0,0,0,253.3,328.8,349.7,16.9,0.00,0,-22.1,3.2
0.70,climb,78.30,271.70,1.000,1,1407.6,2234.6,6.9,28.9,0.00,-1.69,17,17,-1,0.0,0.0,-14.1,-4.3,-0.16,-0.49,0.16,0.00,0.00,0.00,1.62,-0.49,-1,-1,1,22,17.1,0.10,1.000,1.000,5.75,0,0,0,253.3,328.8,349.7,16.9,0.00,0,-22.1,3.2
0.80,climb,79.23,270.77,1.000,1,1407.6,2233.9,6.9,29.2,0.26,-4.66,18,23,-1,0.0,0.0,-15.6,-5.1,-0.17,-0.40,0.21,0.00,0.00,0.00,2.87,-0.84,99,-1,1,24,31.4,-0.02,1.000,1.000,8.61,0,26,0,246.7,323.6,342.4,23.8,0.00,0,-6.1,-2.5
0.90,climb,80.44,269.56,1.000,1,1407.6,2233.3,6.9,29.6,0.48,-6.59,19,23,-1,0.0,0.0,-15.4,-5.6,-0.14,-0.16,0.21,0.00,0.00,0.00,4.49,-1.26,99,-1,1,26,35.2,-0.10,1.000,1.000,11.40,0,26,0,246.7,323.6,342.4,23.8,0.00,0,12.6,-8.2
