t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,92.50,257.50,0.378,1,1260.3,-105.7,632.2,471.2,0.00,0.00,169,169,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-2,0.0,-0.03,0.378,0.378,0.00,0,0,0,100.4,360.0,180.0,169.6,0.00,0,0.0,0.0
0.10,climb,92.50,257.50,0.642,1,1260.3,-105.7,632.2,471.2,0.00,0.00,169,169,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-4,0.0,-0.09,0.643,0.643,0.00,0,0,0,100.4,360.0,180.0,169.6,0.00,0,0.0,0.0
0.20,climb,92.50,257.50,0.917,1,1260.3,-105.7,632.2,471.2,0.00,0.00,169,169,-1,0.0,0.0,0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-8,0.0,-0.15,0.919,0.919,0.00,0,0,0,100.4,360.0,180.0,169.6,0.00,0,0.0,-0.0
0.30,climb,92.50,257.50,1.000,1,1260.3,-105.7,632.2,471.2,0.00,0.00,169,169,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-11,-0.0,-0.21,1.000,1.000,0.00,0,0,0,100.4,360.0,180.0,169.6,0.00,0,0.0,0.3
0.40,climb,92.53,257.47,1.000,1,1260.3,-105.7,632.2,471.2,0.00,0.01,169,169,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.01,0.00,-1,-1,1,-13,-1.7,-0.27,1.000,1.000,0.13,0,0,0,100.5,0.2,180.0,169.5,0.00,0,-0.4,0.1
0.50,climb,92.69,257.31,1.000,1,1260.3,-105.7,632.2,471.2,0.00,0.01,169,169,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,-1,-1,1,-16,-5.4,-0.29,1.000,1.000,1.15,0,0,0,100.5,0.2,180.0,169.5,0.00,0,-0.8,0.2
0.60,climb,93.08,256.92,1.000,1,1260.3,-105.7,632.2,471.2,0.00,0.02,169,169,-1,0.0,0.0,-0.2,-0.0,-0.00,-0.02,0.00,0.00,0.00,0.00,0.01,0.00,-1,-1,1,-19,-11.4,-0.28,1.000,1.000,3.20,0,0,0,100.5,0.2,180.0,169.5,0.00,0,-1.2,0.3
0.70,climb,93.77,256.23,1.000,1,1260.3,-105.7,632.2,471.2,0.00,0.02,169,169,-1,0.0,0.0,-0.3,-0.1,-0.00,-0.02,0.00,0.00,0.00,0.00,0.02,0.00,-1,-1,1,-22,-11.4,-0.22,1.000,1.000,6.09,0,0,0,100.5,0.2,180.0,169.5,0.00,0,-1.2,0.3
0.80,climb,95.40,254.60,1.000,1,1260.3,-105.7,632.2,471.2,0.00,0.07,168,164,-1,0.0,0.0,-0.4,-0.1,-0.00,-0.02,0.00,0.00,0.00,0.00,0.07,0.02,96,-1,1,-25,-19.7,-0.10,1.000,1.000,9.27,0,26,0,105.0,1.3,179.6,165.0,0.00,0,-0.9,0.2
0.90,climb,96.09,253.91,1.000,1,1260.3,-105.7,632.2,471.2,0.09,0.19,167,164,-1,0.0,0.0,-0.4,-0.0,0.01,-0.01,0.00,0.00,0.00,0.00,0.15,-0.06,96,-1,1,-27,-35.4,0.02,1.000,1.000,12.42,0,26,0,105.0,1.3,179.6,165.0,0.00,0,-0.0,-0.7
