t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,96.50,253.50,1.000,1,1892.5,365.5,-607.0,-387.0,0.00,0.00,269,269,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-2,0.0,-0.03,1.000,1.000,0.00,0,0,0,0.0,180.0,0.0,270.0,0.00,0,0.0,0.0
0.10,climb,96.50,253.50,1.000,1,1892.5,365.5,-607.0,-387.0,0.00,0.00,269,269,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-5,0.0,-0.09,1.000,1.000,0.00,0,0,0,0.0,180.0,0.0,270.0,0.00,0,0.0,0.0
0.20,climb,96.50,253.50,1.000,1,1892.5,365.5,-607.0,-387.0,0.00,0.00,269,269,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-8,0.0,-0.15,1.000,1.000,0.00,0,0,0,0.0,180.0,0.0,270.0,0.00,0,0.0,0.0
0.30,climb,96.50,253.50,1.000,1,1892.5,365.5,-607.0,-387.0,0.00,0.00,269,269,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-10,0.0,-0.21,1.000,1.000,0.00,0,0,0,0.0,180.0,0.0,270.0,0.00,0,0.0,0.0
0.40,climb,96.50,253.50,1.000,1,1892.5,365.5,-607.0,-387.0,0.00,0.00,269,269,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-14,0.0,-0.27,1.000,1.000,0.00,0,0,0,0.0,180.0,180.0,270.0,0.00,0,0.0,0.0
0.50,climb,96.50,253.50,1.000,1,1892.5,365.5,-607.0,-387.0,0.00,0.00,269,269,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-17,-0.0,-0.33,1.000,1.000,0.00,0,0,0,0.0,180.0,180.0,270.0,0.00,0,-0.0,0.0
0.60,climb,96.67,253.33,1.000,1,1892.5,365.5,-607.0,-387.0,0.00,-0.00,269,269,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-1,-1,1,-20,-1.7,-0.36,1.000,1.000,1.03,0,0,0,0.0,180.0,180.0,270.0,0.00,0,-0.2,0.0
0.70,climb,97.15,252.85,1.000,1,1892.5,365.5,-607.0,-387.0,0.00,0.00,269,269,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-23,-17.7,-0.29,1.000,1.000,3.94,0,0,0,0.0,180.0,180.0,270.0,0.00,0,-1.2,0.3
0.80,climb,97.94,252.06,1.000,1,1892.5,365.5,-607.0,-387.0,0.00,0.00,268,266,-1,0.0,0.0,-0.2,-0.0,-0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,76,-1,1,-25,-17.7,-0.15,1.000,1.000,7.15,0,26,0,3.4,179.9,179.0,266.6,0.00,0,-1.2,0.3
0.90,climb,99.05,250.95,1.000,1,1892.5,365.5,-607.0,-387.0,0.00,0.01,268,266,-1,0.0,0.0,-0.4,-0.0,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,-0.01,76,-1,1,-28,-28.5,0.02,1.000,1.000,10.32,0,26,0,3.4,179.9,179.0,266.6,0.00,0,-1.6,0.2
1.00,climb,100.47,249.53,1.000,1,1892.5,365.5,-607.0,-387.0,-0.09,0.04,268,266,-1,0.0,0.0,-0.5,0.0,0.01,-0.02,0.00,0.00,0.00,0.00,0.09,-0.04,76,-1,1,-30,-38.2,0.16,1.000,1.000,13.45,0,26,0,3.4,179.9,179.0,266.6,0.00,0,-1.3,-0.3
1.10,climb,102.20,247.80,1.000,1,1892.5,365.5,-607.0,-387.0,-0.18,0.08,267,266,-1,0.0,0.0,-0.5,0.1,0.02,-0.01,0.00,0.00,0.00,0.00,0.18,-0.07,76,-1,1,-33,-44.4,0.23,1.000,1.000,16.55,0,26,0,3.4,179.9,179.0,266.6,0.00,0,-0.6,-0.6
1.20,climb,104.24,245.76,1.000,1,1892.4,365.5,-606.9,-387.0,-0.26,0.11,265,249,-1,0.0,0.0,-0.5,0.3,0.02,0.01,0.00,0.00,0.00,0.00,0.27,-0.09,76,-1,1,-33,-45.8,0.25,1.000,1.000,19.63,0,26,0,19.5,180.1,180.3,250.4,0.00,0,0.4,-0.8
