t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,77.50,272.50,0.378,1,980.8,525.9,911.7,-160.4,0.00,0.00,64,64,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-2,0.0,-0.03,0.378,0.378,0.00,0,0,0,204.8,360.0,360.0,65.2,0.00,0,0.0,0.0
0.10,climb,77.50,272.50,0.643,1,980.8,525.9,911.7,-160.4,0.00,0.00,64,64,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-5,0.0,-0.09,0.643,0.643,0.00,0,0,0,204.8,360.0,360.0,65.2,0.00,0,0.0,0.0
0.20,climb,77.50,272.50,0.918,1,980.8,525.9,911.7,-160.4,0.00,0.00,64,64,-1,0.0,0.0,-0.0,-0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-8,0.0,-0.15,0.919,0.919,0.00,0,0,0,204.8,360.0,360.0,65.2,0.00,0,0.0,0.0
0.30,climb,77.50,272.50,1.000,1,980.8,525.9,911.7,-160.4,0.00,0.00,64,64,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-11,0.0,-0.21,1.000,1.000,0.00,0,0,0,204.8,360.0,360.0,65.2,0.00,0,0.0,0.0
0.40,climb,77.54,272.46,1.000,1,980.8,525.9,911.7,-160.4,-0.04,0.00,64,64,-1,0.0,0.0,0.1,0.0,0.01,0.01,0.00,0.00,0.00,0.00,-0.04,-0.02,-1,-1,1,-13,-0.4,-0.26,1.000,1.000,0.24,0,0,0,204.9,0.1,0.1,65.1,0.00,0,1.0,-0.4
0.50,climb,77.71,272.29,1.000,1,980.8,525.9,911.7,-160.4,-0.04,0.00,64,64,-1,0.0,0.0,0.1,0.1,0.00,0.01,0.00,0.00,0.00,0.00,-0.04,-0.02,-1,-1,1,-16,-1.8,-0.29,1.000,1.000,1.26,0,0,0,204.9,0.1,0.1,65.1,0.00,0,0.5,-0.3
0.60,climb,78.11,271.89,1.000,1,980.8,525.9,911.7,-160.4,-0.04,0.04,64,64,-1,0.0,0.0,0.1,0.1,0.00,-0.00,0.00,0.00,0.00,0.00,-0.06,0.02,-1,-1,1,-19,-11.9,-0.28,1.000,1.000,3.30,0,0,0,204.9,0.1,0.1,65.1,0.00,0,-1.2,0.1
0.70,climb,78.81,271.19,1.000,1,980.8,525.9,911.7,-160.4,-0.09,0.09,64,64,-1,0.0,0.0,-0.1,0.0,-0.00,-0.03,0.00,0.00,0.00,0.00,-0.06,0.02,-1,-1,1,-22,-19.6,-0.21,1.000,1.000,6.19,0,0,0,204.9,0.1,0.1,65.1,0.00,0,-2.8,0.9
0.80,climb,79.83,270.17,1.000,1,980.8,525.9,911.7,-160.4,-0.09,0.09,63,60,-1,0.0,0.0,-0.4,-0.1,-0.02,-0.05,0.00,0.00,0.00,0.00,-0.12,0.04,95,-1,1,-25,-26.6,-0.10,1.000,1.000,9.38,0,26,0,209.4,359.7,359.5,60.6,0.00,0,-4.1,1.6
0.90,climb,81.16,268.84,1.000,1,980.8,525.9,911.7,-160.4,-0.04,0.07,63,60,-1,0.0,0.0,-0.8,-0.2,-0.02,-0.07,0.00,0.00,0.00,0.00,-0.12,0.04,95,-1,1,-27,-32.5,-0.01,1.000,1.000,12.53,0,26,0,209.4,359.7,359.5,60.6,0.00,0,-4.9,2.0
