t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,96.50,253.50,0.378,1,1694.3,501.3,198.2,-135.8,0.00,0.00,31,31,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-2,0.0,-0.03,0.378,0.378,0.00,0,0,0,238.0,0.0,0.0,32.0,0.00,0,0.0,0.0
0.10,climb,96.50,253.50,0.643,1,1694.3,501.3,198.2,-135.8,0.00,0.00,31,31,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-5,0.0,-0.09,0.643,0.643,0.00,0,0,0,238.0,0.0,0.0,32.0,0.00,0,0.0,0.0
0.20,climb,96.50,253.50,0.917,1,1694.3,501.3,198.2,-135.8,0.00,0.00,31,31,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-8,0.0,-0.15,0.919,0.919,0.00,0,0,0,238.0,0.0,0.0,32.0,0.00,0,0.0,0.0
0.30,climb,96.50,253.50,1.000,1,1694.3,501.3,198.2,-135.8,0.00,-0.04,31,31,-1,0.0,0.0,0.0,0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-10,-0.3,-0.21,1.000,1.000,0.03,0,0,0,238.0,0.0,0.0,32.0,0.00,0,-0.7,0.9
0.40,climb,96.54,253.46,1.000,1,1694.3,501.3,198.2,-135.8,0.00,-0.04,31,31,-1,0.0,0.0,-0.1,-0.1,-0.01,-0.01,0.00,0.00,0.00,0.00,0.04,-0.02,-1,-1,1,-13,-1.9,-0.26,1.000,1.000,0.25,0,0,0,238.1,359.8,359.9,31.9,0.00,0,-0.8,0.7
0.50,climb,96.72,253.28,1.000,1,1694.3,501.3,198.2,-135.8,0.00,-0.07,31,31,-1,0.0,0.0,-0.2,-0.1,-0.01,-0.02,0.00,0.00,0.00,0.00,0.04,-0.02,-1,-1,1,-16,-5.8,-0.29,1.000,1.000,1.26,0,0,0,238.1,359.8,359.9,31.9,0.00,0,-1.1,0.7
0.60,climb,97.11,252.89,1.000,1,1694.3,501.3,198.2,-135.8,0.00,-0.12,31,31,-1,0.0,0.0,-0.3,-0.2,-0.01,-0.02,0.00,0.00,0.00,0.00,0.06,-0.03,-1,-1,1,-19,-12.6,-0.27,1.000,1.000,3.31,0,0,0,238.1,359.8,359.9,31.9,0.00,0,-0.8,0.0
0.70,climb,97.81,252.19,1.000,1,1694.3,501.3,198.2,-135.8,0.00,-0.12,31,31,-1,0.0,0.0,-0.3,-0.2,0.00,-0.01,0.00,0.00,0.00,0.00,0.10,-0.06,-1,-1,1,-22,-12.6,-0.20,1.000,1.000,6.20,0,0,0,238.1,359.8,359.9,31.9,0.00,0,-0.8,0.0
0.80,climb,98.83,251.17,1.000,1,1694.3,501.2,198.2,-135.8,-0.09,-0.32,30,26,-1,0.0,0.0,-0.3,-0.0,0.02,-0.00,0.00,0.00,0.00,0.00,0.15,-0.19,99,-1,1,-25,-29.8,-0.07,1.000,1.000,9.38,0,26,0,242.9,359.3,359.7,27.1,0.00,0,0.6,-2.4
0.90,climb,100.15,249.85,1.000,1,1694.3,501.2,198.2,-135.7,-0.09,-0.36,30,26,-1,0.0,0.0,-0.3,0.3,0.05,0.01,0.00,0.00,0.00,0.00,0.23,-0.23,99,-1,1,-27,-36.5,0.05,1.000,1.000,12.52,0,26,0,242.9,359.3,359.7,27.1,0.00,0,1.0,-3.1
1.00,climb,101.79,248.21,1.000,1,1694.3,501.2,198.2,-135.7,0.00,-0.37,29,26,-1,0.0,0.0,-0.1,0.6,0.05,0.02,0.00,0.00,0.00,0.00,0.27,-0.25,99,-1,1,-30,-40.0,0.14,1.000,1.000,15.64,0,26,0,242.9,359.3,359.7,27.1,0.00,0,1.0,-2.8
1.10,climb,103.73,246.27,1.000,1,1694.3,501.1,198.2,-135.7,0.09,-0.34,29,26,-1,0.0,0.0,0.0,0.9,0.05,0.02,0.00,0.00,0.00,0.00,0.33,-0.18,99,-1,1,-32,-39.8,0.16,1.000,1.000,18.73,0,26,0,242.9,359.3,359.7,27.1,0.00,0,0.7,-1.6
1.20,climb,105.99,244.01,1.000,1,1694.3,501.1,198.2,-135.6,0.09,-0.34,26,11,-1,0.0,0.0,0.1,1.0,0.02,0.02,0.00,0.00,0.00,0.00,0.34,-0.07,99,-1,1,-33,-39.8,0.14,1.000,1.000,21.78,0,26,0,257.7,1.6,0.4,12.3,0.00,0,0.7,-1.6
1.30,climb,108.54,241.46,1.000,1,1694.4,501.1,198.1,-135.6,0.26,-0.25,24,11,-1,0.0,0.0,0.1,0.8,-0.01,-0.00,0.00,0.00,0.00,0.00,0.34,0.14,99,-1,1,-33,-36.3,0.06,1.000,1.000,24.81,0,26,0,257.7,1.6,0.4,12.3,0.00,0,-0.4,0.7
1.40,climb,111.41,238.59,1.000,1,1694.4,501.1,198.1,-135.6,0.53,-0.10,22,11,-1,0.0,0.0,-0.1,0.4,-0.06,-0.03,0.00,0.00,0.00,0.00,0.32,0.35,99,-1,1,-34,-25.8,-0.07,1.000,1.000,27.80,0,26,0,257.7,1.6,0.4,12.3,0.00,0,-3.8,6.0
1.50,climb,114.57,235.43,1.000,1,1694.4,501.1,198.1,-135.6,0.53,-0.10,20,11,-1,0.0,0.0,-0.5,-0.3,-0.10,-0.07,0.00,0.00,0.00,0.00,0.28,0.46,99,-1,1,-36,-25.8,-0.20,1.000,1.000,30.76,0,26,0,257.7,1.6,0.4,12.3,0.00,0,-3.8,6.0
1.60,climb,118.02,231.98,1.000,1,1694.5,501.0,198.0,-135.6,0.40,-0.20,17,0,-1,0.0,0.0,-1.0,-0.9,-0.10,-0.09,0.00,0.00,0.00,0.00,0.25,0.47,99,-1,1,-36,-19.4,-0.29,1.000,1.000,33.70,0,26,0,268.7,319.9,358.9,1.3,0.00,0,-5.1,5.9
1.70,climb,121.76,228.24,1.000,1,1694.6,501.0,198.0,-135.5,0.22,-0.38,15,0,-1,0.0,0.0,-1.6,-1.4,-0.09,-0.09,0.00,0.00,0.00,0.00,0.29,0.33,99,-1,1,-36,-20.9,-0.34,1.000,1.000,36.60,0,26,0,268.7,319.9,358.9,1.3,0.00,0,-3.7,3.7
1.80,climb,125.78,224.22,1.000,1,1694.6,500.9,197.9,-135.5,-0.13,-0.66,13,0,-1,0.0,0.0,-1.9,-1.6,-0.05,-0.07,0.00,0.00,0.00,0.00,0.42,0.13,99,-1,1,-37,-25.6,-0.32,1.000,1.000,39.46,0,26,0,268.7,319.9,358.9,1.3,0.00,0,-0.8,0.1
1.90,climb,130.08,219.92,1.000,1,1694.6,500.9,197.9,-135.4,-0.13,-0.66,11,0,-1,0.0,0.0,-2.0,-1.4,0.02,-0.03,0.00,0.00,0.00,0.00,0.62,-0.25,99,-1,1,-38,-25.6,-0.25,1.000,1.000,42.29,0,26,0,268.7,319.9,358.9,1.3,0.00,0,-0.8,0.1
2.00,climb,134.64,215.36,1.000,1,1694.5,500.9,198.0,-135.4,-0.44,-0.96,8,350,-1,0.0,0.0,-1.7,-0.8,0.09,0.03,0.00,0.00,0.00,0.00,0.89,-0.56,99,-1,1,-38,-32.5,-0.11,1.000,1.000,45.08,0,26,0,279.1,189.7,358.4,351.0,0.00,0,2.8,-4.2
2.10,climb,139.48,210.52,0.837,1,1694.5,500.7,198.0,-135.2,-0.70,-1.22,5,350,-1,0.0,0.0,-1.0,0.1,0.14,0.09,0.00,0.00,0.00,0.00,1.16,-0.80,99,-1,0,-38,-40.7,0.05,0.837,0.928,47.84,0,26,0,279.1,189.7,358.4,351.0,0.00,0,6.2,-7.6
2.20,climb,144.59,205.41,0.678,1,1694.3,500.5,198.1,-135.1,-0.66,-1.47,3,350,-1,0.0,0.0,-0.1,1.1,0.15,0.14,0.00,0.00,0.00,0.00,1.37,-0.85,99,-1,0,-39,-52.5,0.19,0.680,0.795,50.59,0,26,0,279.1,189.7,358.4,351.0,0.00,0,8.7,-7.4
2.30,climb,149.92,200.08,0.528,1,1694.3,500.5,198.2,-135.0,-0.66,-1.47,1,350,-1,0.0,0.0,0.9,1.7,0.11,0.15,0.00,0.00,0.00,0.00,1.46,-0.68,99,-1,0,-40,-52.5,0.25,0.530,0.632,52.98,0,26,0,279.1,189.7,358.4,351.0,0.00,0,8.7,-7.4
2.40,climb,155.41,194.59,0.412,1,1694.3,500.2,198.2,-134.8,-0.09,-1.35,356,330,-1,0.0,0.0,1.5,1.8,0.03,0.11,0.00,0.00,0.00,0.00,1.46,-0.30,99,-1,0,-39,-48.2,0.27,0.414,0.469,54.57,0,26,0,298.7,179.1,0.5,331.4,0.00,0,1.0,1.4
2.50,climb,160.97,189.03,0.325,1,1694.3,500.0,198.2,-134.7,0.18,-1.24,352,330,-1,0.0,0.0,1.6,1.4,-0.04,0.03,0.00,0.00,0.00,0.00,1.35,0.10,99,-1,0,-38,-42.9,0.21,0.326,0.354,55.49,0,26,0,298.7,179.1,0.5,331.4,0.00,0,-4.2,4.9
2.60,climb,166.57,183.43,0.265,1,1694.3,500.0,198.2,-134.5,0.18,-1.24,349,330,-1,0.0,0.0,1.1,0.7,-0.09,-0.06,0.00,0.00,0.00,0.00,1.18,0.41,99,-1,0,-37,-42.9,0.11,0.266,0.324,55.79,0,26,0,298.7,179.1,0.5,331.4,0.00,0,-4.2,4.9
2.70,climb,172.13,177.87,0.228,1,1694.3,499.9,198.2,-134.4,0.31,-1.15,346,330,-1,0.0,0.0,0.3,0.0,-0.10,-0.12,0.00,0.00,0.00,0.00,1.04,0.58,99,-1,0,-37,-37.5,0.00,0.228,0.316,55.63,0,26,0,298.7,179.1,0.5,331.4,0.00,0,-7.6,6.5
