t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,69.50,280.50,0.378,1,4489.9,4549.7,-2597.4,-4184.2,0.00,0.00,28,28,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,2,0.0,0.03,0.378,0.378,0.00,0,0,0,242.1,0.0,0.0,27.9,0.00,0,0.0,0.0
0.10,climb,69.50,280.50,0.643,1,4489.9,4549.7,-2597.4,-4184.2,0.00,0.00,28,28,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,5,0.0,0.09,0.643,0.643,0.00,0,0,0,242.1,0.0,0.0,27.9,0.00,0,0.0,0.0
0.20,climb,69.50,280.50,0.917,1,4489.9,4549.7,-2597.4,-4184.2,0.00,0.00,28,28,-1,0.0,0.0,0.0,-0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,7,0.0,0.15,0.919,0.919,0.00,0,0,0,242.1,0.0,0.0,27.9,0.00,0,-0.1,-0.2
0.30,climb,69.50,280.50,1.000,1,4489.9,4549.7,-2597.4,-4184.2,0.00,0.00,28,28,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,11,-0.0,0.21,1.000,1.000,0.00,0,0,0,242.1,0.0,0.0,27.9,0.00,0,0.3,0.3
0.40,climb,69.53,280.47,1.000,1,4489.9,4549.7,-2597.4,-4184.2,0.00,0.00,28,28,-1,0.0,0.0,-0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,13,0.0,0.27,1.000,1.000,0.17,0,0,0,242.1,360.0,360.0,27.9,0.00,0,0.0,0.0
0.50,climb,69.70,280.30,1.000,1,4489.9,4549.7,-2597.4,-4184.2,0.00,0.00,28,28,-1,0.0,0.0,-0.1,0.0,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,16,2.0,0.29,1.000,1.000,1.18,0,0,0,242.1,360.0,360.0,27.9,0.00,0,-0.4,-0.1
0.60,climb,70.09,279.91,1.000,1,4489.9,4549.7,-2597.4,-4184.2,0.00,0.00,28,28,-1,0.0,0.0,-0.1,0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,19,5.4,0.28,1.000,1.000,3.23,0,0,0,242.1,360.0,360.0,27.9,0.00,0,-0.7,0.0
0.70,climb,70.78,279.22,1.000,1,4489.9,4549.7,-2597.4,-4184.2,0.00,0.00,28,28,-1,0.0,0.0,-0.2,-0.0,-0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,22,19.4,0.22,1.000,1.000,6.12,0,0,0,242.1,360.0,360.0,27.9,0.00,0,-0.8,0.4
0.80,climb,71.79,278.21,1.000,1,4489.9,4549.7,-2597.4,-4184.2,0.00,0.00,29,32,-1,0.0,0.0,-0.3,-0.1,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,99,-1,1,25,27.1,0.11,1.000,1.000,9.30,0,26,0,237.7,359.4,359.7,32.3,0.00,0,-0.2,0.6
0.90,climb,73.11,276.89,1.000,1,4489.9,4549.7,-2597.4,-4184.2,0.00,0.00,29,32,-1,0.0,0.0,-0.3,-0.2,-0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,99,-1,1,27,33.5,0.00,1.000,1.000,12.45,0,26,0,237.7,359.4,359.7,32.3,0.00,0,0.2,0.6
