t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,103.50,246.50,1.000,1,1684.2,1299.9,-269.7,963.6,0.00,0.00,6,6,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,2,0.0,0.03,1.000,1.000,0.00,0,0,0,264.1,0.1,0.0,5.9,0.00,0,0.0,0.0
0.10,climb,103.50,246.50,1.000,1,1684.2,1299.9,-269.7,963.6,0.00,0.00,6,6,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,4,0.0,0.09,1.000,1.000,0.00,0,0,0,264.1,0.1,0.0,5.9,0.00,0,0.0,-0.0
0.20,climb,103.50,246.50,1.000,1,1684.2,1299.9,-269.7,963.6,0.00,0.00,6,6,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,8,0.0,0.15,1.000,1.000,0.00,0,0,0,264.1,0.1,0.0,5.9,0.00,0,0.0,0.0
0.30,climb,103.51,246.49,1.000,1,1684.2,1299.9,-269.7,963.6,0.00,0.00,6,6,-1,0.0,0.0,0.0,0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,11,0.0,0.21,1.000,1.000,0.05,0,0,0,264.1,0.1,0.0,5.9,0.00,0,0.0,0.0
0.40,climb,103.57,246.43,1.000,1,1684.2,1299.9,-269.7,963.6,0.00,0.00,6,6,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,13,0.0,0.27,1.000,1.000,0.37,0,0,0,264.1,359.7,360.0,5.9,0.00,0,-0.4,0.1
0.50,climb,103.77,246.23,1.000,1,1684.2,1299.9,-269.7,963.6,0.00,0.00,6,6,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,16,0.0,0.33,1.000,1.000,1.55,0,0,0,264.1,359.7,360.0,5.9,0.00,0,-0.8,0.2
0.60,climb,104.20,245.80,1.000,1,1684.2,1299.9,-269.7,963.6,0.00,0.00,6,6,-1,0.0,0.0,-0.2,-0.0,-0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,19,0.0,0.39,1.000,1.000,3.60,0,0,0,264.1,359.7,360.0,5.9,0.00,0,-0.8,0.2
0.70,climb,104.93,245.07,1.000,1,1684.2,1299.9,-269.7,963.6,0.00,0.00,6,6,-1,0.0,0.0,-0.3,-0.1,-0.01,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,22,0.0,0.45,1.000,1.000,6.49,0,0,0,264.1,359.7,360.0,5.9,0.00,0,-1.4,0.4
0.80,climb,105.97,244.03,1.000,1,1684.2,1299.9,-269.7,963.6,0.00,0.00,6,6,-1,0.0,0.0,-0.5,-0.1,-0.01,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,98,-1,1,25,0.0,0.51,1.000,1.000,9.68,0,26,0,264.1,354.7,359.4,5.9,0.00,0,-1.8,0.5
0.90,climb,107.34,242.66,1.000,1,1684.2,1299.9,-269.7,963.6,0.00,-0.13,6,6,-1,0.0,0.0,-0.8,-0.2,-0.01,-0.05,0.00,0.00,0.00,0.00,0.09,-0.01,98,-1,1,28,0.0,0.57,1.000,1.000,12.83,0,26,0,264.1,354.7,359.4,5.9,0.00,0,-2.9,0.8
1.00,climb,109.96,240.04,1.000,1,1684.2,1299.9,-269.7,963.6,0.00,-0.13,6,6,-1,0.0,0.0,-1.1,-0.3,-0.02,-0.06,0.00,0.00,0.00,0.00,0.13,-0.01,98,-1,1,31,0.0,0.63,1.000,1.000,15.96,0,26,0,264.1,354.7,359.4,5.9,0.00,0,-2.9,0.8
1.10,climb,110.99,239.01,1.000,1,1684.2,1299.9,-269.7,963.6,0.00,-0.22,6,6,-1,0.0,0.0,-1.4,-0.4,-0.02,-0.07,0.00,0.00,0.00,0.00,0.22,-0.02,98,-1,1,34,0.0,0.69,1.000,1.000,19.04,0,26,0,264.1,354.7,359.4,5.9,0.00,0,-3.3,0.9
1.20,climb,113.28,236.72,1.000,1,1684.2,1299.8,-269.7,963.7,-0.09,-0.44,6,6,-1,0.0,0.0,-1.8,-0.5,-0.02,-0.08,0.00,0.00,0.00,0.00,0.30,-0.12,98,-1,1,37,0.0,0.75,1.000,1.000,22.10,0,26,0,264.1,342.4,358.1,6.0,0.00,0,-4.3,1.2
1.30,climb,115.87,234.13,1.000,1,1684.2,1299.7,-269.7,963.7,-0.09,-0.62,6,6,-1,0.0,0.0,-2.3,-0.6,-0.03,-0.09,0.00,0.00,0.00,0.00,0.43,-0.13,98,-1,1,40,0.0,0.80,1.000,1.000,25.12,0,26,0,264.1,342.4,358.1,6.0,0.00,0,-4.7,1.3
1.40,climb,118.76,231.24,1.000,1,1684.2,1299.7,-269.7,963.8,-0.09,-0.62,6,6,-1,0.0,0.0,-2.8,-0.8,-0.03,-0.10,0.00,0.00,0.00,0.00,0.60,-0.15,98,-1,1,43,0.0,0.80,1.000,1.000,28.11,0,26,0,264.1,342.4,358.1,6.0,0.00,0,-4.7,1.3
1.50,climb,121.94,228.06,1.000,1,1684.2,1299.7,-269.7,963.8,-0.18,-0.83,6,6,-1,0.0,0.0,-3.3,-0.9,-0.03,-0.11,0.00,0.00,0.00,0.00,0.81,-0.26,98,-1,1,46,0.0,0.80,1.000,1.000,31.07,0,26,0,264.1,342.4,358.1,6.0,0.00,0,-5.2,1.5
1.60,climb,125.41,224.59,1.000,1,1684.1,1299.6,-269.6,963.9,-0.18,-1.10,6,6,-1,0.0,0.0,-3.9,-1.1,-0.04,-0.13,0.00,0.00,0.00,0.00,1.07,-0.29,98,-1,1,49,0.0,0.80,1.000,1.000,34.00,0,26,0,264.1,326.1,356.0,6.0,0.00,0,-5.7,1.6
