t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,69.50,280.50,0.378,1,4258.5,-3366.2,-2366.0,3731.7,0.00,0.00,260,260,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,2,0.0,0.03,0.378,0.378,0.00,0,0,0,9.1,180.0,180.0,260.9,0.00,0,-0.0,0.0
0.10,climb,69.50,280.50,0.642,1,4258.5,-3366.2,-2366.0,3731.7,0.00,0.00,260,260,-1,0.0,0.0,-0.0,-0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,4,-0.0,0.09,0.643,0.643,0.00,0,0,0,9.1,180.0,180.0,260.9,0.00,0,-0.0,0.0
0.20,climb,69.50,280.50,0.918,1,4258.5,-3366.2,-2366.0,3731.7,0.00,0.00,260,260,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,7,0.0,0.15,0.919,0.919,0.00,0,0,0,9.1,180.0,180.0,260.9,0.00,0,0.0,0.0
0.30,climb,69.50,280.50,1.000,1,4258.5,-3366.2,-2366.0,3731.7,0.00,0.00,260,260,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,10,0.2,0.21,1.000,1.000,0.00,0,0,0,9.1,180.0,180.0,260.9,0.00,0,0.8,-0.0
0.40,climb,69.54,280.46,1.000,1,4258.5,-3366.2,-2366.0,3731.7,0.00,0.00,260,260,-1,0.0,0.0,0.1,0.0,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,13,2.1,0.27,1.000,1.000,0.22,0,0,0,9.1,180.0,180.1,260.9,0.00,0,0.8,0.1
0.50,climb,69.71,280.29,1.000,1,4258.5,-3366.2,-2366.0,3731.7,0.00,0.00,260,260,-1,0.0,0.0,0.1,-0.0,-0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,16,5.6,0.29,1.000,1.000,1.24,0,0,0,9.1,180.0,180.1,260.9,0.00,0,0.2,0.2
0.60,climb,70.11,279.89,1.000,1,4258.5,-3366.2,-2366.0,3731.7,0.00,0.00,260,260,-1,0.0,0.0,0.1,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,19,11.8,0.28,1.000,1.000,3.28,0,0,0,9.1,180.0,180.1,260.9,0.00,0,-1.1,0.2
0.70,climb,70.80,279.20,1.000,1,4258.5,-3366.2,-2366.0,3731.7,0.00,0.00,260,260,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,22,11.8,0.21,1.000,1.000,6.17,0,0,0,9.1,180.0,180.1,260.9,0.00,0,-1.1,0.2
0.80,climb,71.82,278.18,1.000,1,4258.5,-3366.2,-2366.0,3731.7,0.00,0.00,261,264,-1,0.0,0.0,-0.3,0.0,0.01,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,91,-1,1,25,27.2,0.10,1.000,1.000,9.36,0,26,0,4.6,180.0,180.2,265.4,0.00,0,-3.8,-1.5
0.90,climb,73.14,276.86,1.000,1,4258.5,-3366.2,-2366.0,3731.7,0.00,0.00,261,264,-1,0.0,0.0,-0.7,0.2,0.02,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,91,-1,1,27,33.5,-0.00,1.000,1.000,12.50,0,26,0,4.6,180.0,180.2,265.4,0.00,0,-4.6,-2.0
1.00,climb,74.78,275.22,1.000,1,4258.5,-3366.2,-2366.0,3731.7,0.00,0.00,262,264,-1,0.0,0.0,-1.2,0.3,0.02,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,91,-1,1,30,37.2,-0.07,1.000,1.000,15.62,0,26,0,4.6,180.0,180.2,265.4,0.00,0,-4.4,-1.8
1.10,climb,77.81,272.19,1.000,1,4258.4,-3366.2,-2366.0,3731.7,-0.35,0.00,262,264,-1,0.0,0.0,-1.7,0.4,0.02,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,91,-1,1,32,38.0,-0.10,1.000,1.000,18.70,0,26,0,4.6,180.0,180.2,265.4,0.00,0,-2.9,-1.5
1.20,climb,78.97,271.03,1.000,1,4258.4,-3366.2,-2365.9,3731.7,-0.35,0.00,264,278,-1,0.0,0.0,-1.9,0.4,0.01,-0.06,0.00,0.00,0.00,0.00,0.35,0.03,91,-1,1,33,38.0,-0.10,1.000,1.000,21.75,0,26,0,350.7,180.7,355.6,279.3,0.00,0,-2.9,-1.5
1.30,climb,81.53,268.47,1.000,1,4258.4,-3366.2,-2365.9,3731.7,-0.53,-0.18,267,278,-1,0.0,0.0,-1.8,0.3,-0.01,-0.01,0.00,0.00,0.00,0.00,0.52,0.21,91,-1,1,34,35.8,-0.04,1.000,1.000,24.76,0,26,0,350.7,180.7,355.6,279.3,0.00,0,0.1,-0.5
1.40,climb,84.38,265.62,1.000,1,4258.2,-3366.2,-2365.8,3731.7,-1.05,-0.35,268,278,-1,0.0,0.0,-1.4,0.1,-0.04,0.05,0.00,0.00,0.00,0.00,0.70,0.28,91,-1,1,35,27.4,0.06,1.000,1.000,27.74,0,26,0,350.7,180.7,355.6,279.3,0.00,0,6.4,2.8
1.50,climb,87.53,262.47,1.000,1,4258.2,-3366.2,-2365.7,3731.7,-1.05,-0.35,270,278,-1,0.0,0.0,-0.7,-0.3,-0.06,0.09,0.00,0.00,0.00,0.00,1.05,0.35,91,-1,1,37,27.4,0.18,1.000,1.000,30.70,0,26,0,350.7,180.7,355.6,279.3,0.00,0,6.4,2.8
1.60,climb,90.97,259.03,1.000,1,4258.0,-3366.3,-2365.6,3731.8,-1.05,-0.35,273,290,-1,0.0,0.0,0.1,-0.7,-0.07,0.12,0.00,0.00,0.00,0.00,1.08,0.47,91,-1,1,37,23.3,0.25,1.000,1.000,33.62,0,26,0,339.1,179.3,1.9,290.9,0.00,0,7.5,3.8
1.70,climb,96.67,253.33,1.000,1,4257.9,-3366.3,-2365.5,3731.8,-1.05,-0.18,275,290,-1,0.0,0.0,0.8,-1.0,-0.06,0.12,0.00,0.00,0.00,0.00,1.08,0.25,91,-1,1,37,25.1,0.27,1.000,1.000,36.52,0,26,0,339.1,179.3,1.9,290.9,0.00,0,5.5,2.4
1.80,climb,98.71,251.29,1.000,1,4257.8,-3366.3,-2365.4,3731.8,-0.88,0.09,278,290,-1,0.0,0.0,1.4,-1.2,-0.03,0.09,0.00,0.00,0.00,0.00,1.07,0.04,91,-1,1,38,29.4,0.25,1.000,1.000,39.39,0,26,0,339.1,179.3,1.9,290.9,0.00,0,1.9,0.2
1.90,climb,103.00,247.00,1.000,1,4257.8,-3366.3,-2365.3,3731.8,-0.88,0.09,279,290,-1,0.0,0.0,1.5,-1.1,0.01,0.04,0.00,0.00,0.00,0.00,0.85,-0.23,91,-1,1,39,29.4,0.19,1.000,1.000,42.21,0,26,0,339.1,179.3,1.9,290.9,0.00,0,1.9,0.2
2.00,climb,107.56,242.44,1.000,1,4257.7,-3366.3,-2365.2,3731.8,-0.70,0.44,283,302,-1,0.0,0.0,1.2,-0.7,0.04,-0.04,0.00,0.00,0.00,0.00,0.59,-0.58,91,-1,1,39,35.5,0.06,1.000,1.000,45.00,0,26,0,327.4,178.6,2.3,302.6,0.00,0,-2.8,-2.0
2.10,climb,112.40,237.60,1.000,1,4257.7,-3366.2,-2365.2,3731.7,-0.35,0.70,286,302,-1,0.0,0.0,0.3,-0.2,0.08,-0.13,0.00,0.00,0.00,0.00,0.15,-0.77,91,-1,1,39,42.3,-0.07,1.000,1.000,47.76,0,26,0,327.4,178.6,2.3,302.6,0.00,0,-7.9,-4.2
2.20,climb,117.51,232.49,0.852,1,4257.6,-3366.1,-2365.2,3731.7,-0.35,0.79,288,302,-1,0.0,0.0,-1.0,0.4,0.09,-0.21,0.00,0.00,0.00,0.00,0.06,-0.94,91,-1,0,39,50.8,-0.17,0.853,0.972,50.51,0,26,0,327.4,178.6,2.3,302.6,0.00,0,-14.2,-6.1
2.30,climb,122.89,227.11,0.694,1,4257.6,-3366.1,-2365.1,3731.6,-0.35,0.79,290,302,-1,0.0,0.0,-2.5,0.8,0.07,-0.24,0.00,0.00,0.00,0.00,0.06,-0.86,91,-1,0,40,50.8,-0.22,0.696,0.822,53.23,0,26,0,327.4,178.6,2.3,302.6,0.00,0,-14.2,-6.1
2.40,climb,128.50,221.50,0.544,1,4257.5,-3366.0,-2365.1,3731.5,-0.53,0.09,295,321,-1,0.0,0.0,-3.6,0.9,0.02,-0.20,0.00,0.00,0.00,0.00,0.14,-0.55,91,-1,0,39,45.6,-0.23,0.545,0.634,55.65,0,26,0,308.2,185.4,355.7,321.9,0.00,0,-4.7,-1.1
2.50,climb,134.26,215.74,0.425,1,4257.5,-3366.0,-2365.0,3731.5,-0.70,-0.44,299,321,-1,0.0,0.0,-3.9,0.6,-0.03,-0.09,0.00,0.00,0.00,0.00,0.42,-0.33,91,-1,0,38,40.2,-0.16,0.426,0.473,57.30,0,26,0,308.2,185.4,355.7,321.9,0.00,0,4.0,1.6
2.60,climb,140.11,209.89,0.338,1,4257.5,-3366.0,-2365.0,3731.5,-0.70,-0.44,302,321,-1,0.0,0.0,-3.3,0.2,-0.07,0.05,0.00,0.00,0.00,0.00,0.83,-0.00,91,-1,0,37,40.2,-0.06,0.338,0.385,58.23,0,26,0,308.2,185.4,355.7,321.9,0.00,0,4.0,1.6
2.70,climb,145.97,204.03,0.278,1,4257.4,-3366.1,-2364.9,3731.6,-0.70,-0.70,305,321,-1,0.0,0.0,-2.2,-0.2,-0.06,0.15,0.00,0.00,0.00,0.00,0.98,0.17,91,-1,0,37,34.9,0.05,0.278,0.364,58.56,0,26,0,308.2,185.4,355.7,321.9,0.00,0,10.6,2.6
2.80,climb,154.71,195.29,0.218,1,4257.2,-3366.3,-2364.8,3731.7,-1.05,-1.05,310,336,-1,0.0,0.0,-0.7,-0.5,-0.04,0.20,0.00,0.00,0.00,0.00,1.37,0.00,91,-1,0,36,27.5,0.10,0.218,0.316,58.42,0,26,0,293.5,181.2,359.5,336.5,0.00,0,13.4,1.0
2.90,climb,157.59,192.41,0.217,1,4257.1,-3366.4,-2364.7,3731.8,-1.05,-0.88,314,336,-1,0.0,0.0,0.6,-0.6,-0.02,0.20,0.00,0.00,0.00,0.00,1.49,0.03,91,-1,0,35,25.3,0.14,0.217,0.304,57.92,0,26,0,293.5,181.2,359.5,336.5,0.00,0,10.3,0.1
3.00,climb,163.28,186.72,0.208,1,4257.0,-3366.5,-2364.6,3731.9,-1.05,-0.79,317,336,-1,0.0,0.0,1.5,-0.5,0.00,0.16,0.00,0.00,0.00,0.00,1.36,-0.17,91,-1,0,34,23.8,0.18,0.209,0.272,57.17,0,26,0,293.5,181.2,359.5,336.5,0.00,0,6.1,-0.7
3.10,climb,168.88,181.12,0.206,1,4256.9,-3366.5,-2364.5,3732.0,-1.05,-0.70,320,336,-1,0.0,0.0,2.0,-0.4,0.02,0.10,0.00,0.00,0.00,0.00,1.28,-0.30,91,-1,0,34,22.8,0.21,0.207,0.254,56.28,0,26,0,293.5,181.2,359.5,336.5,0.00,0,1.8,-1.4
3.20,climb,174.40,175.60,0.203,1,4256.9,-3366.5,-2364.4,3732.0,-1.05,-0.70,324,345,-1,0.0,0.0,2.1,-0.1,0.03,0.03,0.00,0.00,0.00,0.00,1.19,-0.44,91,-1,0,33,22.8,0.21,0.203,0.229,55.43,0,26,0,283.7,171.3,2.1,346.3,0.00,0,1.8,-1.4
3.30,climb,179.83,170.17,0.199,1,4256.7,-3366.6,-2364.3,3732.1,-0.70,-0.35,327,345,-1,0.0,0.0,1.9,0.1,0.04,-0.02,0.00,0.00,0.00,0.00,0.82,-0.31,91,-1,0,33,22.2,0.22,0.200,0.222,54.59,0,26,0,283.7,171.3,2.1,346.3,0.00,0,-4.0,-1.7
3.40,climb,187.82,162.18,0.177,1,4256.7,-3366.6,-2364.2,3732.1,-0.70,-0.35,330,345,-1,0.0,0.0,1.4,0.4,0.04,-0.05,0.00,0.00,0.00,0.00,0.66,-0.43,91,-1,0,33,22.2,0.22,0.177,0.214,53.68,0,26,0,283.7,171.3,2.1,346.3,0.00,0,-4.0,-1.7
3.50,climb,190.44,159.56,0.195,1,4256.7,-3366.7,-2364.2,3732.2,-0.70,-0.35,332,345,-1,0.0,0.0,0.9,0.5,0.02,-0.08,0.00,0.00,0.00,0.00,0.64,-0.46,91,-1,0,34,22.5,0.23,0.196,0.236,52.81,0,26,0,283.7,171.3,2.1,346.3,0.00,0,-5.4,-1.0
3.60,climb,195.60,154.40,0.196,1,4256.6,-3366.7,-2364.1,3732.2,-0.70,-0.18,336,354,-1,0.0,0.0,0.3,0.5,0.00,-0.09,0.00,0.00,0.00,0.00,0.45,-0.57,91,-1,0,34,22.7,0.22,0.197,0.233,51.88,0,26,0,274.7,177.3,0.2,355.3,0.00,0,-5.8,0.0
3.70,climb,200.67,149.33,0.198,1,4256.4,-3366.7,-2364.0,3732.2,-0.70,-0.18,339,354,-1,0.0,0.0,-0.2,0.4,-0.01,-0.08,0.00,0.00,0.00,0.00,0.42,-0.59,91,-1,0,34,23.3,0.21,0.198,0.232,50.94,0,26,0,274.7,177.3,0.2,355.3,0.00,0,-3.9,0.9
3.80,climb,205.66,144.34,0.197,1,4256.4,-3366.7,-2363.9,3732.2,-0.70,-0.18,341,354,-1,0.0,0.0,-0.6,0.3,-0.01,-0.06,0.00,0.00,0.00,0.00,0.39,-0.61,91,-1,0,34,23.3,0.22,0.197,0.228,50.06,0,26,0,274.7,177.3,0.2,355.3,0.00,0,-3.9,0.9
3.90,climb,210.56,139.44,0.195,1,4256.3,-3366.8,-2363.9,3732.3,-0.70,-0.35,343,354,-1,0.0,0.0,-0.8,0.1,-0.02,-0.04,0.00,0.00,0.00,0.00,0.54,-0.57,91,-1,0,35,23.7,0.23,0.196,0.221,49.19,0,26,0,274.7,177.3,0.2,355.3,0.00,0,-0.8,1.5
4.00,climb,215.37,134.63,0.193,1,4256.2,-3366.8,-2363.8,3732.3,-0.70,-0.35,346,4,-1,0.0,0.0,-0.9,-0.1,-0.03,-0.02,0.00,0.00,0.00,0.00,0.51,-0.60,91,-1,0,35,23.9,0.23,0.194,0.212,48.33,0,26,0,265.3,349.4,359.1,4.7,0.00,0,0.8,1.7
4.10,climb,220.10,129.90,0.191,1,4256.2,-3366.9,-2363.7,3732.3,-0.70,-0.35,349,4,-1,0.0,0.0,-0.7,-0.3,-0.03,0.01,0.00,0.00,0.00,0.00,0.48,-0.62,91,-1,0,35,24.2,0.23,0.192,0.209,47.47,0,26,0,265.3,349.4,359.1,4.7,0.00,0,2.0,1.6
4.20,climb,224.74,125.26,0.190,1,4256.2,-3366.9,-2363.7,3732.4,-0.70,-0.35,351,4,-1,0.0,0.0,-0.5,-0.4,-0.03,0.03,0.00,0.00,0.00,0.00,0.45,-0.64,91,-1,0,36,24.2,0.24,0.191,0.214,46.60,0,26,0,265.3,349.4,359.1,4.7,0.00,0,2.0,1.6
4.30,climb,229.30,120.70,0.189,1,4256.0,-3366.9,-2363.6,3732.4,-0.70,-0.35,353,4,-1,0.0,0.0,-0.2,-0.5,-0.01,0.04,0.00,0.00,0.00,0.00,0.43,-0.66,91,-1,0,37,24.9,0.25,0.190,0.212,45.72,0,26,0,265.3,349.4,359.1,4.7,0.00,0,2.6,-0.4
4.40,climb,235.96,114.04,0.166,1,4256.0,-3367.0,-2363.5,3732.4,-0.70,-0.35,356,13,-1,0.0,0.0,0.1,-0.4,0.00,0.04,0.00,0.00,0.00,0.00,0.40,-0.68,91,-1,0,37,25.4,0.24,0.167,0.184,44.87,0,26,0,255.6,359.8,359.9,14.4,0.00,0,1.8,-1.0
4.50,climb,238.14,111.86,0.185,1,4256.0,-3367.0,-2363.5,3732.5,-0.70,-0.35,359,13,-1,0.0,0.0,0.2,-0.3,0.01,0.02,0.00,0.00,0.00,0.00,0.36,-0.70,91,-1,0,37,25.4,0.24,0.186,0.201,44.01,0,26,0,255.6,359.8,359.9,14.4,0.00,0,1.8,-1.0
4.60,climb,242.43,107.57,0.184,1,4255.8,-3367.0,-2363.4,3732.5,-0.70,-0.35,1,13,-1,0.0,0.0,0.3,-0.2,0.02,0.02,0.00,0.00,0.00,0.00,0.34,-0.71,91,-1,0,38,26.1,0.25,0.185,0.199,43.15,0,26,0,255.6,359.8,359.9,14.4,0.00,0,0.3,-1.2
4.70,climb,246.63,103.37,0.186,1,4255.8,-3367.0,-2363.3,3732.5,-0.70,-0.35,3,13,-1,0.0,0.0,0.3,-0.1,0.02,0.00,0.00,0.00,0.00,0.00,0.31,-0.72,91,-1,0,39,26.1,0.26,0.187,0.195,42.23,0,26,0,255.6,359.8,359.9,14.4,0.00,0,0.3,-1.2
