t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav0,nav2,trihdg,trires,aimq
1.70,climb,92.62,257.38,1.000,1,1889.8,429.5,2.7,-664.0,0.26,0.10,342,327,-1,0.0,0.0,-0.6,1.7,0.12,-0.05,0.00,0.00,0.00,0.00,-0.18,0.22,96,-1,1,-36,-18.9,-0.35,1.000,1.000,43.06,0,25,0,303.2,181.6,359.0,326.8,0.00,0
1.80,climb,97.33,252.67,1.000,1,1889.8,429.5,2.7,-664.0,0.35,-0.10,340,327,-1,0.0,0.0,-0.8,2.2,0.10,-0.03,0.00,0.00,0.00,0.00,-0.03,0.36,96,-1,1,-37,-18.7,-0.37,1.000,1.000,46.38,0,25,0,303.2,181.6,359.0,326.8,0.00,0
1.90,climb,102.37,247.63,0.992,1,1890.0,429.4,2.6,-663.9,0.79,-0.82,338,327,-1,0.0,0.0,-0.7,2.4,0.05,0.00,0.00,0.00,0.00,0.00,0.17,0.69,96,-1,1,-38,-30.1,-0.31,0.998,1.000,49.65,0,25,0,303.2,181.6,359.0,326.8,0.00,0
2.00,climb,107.75,242.25,0.796,1,1890.1,429.3,2.5,-663.9,1.01,-1.20,335,317,-1,0.0,0.0,-0.4,2.0,-0.04,0.05,0.00,0.00,0.00,0.00,0.40,1.07,96,-1,0,-38,-38.2,-0.16,0.797,0.831,52.88,0,25,0,312.7,182.4,357.8,317.3,0.00,0
2.10,climb,113.45,236.55,0.614,1,1890.2,429.1,2.4,-663.8,1.14,-1.40,332,317,-1,0.0,0.0,0.2,0.9,-0.14,0.08,0.00,0.00,0.00,0.00,0.58,1.46,96,-1,0,-38,-45.5,-0.00,0.614,0.704,56.01,0,25,0,312.7,182.4,357.8,317.3,0.00,0
2.20,climb,119.39,230.61,0.447,1,1890.3,429.0,2.3,-663.6,1.14,-1.34,330,317,-1,0.0,0.0,0.6,-0.5,-0.21,0.07,0.00,0.00,0.00,0.00,0.63,1.69,96,-1,0,-39,-48.6,0.13,0.448,0.560,58.65,0,25,0,312.7,182.4,357.8,317.3,0.00,0
2.30,climb,125.46,224.54,0.324,1,1890.3,429.0,2.2,-663.5,1.14,-1.34,328,317,-1,0.0,0.0,0.6,-1.7,-0.20,0.01,0.00,0.00,0.00,0.00,0.53,1.68,96,-1,0,-40,-48.6,0.17,0.324,0.407,60.30,0,25,0,312.7,182.4,357.8,317.3,0.00,0
2.40,climb,131.58,218.42,0.241,1,1890.4,428.9,2.1,-663.4,1.14,-1.13,324,299,-1,0.0,0.0,0.2,-2.3,-0.11,-0.05,0.00,0.00,0.00,0.00,0.23,1.59,96,-1,0,-39,-48.0,0.18,0.241,0.306,61.05,0,25,0,330.9,177.6,4.4,299.0,0.00,0
2.50,climb,137.69,212.31,0.190,1,1890.5,428.8,2.0,-663.3,1.05,-0.87,320,299,-1,0.0,0.0,-0.3,-2.1,0.01,-0.07,0.00,0.00,0.00,0.00,-0.02,1.37,96,-1,0,-38,-45.1,0.14,0.190,0.224,61.12,0,25,0,330.9,177.6,4.4,299.0,0.00,0
2.60,climb,143.72,206.28,0.164,1,1890.6,428.7,1.9,-663.2,0.92,-0.66,317,299,-1,0.0,0.0,-0.6,-1.3,0.11,-0.07,0.00,0.00,0.00,0.00,-0.15,1.12,96,-1,0,-38,-41.4,0.07,0.164,0.234,60.69,0,25,0,330.9,177.6,4.4,299.0,0.00,0
2.70,climb,149.68,200.32,0.154,1,1890.7,428.6,1.8,-663.1,0.83,-0.54,314,299,-1,0.0,0.0,-0.8,-0.2,0.16,-0.03,0.00,0.00,0.00,0.00,-0.23,0.97,96,-1,0,-38,-37.7,-0.01,0.154,0.230,59.92,0,25,0,330.9,177.6,4.4,299.0,0.00,0
2.80,climb,155.53,194.47,0.155,1,1890.8,428.6,1.7,-663.1,0.75,-0.48,309,284,-1,0.0,0.0,-0.7,0.7,0.15,0.01,0.00,0.00,0.00,0.00,-0.27,0.85,96,-1,0,-37,-34.3,-0.05,0.155,0.219,58.95,0,25,0,346.4,180.9,356.2,283.6,0.00,0
2.90,climb,161.28,188.72,0.160,1,1890.9,428.5,1.7,-663.0,0.66,-0.54,305,284,-1,0.0,0.0,-0.5,1.4,0.12,0.03,0.00,0.00,0.00,0.00,-0.29,0.81,96,-1,0,-36,-29.2,-0.09,0.160,0.218,57.89,0,25,0,346.4,180.9,356.2,283.6,0.00,0
3.00,climb,166.93,183.07,0.165,1,1890.9,428.5,1.6,-663.0,0.66,-0.54,302,284,-1,0.0,0.0,-0.2,1.7,0.06,0.04,0.00,0.00,0.00,0.00,-0.27,0.81,96,-1,0,-35,-29.2,-0.12,0.166,0.202,56.84,0,25,0,346.4,180.9,356.2,283.6,0.00,0
3.10,climb,172.48,177.52,0.172,1,1891.0,428.4,1.5,-662.9,0.62,-0.60,299,284,-1,0.0,0.0,-0.0,1.5,-0.00,0.03,0.00,0.00,0.00,0.00,-0.24,0.83,96,-1,0,-36,-27.3,-0.17,0.173,0.186,55.78,0,25,0,346.4,180.9,356.2,283.6,0.00,0
3.20,climb,177.94,172.06,0.180,1,1891.1,428.3,1.5,-662.9,0.62,-0.69,295,272,-1,0.0,0.0,0.0,1.1,-0.05,0.01,0.00,0.00,0.00,0.00,-0.28,0.85,96,-1,0,-34,-24.5,-0.17,0.181,0.202,54.71,0,25,0,357.6,181.1,334.7,272.4,0.00,0
3.30,climb,183.29,166.71,0.185,1,1891.1,428.3,1.4,-662.8,0.62,-0.69,291,272,-1,0.0,0.0,-0.0,0.6,-0.07,-0.01,0.00,0.00,0.00,0.00,-0.32,0.87,96,-1,0,-31,-24.5,-0.13,0.186,0.217,53.70,0,25,0,357.6,181.1,334.7,272.4,0.00,0
3.40,climb,188.55,161.45,0.189,1,1891.1,428.2,1.4,-662.7,0.62,-0.71,288,272,-1,0.0,0.0,-0.2,0.1,-0.07,-0.03,0.00,0.00,0.00,0.00,-0.36,0.87,96,-1,0,-28,-23.5,-0.09,0.189,0.227,52.74,0,25,0,357.6,181.1,334.7,272.4,0.00,0
3.50,climb,193.72,156.28,0.187,1,1891.2,428.2,1.3,-662.7,0.62,-0.70,286,272,-1,0.0,0.0,-0.4,-0.2,-0.05,-0.04,0.00,0.00,0.00,0.00,-0.40,0.84,96,-1,0,-26,-22.9,-0.06,0.187,0.223,51.86,0,25,0,357.6,181.1,334.7,272.4,0.00,0
3.60,climb,198.81,151.19,0.183,1,1891.3,428.0,1.2,-662.6,0.53,-0.63,282,263,-1,0.0,0.0,-0.7,-0.3,-0.01,-0.05,0.00,0.00,0.00,0.00,-0.41,0.78,96,-1,0,-22,-22.1,0.01,0.183,0.208,51.05,0,25,0,6.9,179.7,177.2,263.1,0.00,0
3.70,climb,203.81,146.19,0.180,1,1891.3,428.0,1.2,-662.5,0.53,-0.63,279,263,-1,0.0,0.0,-0.9,-0.1,0.02,-0.04,0.00,0.00,0.00,0.00,-0.42,0.70,96,-1,0,-19,-22.1,0.06,0.180,0.203,50.22,0,25,0,6.9,179.7,177.2,263.1,0.00,0
3.80,climb,208.72,141.28,0.179,1,1891.4,428.0,1.1,-662.5,0.53,-0.58,277,263,-1,0.0,0.0,-1.0,0.1,0.04,-0.03,0.00,0.00,0.00,0.00,-0.45,0.64,96,-1,0,-17,-21.5,0.10,0.179,0.205,49.35,0,25,0,6.9,179.7,177.2,263.1,0.00,0
3.90,climb,213.54,136.46,0.178,1,1891.5,427.9,1.1,-662.4,0.44,-0.53,275,263,-1,0.0,0.0,-1.0,0.3,0.04,-0.01,0.00,0.00,0.00,0.00,-0.39,0.58,96,-1,0,-14,-19.6,0.13,0.178,0.198,48.49,0,25,0,6.9,179.7,177.2,263.1,0.00,0
4.00,climb,218.28,131.72,0.176,1,1891.5,427.8,1.0,-662.4,0.35,-0.53,272,255,-1,0.0,0.0,-0.9,0.5,0.03,0.01,0.00,0.00,0.00,0.00,-0.42,0.54,96,-1,0,-11,-18.3,0.16,0.176,0.193,47.63,0,25,0,15.2,180.3,181.0,254.8,0.00,0
4.10,climb,222.93,127.07,0.176,1,1891.5,427.8,1.0,-662.3,0.35,-0.53,269,255,-1,0.0,0.0,-0.7,0.6,0.02,0.02,0.00,0.00,0.00,0.00,-0.36,0.52,96,-1,0,-9,-16.9,0.19,0.176,0.194,46.76,0,25,0,15.2,180.3,181.0,254.8,0.00,0
4.20,climb,227.49,122.51,0.177,1,1891.5,427.8,1.0,-662.3,0.35,-0.53,267,255,-1,0.0,0.0,-0.5,0.7,0.02,0.02,0.00,0.00,0.00,0.00,-0.38,0.51,96,-1,0,-7,-16.9,0.21,0.178,0.196,45.85,0,25,0,15.2,180.3,181.0,254.8,0.00,0
4.30,climb,231.96,118.04,0.179,1,1891.6,427.7,0.9,-662.2,0.26,-0.53,265,255,-1,0.0,0.0,-0.3,0.8,0.02,0.03,0.00,0.00,0.00,0.00,-0.31,0.50,96,-1,0,-5,-15.3,0.21,0.179,0.198,44.94,0,25,0,15.2,180.3,181.0,254.8,0.00,0
4.40,climb,236.34,113.66,0.180,1,1891.6,427.6,0.9,-662.2,0.26,-0.53,262,249,-1,0.0,0.0,-0.1,0.8,0.02,0.03,0.00,0.00,0.00,0.00,-0.33,0.49,96,-1,0,-2,-12.0,0.23,0.181,0.200,44.05,0,25,0,21.4,180.8,182.1,248.6,0.00,0
4.50,climb,240.64,109.36,0.181,1,1891.6,427.5,0.9,-662.1,0.26,-0.55,260,249,-1,0.0,0.0,0.1,0.9,0.02,0.03,0.00,0.00,0.00,0.00,-0.35,0.48,96,-1,0,-0,-10.3,0.24,0.182,0.201,43.16,0,25,0,21.4,180.8,182.1,248.6,0.00,0
4.60,climb,244.84,105.16,0.182,1,1891.7,427.5,0.9,-662.0,0.26,-0.55,258,249,-1,0.0,0.0,0.3,0.9,0.02,0.03,0.00,0.00,0.00,0.00,-0.37,0.49,96,-1,0,2,-8.4,0.24,0.182,0.201,42.29,0,25,0,21.4,180.8,182.1,248.6,0.00,0
4.70,climb,248.97,101.03,0.180,1,1891.7,427.4,0.8,-662.0,0.26,-0.57,257,249,-1,0.0,0.0,0.4,1.0,0.01,0.02,0.00,0.00,0.00,0.00,-0.38,0.48,96,-1,0,3,-6.4,0.23,0.181,0.192,41.45,0,25,0,21.4,180.8,182.1,248.6,0.00,0
4.80,climb,253.02,96.98,0.176,1,1891.7,427.4,0.8,-661.9,0.26,-0.57,255,245,-1,0.0,0.0,0.3,0.9,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.40,0.48,96,-1,0,5,-6.4,0.23,0.176,0.179,40.67,0,25,0,25.0,181.0,182.2,245.0,0.00,0
4.90,climb,256.99,93.01,0.172,1,1891.7,427.3,0.8,-661.9,0.26,-0.60,254,245,-1,0.0,0.0,0.2,0.8,-0.01,-0.02,0.00,0.00,0.00,0.00,-0.42,0.49,96,-1,0,7,-3.0,0.22,0.173,0.183,39.88,0,25,0,25.0,181.0,182.2,245.0,0.00,0
5.00,climb,260.87,89.13,0.171,1,1891.8,427.3,0.8,-661.8,0.26,-0.62,252,245,-1,0.0,0.0,0.1,0.6,-0.01,-0.02,0.00,0.00,0.00,0.00,-0.44,0.50,96,-1,0,8,-1.5,0.22,0.172,0.184,39.04,0,25,0,25.0,181.0,182.2,245.0,0.00,0
5.10,climb,264.67,85.33,0.169,1,1891.8,427.3,0.7,-661.8,0.26,-0.62,251,245,-1,0.0,0.0,-0.1,0.5,-0.01,-0.02,0.00,0.00,0.00,0.00,-0.45,0.50,96,-1,0,9,-1.5,0.21,0.170,0.184,38.20,0,25,0,25.0,181.0,182.2,245.0,0.00,0
5.20,climb,268.39,81.61,0.167,1,1891.8,427.2,0.7,-661.7,0.26,-0.62,250,244,-1,0.0,0.0,-0.2,0.4,-0.01,-0.03,0.00,0.00,0.00,0.00,-0.46,0.49,96,-1,0,10,-0.1,0.21,0.168,0.183,37.38,0,25,0,25.7,180.3,180.6,244.3,0.00,0
5.30,climb,272.03,77.97,0.165,1,1891.8,427.1,0.7,-661.6,0.18,-0.59,249,244,-1,0.0,0.0,-0.4,0.3,-0.01,-0.03,0.00,0.00,0.00,0.00,-0.37,0.49,96,-1,0,11,2.3,0.20,0.165,0.182,36.57,0,25,0,25.7,180.3,180.6,244.3,0.00,0
5.40,climb,275.59,74.41,0.162,1,1891.8,427.0,0.7,-661.6,0.18,-0.57,248,244,-1,0.0,0.0,-0.6,0.2,-0.01,-0.03,0.00,0.00,0.00,0.00,-0.38,0.49,96,-1,0,12,3.4,0.19,0.162,0.180,35.76,0,25,0,25.7,180.3,180.6,244.3,0.00,0
5.50,climb,279.07,70.93,0.158,1,1891.9,427.0,0.7,-661.5,0.18,-0.57,248,244,-1,0.0,0.0,-0.7,0.1,-0.01,-0.03,0.00,0.00,0.00,0.00,-0.38,0.46,96,-1,0,12,4.3,0.18,0.159,0.178,34.97,0,25,0,25.7,180.3,180.6,244.3,0.00,0
5.60,climb,282.47,67.53,0.154,1,1891.9,427.0,0.6,-661.5,0.18,-0.57,247,245,-1,0.0,0.0,-0.9,-0.0,-0.01,-0.04,0.00,0.00,0.00,0.00,-0.38,0.46,96,-1,0,13,4.3,0.17,0.154,0.175,34.18,0,25,0,24.5,179.6,179.0,245.5,0.00,0
5.70,climb,285.79,64.21,0.150,1,1891.9,426.8,0.6,-661.4,0.13,-0.53,247,245,-1,0.0,0.0,-1.1,-0.1,-0.01,-0.04,0.00,0.00,0.00,0.00,-0.38,0.44,96,-1,0,13,6.0,0.16,0.150,0.171,33.40,0,25,0,24.5,179.6,179.0,245.5,0.00,0
5.80,climb,289.03,60.97,0.105,1,1891.9,426.8,0.6,-661.3,0.09,-0.51,247,245,-1,0.0,0.0,-1.3,-0.2,-0.01,-0.04,0.00,0.00,0.00,0.00,-0.33,0.43,96,-1,0,13,6.7,0.15,0.106,0.127,32.63,0,25,0,24.5,179.6,179.0,245.5,0.00,0
5.90,climb,292.20,57.80,0.060,1,1891.9,426.8,0.6,-661.3,0.09,-0.51,247,245,-1,0.0,0.0,-1.4,-0.3,-0.01,-0.03,0.00,0.00,0.00,0.00,-0.28,0.43,96,-1,0,14,6.7,0.14,0.060,0.075,31.83,0,25,0,24.5,179.6,179.0,245.5,0.00,0
6.00,climb,295.26,54.74,0.023,1,1891.9,426.7,0.6,-661.2,0.09,-0.46,247,248,-1,0.0,0.0,-1.4,-0.3,-0.00,-0.02,0.00,0.00,0.00,0.00,-0.27,0.41,96,-1,0,13,7.2,0.12,0.023,0.032,30.90,0,25,0,21.9,179.2,177.9,248.1,0.00,0
6.10,climb,298.20,51.80,0.000,1,1891.9,426.7,0.6,-661.2,0.09,-0.46,247,248,-1,0.0,0.0,-1.3,-0.3,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.26,0.39,96,-1,1,13,7.2,0.12,0.000,0.000,29.75,0,25,0,21.9,179.2,177.9,248.1,0.00,0
6.20,climb,301.04,48.96,0.000,1,1891.9,426.6,0.6,-661.2,0.00,-0.43,247,248,-1,0.0,0.0,-1.4,-0.3,-0.00,-0.02,0.00,0.00,0.00,0.00,-0.25,0.37,96,-1,1,13,7.3,0.12,0.000,0.000,28.59,0,25,0,21.9,179.2,177.9,248.1,0.00,0
6.30,climb,303.75,46.25,0.000,1,1891.9,426.6,0.6,-661.1,0.00,-0.43,247,248,-1,0.0,0.0,-1.3,-0.3,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.16,0.40,96,-1,1,13,7.3,0.11,0.000,0.000,27.47,0,25,0,21.9,179.2,177.9,248.1,0.00,0
6.40,climb,306.35,43.65,0.000,1,1891.9,426.6,0.6,-661.1,0.00,-0.42,248,251,-1,0.0,0.0,-1.2,-0.4,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.16,0.39,96,-1,1,12,7.4,0.10,0.000,0.000,26.30,0,25,0,19.0,179.2,177.7,251.0,0.00,0
6.50,climb,308.83,41.17,0.000,1,1891.9,426.5,0.6,-661.0,0.00,-0.40,248,251,-1,0.0,0.0,-1.1,-0.4,-0.01,0.00,0.00,0.00,0.00,0.00,-0.15,0.38,96,-1,1,12,7.1,0.09,0.000,0.000,25.08,0,25,0,19.0,179.2,177.7,251.0,0.00,0
6.60,climb,311.18,38.82,0.000,1,1891.9,426.5,0.6,-661.0,0.00,-0.40,249,251,-1,0.0,0.0,-1.0,-0.4,-0.01,0.01,0.00,0.00,0.00,0.00,-0.14,0.37,96,-1,1,11,7.1,0.09,0.000,0.000,23.81,0,25,0,19.0,179.2,177.7,251.0,0.00,0
6.70,climb,313.40,36.60,0.000,1,1891.9,426.5,0.6,-661.0,0.00,-0.40,249,251,-1,0.0,0.0,-0.8,-0.5,-0.01,0.01,0.00,0.00,0.00,0.00,-0.14,0.37,96,-1,1,11,6.8,0.09,0.000,0.000,22.50,0,25,0,19.0,179.2,177.7,251.0,0.00,0
6.80,climb,315.49,34.51,0.000,1,1891.9,426.4,0.6,-660.9,0.00,-0.37,250,254,-1,0.0,0.0,-0.7,-0.5,-0.01,0.01,0.00,0.00,0.00,0.00,-0.13,0.36,96,-1,1,10,6.6,0.07,0.000,0.000,21.20,0,25,0,16.3,179.3,177.7,253.7,0.00,0
6.90,climb,317.45,32.55,0.011,1,1891.9,426.3,0.6,-660.9,0.00,-0.37,250,254,-1,0.0,0.0,-0.5,-0.5,-0.01,0.01,0.00,0.00,0.00,0.00,-0.13,0.35,96,-1,0,10,6.5,0.07,0.011,0.020,19.90,0,25,0,16.3,179.3,177.7,253.7,0.00,0
7.00,climb,319.28,30.72,0.022,1,1891.9,426.3,0.6,-660.8,0.00,-0.37,251,254,-1,0.0,0.0,-0.4,-0.5,-0.01,0.02,0.00,0.00,0.00,0.00,-0.12,0.35,96,-1,0,9,6.4,0.06,0.022,0.032,18.63,0,25,0,16.3,179.3,177.7,253.7,0.00,0
7.10,climb,320.98,29.02,0.037,1,1891.9,426.3,0.6,-660.8,0.00,-0.37,251,254,-1,0.0,0.0,-0.2,-0.6,-0.01,0.02,0.00,0.00,0.00,0.00,-0.12,0.35,96,-1,0,9,6.3,0.05,0.037,0.047,17.36,0,25,0,16.3,179.3,177.7,253.7,0.00,0
7.20,climb,322.56,27.44,0.055,1,1891.9,426.3,0.6,-660.8,0.00,-0.37,252,256,-1,0.0,0.0,-0.1,-0.6,-0.01,0.02,0.00,0.00,0.00,0.00,-0.12,0.36,96,-1,0,8,6.3,0.04,0.055,0.066,16.11,0,25,0,13.7,179.4,177.5,256.3,0.00,0
7.30,climb,324.02,25.98,0.077,1,1891.9,426.2,0.6,-660.7,0.00,-0.35,253,256,-1,0.0,0.0,0.1,-0.6,-0.01,0.02,0.00,0.00,0.00,0.00,-0.10,0.34,96,-1,0,8,6.2,0.03,0.077,0.088,14.87,0,25,0,13.7,179.4,177.5,256.3,0.00,0
7.40,climb,325.35,24.65,0.102,1,1891.9,426.2,0.6,-660.7,0.00,-0.35,253,256,-1,0.0,0.0,0.2,-0.6,-0.01,0.02,0.00,0.00,0.00,0.00,-0.10,0.34,96,-1,0,7,6.2,0.02,0.102,0.114,13.64,0,25,0,13.7,179.4,177.5,256.3,0.00,0
7.50,climb,326.57,23.43,0.132,1,1891.9,426.1,0.6,-660.7,0.00,-0.35,254,256,-1,0.0,0.0,0.4,-0.7,-0.01,0.02,0.00,0.00,0.00,0.00,-0.10,0.34,96,-1,0,7,6.1,0.01,0.132,0.144,12.43,0,25,0,13.7,179.4,177.5,256.3,0.00,0
7.60,climb,327.66,22.34,0.163,1,1891.9,426.1,0.6,-660.6,0.00,-0.35,254,259,-1,0.0,0.0,0.5,-0.7,-0.01,0.02,0.00,0.00,0.00,0.00,-0.09,0.34,96,-1,0,6,6.1,-0.01,0.163,0.174,11.25,0,25,0,11.2,179.4,177.2,258.8,0.00,0
7.70,climb,328.66,21.34,0.193,1,1891.9,426.1,0.6,-660.6,0.00,-0.35,255,259,-1,0.0,0.0,0.6,-0.6,-0.00,0.01,0.00,0.00,0.00,0.00,-0.09,0.34,96,-1,0,5,6.0,-0.02,0.193,0.199,10.17,0,25,0,11.2,179.4,177.2,258.8,0.00,0
7.80,climb,329.56,20.44,0.218,1,1891.9,426.0,0.6,-660.6,0.00,-0.33,256,259,-1,0.0,0.0,0.6,-0.6,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,0.34,96,-1,0,5,6.0,-0.03,0.218,0.220,9.25,0,25,0,11.2,179.4,177.2,258.8,0.00,0
7.90,climb,330.40,19.60,0.237,1,1891.9,426.0,0.6,-660.5,0.00,-0.33,256,259,-1,0.0,0.0,0.5,-0.5,0.01,-0.00,0.00,0.00,0.00,0.00,-0.08,0.32,96,-1,0,4,6.0,-0.04,0.237,0.242,8.52,0,25,0,11.2,179.4,177.2,258.8,0.00,0
8.00,climb,331.19,18.81,0.244,1,1891.9,426.0,0.6,-660.5,0.00,-0.33,257,261,-1,0.0,0.0,0.4,-0.4,0.02,-0.01,0.00,0.00,0.00,0.00,-0.07,0.32,96,-1,0,3,6.0,-0.05,0.244,0.256,8.03,0,25,0,8.8,179.7,178.1,261.2,0.00,0
8.10,cruise,331.97,18.03,0.287,1,1891.9,425.9,0.6,-660.5,0.00,-0.31,258,261,-1,4.0,4.0,0.3,-0.2,-0.02,-0.08,0.00,0.00,0.00,0.00,-0.07,0.31,96,-1,0,3,5.8,-0.06,0.287,0.316,7.82,0,25,0,8.8,179.7,178.1,261.2,0.00,0
8.20,cruise,332.72,17.28,0.280,1,1891.9,425.9,0.6,-660.4,0.00,-0.31,258,261,-1,4.5,8.0,0.2,-0.0,-0.08,-0.09,0.00,0.00,0.00,0.00,-0.06,0.30,96,-1,0,-2,5.8,-0.16,0.280,0.327,7.64,0,25,0,7.7,180.0,179.9,262.3,0.00,1
