t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,93.50,256.50,0.378,1,1992.9,410.1,-1142.4,-183.6,0.00,0.00,329,329,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,2,0.0,0.03,0.378,0.378,0.00,0,0,0,300.0,180.0,0.0,330.0,0.00,0,0.0,0.0
0.10,climb,93.50,256.50,0.643,1,1992.9,410.1,-1142.4,-183.6,0.00,0.00,329,329,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,5,0.0,0.09,0.643,0.643,0.00,0,0,0,300.0,180.0,0.0,330.0,0.00,0,0.0,0.0
0.20,climb,93.50,256.50,0.918,1,1992.9,410.1,-1142.4,-183.6,0.00,0.00,329,329,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,8,0.0,0.15,0.919,0.919,0.00,0,0,0,300.0,180.0,0.0,330.0,0.00,0,0.0,0.0
0.30,climb,93.50,256.50,1.000,1,1992.9,410.1,-1142.4,-183.6,0.00,0.02,329,329,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,10,0.3,0.21,1.000,1.000,0.00,0,0,0,300.0,180.0,0.0,330.0,0.00,0,1.0,-0.1
0.40,climb,93.54,256.46,1.000,1,1992.9,410.1,-1142.4,-183.6,0.00,0.02,329,329,-1,0.0,0.0,0.1,-0.0,0.00,0.01,0.00,0.00,0.00,0.00,-0.02,-0.01,-1,-1,1,13,0.3,0.26,1.000,1.000,0.21,0,0,0,300.0,179.9,0.1,330.0,0.00,0,1.0,-0.1
0.50,climb,93.71,256.29,1.000,1,1992.9,410.1,-1142.4,-183.6,0.00,0.04,329,329,-1,0.0,0.0,0.1,-0.0,-0.00,0.01,0.00,0.00,0.00,0.00,-0.02,-0.01,-1,-1,1,16,5.6,0.29,1.000,1.000,1.23,0,0,0,300.0,179.9,0.1,330.0,0.00,0,0.1,0.2
0.60,climb,94.10,255.90,1.000,1,1992.9,410.1,-1142.4,-183.6,0.00,0.04,329,329,-1,0.0,0.0,0.1,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.04,-0.02,-1,-1,1,19,5.6,0.28,1.000,1.000,3.27,0,0,0,300.0,179.9,0.1,330.0,0.00,0,0.1,0.2
0.70,climb,94.80,255.20,1.000,1,1992.9,410.1,-1142.4,-183.6,0.00,0.07,329,329,-1,0.0,0.0,-0.1,-0.1,-0.01,-0.02,0.00,0.00,0.00,0.00,-0.06,-0.03,-1,-1,1,22,12.1,0.21,1.000,1.000,6.17,0,0,0,300.0,179.9,0.1,330.0,0.00,0,-1.2,0.3
0.80,climb,95.81,254.19,1.000,1,1992.9,410.1,-1142.4,-183.6,0.00,0.13,330,334,-1,0.0,0.0,-0.4,-0.1,-0.00,-0.05,0.00,0.00,0.00,0.00,-0.14,0.02,93,-1,1,25,28.8,0.08,1.000,1.000,9.35,0,26,0,295.3,180.7,359.7,334.7,0.00,0,-4.0,-0.3
0.90,climb,97.14,252.86,1.000,1,1992.9,410.1,-1142.4,-183.6,0.00,0.10,330,334,-1,0.0,0.0,-0.8,-0.1,0.00,-0.07,0.00,0.00,0.00,0.00,-0.11,-0.07,93,-1,1,27,35.3,-0.03,1.000,1.000,12.50,0,26,0,295.3,180.7,359.7,334.7,0.00,0,-4.8,-0.7
