t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,85.50,264.50,0.378,1,1654.4,82.3,238.1,283.2,0.00,0.00,174,174,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-2,0.0,-0.03,0.378,0.378,0.00,0,0,0,94.5,359.8,180.0,175.5,0.00,0,0.0,-0.0
0.10,climb,85.50,264.50,0.643,1,1654.4,82.3,238.1,283.2,0.00,0.00,174,174,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-4,0.0,-0.09,0.643,0.643,0.00,0,0,0,94.5,359.8,180.0,175.5,0.00,0,0.0,0.0
0.20,climb,85.50,264.50,0.918,1,1654.4,82.3,238.1,283.2,0.00,0.00,174,174,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-7,-0.0,-0.15,0.919,0.919,0.00,0,0,0,94.5,359.8,180.0,175.5,0.00,0,-0.3,0.2
0.30,climb,85.50,264.50,1.000,1,1654.4,82.3,238.1,283.2,0.00,0.01,174,174,-1,0.0,0.0,0.0,0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-11,-0.4,-0.21,1.000,1.000,0.03,0,0,0,94.5,359.8,180.0,175.5,0.00,0,-0.6,0.2
0.40,climb,85.53,264.47,1.000,1,1654.4,82.3,238.1,283.2,0.00,0.01,174,174,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,-1,-1,1,-13,-0.4,-0.26,1.000,1.000,0.13,0,0,0,94.6,0.4,180.0,175.4,0.00,0,-0.6,0.2
0.50,climb,85.69,264.31,1.000,1,1654.4,82.3,238.1,283.2,0.00,0.01,174,174,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,-1,-1,1,-16,-1.9,-0.29,1.000,1.000,1.14,0,0,0,94.6,0.4,180.0,175.4,0.00,0,-0.6,0.2
0.60,climb,86.08,263.92,1.000,1,1654.4,82.3,238.1,283.2,0.00,0.02,174,174,-1,0.0,0.0,-0.2,-0.1,-0.00,-0.02,0.00,0.00,0.00,0.00,0.02,0.00,-1,-1,1,-19,-5.5,-0.28,1.000,1.000,3.19,0,0,0,94.6,0.4,180.0,175.4,0.00,0,-1.0,0.3
0.70,climb,86.77,263.23,1.000,1,1654.4,82.3,238.1,283.2,0.09,0.08,174,174,-1,0.0,0.0,-0.3,-0.1,-0.00,-0.02,0.00,0.00,0.00,0.00,0.03,0.00,-1,-1,1,-22,-18.9,-0.23,1.000,1.000,6.08,0,0,0,94.6,0.4,180.0,175.4,0.00,0,-1.0,-0.5
0.80,climb,87.77,262.23,1.000,1,1654.4,82.3,238.1,283.2,0.09,0.08,174,170,-1,0.0,0.0,-0.4,0.0,0.01,-0.02,0.00,0.00,0.00,0.00,0.09,-0.08,100,-1,1,-25,-18.9,-0.12,1.000,1.000,9.27,0,26,0,98.9,2.7,179.6,171.1,0.00,0,-1.0,-0.5
0.90,climb,89.09,260.91,1.000,1,1654.4,82.3,238.1,283.2,0.09,0.15,173,170,-1,0.0,0.0,-0.4,0.2,0.03,-0.00,0.00,0.00,0.00,0.00,0.16,-0.07,100,-1,1,-27,-27.1,-0.00,1.000,1.000,12.42,0,26,0,98.9,2.7,179.6,171.1,0.00,0,-0.3,-1.5
1.00,climb,90.71,259.29,1.000,1,1654.4,82.3,238.1,283.2,0.18,0.24,173,170,-1,0.0,0.0,-0.3,0.4,0.04,0.01,0.00,0.00,0.00,0.00,0.26,-0.14,100,-1,1,-30,-34.5,0.09,1.000,1.000,15.53,0,26,0,98.9,2.7,179.6,171.1,0.00,0,0.7,-2.0
1.10,climb,92.65,257.35,1.000,1,1654.4,82.4,238.1,283.1,0.09,0.38,172,170,-1,0.0,0.0,-0.1,0.6,0.03,0.03,0.00,0.00,0.00,0.00,0.34,-0.04,100,-1,1,-32,-40.2,0.13,1.000,1.000,18.62,0,26,0,98.9,2.7,179.6,171.1,0.00,0,2.0,-1.3
1.20,climb,94.89,255.11,1.000,1,1654.4,82.4,238.1,283.1,0.09,0.38,170,156,-1,0.0,0.0,0.2,0.7,0.02,0.04,0.00,0.00,0.00,0.00,0.39,-0.02,100,-1,1,-33,-40.2,0.15,1.000,1.000,21.67,0,26,0,113.3,0.4,179.8,156.7,0.00,0,2.0,-1.3
1.30,climb,97.43,252.57,1.000,1,1654.5,82.4,238.0,283.1,0.00,0.40,168,156,-1,0.0,0.0,0.3,0.7,0.00,0.02,0.00,0.00,0.00,0.00,0.39,0.08,100,-1,1,-34,-38.2,0.09,1.000,1.000,24.70,0,26,0,113.3,0.4,179.8,156.7,0.00,0,1.3,-0.3
1.40,climb,100.28,249.72,1.000,1,1654.4,82.5,238.1,283.0,-0.13,0.38,166,156,-1,0.0,0.0,0.3,0.5,-0.02,0.00,0.00,0.00,0.00,0.00,0.34,0.22,100,-1,1,-35,-34.4,-0.01,1.000,1.000,27.69,0,26,0,113.3,0.4,179.8,156.7,0.00,0,-0.1,1.2
