t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,71.50,278.50,0.378,1,665.1,2743.4,-1330.6,-0.9,0.00,0.00,57,57,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,2,0.4,0.02,0.378,0.378,0.00,0,0,0,212.2,0.0,0.0,57.8,0.00,0,0.2,0.5
0.10,climb,71.50,278.50,0.642,1,665.1,2743.4,-1330.6,-0.9,0.00,0.00,57,57,-1,0.0,0.0,0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,4,0.0,0.09,0.643,0.643,0.00,0,0,0,212.2,0.0,0.0,57.8,0.00,0,0.0,0.0
0.20,climb,71.50,278.50,0.917,1,665.1,2743.4,-1330.6,-0.9,0.00,0.00,57,57,-1,0.0,0.0,0.0,0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,8,0.0,0.15,0.919,0.919,0.00,0,0,0,212.2,0.0,0.0,57.8,0.00,0,0.0,0.0
0.30,climb,71.50,278.50,1.000,1,665.1,2743.4,-1330.6,-0.9,0.00,0.00,57,57,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,10,0.0,0.21,1.000,1.000,0.00,0,0,0,212.2,0.0,0.0,57.8,0.00,0,0.0,0.0
0.40,climb,71.53,278.47,1.000,1,665.1,2743.4,-1330.6,-0.9,0.00,0.00,57,57,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,13,1.9,0.27,1.000,1.000,0.13,0,0,0,212.2,360.0,359.9,57.8,0.00,0,-0.4,0.2
0.50,climb,71.69,278.31,1.000,1,665.1,2743.4,-1330.6,-0.9,0.00,0.00,57,57,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,16,1.9,0.29,1.000,1.000,1.14,0,0,0,212.2,360.0,359.9,57.8,0.00,0,-0.4,0.2
0.60,climb,72.08,277.92,1.000,1,665.1,2743.4,-1330.6,-0.9,0.00,0.00,57,57,-1,0.0,0.0,-0.2,-0.1,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,19,11.1,0.28,1.000,1.000,3.19,0,0,0,212.2,360.0,359.9,57.8,0.00,0,-1.1,0.3
0.70,climb,72.77,277.23,1.000,1,665.1,2743.4,-1330.6,-0.9,0.00,0.00,57,57,-1,0.0,0.0,-0.3,-0.1,-0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,22,11.1,0.23,1.000,1.000,6.08,0,0,0,212.2,360.0,359.9,57.8,0.00,0,-1.1,0.3
0.80,climb,73.77,276.23,1.000,1,665.1,2743.4,-1330.6,-0.9,0.04,-0.09,57,61,-1,0.0,0.0,-0.3,-0.1,0.01,-0.01,0.00,0.00,0.00,0.00,0.08,-0.05,99,-1,1,25,18.8,0.12,1.000,1.000,9.27,0,26,0,207.9,359.8,359.6,62.1,0.00,0,-0.8,-0.3
0.90,climb,75.09,274.91,1.000,1,665.1,2743.3,-1330.6,-0.9,0.11,-0.18,58,61,-1,0.0,0.0,-0.3,0.1,0.02,-0.01,0.00,0.00,0.00,0.00,0.15,-0.11,99,-1,1,27,33.5,0.01,1.000,1.000,12.42,0,26,0,207.9,359.8,359.6,62.1,0.00,0,0.2,-1.7
