t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,96.50,253.50,1.000,1,1892.5,365.5,-2561.0,2463.0,0.00,0.00,89,89,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,2,0.0,0.03,1.000,1.000,0.00,0,0,0,180.0,0.0,0.0,90.0,0.00,0,0.0,0.0
0.10,climb,96.50,253.50,1.000,1,1892.5,365.5,-2561.0,2463.0,0.00,0.00,89,89,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,2,0.0,0.04,1.000,1.000,0.00,0,0,0,180.0,0.0,0.0,90.0,0.00,0,0.0,0.0
0.20,climb,96.50,253.50,1.000,1,1892.5,365.5,-2561.0,2463.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,2,0.0,0.04,1.000,1.000,0.00,0,0,0,180.0,0.0,0.0,90.0,0.00,0,0.0,0.0
0.25,climb,96.50,253.50,1.000,1,1892.5,365.5,-2561.0,2463.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,2,0.0,0.04,1.000,1.000,0.00,0,0,0,180.0,0.0,0.0,90.0,0.00,0,0.0,0.0
0.35,climb,96.50,253.50,1.000,1,1892.5,365.5,-2561.0,2463.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,2,0.0,0.04,1.000,1.000,0.00,0,0,0,180.0,0.0,0.0,90.0,0.00,0,-0.0,0.0
0.45,climb,96.50,253.50,1.000,1,1892.5,365.5,-2561.0,2463.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,2,0.0,0.04,1.000,1.000,0.00,0,0,0,180.0,0.0,0.0,90.0,0.00,0,-0.0,0.0
0.50,climb,96.54,253.46,1.000,1,1892.5,365.5,-2561.0,2463.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-1,-1,1,2,0.0,0.04,1.000,1.000,0.43,0,0,0,180.0,0.0,0.0,90.0,0.00,0,-0.6,0.2
0.60,climb,96.81,253.19,1.000,1,1892.5,365.5,-2561.0,2463.0,0.00,0.00,89,89,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,2,-0.0,0.04,1.000,1.000,2.00,0,0,0,180.0,0.0,0.0,90.0,0.00,0,-0.9,0.2
0.70,climb,97.38,252.62,1.000,1,1892.5,365.5,-2561.0,2463.0,0.00,0.00,89,89,-1,0.0,0.0,-0.2,-0.0,-0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,2,-0.0,0.04,1.000,1.000,4.91,0,0,0,180.0,360.0,269.9,90.0,0.00,0,-0.9,0.2
0.80,climb,98.27,251.73,1.000,1,1892.5,365.5,-2561.0,2463.0,0.00,0.00,89,89,-1,0.0,0.0,-0.3,-0.1,-0.01,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,92,-1,1,2,0.0,0.04,1.000,1.000,8.12,0,26,0,180.0,360.0,269.9,90.0,0.00,0,-1.9,0.5
0.90,climb,99.48,250.52,1.000,1,1892.5,365.5,-2561.0,2463.0,0.09,-0.02,89,89,-1,0.0,0.0,-0.5,-0.1,-0.01,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,92,-1,1,2,0.2,0.04,1.000,1.000,11.29,0,26,0,180.0,360.0,269.9,90.0,0.00,0,-2.3,0.7
