t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav2,nav7,trihdg,trires,aimq,wx,wz
0.00,fly,69.50,10.00,0.378,1,2248.7,2813.5,0.0,0.0,0.00,0.00,259,259,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.378,0.378,0.00,0,0,0,11.0,180.0,-1.0,259.0,0.00,0,0.0,0.0
0.10,fly,69.50,10.00,0.512,1,2248.7,2813.5,0.0,0.0,0.00,0.00,259,259,-1,0.0,0.0,0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,-0.0,0.00,0.512,0.513,0.00,0,0,0,11.0,180.0,-1.0,259.0,0.00,0,0.0,-0.0
0.20,fly,69.50,10.00,0.522,1,2248.7,2813.5,0.0,0.0,0.00,0.00,259,259,-1,0.0,0.0,0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.522,0.522,0.00,0,0,0,11.0,180.0,-1.0,259.0,0.00,0,-0.0,0.0
0.30,fly,69.50,10.00,0.532,1,2248.7,2813.5,0.0,0.0,0.00,0.00,259,259,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.532,0.532,0.02,0,0,0,11.0,180.0,-1.0,259.0,0.00,0,-0.0,0.0
0.40,fly,69.50,10.00,0.541,1,2248.7,2813.5,0.0,0.0,0.00,0.00,259,259,-1,0.0,0.0,0.0,0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,-0.0,0.00,0.541,0.541,0.02,0,0,0,11.0,180.0,-1.0,259.0,0.00,0,0.4,-0.1
0.50,fly,69.53,9.97,0.542,1,2248.7,2813.5,0.0,0.0,0.00,0.00,259,259,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.542,0.544,0.19,0,0,0,11.0,180.1,-1.0,259.0,0.00,0,0.0,0.0
0.60,fly,69.62,9.88,0.525,1,2248.7,2813.5,0.0,0.0,0.00,0.00,259,259,-1,0.0,0.0,0.0,0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.525,0.525,0.66,0,0,0,11.0,180.1,-1.0,259.0,0.00,0,0.0,0.0
0.70,fly,69.82,9.68,0.474,1,2248.7,2813.5,0.0,0.0,0.00,0.00,259,259,-1,0.0,0.0,0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.474,0.476,1.70,0,0,0,11.0,180.0,-1.0,259.0,0.00,0,0.0,0.0
0.80,fly,70.12,9.38,0.415,1,2248.7,2813.5,0.0,0.0,0.00,0.00,259,259,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,98,-1,0,0,-0.0,0.00,0.415,0.419,2.80,0,26,0,11.0,179.9,-1.0,259.0,0.00,0,-0.6,0.2
0.90,fly,70.51,8.98,0.361,1,2248.7,2813.5,0.0,0.0,0.00,0.00,259,259,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,98,-1,0,0,0.0,0.00,0.361,0.368,3.71,0,26,0,11.0,179.7,-1.0,259.0,0.00,0,-1.0,0.3
1.00,fly,71.23,8.27,0.304,1,2248.7,2813.5,0.0,0.0,0.00,0.00,259,259,-1,0.0,0.0,-0.2,-0.1,-0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,98,-1,0,0,0.0,0.00,0.304,0.312,4.49,0,26,0,11.0,179.4,-1.0,259.0,0.00,0,-1.3,0.4
1.10,fly,71.48,8.01,0.271,1,2248.7,2813.5,0.0,0.0,0.00,0.00,259,259,-1,0.0,0.0,-0.3,-0.1,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,98,-1,0,0,0.0,0.00,0.271,0.281,4.98,0,26,0,11.0,179.1,-1.0,259.0,0.00,0,-1.4,0.4
1.20,fly,72.00,7.49,0.245,1,2248.7,2813.5,0.0,0.0,0.00,0.00,259,259,-1,0.0,0.0,-0.5,-0.1,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,98,-1,0,0,0.0,0.00,0.245,0.258,5.18,0,26,0,11.0,178.8,-1.0,259.0,0.00,0,-1.4,0.4
