t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav0,nav2,trihdg,trires,aimq
49.40,align,350.06,-0.06,0.274,1,1894.8,363.8,-2.4,1.6,-0.53,-0.82,273,273,-1,0.4,-3.7,-0.9,-2.5,0.00,-0.01,0.00,0.00,0.00,0.00,0.57,0.84,98,-1,0,-3,-1.8,-0.03,0.274,0.279,-0.06,0,22,0,356.8,177.7,35.2,273.2,0.00,0
50.60,align,350.02,-0.02,0.273,1,1894.2,363.3,-1.7,2.2,-0.62,-0.20,271,270,-1,1.0,-2.1,0.1,-2.5,-0.00,-0.03,0.00,0.00,0.00,0.00,0.62,0.18,98,-1,0,-1,-2.6,0.03,0.273,0.287,-0.01,0,22,0,359.7,177.3,84.3,270.3,0.00,0
51.80,align,349.97,0.03,0.275,1,1893.5,363.4,-1.1,2.1,-0.35,0.29,269,269,-1,0.5,-0.7,0.7,-1.3,-0.00,0.01,0.00,0.00,0.00,0.00,0.36,-0.26,98,-1,0,1,0.6,0.00,0.275,0.277,-0.01,0,22,0,1.2,178.5,127.7,268.8,0.00,0
53.00,align,349.95,0.05,0.275,1,1893.3,363.9,-0.8,1.7,-0.09,0.42,269,270,-1,-0.2,0.0,0.8,-0.3,0.00,0.04,0.00,0.00,0.00,0.00,0.09,-0.42,98,-1,0,1,0.3,0.00,0.275,0.290,0.02,0,22,0,0.3,179.5,118.9,269.7,0.00,0
54.20,align,349.97,0.03,0.273,1,1893.4,364.3,-0.9,1.2,0.09,0.34,270,270,-1,-0.8,0.1,0.6,0.4,0.00,0.03,0.00,0.00,0.00,0.00,-0.09,-0.35,98,-1,0,0,0.0,-0.00,0.273,0.286,0.05,0,22,0,360.0,180.2,277.1,270.0,0.00,0
54.80,descend,350.00,0.00,0.120,1,1893.5,364.5,-1.0,1.0,0.18,0.25,270,270,-1,-1.1,-0.0,-0.2,0.8,0.00,-0.01,0.00,0.00,0.00,0.00,-0.18,-0.26,98,-1,0,-0,0.0,-0.00,0.120,0.126,0.17,0,22,0,359.9,180.7,275.0,270.1,0.00,0
55.40,descend,349.05,-252.55,0.120,1,1893.6,364.6,-1.1,0.9,0.18,0.22,270,270,-1,-1.2,-0.1,0.0,0.8,0.01,0.01,0.00,0.00,0.00,0.00,-0.18,-0.22,98,-1,0,-0,0.0,-0.00,0.120,0.128,-3.30,0,22,0,359.9,180.8,276.3,270.1,0.00,0
56.60,descend,339.08,-242.58,0.120,1,1893.8,364.8,-1.3,0.7,0.18,0.13,270,270,-1,-1.3,-0.2,0.5,1.1,0.02,0.02,0.00,0.00,0.00,0.00,-0.18,-0.13,98,-1,0,-0,0.1,-0.00,0.120,0.135,-12.06,0,22,0,359.9,181.0,278.0,270.1,0.00,0
57.80,descend,319.39,-222.89,0.120,1,1894.0,364.9,-1.5,0.6,0.18,0.07,270,270,-1,-1.5,-0.4,-0.3,0.5,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.18,-0.07,98,-1,0,-0,0.0,-0.00,0.120,0.120,-19.78,0,22,0,359.8,180.6,286.4,270.2,0.00,0
59.00,descend,290.87,-194.37,0.120,1,1894.2,365.0,-1.7,0.5,0.09,0.04,270,270,-1,-1.3,-0.4,-1.1,0.2,0.00,-0.01,0.00,0.00,0.00,0.00,-0.09,-0.04,98,-1,0,-0,0.0,-0.01,0.120,0.124,-26.75,0,22,0,359.8,180.2,315.4,270.2,0.00,0
60.20,descend,254.56,-158.06,0.120,1,1894.3,365.1,-1.8,0.4,0.09,0.04,270,270,-1,-1.4,-0.4,-2.0,0.4,0.01,-0.02,0.00,0.00,0.00,0.00,-0.09,-0.04,98,-1,0,-0,-0.0,-0.00,0.120,0.132,-32.87,0,22,0,359.8,180.3,310.4,270.2,0.00,0
61.40,descend,211.50,-115.00,0.120,1,1894.4,365.1,-1.9,0.4,0.09,0.04,270,270,-1,-1.5,-0.3,-2.3,0.2,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.09,-0.04,98,-1,0,-0,0.0,-0.00,0.120,0.125,-38.14,0,22,0,359.8,180.3,305.4,270.2,0.00,0
62.60,descend,163.32,-66.82,0.450,1,1894.5,365.1,-2.0,0.4,0.00,0.02,270,270,-1,-1.3,-0.4,-2.9,-0.0,0.01,-0.02,0.00,0.00,0.00,0.00,-0.00,-0.02,98,-1,0,-0,-0.1,-0.00,0.450,0.462,-39.43,0,22,0,359.8,179.9,26.0,270.2,0.00,0
63.80,descend,125.31,-28.81,0.478,1,1894.0,365.2,-1.5,0.3,-0.66,-0.02,270,270,-1,0.8,-0.5,-1.6,0.1,0.01,-0.01,0.00,0.00,0.00,0.00,0.62,0.02,98,-1,0,-0,-0.1,-0.00,0.478,0.485,-25.72,0,22,0,359.9,180.2,287.7,270.1,0.00,0
65.00,descend,103.85,-7.35,0.477,1,1893.2,365.1,-0.7,0.4,-0.62,-0.09,270,270,-1,1.3,-0.7,0.4,0.1,-0.00,0.01,0.00,0.00,0.00,0.00,0.62,0.09,98,-1,0,0,-0.1,0.00,0.477,0.482,-11.96,0,22,0,0.0,180.3,259.5,270.0,0.00,0
66.20,descend,97.79,-1.29,0.238,1,1892.8,365.0,-0.3,0.5,-0.09,-0.04,270,270,-1,-0.0,-0.7,1.5,1.4,0.05,0.02,0.00,0.00,0.00,0.00,0.09,0.04,98,-1,0,0,0.1,-0.00,0.238,0.267,-1.77,0,22,0,0.1,180.7,261.6,269.9,0.00,0
66.70,capture,96.94,-0.44,0.320,1,1892.8,365.0,-0.3,0.5,-0.18,0.11,270,270,-1,0.3,-0.3,2.0,3.3,0.11,0.03,0.00,0.00,0.00,0.00,0.18,-0.07,98,-1,0,0,0.1,-0.00,0.320,0.377,-1.62,0,22,0,0.0,183.3,269.9,270.0,0.00,0
67.40,capture,96.50,-0.00,0.258,1,1892.5,365.5,-0.0,0.0,0.00,0.00,270,270,-1,-0.1,-0.2,0.0,0.0,0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,98,-1,0,-0,0.0,-0.00,0.258,0.262,0.00,0,22,0,0.0,180.0,265.3,270.0,0.00,0
68.20,docked,96.50,-0.00,0.000,1,1892.5,365.5,-0.0,0.0,0.00,0.00,270,270,-1,-0.1,-0.2,0.0,0.0,0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,98,-1,1,0,0.0,0.00,0.000,0.000,0.00,0,22,0,0.0,180.0,180.0,270.0,0.00,0
68.20,end:ok:control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
