t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav0,nav2,trihdg,trires,aimq
1.05,climb,102.43,247.57,1.000,1,1892.5,365.5,-0.0,-800.0,0.00,0.21,92,95,-1,0.0,0.0,-0.2,0.6,0.03,-0.02,0.00,0.00,0.00,0.00,0.00,0.12,99,-1,1,31,56.1,-0.40,1.000,1.000,18.59,0,25,0,174.5,0.3,176.5,95.5,0.00,0
1.15,climb,104.77,245.23,1.000,1,1892.5,365.5,-0.0,-800.0,0.00,0.21,93,95,-1,0.0,0.0,-0.4,0.7,0.02,-0.02,0.00,0.00,0.00,0.00,0.01,0.21,99,-1,1,33,56.1,-0.45,1.000,1.000,22.43,0,25,0,174.5,0.3,176.5,95.5,0.00,0
1.25,climb,107.49,242.51,1.000,1,1892.5,365.6,-0.0,-800.1,0.00,0.32,96,116,-1,0.0,0.0,-0.5,0.8,0.01,-0.03,0.00,0.00,0.00,0.00,0.03,0.32,99,-1,1,33,54.0,-0.42,1.000,1.000,26.24,0,25,0,154.2,1.0,177.9,115.8,0.00,0
1.35,climb,110.58,239.42,1.000,1,1892.5,365.6,-0.0,-800.1,0.00,0.44,99,116,-1,0.0,0.0,-0.6,0.8,0.01,-0.02,0.00,0.00,0.00,0.00,0.07,0.43,99,-1,1,33,45.0,-0.24,1.000,1.000,30.00,0,25,0,154.2,1.0,177.9,115.8,0.00,0
1.45,climb,114.05,235.95,1.000,1,1892.5,365.7,-0.0,-800.2,0.09,0.71,102,116,-1,0.0,0.0,-0.6,0.7,-0.00,-0.00,0.00,0.00,0.00,0.00,0.12,0.57,99,-1,1,33,14.6,0.05,1.000,1.000,33.73,0,25,0,154.2,1.0,177.9,115.8,0.00,0
1.55,climb,117.88,232.12,1.000,1,1892.5,365.7,-0.0,-800.2,0.09,0.71,104,116,-1,0.0,0.0,-0.4,0.6,-0.00,0.03,0.00,0.00,0.00,0.00,0.25,0.67,99,-1,1,34,14.6,0.39,1.000,1.000,37.40,0,25,0,154.2,1.0,177.9,115.8,0.00,0
1.65,climb,122.08,227.92,1.000,1,1892.5,365.8,-0.0,-800.3,0.09,0.82,107,124,-1,0.0,0.0,-0.0,0.6,0.00,0.05,0.00,0.00,0.00,0.00,0.32,0.76,99,-1,1,34,1.1,0.66,1.000,1.000,41.05,0,25,0,146.4,0.6,179.0,123.6,0.00,0
1.75,climb,126.63,223.37,1.000,1,1892.5,366.0,-0.0,-800.4,0.09,0.94,109,124,-1,0.0,0.0,0.4,0.6,0.01,0.07,0.00,0.00,0.00,0.00,0.38,0.83,99,-1,1,35,-3.0,0.82,1.000,1.000,44.68,0,25,0,146.4,0.6,179.0,123.6,0.00,0
1.85,climb,131.55,218.45,0.870,1,1892.5,366.0,-0.0,-800.5,0.09,0.94,111,124,-1,0.0,0.0,0.8,0.6,0.01,0.07,0.00,0.00,0.00,0.00,0.43,0.85,99,-1,0,36,-3.0,0.77,0.903,0.935,48.27,0,25,0,146.4,0.6,179.0,123.6,0.00,0
1.95,climb,136.82,213.18,0.670,1,1892.5,366.2,-0.0,-800.6,-0.26,0.91,113,124,-1,0.0,0.0,1.1,0.6,0.01,0.05,0.00,0.00,0.00,0.00,0.30,0.92,99,-1,0,37,31.2,0.52,0.681,0.704,51.82,0,25,0,146.4,0.6,179.0,123.6,0.00,0
2.05,climb,142.40,207.60,0.474,1,1892.5,366.2,-0.0,-800.7,-0.26,0.91,116,128,-1,0.0,0.0,1.0,0.6,0.01,-0.00,0.00,0.00,0.00,0.00,0.16,0.94,99,-1,0,37,31.2,0.12,0.474,0.478,55.08,0,25,0,141.7,359.8,180.2,128.3,0.00,0
2.15,climb,148.18,201.82,0.314,1,1892.5,366.3,0.0,-800.8,-0.44,0.82,118,128,-1,0.0,0.0,0.5,0.7,0.01,-0.07,0.00,0.00,0.00,0.00,-0.01,0.93,99,-1,0,38,50.9,-0.25,0.315,0.349,57.44,0,25,0,141.7,359.8,180.2,128.3,0.00,0
2.25,climb,154.07,195.93,0.204,1,1892.4,366.4,0.1,-800.9,-0.53,0.77,119,128,-1,0.0,0.0,-0.2,0.7,0.02,-0.11,0.00,0.00,0.00,0.00,-0.09,0.93,99,-1,0,40,68.8,-0.47,0.207,0.259,58.69,0,25,0,141.7,359.8,180.2,128.3,0.00,0
2.35,climb,159.97,190.03,0.134,1,1892.4,366.4,0.1,-800.9,-0.53,0.77,121,128,-1,0.0,0.0,-0.9,0.7,0.01,-0.11,0.00,0.00,0.00,0.00,-0.06,0.93,99,-1,0,41,68.8,-0.58,0.137,0.184,59.09,0,25,0,141.7,359.8,180.2,128.3,0.00,0
2.45,climb,165.82,184.18,0.101,1,1892.3,366.5,0.2,-801.0,-0.53,0.79,125,154,-1,0.0,0.0,-1.4,0.7,0.00,-0.08,0.00,0.00,0.00,0.00,0.03,0.95,99,-1,0,40,68.4,-0.58,0.104,0.136,58.70,0,25,0,116.1,3.5,178.3,153.9,0.00,0
2.55,climb,171.57,178.43,0.097,1,1892.3,366.6,0.2,-801.1,-0.53,0.83,130,154,-1,0.0,0.0,-1.5,0.6,-0.00,-0.04,0.00,0.00,0.00,0.00,0.13,0.98,99,-1,0,38,65.6,-0.55,0.098,0.117,57.77,0,25,0,116.1,3.5,178.3,153.9,0.00,0
2.65,climb,177.21,172.79,0.103,1,1892.2,366.8,0.3,-801.2,-0.53,0.88,134,154,-1,0.0,0.0,-1.5,0.6,0.00,-0.01,0.00,0.00,0.00,0.00,0.21,0.98,99,-1,0,37,58.5,-0.49,0.104,0.108,56.64,0,25,0,116.1,3.5,178.3,153.9,0.00,0
2.75,climb,182.72,167.28,0.112,1,1892.2,366.8,0.3,-801.3,-0.53,0.88,137,154,-1,0.0,0.0,-1.3,0.6,0.01,0.01,0.00,0.00,0.00,0.00,0.28,0.99,99,-1,0,37,58.5,-0.42,0.114,0.121,55.45,0,25,0,116.1,3.5,178.3,153.9,0.00,0
2.85,climb,188.11,161.89,0.128,1,1892.0,366.9,0.4,-801.4,-0.53,0.90,143,178,-1,0.0,0.0,-1.1,0.6,0.01,0.02,0.00,0.00,0.00,0.00,0.40,0.96,99,-1,0,34,51.8,-0.42,0.130,0.141,54.17,0,25,0,92.3,25.9,178.9,177.7,0.00,0
2.95,climb,193.36,156.64,0.144,1,1892.0,367.0,0.5,-801.4,-0.53,0.92,148,178,-1,0.0,0.0,-0.8,0.6,0.01,0.03,0.00,0.00,0.00,0.00,0.49,0.92,99,-1,0,32,48.4,-0.40,0.146,0.161,52.89,0,25,0,92.3,25.9,178.9,177.7,0.00,0
3.05,climb,198.51,151.49,0.158,1,1891.9,367.1,0.5,-801.5,-0.53,0.92,153,178,-1,0.0,0.0,-0.7,0.6,0.01,0.01,0.00,0.00,0.00,0.00,0.58,0.89,99,-1,0,30,44.7,-0.37,0.159,0.168,51.70,0,25,0,92.3,25.9,178.9,177.7,0.00,0
3.15,climb,203.55,146.45,0.164,1,1891.9,367.1,0.6,-801.6,-0.53,0.92,157,178,-1,0.0,0.0,-0.7,0.6,-0.00,-0.00,0.00,0.00,0.00,0.00,0.64,0.85,99,-1,0,29,44.7,-0.31,0.165,0.167,50.66,0,25,0,92.3,25.9,178.9,177.7,0.00,0
3.25,climb,208.50,141.50,0.166,1,1891.9,367.2,0.6,-801.7,-0.53,0.90,163,196,-1,0.0,0.0,-0.7,0.5,-0.01,-0.01,0.00,0.00,0.00,0.00,0.71,0.77,99,-1,0,26,40.7,-0.29,0.167,0.173,49.71,0,25,0,74.1,178.1,179.5,195.9,0.00,0
3.35,climb,213.36,136.64,0.165,1,1891.8,367.4,0.7,-801.8,-0.53,0.90,168,196,-1,0.0,0.0,-0.7,0.4,-0.01,-0.01,0.00,0.00,0.00,0.00,0.77,0.70,99,-1,0,24,33.0,-0.26,0.166,0.171,48.82,0,25,0,74.1,178.1,179.5,195.9,0.00,0
3.45,climb,218.13,131.87,0.164,1,1891.8,367.4,0.7,-801.9,-0.53,0.90,173,196,-1,0.0,0.0,-0.7,0.3,-0.00,-0.01,0.00,0.00,0.00,0.00,0.83,0.64,99,-1,0,22,33.0,-0.21,0.164,0.168,47.94,0,25,0,74.1,178.1,179.5,195.9,0.00,0
3.55,climb,222.82,127.18,0.162,1,1891.7,367.6,0.8,-802.0,-0.53,0.90,176,196,-1,0.0,0.0,-0.6,0.3,-0.00,-0.00,0.00,0.00,0.00,0.00,0.87,0.58,99,-1,0,22,27.0,-0.16,0.162,0.165,47.08,0,25,0,74.1,178.1,179.5,195.9,0.00,0
3.65,climb,227.42,122.58,0.160,1,1891.6,367.7,0.8,-802.1,-0.53,0.90,181,208,-1,0.0,0.0,-0.6,0.3,0.00,-0.00,0.00,0.00,0.00,0.00,0.91,0.50,99,-1,0,20,24.5,-0.15,0.160,0.162,46.22,0,25,0,61.8,179.1,179.5,208.2,0.00,0
3.75,climb,231.94,118.06,0.157,1,1891.6,367.7,0.9,-802.2,-0.53,0.90,186,208,-1,0.0,0.0,-0.6,0.3,0.00,-0.00,0.00,0.00,0.00,0.00,0.95,0.43,99,-1,0,18,24.5,-0.13,0.157,0.160,45.37,0,25,0,61.8,179.1,179.5,208.2,0.00,0
3.85,climb,236.37,113.63,0.154,1,1891.5,367.8,0.9,-802.3,-0.53,0.88,189,208,-1,0.0,0.0,-0.6,0.3,0.01,-0.00,0.00,0.00,0.00,0.00,0.95,0.38,99,-1,0,18,20.2,-0.09,0.154,0.158,44.53,0,25,0,61.8,179.1,179.5,208.2,0.00,0
3.95,climb,240.72,109.28,0.151,1,1891.5,367.8,1.0,-802.3,-0.53,0.88,192,208,-1,0.0,0.0,-0.6,0.3,0.01,-0.00,0.00,0.00,0.00,0.00,0.97,0.32,99,-1,0,18,20.2,-0.05,0.151,0.156,43.70,0,25,0,61.8,179.1,179.5,208.2,0.00,0
4.05,climb,244.99,105.01,0.147,1,1891.4,368.0,1.0,-802.4,-0.53,0.86,196,217,-1,0.0,0.0,-0.5,0.3,0.01,-0.00,0.00,0.00,0.00,0.00,0.99,0.26,99,-1,0,17,16.7,-0.03,0.147,0.152,42.87,0,25,0,53.4,179.6,179.7,216.6,0.00,0
4.15,climb,249.17,100.83,0.143,1,1891.4,368.1,1.1,-802.5,-0.53,0.86,200,217,-1,0.0,0.0,-0.5,0.3,0.01,-0.00,0.00,0.00,0.00,0.00,0.98,0.21,99,-1,0,16,15.6,-0.01,0.143,0.147,42.06,0,25,0,53.4,179.6,179.7,216.6,0.00,0
4.25,climb,253.28,96.72,0.138,1,1891.4,368.1,1.1,-802.6,-0.53,0.86,202,217,-1,0.0,0.0,-0.5,0.3,0.01,-0.00,0.00,0.00,0.00,0.00,0.99,0.16,99,-1,0,17,15.6,0.02,0.138,0.143,41.25,0,25,0,53.4,179.6,179.7,216.6,0.00,0
4.35,climb,257.30,92.70,0.133,1,1891.3,368.2,1.2,-802.7,-0.53,0.85,205,217,-1,0.0,0.0,-0.5,0.4,0.01,-0.00,0.00,0.00,0.00,0.00,0.99,0.13,99,-1,0,17,14.8,0.05,0.133,0.137,40.45,0,25,0,53.4,179.6,179.7,216.6,0.00,0
4.45,climb,261.25,88.75,0.127,1,1891.3,368.3,1.2,-802.8,-0.53,0.83,207,223,-1,0.0,0.0,-0.5,0.4,0.01,-0.00,0.00,0.00,0.00,0.00,0.98,0.08,99,-1,0,18,14.1,0.07,0.127,0.132,39.66,0,25,0,47.4,179.9,179.9,222.6,0.00,0
4.55,climb,265.11,84.89,0.124,1,1891.2,368.4,1.3,-802.9,-0.53,0.81,210,223,-1,0.0,0.0,-0.5,0.3,-0.01,-0.00,0.00,0.00,0.00,0.00,0.99,0.04,99,-1,0,18,13.1,0.09,0.124,0.129,38.82,0,25,0,47.4,179.9,179.9,222.6,0.00,0
4.65,climb,268.86,81.14,0.130,1,1891.2,368.4,1.3,-802.9,-0.53,0.81,212,223,-1,0.0,0.0,-0.4,0.1,-0.02,-0.00,0.00,0.00,0.00,0.00,0.97,0.02,99,-1,0,19,13.1,0.12,0.130,0.139,37.81,0,25,0,47.4,179.9,179.9,222.6,0.00,0
4.75,climb,272.51,77.49,0.141,1,1891.0,368.6,1.4,-803.0,-0.53,0.79,213,223,-1,0.0,0.0,-0.4,-0.0,-0.02,-0.00,0.00,0.00,0.00,0.00,0.97,-0.01,99,-1,0,21,12.6,0.15,0.141,0.151,36.70,0,25,0,47.4,179.9,179.9,222.6,0.00,0
4.85,climb,276.05,73.95,0.149,1,1891.0,368.7,1.5,-803.1,-0.53,0.79,216,228,-1,0.0,0.0,-0.4,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.95,-0.03,99,-1,0,21,12.7,0.17,0.149,0.151,35.67,0,25,0,42.2,179.6,179.5,227.8,0.00,0
4.95,climb,279.51,70.49,0.150,1,1891.0,368.7,1.5,-803.2,-0.53,0.79,218,228,-1,0.0,0.0,-0.3,0.1,0.02,0.01,0.00,0.00,0.00,0.00,0.95,-0.06,99,-1,0,22,12.7,0.19,0.151,0.162,34.79,0,25,0,42.2,179.6,179.5,227.8,0.00,0
5.05,climb,282.89,67.11,0.147,1,1890.9,368.8,1.6,-803.3,-0.53,0.79,219,228,-1,0.0,0.0,-0.2,0.2,0.03,0.01,0.00,0.00,0.00,0.00,0.95,-0.09,99,-1,0,24,13.0,0.22,0.147,0.165,33.99,0,25,0,42.2,179.6,179.5,227.8,0.00,0
5.15,climb,286.19,63.81,0.137,1,1890.8,368.9,1.6,-803.3,-0.53,0.77,220,228,-1,0.0,0.0,-0.1,0.4,0.03,0.01,0.00,0.00,0.00,0.00,0.94,-0.11,99,-1,0,26,14.2,0.24,0.138,0.157,33.27,0,25,0,42.2,179.6,179.5,227.8,0.00,0
5.25,climb,289.42,60.58,0.090,1,1890.8,369.0,1.7,-803.4,-0.53,0.76,222,233,-1,0.0,0.0,-0.1,0.6,0.03,0.00,0.00,0.00,0.00,0.00,0.92,-0.13,99,-1,0,27,15.0,0.25,0.090,0.103,32.51,0,25,0,36.8,180.5,180.7,233.2,0.00,0
5.35,climb,292.57,57.43,0.047,1,1890.8,369.0,1.7,-803.5,-0.53,0.76,224,233,-1,0.0,0.0,-0.1,0.6,0.01,-0.01,0.00,0.00,0.00,0.00,0.91,-0.15,99,-1,0,28,15.0,0.26,0.047,0.052,31.68,0,25,0,36.8,180.5,180.7,233.2,0.00,0
5.45,climb,295.61,54.39,0.011,1,1890.7,369.1,1.8,-803.6,-0.53,0.73,225,233,-1,0.0,0.0,-0.1,0.5,-0.01,-0.01,0.00,0.00,0.00,0.00,0.90,-0.16,99,-1,0,30,15.5,0.28,0.011,0.016,30.74,0,25,0,36.8,180.5,180.7,233.2,0.00,0
5.55,climb,298.54,51.46,0.000,1,1890.7,369.1,1.8,-803.6,-0.53,0.73,227,233,-1,0.0,0.0,-0.1,0.4,-0.01,-0.01,0.00,0.00,0.00,0.00,0.88,-0.17,99,-1,1,31,15.5,0.32,0.000,0.000,29.53,0,25,0,36.8,180.5,180.7,233.2,0.00,0
5.65,climb,301.36,48.64,0.000,1,1890.6,369.2,1.9,-803.7,-0.53,0.71,229,239,-1,0.0,0.0,-0.2,0.3,-0.01,-0.01,0.00,0.00,0.00,0.00,0.87,-0.19,99,-1,1,31,15.7,0.31,0.000,0.000,28.46,0,25,0,30.6,180.2,180.3,239.4,0.00,0
5.75,climb,304.06,45.94,0.000,1,1890.5,369.3,1.9,-803.8,-0.53,0.70,230,239,-1,0.0,0.0,-0.2,0.2,-0.01,-0.01,0.00,0.00,0.00,0.00,0.86,-0.20,99,-1,1,30,16.0,0.28,0.000,0.000,27.33,0,25,0,30.6,180.2,180.3,239.4,0.00,0
5.85,climb,306.65,43.35,0.000,1,1890.5,369.3,2.0,-803.8,-0.53,0.70,232,239,-1,0.0,0.0,-0.2,0.1,-0.01,-0.01,0.00,0.00,0.00,0.00,0.85,-0.22,99,-1,1,28,16.0,0.25,0.000,0.000,26.14,0,25,0,30.6,180.2,180.3,239.4,0.00,0
5.95,climb,309.11,40.89,0.000,1,1890.4,369.5,2.0,-803.9,-0.53,0.68,233,239,-1,0.0,0.0,-0.2,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.83,-0.22,99,-1,1,27,15.7,0.22,0.000,0.000,24.90,0,25,0,30.6,180.2,180.3,239.4,0.00,0
6.05,climb,311.44,38.56,0.000,1,1890.4,369.6,2.1,-804.0,-0.53,0.68,235,246,-1,0.0,0.0,-0.3,-0.1,-0.01,-0.01,0.00,0.00,0.00,0.00,0.82,-0.25,99,-1,1,25,15.5,0.19,0.000,0.000,23.60,0,25,0,24.3,179.8,179.5,245.7,0.00,0
6.15,climb,313.63,36.37,0.000,1,1890.3,369.6,2.1,-804.1,-0.53,0.66,236,246,-1,0.0,0.0,-0.3,-0.2,-0.01,-0.01,0.00,0.00,0.00,0.00,0.82,-0.28,99,-1,1,24,15.2,0.16,0.000,0.000,22.29,0,25,0,24.3,179.8,179.5,245.7,0.00,0
6.25,climb,315.70,34.30,0.000,1,1890.3,369.7,2.2,-804.1,-0.44,0.66,238,246,-1,0.0,0.0,-0.3,-0.3,-0.01,-0.01,0.00,0.00,0.00,0.00,0.80,-0.28,99,-1,1,22,15.0,0.14,0.000,0.000,20.99,0,25,0,24.3,179.8,179.5,245.7,0.00,0
6.35,climb,317.64,32.36,0.004,1,1890.3,369.7,2.2,-804.2,-0.44,0.66,239,246,-1,0.0,0.0,-0.3,-0.4,-0.02,-0.01,0.00,0.00,0.00,0.00,0.72,-0.34,99,-1,1,21,15.0,0.12,0.004,0.007,19.71,0,25,0,24.3,179.8,179.5,245.7,0.00,0
6.45,climb,319.46,30.54,0.022,1,1890.2,369.8,2.3,-804.3,-0.44,0.66,241,252,-1,0.0,0.0,-0.3,-0.5,-0.02,-0.01,0.00,0.00,0.00,0.00,0.70,-0.36,99,-1,0,19,14.8,0.09,0.022,0.032,18.44,0,25,0,18.2,179.4,178.2,251.8,0.00,0
6.55,climb,321.14,28.86,0.037,1,1890.2,369.8,2.3,-804.3,-0.44,0.64,243,252,-1,0.0,0.0,-0.4,-0.6,-0.02,-0.01,0.00,0.00,0.00,0.00,0.68,-0.36,99,-1,0,17,14.6,0.06,0.037,0.048,17.17,0,25,0,18.2,179.4,178.2,251.8,0.00,0
6.65,climb,322.71,27.29,0.056,1,1890.1,369.9,2.4,-804.4,-0.44,0.64,244,252,-1,0.0,0.0,-0.4,-0.7,-0.02,-0.01,0.00,0.00,0.00,0.00,0.67,-0.38,99,-1,0,16,14.3,0.03,0.056,0.067,15.92,0,25,0,18.2,179.4,178.2,251.8,0.00,0
6.75,climb,324.15,25.85,0.079,1,1890.0,370.0,2.4,-804.4,-0.44,0.63,245,252,-1,0.0,0.0,-0.4,-0.7,-0.02,-0.01,0.00,0.00,0.00,0.00,0.67,-0.39,99,-1,0,15,14.2,0.01,0.079,0.089,14.69,0,25,0,18.2,179.4,178.2,251.8,0.00,0
6.85,climb,325.46,24.54,0.105,1,1890.0,370.1,2.5,-804.5,-0.44,0.62,247,257,-1,0.0,0.0,-0.4,-0.8,-0.02,-0.01,0.00,0.00,0.00,0.00,0.65,-0.41,99,-1,0,13,14.1,-0.02,0.105,0.116,13.46,0,25,0,12.5,179.1,175.8,257.5,0.00,0
6.95,climb,326.66,23.34,0.134,1,1890.0,370.1,2.5,-804.6,-0.44,0.62,249,257,-1,0.0,0.0,-0.4,-0.9,-0.02,-0.00,0.00,0.00,0.00,0.00,0.63,-0.41,99,-1,0,11,14.1,-0.05,0.134,0.143,12.25,0,25,0,12.5,179.1,175.8,257.5,0.00,0
7.05,climb,327.75,22.25,0.164,1,1890.0,370.1,2.5,-804.6,-0.44,0.62,250,257,-1,0.0,0.0,-0.3,-1.0,-0.02,-0.00,0.00,0.00,0.00,0.00,0.62,-0.43,99,-1,0,10,14.0,-0.08,0.164,0.171,11.11,0,25,0,12.5,179.1,175.8,257.5,0.00,0
7.15,climb,328.73,21.27,0.192,1,1889.9,370.3,2.6,-804.7,-0.44,0.62,251,257,-1,0.0,0.0,-0.3,-0.9,-0.00,0.00,0.00,0.00,0.00,0.00,0.62,-0.44,99,-1,0,9,13.7,-0.10,0.192,0.195,10.07,0,25,0,12.5,179.1,175.8,257.5,0.00,0
7.25,climb,329.63,20.37,0.214,1,1889.9,370.3,2.6,-804.8,-0.44,0.62,253,263,-1,0.0,0.0,-0.2,-0.8,0.01,0.01,0.00,0.00,0.00,0.00,0.60,-0.46,99,-1,0,7,13.7,-0.13,0.214,0.223,9.23,0,25,0,7.0,179.2,173.2,263.0,0.00,0
7.35,climb,330.47,19.53,0.228,1,1889.8,370.3,2.7,-804.8,-0.44,0.64,254,263,-1,0.0,0.0,-0.1,-0.6,0.02,0.01,0.00,0.00,0.00,0.00,0.59,-0.50,99,-1,0,6,13.5,-0.16,0.228,0.243,8.58,0,25,0,7.0,179.2,173.2,263.0,0.00,0
7.45,climb,331.29,18.71,0.230,1,1889.7,370.4,2.7,-804.9,-0.44,0.66,256,263,-1,0.0,0.0,0.0,-0.4,0.03,0.01,0.00,0.00,0.00,0.00,0.58,-0.51,99,-1,0,4,11.8,-0.17,0.230,0.248,8.18,0,25,0,7.0,179.2,173.2,263.0,0.00,0
7.55,climb,332.08,17.92,0.219,1,1889.7,370.5,2.8,-804.9,-0.44,0.65,257,263,-1,0.0,0.0,0.1,-0.1,0.04,0.01,0.00,0.00,0.00,0.00,0.58,-0.54,99,-1,0,3,10.6,-0.17,0.219,0.239,8.04,0,25,0,7.0,179.2,173.2,263.0,0.00,0
7.65,cruise,332.86,17.14,0.258,1,1889.7,370.5,2.8,-805.0,-0.44,0.65,259,268,-1,1.5,4.0,0.2,0.1,0.00,-0.01,0.00,0.00,0.00,0.00,0.56,-0.55,99,-1,0,-8,10.6,-0.37,0.260,0.263,7.90,0,25,0,2.2,180.1,183.3,267.8,0.00,1
7.75,cruise,333.63,16.37,0.248,1,1889.6,370.6,2.9,-805.1,-0.44,0.64,260,268,-1,1.1,8.0,0.2,0.3,-0.07,-0.02,0.00,0.00,0.00,0.00,0.54,-0.55,99,-1,0,-9,9.3,-0.36,0.250,0.274,7.72,0,25,0,1.3,180.3,193.5,268.7,0.00,1
7.85,cruise,334.37,15.63,0.240,1,1889.6,370.7,2.9,-805.1,-0.35,0.59,261,268,-1,0.7,12.0,0.2,0.4,-0.14,-0.02,0.00,0.00,0.00,0.00,0.53,-0.54,99,-1,0,-9,5.3,-0.34,0.242,0.285,7.53,0,25,0,0.6,180.4,217.8,269.4,0.00,1
7.95,cruise,335.11,14.89,0.227,1,1889.6,370.7,2.9,-805.2,-0.35,0.59,262,268,-1,0.4,16.0,0.2,0.6,-0.18,-0.00,0.00,0.00,0.00,0.00,0.43,-0.54,99,-1,0,-10,5.3,-0.30,0.228,0.278,7.42,0,25,0,0.1,180.6,260.6,269.9,0.00,1
8.05,cruise,335.84,14.16,0.211,1,1889.5,370.8,3.0,-805.3,-0.35,0.59,263,270,-1,0.3,20.0,0.2,1.1,-0.17,0.01,0.00,0.00,0.00,0.00,0.42,-0.55,99,-1,0,-10,2.2,-0.24,0.212,0.260,7.37,0,25,0,360.0,181.1,271.5,270.0,0.00,1
8.15,cruise,336.54,13.46,0.197,1,1889.5,370.9,3.0,-805.3,-0.35,0.64,264,270,-1,0.5,24.0,0.3,2.1,-0.11,0.00,0.00,0.00,0.00,0.00,0.41,-0.58,99,-1,0,-10,-4.1,-0.17,0.197,0.228,7.28,0,25,0,0.2,182.1,265.5,269.8,0.00,1
8.25,cruise,337.22,12.78,0.189,1,1889.4,370.9,3.0,-805.4,-0.26,0.64,265,270,-1,0.9,28.0,0.3,3.5,-0.06,-0.01,0.00,0.00,0.00,0.00,0.40,-0.61,99,-1,0,-9,-6.5,-0.11,0.189,0.208,7.07,0,25,0,0.6,183.5,259.6,269.4,0.00,1
