t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,94.50,255.50,0.378,1,1889.9,356.7,-2579.4,2418.8,0.00,0.00,329,329,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,2,0.0,0.03,0.378,0.378,0.00,0,0,0,300.1,180.0,0.0,329.9,0.00,0,0.0,0.0
0.10,climb,94.50,255.50,0.643,1,1889.9,356.7,-2579.4,2418.8,0.00,0.00,329,329,-1,0.0,0.0,-0.0,-0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,5,0.0,0.09,0.643,0.643,0.00,0,0,0,300.1,180.0,0.0,329.9,0.00,0,0.0,0.0
0.20,climb,94.50,255.50,0.918,1,1889.9,356.7,-2579.4,2418.8,0.00,0.00,329,329,-1,0.0,0.0,-0.0,-0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,8,0.0,0.15,0.919,0.919,0.00,0,0,0,300.1,180.0,0.0,329.9,0.00,0,0.0,0.0
0.30,climb,94.50,255.50,1.000,1,1889.9,356.7,-2579.4,2418.8,0.00,0.00,329,329,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,10,0.0,0.21,1.000,1.000,0.00,0,0,0,300.1,180.0,0.0,329.9,0.00,0,0.0,0.0
0.40,climb,94.53,255.47,1.000,1,1889.9,356.7,-2579.4,2418.8,0.00,0.00,329,329,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,13,1.8,0.25,1.000,1.000,0.13,0,0,0,300.0,180.0,0.0,330.0,0.00,0,-0.3,0.3
0.50,climb,94.69,255.31,1.000,1,1889.9,356.7,-2579.4,2418.8,0.00,0.00,329,329,-1,0.0,0.0,-0.0,-0.1,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,16,1.8,0.29,1.000,1.000,1.15,0,0,0,300.0,180.0,0.0,330.0,0.00,0,-0.3,0.3
0.60,climb,95.08,254.92,1.000,1,1889.9,356.7,-2579.4,2418.8,0.00,0.00,329,329,-1,0.0,0.0,-0.1,-0.1,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,19,11.2,0.28,1.000,1.000,3.20,0,0,0,300.0,180.0,0.0,330.0,0.00,0,-1.0,0.4
0.70,climb,95.77,254.23,1.000,1,1889.9,356.7,-2579.4,2418.8,-0.09,-0.02,329,329,-1,0.0,0.0,-0.2,-0.1,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,22,18.9,0.22,1.000,1.000,6.09,0,0,0,300.0,180.0,0.0,330.0,0.00,0,-0.7,-0.2
0.80,climb,96.78,253.22,1.000,1,1889.9,356.7,-2579.4,2418.8,-0.18,-0.04,330,333,-1,0.0,0.0,-0.3,-0.1,0.00,-0.01,0.00,0.00,0.00,0.00,0.06,-0.06,100,-1,1,25,27.1,0.12,1.000,1.000,9.27,0,26,0,295.7,180.4,359.8,334.3,0.00,0,-0.1,-1.1
0.90,climb,98.09,251.91,1.000,1,1889.9,356.7,-2579.4,2418.8,-0.18,-0.04,330,333,-1,0.0,0.0,-0.3,-0.0,0.02,-0.00,0.00,0.00,0.00,0.00,0.13,-0.13,100,-1,1,27,27.1,0.00,1.000,1.000,12.42,0,26,0,295.7,180.4,359.8,334.3,0.00,0,-0.1,-1.1
