t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav4,nav5,nav7,trihdg,trires,aimq
10.35,cruise,342.32,7.68,0.344,1,3.2,-0.9,1889.4,-9633.9,0.93,-3.03,1,1,-1,-42.6,10.5,-28.9,6.4,-0.02,-0.00,0.65,0.00,0.00,0.00,2.53,0.83,100,-1,0,2,1.6,0.02,0.344,0.351,2.93,0,30,0,268.7,208.8,272.3,358.0,0.00,1
11.55,cruise,344.84,5.16,0.449,1,5.1,-8.5,1887.4,-9626.0,2.63,-11.06,6,6,-1,-48.3,10.4,-45.4,11.4,0.02,-0.01,1.00,0.00,0.00,0.00,11.26,1.54,100,-1,0,2,1.7,0.01,0.449,0.461,1.53,0,30,0,261.6,224.6,278.5,358.0,0.00,1
12.75,cruise,346.18,3.82,0.549,1,11.0,-32.2,1882.2,-9604.8,6.61,-25.48,16,14,-1,-54.3,11.0,-54.6,15.4,0.02,-0.01,1.00,0.00,0.00,0.00,24.99,-0.87,100,-1,0,3,1.2,0.03,0.549,0.566,1.01,0,30,0,254.0,233.0,282.2,357.4,0.00,1
13.95,cruise,347.21,2.79,0.645,1,21.9,-73.3,1871.7,-9565.5,11.47,-42.93,27,19,-1,-61.3,12.7,-61.7,15.7,0.00,0.00,1.00,0.00,0.00,0.00,41.90,-8.89,100,-1,0,4,1.1,0.06,0.645,0.648,0.91,0,30,0,250.8,240.4,281.2,356.1,0.00,1
15.15,cruise,347.69,2.31,0.744,1,36.8,-131.0,1855.7,-9503.5,15.26,-61.59,35,21,-1,-67.6,13.9,-68.6,14.5,-0.00,-0.00,1.00,0.00,0.00,0.00,59.27,-22.67,100,-1,0,5,1.2,0.08,0.744,0.749,-0.01,0,30,0,248.8,247.8,279.0,354.9,0.00,1
16.35,cruise,346.20,3.80,0.800,1,57.4,-219.4,1835.1,-9415.1,18.85,-85.07,47,25,-1,-66.2,4.4,-71.3,5.5,-0.00,0.00,1.00,0.00,0.00,0.00,71.93,-49.17,100,-1,0,-5,2.4,-0.14,0.801,0.803,-2.13,0,30,0,242.2,251.0,280.3,4.6,0.00,1
17.55,cruise,342.43,7.57,0.800,1,82.9,-335.4,1809.6,-9299.1,23.63,-106.90,48,27,-1,-62.4,2.2,-69.3,2.6,-0.07,0.02,1.00,0.00,0.00,0.00,89.38,-63.22,100,-1,0,-8,23.9,-0.30,0.804,0.871,-4.03,0,30,0,242.2,249.2,281.4,8.2,0.00,1
18.75,cruise,338.04,11.96,0.800,1,113.3,-475.8,1779.2,-9158.7,27.66,-125.71,53,32,-1,-61.5,10.9,-65.4,27.7,0.12,0.02,1.00,0.00,0.00,0.00,98.45,-82.91,100,-1,0,15,-36.6,0.30,0.804,0.920,-3.25,0,30,0,248.7,243.2,281.2,345.2,0.00,1
19.95,cruise,335.59,14.41,0.800,1,151.2,-651.0,1744.0,-8997.7,26.50,-142.93,348,339,-1,-62.0,13.2,-64.1,-15.2,-0.18,-0.03,1.00,0.00,0.00,0.00,132.62,56.97,100,-1,0,-5,41.1,-0.30,0.804,0.977,-0.86,0,30,0,287.7,243.2,260.8,5.4,0.00,1
21.15,cruise,335.91,14.09,0.800,1,176.8,-815.9,1715.7,-8818.6,24.37,-155.54,31,39,-1,-62.0,-4.2,-64.5,20.1,0.21,-0.09,1.00,0.00,0.00,0.00,145.49,-60.18,100,-1,1,-7,-42.1,0.30,0.804,1.000,1.66,0,30,0,227.2,240.4,297.8,6.9,0.00,1
22.35,cruise,338.18,11.82,0.800,1,218.9,-1025.1,1677.2,-8626.0,36.29,-166.14,16,2,-1,-60.6,31.8,-58.4,23.9,-0.15,-0.09,1.00,0.00,0.00,0.00,168.93,-9.65,100,-1,0,26,32.0,0.05,0.800,0.993,3.21,0,30,0,281.5,239.8,263.2,333.8,0.00,1
23.55,cruise,343.23,6.77,0.800,1,257.7,-1232.5,1637.9,-8419.8,30.63,-178.42,19,24,-1,-62.7,-16.2,-58.6,-14.6,0.11,0.04,1.00,0.00,0.00,0.00,177.86,-29.36,100,-1,0,-35,-13.8,-0.30,0.804,0.924,4.92,0,30,0,228.8,241.8,295.1,35.0,0.00,1
24.75,cruise,350.34,-0.34,0.640,1,302.7,-1450.0,1594.2,-8202.8,43.42,-183.12,31,27,-1,-68.5,24.0,-59.5,42.4,-0.03,0.14,1.00,0.00,0.00,0.00,178.61,-57.83,100,-1,0,31,-5.3,0.30,0.644,0.748,5.63,0,30,0,263.2,237.8,274.3,328.5,0.00,1
25.95,cruise,354.52,-4.52,0.689,1,350.8,-1670.8,1545.1,-7982.2,33.75,-184.70,330,307,-1,-74.1,14.7,-75.9,-60.0,-0.10,0.09,1.00,0.00,0.00,0.00,143.16,121.49,100,-1,0,-36,33.6,-0.30,0.693,0.826,-0.08,0,30,0,312.1,247.5,249.5,36.4,0.00,1
27.15,cruise,351.61,-1.61,0.800,1,379.5,-1878.2,1513.0,-7756.3,21.34,-193.23,340,353,-1,-71.6,-17.3,-78.3,-17.0,0.07,-0.16,1.00,0.00,0.00,0.00,174.42,85.86,100,-1,0,-19,-55.2,0.30,0.804,0.995,-3.51,0,30,0,260.8,258.4,271.9,18.5,0.00,1
28.35,cruise,342.45,7.55,0.800,1,406.6,-2117.9,1485.9,-7516.6,25.08,-205.05,5,1,-1,-57.2,30.7,-63.4,53.8,-0.02,0.03,1.00,0.00,0.00,0.00,206.42,7.97,100,-1,0,50,8.6,0.30,0.804,0.837,-9.46,0,30,0,278.3,245.5,266.2,309.8,0.00,1
29.60,cruise,332.62,17.38,0.800,1,440.2,-2401.4,1454.7,-7254.5,23.72,-214.37,13,20,-1,-61.0,3.8,-58.1,-25.3,-0.04,0.11,1.00,0.00,0.00,0.00,213.50,-26.43,100,-1,0,-46,24.0,-0.30,0.804,0.925,-6.75,0,30,0,224.2,244.5,296.2,46.0,0.00,1
30.80,cruise,327.08,22.92,0.800,1,479.1,-2657.0,1417.8,-6998.3,44.75,-207.77,44,59,-1,-53.9,0.3,-59.3,55.4,0.22,0.13,1.00,0.00,0.00,0.00,179.21,-115.75,100,-1,1,-9,-49.2,0.30,0.804,1.000,-4.44,0,30,0,227.5,199.5,338.8,9.3,0.00,1
32.00,cruise,325.61,24.39,0.800,1,539.4,-2878.3,1353.1,-6756.2,59.74,-198.72,21,13,-1,-51.1,6.9,-53.9,15.0,-0.08,-0.29,1.00,0.00,0.00,0.00,206.88,-16.15,100,-1,1,1,33.9,-0.30,0.804,1.000,3.01,0,30,0,253.2,232.3,283.1,358.5,0.00,1
33.20,cruise,331.88,18.12,0.800,1,610.6,-3121.8,1281.9,-6512.7,59.19,-205.31,25,13,-1,-61.6,15.4,-48.6,11.6,0.09,0.07,1.00,0.00,0.00,0.00,211.22,-32.32,100,-1,0,8,-28.4,0.30,0.804,0.933,8.40,0,30,0,269.5,228.6,270.4,351.7,0.00,1
34.40,cruise,344.47,5.53,0.588,1,681.4,-3390.5,1215.7,-6264.7,45.99,-207.07,336,324,-1,-64.2,-8.0,-62.7,-44.2,-0.10,0.15,1.00,0.00,0.00,0.00,169.31,128.66,100,-1,0,-19,20.1,-0.30,0.591,0.736,9.45,0,30,0,298.9,234.5,248.5,18.7,0.00,1
35.60,cruise,353.29,-3.29,0.428,1,724.2,-3615.6,1168.3,-6018.9,34.34,-201.88,334,339,-1,-73.3,-12.1,-71.4,-26.5,0.13,-0.15,1.00,0.00,0.00,0.00,165.57,120.51,100,-1,0,-13,-29.6,0.30,0.431,0.549,5.01,0,30,0,300.0,249.6,257.9,13.5,0.00,1
36.80,cruise,353.71,-3.71,0.717,1,760.4,-3855.9,1132.1,-5778.6,24.61,-200.04,289,298,-1,-73.5,28.7,-75.1,-17.2,-0.07,-0.06,1.00,0.00,0.00,0.00,42.57,197.00,100,-1,0,17,20.2,-0.06,0.717,0.809,-2.25,0,30,0,335.3,252.1,234.9,342.7,0.00,1
38.00,cruise,346.53,3.47,0.800,1,775.2,-4117.3,1117.2,-5537.4,-1.69,-201.80,328,313,-1,-66.5,-8.3,-71.6,-55.0,0.02,0.03,1.00,0.00,0.00,0.00,171.87,105.75,100,-1,0,-16,-25.9,0.04,0.800,0.841,-8.25,0,30,0,317.3,235.6,233.5,16.1,0.00,1
39.20,cruise,336.17,13.83,0.800,1,761.6,-4362.5,1129.0,-5292.7,-18.87,-206.89,299,301,-1,-60.5,33.1,-65.9,-12.3,-0.13,0.06,1.00,0.00,0.00,0.00,115.49,172.14,100,-1,0,17,29.2,-0.09,0.800,0.957,-9.43,0,30,0,319.5,243.2,239.4,343.3,0.00,1
40.40,cruise,327.64,22.36,0.800,1,735.3,-4592.5,1157.2,-5042.0,-24.43,-211.82,360,20,-1,-55.2,6.0,-64.8,4.9,0.14,-0.22,1.00,0.00,0.00,0.00,211.90,-23.71,100,-1,1,-20,-24.9,0.10,0.800,1.000,-4.94,0,30,0,223.9,243.9,297.0,20.2,0.00,1
41.60,cruise,320.28,29.72,0.800,1,721.7,-4867.6,1171.2,-4787.6,4.39,-206.54,22,32,-1,-39.7,11.6,-42.5,43.4,-0.06,0.06,1.00,0.00,0.00,0.00,193.25,-76.82,100,-1,0,-12,30.2,-0.30,0.804,0.902,-6.04,0,30,0,236.9,196.8,335.2,12.5,0.00,1
42.80,cruise,321.51,28.49,0.800,1,740.2,-5105.6,1154.6,-4548.1,24.21,-191.95,47,56,-1,-41.3,-17.4,-36.6,6.0,0.09,0.06,0.90,0.00,0.00,0.00,147.97,-125.74,100,-1,0,-49,-10.1,-0.49,0.812,0.933,6.63,0,30,0,213.6,210.3,338.8,49.1,0.00,1
44.00,cruise,336.70,13.30,0.250,1,774.9,-5329.6,1120.5,-4323.0,29.00,-181.23,23,358,-1,-59.8,21.8,-47.8,-5.3,-0.38,-0.49,1.00,0.00,0.00,0.00,179.81,-42.79,100,-1,0,19,-29.0,0.30,0.251,0.483,13.95,0,30,0,301.1,226.3,240.0,341.2,0.00,1
45.20,cruise,347.18,2.82,0.319,1,800.2,-5522.3,1092.3,-4112.2,16.61,-168.57,317,303,-1,-63.9,50.6,-48.6,-25.4,-0.44,0.52,1.00,0.00,0.00,0.00,111.04,127.92,100,-1,0,31,21.2,0.20,0.320,0.627,5.51,0,30,0,320.6,209.1,204.6,329.0,0.00,1
46.40,cruise,349.94,0.06,0.653,1,815.7,-5732.2,1077.9,-3918.3,11.65,-159.79,353,15,-1,-69.6,25.8,-77.6,44.4,0.14,-0.32,1.00,0.00,0.00,0.00,157.01,28.78,100,-1,0,15,-29.3,0.30,0.657,0.958,-0.19,0,30,0,212.0,251.4,298.3,344.6,0.00,1
47.60,cruise,342.72,7.28,0.800,1,841.0,-5907.3,1051.5,-3727.2,35.42,-154.16,25,61,-1,-62.1,8.0,-65.1,47.2,0.03,0.07,1.00,0.00,0.00,0.00,154.78,-32.59,100,-1,0,-50,20.8,-0.30,0.804,0.882,-8.10,0,30,0,201.8,151.0,12.5,50.0,0.00,1
48.80,cruise,333.55,16.45,0.800,1,898.2,-6073.9,994.3,-3560.6,57.55,-122.70,29,56,-1,-62.0,-9.6,-34.2,54.2,0.07,0.40,1.00,0.00,0.00,0.00,135.14,-10.15,100,-1,1,-42,-61.6,0.30,0.804,1.000,-7.22,0,30,0,228.6,151.4,31.7,41.7,0.00,1
50.00,cruise,330.72,19.28,0.800,1,976.1,-6211.7,916.4,-3422.8,68.20,-118.48,47,32,-1,-61.4,3.5,-83.9,-23.3,0.01,-0.42,1.00,0.00,0.00,0.00,130.96,-39.23,100,-1,1,-32,32.8,-0.30,0.804,1.000,-1.30,0,30,0,211.7,264.4,279.1,32.2,0.00,1
50.00,end:/fly.lua:2987: tumbled (-86; -53) - thrust cut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
