t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav0,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,96.50,253.50,1.000,1,1892.5,365.5,600.0,3000.0,0.00,0.00,0,0,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,2,-0.0,0.03,1.000,1.000,0.00,0,0,0,270.0,180.0,0.0,0.0,0.00,0,0.0,-0.0
0.10,climb,96.50,253.50,1.000,1,1892.5,365.5,600.0,3000.0,0.00,0.00,0,0,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,5,0.0,0.09,1.000,1.000,0.00,0,0,0,270.0,180.0,0.0,0.0,0.00,0,-0.0,0.0
0.20,climb,96.50,253.50,1.000,1,1892.5,365.5,600.0,3000.0,0.00,0.00,0,0,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,8,0.0,0.15,1.000,1.000,0.00,0,0,0,270.0,180.0,0.0,0.0,0.00,0,0.0,0.0
0.30,climb,96.50,253.50,1.000,1,1892.5,365.5,600.0,3000.0,0.00,0.00,0,0,-1,0.0,0.0,-0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,10,0.0,0.21,1.000,1.000,0.00,0,0,0,270.0,180.0,0.0,0.0,0.00,0,0.0,0.0
0.40,climb,96.50,253.50,1.000,1,1892.5,365.5,600.0,3000.0,0.00,0.00,0,0,-1,0.0,0.0,-0.0,0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,14,0.0,0.27,1.000,1.000,0.00,0,0,0,270.0,0.0,0.0,0.0,0.00,0,-0.0,-0.0
0.50,climb,96.50,253.50,1.000,1,1892.5,365.5,600.0,3000.0,0.00,0.00,0,0,-1,0.0,0.0,-0.0,0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,17,0.0,0.33,1.000,1.000,0.00,0,0,0,270.0,0.0,0.0,0.0,0.00,0,-0.0,-0.0
0.60,climb,96.71,253.29,1.000,1,1892.5,365.5,600.0,3000.0,0.00,0.00,0,0,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-1,-1,1,20,9.0,0.35,1.000,1.000,1.25,0,0,0,270.0,0.0,0.0,0.0,0.00,0,-0.0,-0.7
0.70,climb,97.30,252.70,1.000,1,1892.5,365.5,600.0,3000.0,0.00,0.00,0,0,-1,0.0,0.0,-0.0,0.1,0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,23,20.0,0.27,1.000,1.000,4.88,0,0,0,270.0,0.0,0.0,0.0,0.00,0,-0.2,-1.2
0.80,climb,98.28,251.72,1.000,1,1892.5,365.5,600.0,3000.0,0.00,0.00,1,4,-1,0.0,0.0,-0.0,0.2,0.02,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,100,-1,1,25,32.7,0.10,1.000,1.000,8.85,0,25,0,266.2,359.9,360.0,3.8,0.00,0,-0.3,-1.6
0.90,climb,99.65,250.35,1.000,1,1892.5,365.5,600.0,3000.0,0.00,0.00,1,4,-1,0.0,0.0,-0.1,0.4,0.03,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,100,-1,1,27,32.7,-0.11,1.000,1.000,12.77,0,25,0,266.2,359.9,360.0,3.8,0.00,0,-0.3,-1.6
