t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,101.50,248.50,0.378,1,2246.1,1421.2,2058.4,-4653.7,0.00,0.00,212,212,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,2,0.0,0.03,0.378,0.378,0.00,0,0,0,58.1,180.0,180.0,211.9,0.00,0,0.0,0.0
0.10,climb,101.50,248.50,0.643,1,2246.1,1421.2,2058.4,-4653.7,0.00,0.00,212,212,-1,0.0,0.0,-0.0,-0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,5,-0.0,0.09,0.643,0.643,0.00,0,0,0,58.1,180.0,180.0,211.9,0.00,0,-0.0,-0.0
0.20,climb,101.50,248.50,0.917,1,2246.1,1421.2,2058.4,-4653.7,0.00,0.00,212,212,-1,0.0,0.0,-0.0,-0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,7,0.0,0.15,0.919,0.919,0.00,0,0,0,58.1,180.0,180.0,211.9,0.00,0,0.0,0.0
0.30,climb,101.50,248.50,1.000,1,2246.1,1421.2,2058.4,-4653.7,0.00,0.00,212,212,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,10,0.0,0.21,1.000,1.000,0.00,0,0,0,58.1,180.0,180.0,211.9,0.00,0,0.0,0.0
0.40,climb,101.54,248.46,1.000,1,2246.1,1421.2,2058.4,-4653.7,0.00,0.00,212,212,-1,0.0,0.0,0.1,0.0,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,13,0.3,0.26,1.000,1.000,0.22,0,0,0,58.0,180.1,180.1,212.0,0.00,0,1.0,-0.1
0.50,climb,101.71,248.29,1.000,1,2246.1,1421.2,2058.4,-4653.7,0.00,0.00,212,212,-1,0.0,0.0,0.1,0.0,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,16,5.7,0.30,1.000,1.000,1.23,0,0,0,58.0,180.1,180.1,212.0,0.00,0,0.2,0.1
0.60,climb,102.10,247.90,1.000,1,2246.1,1421.2,2058.4,-4653.7,0.00,0.00,212,212,-1,0.0,0.0,0.1,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,19,5.7,0.28,1.000,1.000,3.28,0,0,0,58.0,180.1,180.1,212.0,0.00,0,0.2,0.1
0.70,climb,102.80,247.20,1.000,1,2246.1,1421.2,2058.4,-4653.7,0.00,-0.09,212,212,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.02,0.00,0.00,0.00,0.00,-0.07,0.05,-1,-1,1,22,12.2,0.21,1.000,1.000,6.17,0,0,0,58.0,180.1,180.1,212.0,0.00,0,-1.0,0.2
0.80,climb,103.82,246.18,1.000,1,2246.1,1421.2,2058.4,-4653.7,0.00,-0.09,213,217,-1,0.0,0.0,-0.3,-0.1,-0.01,-0.05,0.00,0.00,0.00,0.00,-0.07,0.05,100,-1,1,25,20.7,0.08,1.000,1.000,9.36,0,26,0,53.3,179.5,179.6,216.7,0.00,0,-2.6,0.4
0.90,climb,105.15,244.85,1.000,1,2246.1,1421.2,2058.4,-4653.7,0.00,-0.09,213,217,-1,0.0,0.0,-0.7,-0.1,-0.01,-0.07,0.00,0.00,0.00,0.00,-0.07,0.05,100,-1,1,27,34.4,-0.02,1.000,1.000,12.51,0,26,0,53.3,179.5,179.6,216.7,0.00,0,-4.6,0.3
