t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat
21.50,fly,79.48,0.52,0.269,1,80.5,-23.7,0.3,-2.2,-0.10,0.08,246,246,-1,0.5,0.7,0.2,0.6,0.00,-0.01,0.00,0.00,0.00,0.00,0.12,-0.03,97,-1,0
21.60,fly,79.47,0.53,0.290,1,80.5,-23.7,0.3,-2.2,-0.10,0.08,246,246,-1,0.5,0.7,0.2,0.6,0.00,-0.02,0.00,0.00,0.00,0.00,0.13,-0.03,97,-1,0
21.70,fly,79.46,0.54,0.282,1,80.5,-23.7,0.3,-2.2,-0.11,0.08,246,246,-1,0.5,0.7,0.2,0.6,-0.00,-0.01,0.00,0.00,0.00,0.00,0.13,-0.03,97,-1,0
21.80,fly,79.47,0.53,0.274,1,80.5,-23.7,0.3,-2.2,-0.11,0.08,246,246,-1,0.5,0.7,0.2,0.5,-0.01,-0.01,0.00,0.00,0.00,0.00,0.13,-0.03,97,-1,0
21.90,fly,79.49,0.51,0.257,1,80.5,-23.7,0.3,-2.2,-0.12,0.09,246,246,-1,0.5,0.7,0.2,0.5,-0.01,-0.01,0.00,0.00,0.00,0.00,0.14,-0.04,97,-1,0
22.00,fly,79.53,0.47,0.240,1,80.5,-23.6,0.3,-2.2,-0.12,0.10,246,246,-1,0.5,0.7,0.2,0.5,-0.01,-0.01,0.00,0.00,0.00,0.00,0.14,-0.04,97,-1,0
22.10,fly,79.57,0.43,0.242,1,80.5,-23.6,0.3,-2.3,-0.12,0.10,246,246,-1,0.5,0.7,0.1,0.4,-0.01,-0.01,0.00,0.00,0.00,0.00,0.15,-0.04,97,-1,0
22.20,fly,79.59,0.41,0.254,1,80.5,-23.6,0.3,-2.3,-0.12,0.10,246,246,-1,0.5,0.7,0.1,0.4,-0.01,-0.02,0.00,0.00,0.00,0.00,0.15,-0.04,97,-1,0
22.30,fly,79.59,0.41,0.275,1,80.4,-23.6,0.3,-2.3,-0.12,0.10,246,246,-1,0.5,0.7,0.0,0.3,-0.01,-0.02,0.00,0.00,0.00,0.00,0.15,-0.04,97,-1,0
22.40,fly,79.58,0.42,0.291,1,80.4,-23.6,0.4,-2.3,-0.12,0.10,246,246,-1,0.5,0.7,-0.0,0.3,-0.01,-0.02,0.00,0.00,0.00,0.00,0.15,-0.04,97,-1,0
22.50,fly,79.58,0.42,0.277,1,80.4,-23.6,0.4,-2.3,-0.11,0.10,246,246,-1,0.5,0.7,-0.1,0.2,-0.01,-0.02,0.00,0.00,0.00,0.00,0.14,-0.05,97,-1,0
22.60,fly,79.59,0.41,0.271,1,80.4,-23.6,0.4,-2.3,-0.10,0.10,246,246,-1,0.6,0.7,-0.2,0.2,-0.01,-0.03,0.00,0.00,0.00,0.00,0.14,-0.05,97,-1,0
22.70,fly,79.62,0.38,0.250,1,80.4,-23.6,0.4,-2.3,-0.10,0.10,246,246,-1,0.6,0.7,-0.3,0.2,-0.01,-0.03,0.00,0.00,0.00,0.00,0.14,-0.05,97,-1,0
22.80,fly,79.68,0.32,0.220,1,80.4,-23.6,0.4,-2.3,-0.09,0.10,246,246,-1,0.5,0.8,-0.4,0.2,-0.00,-0.02,0.00,0.00,0.00,0.00,0.13,-0.06,97,-1,0
22.90,fly,79.69,0.31,0.263,1,80.4,-23.6,0.4,-2.3,-0.08,0.10,246,246,-1,0.6,0.8,-0.4,0.2,-0.00,-0.02,0.00,0.00,0.00,0.00,0.13,-0.06,97,-1,0
23.00,fly,79.71,0.29,0.260,1,80.4,-23.6,0.4,-2.3,-0.08,0.10,246,246,-1,0.5,0.8,-0.4,0.3,-0.00,-0.02,0.00,0.00,0.00,0.00,0.12,-0.06,97,-1,0
23.10,fly,79.72,0.28,0.266,1,80.4,-23.5,0.4,-2.4,-0.07,0.10,246,246,-1,0.5,0.8,-0.4,0.3,-0.00,-0.01,0.00,0.00,0.00,0.00,0.11,-0.07,97,-1,0
23.20,fly,79.72,0.28,0.279,1,80.4,-23.5,0.4,-2.4,-0.05,0.11,246,246,-1,0.5,0.8,-0.2,0.3,-0.00,0.00,0.00,0.00,0.00,0.00,0.11,-0.07,97,-1,0
23.30,fly,79.71,0.29,0.289,1,80.4,-23.5,0.4,-2.4,-0.05,0.11,246,246,-1,0.5,0.8,-0.1,0.4,0.01,0.01,0.00,0.00,0.00,0.00,0.09,-0.08,97,-1,0
23.40,fly,79.71,0.29,0.276,1,80.3,-23.5,0.5,-2.4,-0.05,0.11,246,246,-1,0.5,0.8,0.0,0.5,0.01,0.01,0.00,0.00,0.00,0.00,0.09,-0.08,97,-1,0
23.50,fly,79.72,0.28,0.269,1,80.3,-23.5,0.5,-2.4,-0.05,0.12,246,246,-1,0.5,0.8,0.2,0.6,0.01,0.01,0.00,0.00,0.00,0.00,0.09,-0.08,97,-1,0
23.60,fly,79.75,0.25,0.247,1,80.3,-23.5,0.5,-2.4,-0.05,0.12,246,246,-1,0.5,0.8,0.3,0.7,0.01,0.01,0.00,0.00,0.00,0.00,0.09,-0.09,97,-1,0
23.70,fly,79.80,0.20,0.222,1,80.3,-23.5,0.5,-2.4,-0.06,0.12,246,246,-1,0.6,0.8,0.3,0.7,0.00,-0.00,0.00,0.00,0.00,0.00,0.10,-0.09,97,-1,0
23.80,fly,79.83,0.17,0.249,1,80.3,-23.5,0.5,-2.4,-0.07,0.13,246,246,-1,0.6,0.8,0.3,0.7,-0.01,-0.01,0.00,0.00,0.00,0.00,0.10,-0.09,97,-1,0
23.90,fly,79.85,0.15,0.253,1,80.3,-23.5,0.5,-2.5,-0.07,0.13,246,246,-1,0.6,0.8,0.3,0.7,-0.01,-0.01,0.00,0.00,0.00,0.00,0.11,-0.09,97,-1,0
24.00,fly,79.86,0.14,0.268,1,80.3,-23.4,0.5,-2.5,-0.08,0.13,246,246,-1,0.6,0.8,0.3,0.7,-0.01,-0.01,0.00,0.00,0.00,0.00,0.12,-0.09,97,-1,0
24.10,fly,79.85,0.15,0.283,1,80.3,-23.4,0.5,-2.5,-0.09,0.13,246,246,-1,0.6,0.8,0.2,0.6,-0.01,-0.01,0.00,0.00,0.00,0.00,0.12,-0.09,97,-1,0
24.20,fly,79.83,0.17,0.291,1,80.3,-23.4,0.5,-2.5,-0.09,0.13,246,246,-1,0.6,0.8,0.3,0.6,-0.01,0.00,0.00,0.00,0.00,0.00,0.13,-0.09,97,-1,0
24.30,fly,79.83,0.17,0.280,1,80.3,-23.4,0.5,-2.5,-0.09,0.14,246,246,-1,0.6,0.8,0.4,0.6,-0.01,0.01,0.00,0.00,0.00,0.00,0.14,-0.09,97,-1,0
24.40,fly,79.84,0.16,0.265,1,80.3,-23.4,0.5,-2.5,-0.10,0.14,246,246,-1,0.6,0.8,0.5,0.5,-0.01,0.01,0.00,0.00,0.00,0.00,0.14,-0.09,97,-1,0
24.50,fly,79.87,0.13,0.247,1,80.3,-23.4,0.5,-2.5,-0.10,0.14,246,246,-1,0.6,0.8,0.6,0.5,-0.01,0.00,0.00,0.00,0.00,0.00,0.15,-0.08,97,-1,0
24.60,fly,79.91,0.09,0.237,1,80.3,-23.4,0.5,-2.6,-0.12,0.14,246,246,-1,0.7,0.8,0.6,0.5,-0.00,-0.01,0.00,0.00,0.00,0.00,0.16,-0.08,97,-1,0
24.70,fly,79.92,0.08,0.260,1,80.2,-23.3,0.5,-2.6,-0.13,0.13,246,246,-1,0.7,0.8,0.5,0.6,0.00,-0.02,0.00,0.00,0.00,0.00,0.16,-0.08,97,-1,0
24.80,fly,79.92,0.08,0.269,1,80.2,-23.3,0.6,-2.6,-0.13,0.13,246,246,-1,0.7,0.8,0.5,0.6,-0.00,-0.02,0.00,0.00,0.00,0.00,0.17,-0.07,97,-1,0
24.90,fly,79.91,0.09,0.288,1,80.2,-23.3,0.6,-2.6,-0.13,0.13,246,246,-1,0.7,0.8,0.4,0.6,-0.00,-0.02,0.00,0.00,0.00,0.00,0.18,-0.06,97,-1,0
25.00,fly,79.90,0.10,0.288,1,80.2,-23.3,0.6,-2.6,-0.14,0.13,246,246,-1,0.7,0.8,0.4,0.6,-0.00,-0.01,0.00,0.00,0.00,0.00,0.18,-0.06,97,-1,0
25.10,fly,79.89,0.11,0.282,1,80.2,-23.3,0.6,-2.6,-0.14,0.13,246,246,-1,0.7,0.8,0.5,0.6,-0.00,0.00,0.00,0.00,0.00,0.00,0.18,-0.06,97,-1,0
25.20,fly,79.91,0.09,0.253,1,80.2,-23.3,0.6,-2.6,-0.15,0.13,246,246,-1,0.7,0.8,0.5,0.6,-0.00,-0.00,0.00,0.00,0.00,0.00,0.19,-0.06,97,-1,0
25.30,fly,79.93,0.07,0.259,1,80.2,-23.3,0.6,-2.6,-0.16,0.14,246,246,-1,0.7,0.9,0.5,0.6,-0.01,-0.00,0.00,0.00,0.00,0.00,0.19,-0.06,97,-1,0
25.40,fly,79.95,0.05,0.250,1,80.2,-23.3,0.6,-2.7,-0.16,0.14,246,246,-1,0.8,0.9,0.5,0.6,-0.01,-0.01,0.00,0.00,0.00,0.00,0.20,-0.06,97,-1,0
25.50,fly,79.96,0.04,0.264,1,80.1,-23.2,0.7,-2.7,-0.17,0.13,246,246,-1,0.8,0.9,0.5,0.6,-0.01,-0.01,0.00,0.00,0.00,0.00,0.21,-0.05,97,-1,0
25.60,fly,79.95,0.05,0.279,1,80.1,-23.2,0.7,-2.7,-0.18,0.13,246,246,-1,0.8,0.9,0.5,0.6,-0.01,-0.01,0.00,0.00,0.00,0.00,0.21,-0.05,97,-1,0
25.70,fly,79.94,0.06,0.291,1,80.1,-23.2,0.7,-2.7,-0.18,0.13,246,246,-1,0.8,0.9,0.5,0.6,-0.00,-0.01,0.00,0.00,0.00,0.00,0.21,-0.05,97,-1,0
25.80,fly,79.93,0.07,0.283,1,80.1,-23.2,0.7,-2.7,-0.18,0.13,246,246,-1,0.8,0.9,0.5,0.6,0.00,-0.01,0.00,0.00,0.00,0.00,0.22,-0.04,97,-1,0
25.90,fly,79.94,0.06,0.266,1,80.0,-23.2,0.7,-2.7,-0.19,0.13,246,246,-1,0.8,0.9,0.5,0.6,-0.00,-0.01,0.00,0.00,0.00,0.00,0.22,-0.04,97,-1,0
26.00,fly,79.96,0.04,0.248,1,80.0,-23.2,0.8,-2.7,-0.19,0.13,246,246,-1,0.8,0.9,0.5,0.7,-0.00,-0.01,0.00,0.00,0.00,0.00,0.23,-0.04,97,-1,0
26.10,fly,80.00,-0.00,0.231,1,80.0,-23.2,0.8,-2.7,-0.20,0.13,246,246,-1,0.8,0.9,0.6,0.7,-0.00,-0.00,0.00,0.00,0.00,0.00,0.23,-0.04,97,-1,0
26.20,fly,80.01,-0.01,0.264,1,80.0,-23.1,0.8,-2.7,-0.20,0.13,246,246,-1,0.8,0.9,0.6,0.7,-0.00,0.01,0.00,0.00,0.00,0.00,0.23,-0.04,97,-1,0
26.30,fly,80.02,-0.02,0.267,1,80.0,-23.1,0.8,-2.8,-0.20,0.13,246,246,-1,0.9,0.9,0.7,0.7,-0.01,0.00,0.00,0.00,0.00,0.00,0.24,-0.04,97,-1,0
26.40,fly,80.00,-0.00,0.285,1,80.0,-23.1,0.8,-2.8,-0.21,0.13,246,246,-1,0.9,0.9,0.8,0.6,-0.01,-0.00,0.00,0.00,0.00,0.00,0.24,-0.03,97,-1,0
26.50,fly,79.99,0.01,0.283,1,79.9,-23.1,0.8,-2.8,-0.22,0.13,246,246,-1,0.9,0.9,0.8,0.7,0.01,-0.01,0.00,0.00,0.00,0.00,0.24,-0.03,97,-1,0
26.60,fly,79.99,0.01,0.276,1,79.9,-23.1,0.9,-2.8,-0.22,0.13,246,246,-1,0.9,0.9,0.8,0.8,0.02,-0.01,0.00,0.00,0.00,0.00,0.25,-0.03,97,-1,0
26.70,fly,80.00,-0.00,0.258,1,79.9,-23.1,0.9,-2.8,-0.23,0.13,246,246,-1,0.9,0.9,0.7,0.9,0.01,-0.01,0.00,0.00,0.00,0.00,0.26,-0.02,97,-1,0
26.80,fly,80.04,-0.04,0.240,1,79.9,-23.1,0.9,-2.8,-0.25,0.14,246,246,-1,0.9,0.9,0.7,1.0,0.01,-0.02,0.00,0.00,0.00,0.00,0.26,-0.02,97,-1,0
26.90,fly,80.06,-0.06,0.243,1,79.9,-23.1,0.9,-2.8,-0.25,0.14,246,246,-1,0.9,0.9,0.6,1.1,0.01,-0.02,0.00,0.00,0.00,0.00,0.28,-0.02,97,-1,0
27.00,fly,80.08,-0.08,0.256,1,79.8,-23.0,1.0,-2.9,-0.26,0.14,246,246,-1,1.0,0.9,0.5,1.1,0.01,-0.03,0.00,0.00,0.00,0.00,0.29,-0.02,97,-1,0
27.10,fly,80.07,-0.07,0.273,1,79.8,-23.0,1.0,-2.9,-0.26,0.15,246,246,-1,1.0,0.9,0.4,1.2,0.01,-0.03,0.00,0.00,0.00,0.00,0.29,-0.02,97,-1,0
27.20,fly,80.06,-0.06,0.287,1,79.8,-23.0,1.0,-2.9,-0.26,0.15,246,246,-1,1.0,0.9,0.3,1.2,0.00,-0.03,0.00,0.00,0.00,0.00,0.30,-0.03,97,-1,0
27.30,fly,80.04,-0.04,0.291,1,79.7,-23.0,1.1,-2.9,-0.26,0.16,246,246,-1,1.0,0.9,0.2,1.1,-0.01,-0.03,0.00,0.00,0.00,0.00,0.31,-0.04,97,-1,0
27.40,fly,80.04,-0.04,0.272,1,79.7,-23.0,1.1,-2.9,-0.26,0.18,246,246,-1,1.0,0.9,0.1,1.0,-0.01,-0.03,0.00,0.00,0.00,0.00,0.31,-0.04,97,-1,0
27.50,fly,80.05,-0.05,0.257,1,79.7,-23.0,1.1,-2.9,-0.26,0.18,246,246,-1,1.0,0.9,-0.0,0.9,-0.02,-0.03,0.00,0.00,0.00,0.00,0.31,-0.06,97,-1,0
27.60,fly,80.08,-0.08,0.234,1,79.7,-22.9,1.1,-3.0,-0.26,0.20,246,246,-1,1.1,0.9,-0.1,0.9,-0.01,-0.03,0.00,0.00,0.00,0.00,0.32,-0.07,97,-1,0
27.70,fly,80.09,-0.09,0.259,1,79.6,-22.9,1.1,-3.0,-0.25,0.21,246,246,-1,1.1,0.9,-0.1,0.9,0.00,-0.02,0.00,0.00,0.00,0.00,0.32,-0.07,97,-1,0
27.80,fly,80.10,-0.10,0.260,1,79.6,-22.9,1.2,-3.0,-0.25,0.21,246,246,-1,1.1,1.0,-0.0,0.9,0.00,-0.02,0.00,0.00,0.00,0.00,0.31,-0.08,97,-1,0
27.90,fly,80.09,-0.09,0.278,1,79.6,-22.9,1.2,-3.0,-0.24,0.21,246,246,-1,1.1,1.0,-0.1,0.9,-0.00,-0.02,0.00,0.00,0.00,0.00,0.31,-0.09,97,-1,0
28.00,fly,80.08,-0.08,0.286,1,79.5,-22.8,1.2,-3.0,-0.23,0.22,246,246,-1,1.1,1.0,-0.1,0.9,-0.00,-0.02,0.00,0.00,0.00,0.00,0.31,-0.09,97,-1,0
28.10,fly,80.06,-0.06,0.285,1,79.5,-22.8,1.2,-3.1,-0.23,0.22,246,246,-1,1.1,1.0,-0.1,0.9,-0.01,-0.03,0.00,0.00,0.00,0.00,0.30,-0.10,97,-1,0
28.20,fly,80.07,-0.07,0.264,1,79.5,-22.8,1.3,-3.1,-0.23,0.23,246,246,-1,1.1,1.0,-0.2,0.9,-0.01,-0.03,0.00,0.00,0.00,0.00,0.30,-0.12,97,-1,0
28.30,fly,80.09,-0.09,0.247,1,79.5,-22.8,1.3,-3.1,-0.22,0.24,246,246,-1,1.1,1.0,-0.3,0.8,-0.01,-0.03,0.00,0.00,0.00,0.00,0.30,-0.12,97,-1,0
28.40,fly,80.11,-0.11,0.251,1,79.5,-22.8,1.3,-3.1,-0.22,0.24,246,246,-1,1.1,1.0,-0.3,0.7,-0.02,-0.02,0.00,0.00,0.00,0.00,0.30,-0.13,97,-1,0
28.50,fly,80.12,-0.12,0.254,1,79.4,-22.7,1.3,-3.2,-0.20,0.25,246,246,-1,1.1,1.1,-0.2,0.7,-0.02,-0.01,0.00,0.00,0.00,0.00,0.28,-0.14,97,-1,0
28.60,fly,80.11,-0.11,0.272,1,79.4,-22.7,1.3,-3.2,-0.17,0.25,246,246,-1,1.1,1.1,-0.1,0.6,-0.02,-0.01,0.00,0.00,0.00,0.00,0.28,-0.14,97,-1,0
28.70,fly,80.10,-0.10,0.282,1,79.4,-22.7,1.4,-3.2,-0.17,0.25,246,246,-1,1.1,1.1,-0.0,0.5,-0.02,-0.01,0.00,0.00,0.00,0.00,0.26,-0.16,97,-1,0
28.80,fly,80.08,-0.08,0.291,1,79.4,-22.7,1.4,-3.2,-0.16,0.25,246,246,-1,1.1,1.1,0.1,0.4,-0.02,-0.00,0.00,0.00,0.00,0.00,0.25,-0.17,97,-1,0
28.90,fly,80.08,-0.08,0.268,1,79.4,-22.6,1.4,-3.2,-0.15,0.25,246,246,-1,1.1,1.1,0.2,0.4,-0.02,0.00,0.00,0.00,0.00,0.00,0.25,-0.17,97,-1,0
29.00,fly,80.09,-0.09,0.255,1,79.4,-22.6,1.4,-3.3,-0.15,0.25,246,246,-1,1.1,1.1,0.4,0.3,-0.02,0.00,0.00,0.00,0.00,0.00,0.24,-0.17,97,-1,0
29.10,fly,80.11,-0.11,0.248,1,79.4,-22.6,1.4,-3.3,-0.14,0.24,246,246,-1,1.1,1.1,0.5,0.3,-0.00,-0.00,0.00,0.00,0.00,0.00,0.23,-0.16,97,-1,0
29.20,fly,80.12,-0.12,0.257,1,79.3,-22.6,1.4,-3.3,-0.14,0.23,246,246,-1,1.1,1.1,0.5,0.4,0.00,-0.00,0.00,0.00,0.00,0.00,0.23,-0.16,97,-1,0
29.30,fly,80.11,-0.11,0.271,1,79.3,-22.6,1.5,-3.3,-0.14,0.23,246,246,-1,1.1,1.1,0.6,0.5,-0.00,-0.00,0.00,0.00,0.00,0.00,0.22,-0.15,97,-1,0
29.40,fly,80.09,-0.09,0.292,1,79.3,-22.5,1.5,-3.4,-0.15,0.21,246,246,-1,1.1,1.1,0.7,0.5,-0.00,-0.01,0.00,0.00,0.00,0.00,0.22,-0.13,97,-1,0
29.50,fly,80.08,-0.08,0.276,1,79.3,-22.5,1.5,-3.4,-0.16,0.20,246,246,-1,1.1,1.1,0.7,0.5,-0.01,-0.01,0.00,0.00,0.00,0.00,0.22,-0.13,97,-1,0
29.60,fly,80.08,-0.08,0.264,1,79.3,-22.5,1.5,-3.4,-0.16,0.20,246,246,-1,1.1,1.1,0.7,0.6,-0.01,-0.01,0.00,0.00,0.00,0.00,0.23,-0.12,97,-1,0
29.70,fly,80.11,-0.11,0.241,1,79.3,-22.5,1.5,-3.4,-0.17,0.19,246,246,-1,1.2,1.1,0.7,0.6,-0.01,-0.02,0.00,0.00,0.00,0.00,0.24,-0.11,97,-1,0
29.80,fly,80.13,-0.13,0.251,1,79.2,-22.4,1.5,-3.4,-0.18,0.19,246,246,-1,1.2,1.1,0.7,0.6,-0.00,-0.01,0.00,0.00,0.00,0.00,0.24,-0.11,97,-1,0
29.90,fly,80.13,-0.13,0.257,1,79.2,-22.4,1.6,-3.5,-0.18,0.19,246,246,-1,1.2,1.1,0.7,0.6,-0.00,-0.01,0.00,0.00,0.00,0.00,0.24,-0.09,97,-1,0
30.00,fly,80.12,-0.12,0.281,1,79.2,-22.4,1.6,-3.5,-0.19,0.18,246,246,-1,1.2,1.1,0.8,0.7,-0.00,-0.01,0.00,0.00,0.00,0.00,0.25,-0.08,97,-1,0
30.10,fly,80.11,-0.11,0.278,1,79.2,-22.4,1.6,-3.5,-0.20,0.17,246,246,-1,1.2,1.1,0.8,0.7,-0.01,-0.01,0.00,0.00,0.00,0.00,0.25,-0.08,97,-1,0
30.20,fly,80.09,-0.09,0.282,1,79.2,-22.4,1.6,-3.5,-0.20,0.17,246,246,-1,1.2,1.1,0.7,0.7,-0.01,-0.02,0.00,0.00,0.00,0.00,0.25,-0.07,97,-1,0
30.30,fly,80.09,-0.09,0.262,1,79.1,-22.4,1.7,-3.6,-0.22,0.17,246,246,-1,1.2,1.1,0.7,0.7,-0.01,-0.02,0.00,0.00,0.00,0.00,0.27,-0.06,97,-1,0
30.40,fly,80.11,-0.11,0.250,1,79.1,-22.3,1.7,-3.6,-0.23,0.17,246,246,-1,1.3,1.1,0.6,0.7,-0.01,-0.03,0.00,0.00,0.00,0.00,0.27,-0.06,97,-1,0
30.50,fly,80.13,-0.13,0.246,1,79.1,-22.3,1.7,-3.6,-0.23,0.17,246,246,-1,1.3,1.1,0.6,0.7,-0.00,-0.02,0.00,0.00,0.00,0.00,0.28,-0.06,97,-1,0
30.60,fly,80.13,-0.13,0.260,1,79.1,-22.3,1.7,-3.6,-0.24,0.16,246,246,-1,1.3,1.1,0.6,0.7,-0.00,-0.02,0.00,0.00,0.00,0.00,0.28,-0.05,97,-1,0
30.70,fly,80.13,-0.13,0.271,1,79.0,-22.3,1.7,-3.6,-0.24,0.16,246,246,-1,1.3,1.1,0.6,0.7,-0.00,-0.02,0.00,0.00,0.00,0.00,0.28,-0.05,97,-1,0
30.80,fly,80.10,-0.10,0.295,1,79.0,-22.3,1.8,-3.6,-0.24,0.16,246,246,-1,1.3,1.1,0.5,0.7,-0.01,-0.03,0.00,0.00,0.00,0.00,0.29,-0.05,97,-1,0
30.90,fly,80.07,-0.07,0.294,1,79.0,-22.3,1.8,-3.6,-0.24,0.16,246,246,-1,1.3,1.1,0.5,0.7,-0.01,-0.01,0.00,0.00,0.00,0.00,0.29,-0.04,97,-1,0
31.00,fly,80.06,-0.06,0.279,1,79.0,-22.2,1.8,-3.6,-0.25,0.16,246,246,-1,1.3,1.1,0.6,0.7,-0.01,-0.01,0.00,0.00,0.00,0.00,0.29,-0.04,97,-1,0
31.10,fly,80.06,-0.06,0.268,1,79.0,-22.2,1.8,-3.7,-0.25,0.16,246,246,-1,1.4,1.1,0.6,0.7,-0.01,-0.01,0.00,0.00,0.00,0.00,0.29,-0.04,97,-1,0
31.20,fly,80.09,-0.09,0.237,1,78.9,-22.2,1.9,-3.7,-0.26,0.16,246,246,-1,1.4,1.1,0.6,0.6,-0.01,-0.02,0.00,0.00,0.00,0.00,0.30,-0.04,97,-1,0
31.30,fly,80.10,-0.10,0.251,1,78.9,-22.2,1.9,-3.7,-0.26,0.16,246,246,-1,1.4,1.1,0.7,0.6,-0.01,-0.01,0.00,0.00,0.00,0.00,0.30,-0.04,97,-1,0
31.40,fly,80.12,-0.12,0.244,1,78.9,-22.2,1.9,-3.7,-0.26,0.16,246,246,-1,1.4,1.1,0.7,0.7,-0.01,-0.01,0.00,0.00,0.00,0.00,0.31,-0.04,97,-1,0
31.50,fly,80.13,-0.13,0.259,1,78.9,-22.2,1.9,-3.7,-0.26,0.16,246,246,-1,1.4,1.1,0.7,0.7,-0.01,-0.02,0.00,0.00,0.00,0.00,0.30,-0.03,97,-1,0
31.60,fly,80.12,-0.12,0.273,1,78.8,-22.1,1.9,-3.7,-0.27,0.15,246,246,-1,1.4,1.1,0.7,0.7,-0.01,-0.02,0.00,0.00,0.00,0.00,0.30,-0.03,97,-1,0
31.70,fly,80.09,-0.09,0.288,1,78.8,-22.1,2.0,-3.8,-0.27,0.15,246,246,-1,1.4,1.1,0.7,0.6,-0.01,-0.02,0.00,0.00,0.00,0.00,0.31,-0.03,97,-1,0
31.80,fly,80.07,-0.07,0.289,1,78.8,-22.1,2.0,-3.8,-0.27,0.15,246,246,-1,1.4,1.1,0.6,0.6,-0.01,-0.02,0.00,0.00,0.00,0.00,0.31,-0.02,97,-1,0
31.90,fly,80.06,-0.06,0.276,1,78.7,-22.1,2.0,-3.8,-0.28,0.15,246,246,-1,1.5,1.1,0.6,0.7,-0.00,-0.02,0.00,0.00,0.00,0.00,0.31,-0.02,97,-1,0
32.00,fly,80.07,-0.07,0.254,1,78.7,-22.1,2.1,-3.8,-0.28,0.15,246,246,-1,1.5,1.1,0.6,0.7,-0.01,-0.03,0.00,0.00,0.00,0.00,0.32,-0.02,97,-1,0
32.10,fly,80.09,-0.09,0.245,1,78.7,-22.1,2.1,-3.8,-0.29,0.15,246,246,-1,1.5,1.1,0.5,0.7,-0.01,-0.03,0.00,0.00,0.00,0.00,0.32,-0.02,97,-1,0
32.20,fly,80.11,-0.11,0.243,1,78.6,-22.0,2.1,-3.8,-0.29,0.15,246,246,-1,1.5,1.1,0.5,0.7,-0.01,-0.03,0.00,0.00,0.00,0.00,0.32,-0.02,97,-1,0
32.30,fly,80.12,-0.12,0.258,1,78.6,-22.0,2.1,-3.9,-0.29,0.15,246,246,-1,1.5,1.1,0.3,0.7,-0.01,-0.04,0.00,0.00,0.00,0.00,0.32,-0.02,97,-1,0
32.40,fly,80.10,-0.10,0.282,1,78.6,-22.0,2.2,-3.9,-0.28,0.15,246,246,-1,1.5,1.1,0.2,0.6,-0.01,-0.04,0.00,0.00,0.00,0.00,0.32,-0.02,97,-1,0
32.50,fly,80.09,-0.09,0.276,1,78.6,-22.0,2.2,-3.9,-0.25,0.16,246,246,-1,1.5,1.1,0.2,0.6,-0.01,-0.03,0.00,0.00,0.00,0.00,0.32,-0.02,97,-1,0
32.60,fly,80.07,-0.07,0.279,1,78.6,-22.0,2.2,-3.9,-0.25,0.16,246,246,-1,1.5,1.1,0.3,0.7,-0.01,-0.02,0.00,0.00,0.00,0.00,0.29,-0.04,97,-1,0
32.70,fly,80.07,-0.07,0.269,1,78.5,-22.0,2.3,-3.9,-0.21,0.18,246,246,-1,1.5,1.2,0.4,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.26,-0.08,97,-1,0
32.80,fly,80.08,-0.08,0.256,1,78.5,-22.0,2.3,-3.9,-0.18,0.19,246,246,-1,1.5,1.2,0.6,0.8,0.00,0.01,0.00,0.00,0.00,0.00,0.26,-0.08,97,-1,0
32.90,fly,80.11,-0.11,0.238,1,78.5,-22.0,2.3,-4.0,-0.18,0.19,246,246,-1,1.5,1.2,0.8,0.9,0.00,0.01,0.00,0.00,0.00,0.00,0.25,-0.10,97,-1,0
33.00,fly,80.13,-0.13,0.241,1,78.5,-21.9,2.3,-4.0,-0.18,0.20,246,246,-1,1.5,1.2,1.0,0.9,-0.00,0.01,0.00,0.00,0.00,0.00,0.25,-0.11,97,-1,0
33.10,fly,80.13,-0.13,0.256,1,78.4,-21.9,2.3,-4.0,-0.19,0.20,246,246,-1,1.5,1.2,1.1,0.9,-0.00,0.01,0.00,0.00,0.00,0.00,0.25,-0.11,97,-1,0
33.20,fly,80.13,-0.13,0.270,1,78.4,-21.9,2.4,-4.0,-0.19,0.20,246,246,-1,1.5,1.2,1.3,0.9,-0.01,0.01,0.00,0.00,0.00,0.00,0.25,-0.10,97,-1,0
33.30,fly,80.10,-0.10,0.285,1,78.4,-21.9,2.4,-4.0,-0.21,0.19,246,246,-1,1.6,1.2,1.4,0.9,-0.01,0.00,0.00,0.00,0.00,0.00,0.27,-0.09,97,-1,0
33.40,fly,80.08,-0.08,0.284,1,78.4,-21.8,2.4,-4.0,-0.23,0.19,246,246,-1,1.6,1.2,1.4,0.9,-0.00,-0.01,0.00,0.00,0.00,0.00,0.27,-0.09,97,-1,0
33.50,fly,80.08,-0.08,0.269,1,78.4,-21.8,2.4,-4.1,-0.23,0.19,246,246,-1,1.6,1.2,1.4,1.0,-0.00,-0.02,0.00,0.00,0.00,0.00,0.29,-0.07,97,-1,0
33.60,fly,80.09,-0.09,0.248,1,78.3,-21.8,2.5,-4.1,-0.27,0.18,246,246,-1,1.7,1.2,1.3,1.0,-0.00,-0.02,0.00,0.00,0.00,0.00,0.32,-0.06,97,-1,0
