t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,77.50,272.50,0.378,1,2401.0,-3267.7,-1115.5,3246.2,0.00,0.00,232,232,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-2,0.0,-0.03,0.378,0.378,0.00,0,0,0,36.7,180.0,180.0,233.3,0.00,0,-0.0,0.0
0.10,climb,77.50,272.50,0.642,1,2401.0,-3267.7,-1115.5,3246.2,0.00,0.00,232,232,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-4,0.0,-0.09,0.643,0.643,0.00,0,0,0,36.7,180.0,180.0,233.3,0.00,0,-0.0,0.0
0.20,climb,77.50,272.50,0.917,1,2401.0,-3267.7,-1115.5,3246.2,0.00,0.00,232,232,-1,0.0,0.0,-0.0,-0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-7,0.0,-0.15,0.919,0.919,0.00,0,0,0,36.7,180.0,180.0,233.3,0.00,0,0.0,0.0
0.30,climb,77.50,272.50,1.000,1,2401.0,-3267.7,-1115.5,3246.2,0.00,0.00,232,232,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-11,-0.3,-0.21,1.000,1.000,0.00,0,0,0,36.7,180.0,180.0,233.3,0.00,0,0.6,-0.5
0.40,climb,77.54,272.46,1.000,1,2401.0,-3267.7,-1115.5,3246.2,0.00,0.00,232,232,-1,0.0,0.0,0.0,0.0,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-13,-0.3,-0.26,1.000,1.000,0.24,0,0,0,36.7,180.1,180.1,233.3,0.00,0,0.6,-0.5
0.50,climb,77.71,272.29,1.000,1,2401.0,-3267.7,-1115.5,3246.2,0.00,0.00,232,232,-1,0.0,0.0,0.1,0.1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-16,-1.8,-0.29,1.000,1.000,1.26,0,0,0,36.7,180.1,180.1,233.3,0.00,0,0.3,-0.4
0.60,climb,78.11,271.89,1.000,1,2401.0,-3267.7,-1115.5,3246.2,0.00,-0.18,232,232,-1,0.0,0.0,0.0,0.1,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-19,-12.6,-0.27,1.000,1.000,3.30,0,0,0,36.7,180.1,180.1,233.3,0.00,0,-1.5,0.6
0.70,climb,78.81,271.19,1.000,1,2401.0,-3267.7,-1115.5,3246.2,0.00,-0.18,232,232,-1,0.0,0.0,-0.2,-0.0,-0.01,-0.03,0.00,0.00,0.00,0.00,-0.11,0.14,-1,-1,1,-22,-12.6,-0.20,1.000,1.000,6.19,0,0,0,36.7,180.1,180.1,233.3,0.00,0,-1.5,0.6
0.80,climb,79.83,270.17,1.000,1,2401.0,-3267.8,-1115.5,3246.2,0.00,-0.18,232,228,-1,0.0,0.0,-0.5,-0.2,-0.03,-0.05,0.00,0.00,0.00,0.00,-0.11,0.14,81,-1,1,-25,-28.7,-0.08,1.000,1.000,9.38,0,26,0,41.5,179.4,179.3,228.5,0.00,0,-3.5,2.8
0.90,climb,81.17,268.83,1.000,1,2401.0,-3267.8,-1115.5,3246.3,0.00,-0.18,231,228,-1,0.0,0.0,-0.9,-0.5,-0.04,-0.07,0.00,0.00,0.00,0.00,-0.11,0.14,81,-1,1,-27,-28.7,0.03,1.000,1.000,12.52,0,26,0,41.5,179.4,179.3,228.5,0.00,0,-3.5,2.8
1.00,climb,83.27,266.73,1.000,1,2401.0,-3267.8,-1115.5,3246.3,0.00,0.00,230,228,-1,0.0,0.0,-1.3,-0.7,-0.05,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,81,-1,1,-30,-35.0,0.11,1.000,1.000,15.64,0,26,0,41.5,179.4,179.3,228.5,0.00,0,-3.9,3.4
1.10,climb,84.76,265.24,1.000,1,2400.9,-3267.7,-1115.5,3246.3,-0.18,0.35,230,228,-1,0.0,0.0,-1.7,-0.9,-0.03,-0.07,0.00,0.00,0.00,0.00,0.12,-0.01,81,-1,1,-32,-39.7,0.13,1.000,1.000,18.72,0,26,0,41.5,179.4,179.3,228.5,0.00,0,-1.7,1.4
1.20,climb,87.01,262.99,1.000,1,2400.9,-3267.7,-1115.4,3246.2,-0.18,0.62,228,213,-1,0.0,0.0,-1.8,-0.9,-0.01,-0.04,0.00,0.00,0.00,0.00,0.37,-0.14,81,-1,1,-33,-37.3,0.14,1.000,1.000,21.77,0,26,0,56.0,176.4,177.6,214.0,0.00,0,1.2,-0.4
