t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,69.50,280.50,0.378,1,4273.5,-3544.6,-2381.0,3910.1,0.00,0.00,258,258,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,2,0.0,0.03,0.378,0.378,0.00,0,0,0,11.4,180.0,180.0,258.6,0.00,0,-0.0,-0.0
0.10,climb,69.50,280.50,0.642,1,4273.5,-3544.6,-2381.0,3910.1,0.00,0.00,258,258,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,4,0.0,0.09,0.643,0.643,0.00,0,0,0,11.4,180.0,180.0,258.6,0.00,0,-0.0,-0.0
0.20,climb,69.50,280.50,0.917,1,4273.5,-3544.6,-2381.0,3910.1,0.00,0.00,258,258,-1,0.0,0.0,0.0,-0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,7,0.0,0.15,0.919,0.919,0.00,0,0,0,11.4,180.0,180.0,258.6,0.00,0,-0.0,-0.0
0.30,climb,69.50,280.50,1.000,1,4273.5,-3544.6,-2381.0,3910.1,0.00,0.00,258,258,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,10,0.0,0.21,1.000,1.000,0.00,0,0,0,11.4,180.0,180.0,258.6,0.00,0,0.0,0.0
0.40,climb,69.54,280.46,1.000,1,4273.5,-3544.6,-2381.0,3910.1,0.00,0.00,258,258,-1,0.0,0.0,-0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,13,0.0,0.27,1.000,1.000,0.20,0,0,0,11.3,180.0,180.0,258.7,0.00,0,0.0,0.0
0.50,climb,69.71,280.29,1.000,1,4273.5,-3544.6,-2381.0,3910.1,0.00,0.00,258,258,-1,0.0,0.0,-0.1,0.0,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,16,5.5,0.29,1.000,1.000,1.21,0,0,0,11.3,180.0,180.0,258.7,0.00,0,-0.7,0.1
0.60,climb,70.10,279.90,1.000,1,4273.5,-3544.6,-2381.0,3910.1,0.00,0.00,258,258,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,19,5.5,0.28,1.000,1.000,3.26,0,0,0,11.3,180.0,180.0,258.7,0.00,0,-0.7,0.1
0.70,climb,70.79,279.21,1.000,1,4273.5,-3544.6,-2381.0,3910.1,0.00,0.00,258,258,-1,0.0,0.0,-0.2,-0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,22,11.3,0.22,1.000,1.000,6.15,0,0,0,11.3,180.0,180.0,258.7,0.00,0,-1.0,0.2
0.80,climb,71.81,278.19,1.000,1,4273.5,-3544.6,-2381.0,3910.1,0.00,0.00,258,262,-1,0.0,0.0,-0.3,-0.1,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,94,-1,1,25,19.5,0.11,1.000,1.000,9.33,0,26,0,6.9,179.9,178.9,263.1,0.00,0,-0.7,0.4
0.90,climb,73.13,276.87,1.000,1,4273.4,-3544.6,-2381.0,3910.1,-0.35,0.00,259,262,-1,0.0,0.0,-0.3,-0.2,-0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,94,-1,1,27,33.5,0.00,1.000,1.000,12.48,0,26,0,6.9,179.9,178.9,263.1,0.00,0,0.2,0.7
