t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,77.50,272.50,0.378,1,2373.5,-3271.1,-481.0,3636.6,0.00,0.00,230,230,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-2,0.0,-0.03,0.378,0.378,0.00,0,0,0,39.2,180.0,180.0,230.8,0.00,0,0.0,0.0
0.10,climb,77.50,272.50,0.643,1,2373.5,-3271.1,-481.0,3636.6,0.00,0.00,230,230,-1,0.0,0.0,-0.0,-0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-5,0.0,-0.09,0.643,0.643,0.00,0,0,0,39.2,180.0,180.0,230.8,0.00,0,-0.0,0.0
0.20,climb,77.50,272.50,0.918,1,2373.5,-3271.1,-481.0,3636.6,0.00,0.00,230,230,-1,0.0,0.0,-0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-8,0.3,-0.15,0.919,0.919,0.00,0,0,0,39.2,180.0,180.0,230.8,0.00,0,0.5,0.1
0.30,climb,77.50,272.50,1.000,1,2373.5,-3271.1,-481.0,3636.6,0.00,0.00,230,230,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-11,-0.2,-0.22,1.000,1.000,0.00,0,0,0,39.2,180.0,180.0,230.8,0.00,0,0.3,-0.3
0.40,climb,77.54,272.46,1.000,1,2373.5,-3271.1,-481.0,3636.6,0.00,0.00,230,230,-1,0.0,0.0,0.0,0.0,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-13,-0.2,-0.27,1.000,1.000,0.25,0,0,0,39.2,180.0,180.1,230.8,0.00,0,0.3,-0.3
0.50,climb,77.72,272.28,1.000,1,2373.5,-3271.1,-481.0,3636.6,0.00,0.00,230,230,-1,0.0,0.0,0.0,0.1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-16,-1.9,-0.29,1.000,1.000,1.27,0,0,0,39.2,180.0,180.1,230.8,0.00,0,0.1,-0.3
0.60,climb,78.11,271.89,1.000,1,2373.5,-3271.1,-481.0,3636.6,0.00,0.00,230,230,-1,0.0,0.0,-0.0,0.1,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-19,-5.4,-0.28,1.000,1.000,3.31,0,0,0,39.2,180.0,180.1,230.8,0.00,0,-0.3,-0.2
0.70,climb,78.81,271.19,1.000,1,2373.5,-3271.1,-481.0,3636.6,0.00,0.00,230,230,-1,0.0,0.0,-0.1,0.1,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-22,-19.6,-0.22,1.000,1.000,6.21,0,0,0,39.2,180.0,180.1,230.8,0.00,0,-1.1,1.0
0.80,climb,79.83,270.17,1.000,1,2373.5,-3271.1,-481.0,3636.6,0.00,0.00,229,225,-1,0.0,0.0,-0.2,-0.1,-0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,100,-1,1,-25,-19.6,-0.10,1.000,1.000,9.39,0,26,0,43.7,179.7,179.7,226.3,0.00,0,-1.1,1.0
0.90,climb,81.17,268.83,1.000,1,2373.5,-3271.1,-481.0,3636.6,-0.18,0.00,229,225,-1,0.0,0.0,-0.3,-0.3,-0.04,-0.02,0.00,0.00,0.00,0.00,0.07,0.06,100,-1,1,-27,-34.8,0.02,1.000,1.000,12.53,0,26,0,43.7,179.7,179.7,226.3,0.00,0,-0.9,2.9
