t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,77.50,272.50,0.378,1,3700.3,2841.5,-1807.8,-2476.0,0.00,0.00,155,155,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,2,0.0,0.03,0.378,0.378,0.00,0,0,0,113.9,360.0,180.0,156.1,0.00,0,-0.0,0.0
0.10,climb,77.50,272.50,0.642,1,3700.3,2841.5,-1807.8,-2476.0,0.00,0.00,155,155,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,5,0.0,0.09,0.643,0.643,0.00,0,0,0,113.9,360.0,180.0,156.1,0.00,0,0.0,-0.0
0.20,climb,77.50,272.50,0.918,1,3700.3,2841.5,-1807.8,-2476.0,0.00,0.00,155,155,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,7,0.0,0.15,0.919,0.919,0.00,0,0,0,113.9,360.0,180.0,156.1,0.00,0,0.0,-0.0
0.30,climb,77.50,272.50,1.000,1,3700.3,2841.5,-1807.8,-2476.0,0.00,0.00,155,155,-1,0.0,0.0,0.0,0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,11,0.0,0.21,1.000,1.000,0.03,0,0,0,113.9,360.0,180.0,156.1,0.00,0,-0.0,-0.0
0.40,climb,77.55,272.45,1.000,1,3700.3,2841.5,-1807.8,-2476.0,0.00,0.00,155,155,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,13,0.0,0.27,1.000,1.000,0.29,0,0,0,113.9,360.0,180.0,156.1,0.00,0,0.0,0.0
0.50,climb,77.72,272.28,1.000,1,3700.3,2841.5,-1807.8,-2476.0,0.00,0.00,155,155,-1,0.0,0.0,-0.0,0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,16,5.4,0.29,1.000,1.000,1.31,0,0,0,113.9,360.0,180.0,156.1,0.00,0,-0.5,0.1
0.60,climb,78.13,271.87,1.000,1,3700.3,2841.5,-1807.8,-2476.0,0.00,0.00,155,155,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,19,5.4,0.28,1.000,1.000,3.35,0,0,0,113.9,360.0,180.0,156.1,0.00,0,-0.5,0.1
0.70,climb,78.83,271.17,1.000,1,3700.3,2841.5,-1807.8,-2476.0,0.00,0.00,155,155,-1,0.0,0.0,-0.1,-0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,22,19.6,0.22,1.000,1.000,6.24,0,0,0,113.9,360.0,180.0,156.1,0.00,0,-0.5,0.3
0.80,climb,79.85,270.15,1.000,1,3700.3,2841.5,-1807.8,-2476.0,0.00,0.00,156,160,-1,0.0,0.0,-0.2,-0.1,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,99,-1,1,25,28.0,0.10,1.000,1.000,9.43,0,26,0,109.4,0.4,179.9,160.6,0.00,0,0.1,-0.1
0.90,climb,81.19,268.81,1.000,1,3700.3,2841.5,-1807.8,-2476.0,0.00,0.00,156,160,-1,0.0,0.0,-0.2,-0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99,-1,1,27,28.0,-0.02,1.000,1.000,12.57,0,26,0,109.4,0.4,179.9,160.6,0.00,0,0.1,-0.1
1.00,climb,82.83,267.17,1.000,1,3700.3,2841.5,-1807.8,-2476.0,0.18,0.18,157,160,-1,0.0,0.0,-0.1,0.0,0.01,0.01,0.00,0.00,0.00,0.00,0.23,-0.09,99,-1,1,30,39.0,-0.10,1.000,1.000,15.69,0,26,0,109.4,0.4,179.9,160.6,0.00,0,1.0,-1.2
1.10,climb,84.78,265.22,1.000,1,3700.3,2841.5,-1807.8,-2476.0,0.18,0.18,157,160,-1,0.0,0.0,0.0,0.1,0.02,0.02,0.00,0.00,0.00,0.00,0.23,-0.09,99,-1,1,32,39.0,-0.15,1.000,1.000,18.77,0,26,0,109.4,0.4,179.9,160.6,0.00,0,1.0,-1.2
1.20,climb,87.04,262.96,1.000,1,3700.3,2841.6,-1807.8,-2476.1,0.18,0.18,160,174,-1,0.0,0.0,0.1,0.3,0.02,0.01,0.00,0.00,0.00,0.00,0.23,-0.10,99,-1,1,29,39.9,-0.22,1.000,1.000,21.82,0,26,0,95.0,359.3,180.1,175.0,0.00,0,1.1,-1.5
