t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav0,nav2,trihdg,trires,aimq
16.70,cruise,343.21,6.79,0.800,1,1992.1,712.4,504.3,2664.0,39.07,109.56,34,63,-1,11.2,63.1,29.8,74.2,0.13,0.08,1.00,0.00,0.00,0.00,-67.23,92.36,100,-1,0,-23,-22.8,-0.03,0.800,0.962,-3.41,0,22,0,175.6,74.0,91.3,91.2,0.00,1
17.90,cruise,338.85,11.15,0.800,1,2027.3,846.2,465.2,2519.3,24.13,131.09,141,92,-1,47.0,57.1,55.9,56.0,-0.03,0.03,1.00,0.00,0.00,0.00,117.25,63.39,100,-1,0,-11,-21.7,0.22,0.802,0.850,-2.87,0,22,0,197.0,62.6,81.0,79.6,0.00,1
19.10,cruise,337.55,12.45,0.800,1,2059.4,1031.9,436.3,2348.7,32.96,151.44,30,7,-1,41.5,58.9,23.5,64.2,-0.01,-0.15,1.00,0.00,0.00,0.00,-114.92,102.19,100,-1,0,27,27.9,0.09,0.800,0.926,-0.10,0,22,0,257.7,76.2,41.6,41.3,0.00,1
20.30,cruise,341.31,8.69,0.800,1,2106.3,1203.7,386.2,2161.8,46.32,162.60,46,67,-1,17.4,61.7,29.7,64.1,0.15,0.20,1.00,0.00,0.00,0.00,-79.58,149.16,100,-1,1,-27,-16.7,-0.21,0.802,1.000,6.16,0,22,0,167.3,62.6,96.7,96.1,0.00,1
21.50,cruise,349.35,0.65,0.441,1,2149.5,1426.3,345.1,1956.7,20.74,175.47,117,78,-1,63.0,60.8,50.4,28.6,-0.13,-0.22,1.00,0.00,0.00,0.00,99.25,146.50,100,-1,0,9,-12.6,0.30,0.444,0.601,7.56,0,22,0,210.1,51.3,65.0,60.1,0.00,1
22.70,cruise,355.32,-5.32,0.542,1,2171.2,1618.9,321.3,1746.6,21.80,175.47,42,355,-1,66.3,71.9,54.1,66.1,-0.12,-0.20,1.00,0.00,0.00,0.00,-115.57,133.83,100,-1,0,24,13.6,0.20,0.544,0.717,1.93,0,22,0,272.8,92.2,51.9,44.9,0.00,1
23.90,cruise,354.28,-4.28,0.783,1,2209.7,1848.4,286.5,1535.0,37.18,179.91,5,9,-1,34.7,74.0,19.3,72.3,-0.13,-0.05,1.00,0.00,0.00,0.00,-175.21,50.80,100,-1,0,5,8.3,-0.24,0.785,0.922,-3.34,0,22,0,242.0,75.2,63.6,64.2,0.00,1
24.60,brake,351.53,-1.53,0.800,1,2233.0,1959.2,0.0,0.0,38.58,189.05,51,60,-1,37.9,65.1,71.4,82.1,0.38,0.21,1.00,0.00,0.00,0.00,-89.93,170.71,100,-1,1,-23,-23.1,0.00,0.800,1.000,-4.29,0,22,0,169.9,81.5,91.5,91.6,0.00,1
25.10,brake,348.47,1.53,0.800,1,2254.3,2076.0,0.0,0.0,32.26,198.98,151,116,-1,16.6,35.1,57.6,64.3,-0.42,-0.04,1.00,0.00,0.00,0.00,189.54,65.24,100,-1,0,-27,-26.4,-0.04,0.800,0.984,-8.98,0,22,0,170.9,61.4,95.0,95.3,0.00,1
26.30,brake,346.00,4.00,0.613,1,2280.0,2298.4,0.0,0.0,21.09,205.31,80,51,-1,-28.3,-36.9,-12.0,24.2,-0.16,-0.99,0.55,0.00,0.00,0.00,-15.97,205.77,100,-1,1,16,42.6,-0.53,0.623,1.000,2.58,0,22,0,217.8,15.9,20.1,52.5,0.00,1
27.50,brake,353.62,-3.62,0.250,1,2314.1,2546.5,0.0,0.0,25.49,176.40,87,96,-1,18.4,-43.3,-3.3,-33.8,0.07,-0.24,0.80,0.00,0.00,0.00,15.88,179.55,100,-1,0,-37,18.8,-0.56,0.255,0.380,5.47,0,22,0,161.7,326.9,243.1,105.5,0.00,1
28.70,brake,356.31,-6.31,0.334,1,2343.2,2727.4,0.0,0.0,27.77,153.46,130,120,-1,9.9,-44.6,-12.5,-49.4,0.13,-0.09,1.00,0.00,0.00,0.00,120.56,98.92,100,-1,0,-33,-24.1,-0.18,0.335,0.421,-0.06,0,22,0,162.8,312.4,254.2,101.9,0.00,1
29.90,brake,354.93,-4.93,0.440,1,2375.0,2894.0,0.0,0.0,21.97,125.51,56,30,-1,-28.1,-40.2,-8.2,-53.9,-0.02,0.29,1.00,0.00,0.00,0.00,-51.64,116.48,100,-1,0,33,-14.4,0.30,0.443,0.566,-1.63,0,22,0,250.6,299.3,327.9,35.5,0.00,1
31.10,brake,352.99,-2.99,0.438,1,2391.2,3041.5,0.0,0.0,6.15,101.34,28,41,-1,-6.6,-44.8,-14.9,-50.7,-0.05,-0.21,1.00,0.00,0.00,0.00,-88.84,53.73,100,-1,0,-10,29.9,-0.30,0.441,0.541,-1.17,0,22,0,197.3,307.5,283.4,79.1,0.00,1
32.30,brake,351.84,-1.84,0.376,1,2404.8,3147.0,0.0,0.0,17.67,77.87,122,110,-1,-7.3,-44.8,-28.3,-38.6,0.29,0.01,1.00,0.00,0.00,0.00,56.27,58.37,100,-1,0,-21,-49.0,0.30,0.378,0.499,-0.30,0,22,0,180.8,321.1,271.1,89.3,0.00,1
33.50,brake,351.89,-1.89,0.344,1,2423.0,3229.2,0.0,0.0,9.32,61.79,26,355,-1,-43.9,-15.2,-20.9,-40.9,0.02,0.42,1.00,0.00,0.00,0.00,-51.23,36.96,100,-1,0,75,-26.6,0.30,0.346,0.522,-0.33,0,22,0,285.1,208.7,351.6,354.1,0.00,1
34.70,brake,350.86,-0.86,0.426,1,2427.2,3293.6,0.0,0.0,-1.14,53.79,343,334,-1,-44.6,-9.7,-43.1,-27.2,0.02,-0.07,1.00,0.00,0.00,0.00,-51.04,-17.00,100,-1,0,68,8.8,0.30,0.428,0.461,-0.92,0,22,0,290.5,243.3,323.4,0.3,0.00,1
35.90,brake,350.24,-0.24,0.396,1,2422.7,3349.4,0.0,0.0,-2.55,32.87,25,39,-1,-31.0,-38.6,-44.2,-24.9,0.14,-0.06,1.00,0.00,0.00,0.00,-32.36,11.74,100,-1,0,6,36.8,-0.30,0.398,0.479,0.14,0,22,0,207.1,316.1,298.0,62.5,0.00,1
37.10,brake,350.61,-0.61,0.352,1,2426.1,3381.3,0.0,0.0,7.38,21.36,91,81,-1,-23.1,-42.1,-36.0,-29.3,0.03,-0.02,1.00,0.00,0.00,0.00,7.53,22.13,100,-1,0,-3,-21.9,0.30,0.354,0.372,0.05,0,22,0,199.6,320.6,293.4,71.7,0.00,1
38.30,brake,350.49,-0.49,0.388,1,2433.5,3397.1,0.0,0.0,3.43,7.91,42,20,-1,-18.0,-19.0,-19.5,-42.8,-0.15,0.24,1.00,0.00,0.00,0.00,-3.54,7.86,100,-1,0,32,12.2,0.30,0.390,0.544,-0.49,0,22,0,249.0,298.4,324.7,36.4,0.00,1
38.40,cruise,350.48,-0.48,0.500,1,2434.0,3398.5,58.7,-32.4,1.49,6.06,39,24,-1,-22.0,-15.0,-16.6,-41.3,-0.09,0.24,1.00,0.00,0.00,0.00,-3.88,6.26,100,-1,0,31,22.5,0.28,0.502,0.669,-0.48,0,22,0,246.4,302.6,325.7,37.2,0.00,1
39.50,cruise,350.07,-0.07,0.370,1,2432.7,3401.2,59.8,-35.7,-0.62,0.44,61,72,-1,-48.8,-21.1,-40.8,-18.2,0.10,-0.43,1.00,0.00,0.00,0.00,-0.75,0.09,100,-1,0,-14,8.6,-0.31,0.372,0.570,-0.26,0,22,0,185.8,337.3,283.8,83.0,0.00,1
40.70,cruise,349.05,0.95,0.434,1,2441.8,3398.5,52.0,-33.4,13.27,-4.83,79,67,-1,-53.4,0.3,-51.7,-7.8,-0.24,-0.34,1.00,0.00,0.00,0.00,12.92,-1.47,100,-1,0,16,-5.6,0.30,0.436,0.689,0.57,0,22,0,207.7,321.4,303.2,52.6,0.00,1
40.90,brake,349.06,0.94,0.509,1,2443.2,3397.9,0.0,0.0,13.97,-5.98,80,62,-1,-47.8,-5.7,-56.5,-16.2,-0.29,-0.33,1.00,0.00,0.00,0.00,14.78,-3.56,100,-1,0,15,1.2,0.27,0.511,0.759,0.37,0,22,0,207.7,312.7,295.8,53.8,0.00,1
41.90,brake,349.81,0.19,0.302,1,2460.5,3383.9,0.0,0.0,19.07,-19.78,82,65,-1,12.2,-11.5,-30.0,-21.9,-0.03,-0.31,0.84,0.00,0.00,0.00,21.62,-16.95,100,-1,0,-2,19.0,-0.42,0.305,0.442,1.05,0,22,0,199.7,328.7,300.5,70.6,0.00,1
43.10,brake,350.29,-0.29,0.286,1,2486.4,3356.2,0.0,0.0,18.90,-20.74,71,65,-1,44.8,-6.9,13.9,-6.4,-0.10,0.06,0.17,0.00,0.00,0.00,25.28,-13.25,100,-1,0,8,-5.7,0.30,0.287,0.353,-0.14,0,22,0,207.9,1.1,2.1,61.2,0.00,1
44.30,brake,349.57,0.43,0.378,1,2503.0,3335.4,0.0,0.0,10.99,-16.61,69,69,-1,45.0,2.3,41.5,-0.3,-0.04,0.09,1.00,0.00,0.00,0.00,16.18,-11.61,100,-1,0,-1,11.4,-0.25,0.380,0.432,-0.04,0,22,0,195.2,13.2,40.8,70.0,0.00,1
45.00,hold,349.42,0.58,0.257,1,2507.7,3325.1,-15.2,40.4,2.64,-13.45,75,76,-1,20.9,6.9,45.8,-4.1,-0.16,0.16,1.00,0.00,0.00,0.00,6.00,-12.32,100,-1,0,-3,-10.2,0.14,0.257,0.387,-0.11,0,22,0,196.4,12.9,38.0,66.8,0.00,0
45.50,hold,349.14,0.86,0.337,1,2507.3,3317.7,-15.0,46.6,-2.37,-11.25,76,71,-1,18.4,20.6,37.6,4.1,-0.01,-0.08,0.92,0.00,0.00,0.00,1.14,-11.78,100,-1,0,-0,-8.0,0.17,0.338,0.373,-1.38,0,22,0,199.2,15.8,39.1,64.2,0.00,0
46.70,hold,347.67,2.33,0.378,1,2502.5,3310.8,-10.0,54.7,-4.66,-1.32,62,49,-1,6.4,21.4,16.4,24.7,-0.08,-0.21,0.62,0.00,0.00,0.00,-3.50,-3.34,100,-1,0,13,7.5,0.11,0.378,0.492,-0.45,0,22,0,221.5,41.6,45.1,53.3,0.00,0
47.90,hold,348.50,1.50,0.302,1,2498.3,3314.4,-6.0,51.7,-2.46,6.59,59,62,-1,-0.2,8.9,8.8,24.6,-0.03,-0.03,0.53,0.00,0.00,0.00,-5.37,3.86,100,-1,0,16,20.2,-0.09,0.302,0.329,0.81,0,22,0,208.4,32.4,49.6,65.0,0.00,0
49.10,hold,349.74,0.26,0.276,1,2495.4,3324.8,-3.1,41.7,-2.46,9.84,77,83,-1,-6.1,-1.9,0.5,11.7,-0.01,-0.03,0.06,0.00,0.00,0.00,-4.51,8.90,100,-1,0,-2,1.5,-0.12,0.276,0.289,0.56,0,22,0,186.8,14.5,65.2,83.4,0.00,0
50.30,hold,350.37,-0.37,0.264,1,2493.0,3337.0,-0.6,29.6,-1.41,10.20,81,80,-1,-5.9,-10.4,-5.5,2.3,-0.00,-0.03,0.00,0.00,0.00,0.00,-3.13,9.82,100,-1,0,-6,-7.3,0.04,0.264,0.279,0.27,0,22,0,190.0,4.2,22.6,80.0,0.00,0
51.50,hold,350.46,-0.46,0.278,1,2492.2,3348.1,0.3,18.2,0.00,8.17,75,73,-1,-4.2,-12.4,-7.2,-6.4,-0.01,0.02,0.00,0.00,0.00,0.00,-2.32,8.11,100,-1,0,-0,-1.8,0.05,0.278,0.290,-0.15,0,22,0,197.4,353.3,339.4,72.5,0.00,0
52.70,hold,350.40,-0.40,0.275,1,2492.7,3355.9,-0.1,10.1,0.70,5.01,73,71,-1,-0.7,-8.9,-5.8,-9.6,0.01,0.01,0.04,0.00,0.00,0.00,-0.91,5.24,100,-1,0,3,1.9,0.01,0.275,0.280,-0.13,0,22,0,198.6,348.5,328.9,71.6,0.00,0
53.90,hold,350.25,-0.25,0.274,1,2493.8,3360.2,-1.2,5.5,1.05,2.29,73,73,-1,2.7,-4.1,-3.3,-8.8,-0.02,-0.01,0.00,0.00,0.00,0.00,0.30,2.66,100,-1,0,2,1.8,0.00,0.274,0.285,-0.05,0,22,0,196.8,349.7,329.0,73.4,0.00,0
55.10,hold,350.14,-0.14,0.270,1,2495.0,3361.6,-2.4,3.9,0.88,0.53,75,75,-1,4.3,0.3,-0.3,-5.2,-0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.83,100,-1,0,1,1.7,-0.02,0.270,0.273,0.05,0,22,0,194.9,353.7,337.4,75.1,0.00,0
56.30,hold,349.99,0.01,0.278,1,2495.7,3361.7,-3.2,3.8,0.35,-0.18,76,77,-1,4.4,2.8,2.0,-1.4,0.01,0.01,0.00,0.00,0.00,0.00,0.55,-0.05,100,-1,0,-1,1.6,-0.05,0.278,0.283,-0.02,0,22,0,193.1,358.0,351.6,76.9,0.00,0
57.50,hold,349.97,0.03,0.276,1,2495.9,3361.5,-3.4,4.0,-0.18,0.00,78,78,-1,2.6,2.9,2.8,1.4,0.02,0.03,0.00,0.00,0.00,0.00,-0.09,-0.02,100,-1,0,-3,-1.9,-0.02,0.276,0.297,0.00,0,22,0,192.1,1.2,5.7,77.9,0.00,0
58.70,hold,350.00,-0.00,0.270,1,2495.4,3361.9,-2.9,3.7,-0.53,0.53,76,75,-1,0.7,1.6,2.2,2.4,0.00,0.02,0.00,0.00,0.00,0.00,-0.64,0.38,100,-1,0,-1,-2.5,0.04,0.270,0.278,0.10,0,22,0,195.2,2.9,10.5,74.8,0.00,0
59.90,hold,350.08,-0.08,0.262,1,2494.6,3362.9,-2.1,2.7,-0.70,1.05,74,73,-1,-0.8,-0.3,0.3,2.0,-0.02,-0.02,0.00,0.00,0.00,0.00,-0.97,0.81,100,-1,0,1,1.0,0.01,0.262,0.277,0.18,0,22,0,196.9,2.8,9.2,73.1,0.00,0
61.10,hold,350.08,-0.08,0.265,1,2493.9,3364.3,-1.5,1.3,-0.35,1.23,74,74,-1,-0.6,-1.8,-1.0,-0.1,-0.02,-0.01,0.00,0.00,0.00,0.00,-0.68,1.09,100,-1,0,1,1.4,-0.01,0.265,0.276,0.13,0,22,0,195.6,0.7,2.4,74.4,0.00,0
61.45,fly,350.08,-230.08,0.125,1,2493.8,3364.8,-1.3,0.8,-0.35,1.23,74,75,-1,-1.1,-3.0,-1.2,0.1,0.03,-0.00,0.00,0.00,0.00,0.00,-0.67,1.09,100,-1,0,0,1.0,-0.02,0.125,0.137,-0.05,0,22,0,194.8,359.8,359.3,75.2,0.00,0
62.25,fly,348.16,-228.16,0.120,1,2493.6,3365.6,-1.1,-0.1,-0.18,1.05,75,76,-1,-0.7,-3.2,-1.1,-1.2,-0.01,-0.01,0.00,0.00,0.00,0.00,-0.44,0.98,100,-1,0,-1,0.7,-0.03,0.120,0.125,-4.85,0,22,0,194.1,358.6,354.3,75.9,0.00,0
63.45,fly,336.48,-216.48,0.120,1,2493.3,3366.7,-0.8,-1.2,-0.18,0.88,76,77,-1,-0.9,-3.4,-1.2,-3.3,-0.02,-0.00,0.00,0.00,0.00,0.00,-0.38,0.81,100,-1,0,-2,0.6,-0.05,0.120,0.129,-13.45,0,22,0,193.4,356.5,345.4,76.6,0.00,0
64.65,fly,315.05,-195.05,0.120,1,2493.1,3367.6,-0.6,-2.0,-0.18,0.53,77,77,-1,-0.8,-2.9,-1.2,-4.2,-0.01,-0.01,0.00,0.00,0.00,0.00,-0.29,0.47,100,-1,0,-2,-1.0,-0.03,0.120,0.128,-21.17,0,22,0,193.3,355.5,341.6,76.7,0.00,0
65.85,fly,284.97,-164.97,0.120,1,2492.9,3368.0,-0.4,-2.5,-0.18,0.18,77,76,-1,-0.9,-2.4,-1.3,-4.3,-0.02,-0.01,0.00,0.00,0.00,0.00,-0.23,0.22,100,-1,0,-2,0.0,-0.04,0.120,0.132,-27.97,0,22,0,193.8,355.3,341.6,76.3,0.00,0
67.05,fly,247.40,-127.40,0.120,1,2492.7,3368.2,-0.2,-2.7,-0.18,0.18,76,75,-1,-1.0,-2.2,-0.5,-3.2,0.01,0.02,0.00,0.00,0.00,0.00,-0.21,0.13,100,-1,0,-1,-0.7,-0.01,0.120,0.129,-33.82,0,22,0,194.6,356.7,347.5,75.4,0.00,0
68.20,fly,205.13,-85.13,0.120,1,2492.6,3368.4,-0.1,-2.9,0.00,0.18,75,75,-1,-0.6,-2.5,0.6,-2.2,0.01,0.03,0.00,0.00,0.00,0.00,-0.05,0.17,100,-1,0,-1,-0.5,-0.00,0.120,0.134,-38.69,0,22,0,195.3,357.9,352.5,74.7,0.00,0
69.50,fly,157.51,-37.51,0.460,1,2492.2,3368.5,0.2,-3.0,-0.53,-0.18,75,74,-1,-2.1,-1.1,-0.7,-1.2,0.02,-0.06,0.00,0.00,0.00,0.00,-0.46,-0.31,100,-1,0,-0,-0.2,0.00,0.460,0.490,-30.43,0,22,0,195.6,358.6,355.1,74.4,0.00,0
70.70,fly,130.13,-10.13,0.501,1,2492.0,3368.1,0.5,-2.6,-0.18,-0.35,74,74,-1,-1.1,-0.6,-1.3,-0.2,0.02,-0.04,0.00,0.00,0.00,0.00,-0.07,-0.39,100,-1,0,0,-0.2,0.01,0.501,0.524,-16.77,0,22,0,195.9,359.4,357.9,74.1,0.00,0
71.90,fly,121.20,-1.20,0.346,1,2492.4,3367.8,0.1,-2.3,0.35,0.00,74,74,-1,0.4,-1.9,-0.1,-0.5,-0.04,-0.02,0.00,0.00,0.00,0.00,0.34,0.09,100,-1,0,0,-0.5,0.01,0.346,0.370,-0.01,0,22,0,195.7,359.5,358.2,74.3,0.00,0
73.10,fly,121.83,-1.83,0.260,1,2492.8,3367.6,-0.3,-2.1,0.18,-0.18,74,74,-1,0.3,-1.3,0.2,-1.2,-0.01,0.03,0.00,0.00,0.00,0.00,0.22,-0.12,100,-1,0,0,0.0,0.01,0.260,0.275,-0.79,0,22,0,195.9,358.8,355.9,74.1,0.00,0
73.15,climb,121.78,228.22,0.427,1,2492.8,3367.6,-600.3,-3002.1,0.18,-0.18,74,74,-1,0.0,0.0,0.3,-1.3,-0.01,0.00,0.00,0.00,0.00,0.00,0.22,-0.12,100,-1,0,2,0.0,0.03,0.427,0.433,-0.97,0,22,0,195.9,358.8,355.9,74.1,0.00,0
74.25,climb,133.50,216.50,1.000,1,2492.6,3367.2,-600.2,-3001.7,-0.18,-0.35,77,81,-1,0.0,0.0,-0.7,-0.2,-0.02,-0.02,0.00,0.00,0.00,0.00,-0.18,-0.40,100,-1,1,31,41.5,-0.18,1.000,1.000,23.71,0,22,0,189.1,359.8,358.8,80.9,0.00,0
75.45,climb,186.98,163.02,0.144,1,2492.5,3366.6,-600.1,-3001.1,-0.35,0.00,105,114,-1,0.0,0.0,-1.6,0.9,-0.10,-0.02,0.00,0.00,0.00,0.00,-0.38,-0.08,100,-1,0,40,45.2,-0.07,0.144,0.193,54.95,0,22,0,156.4,2.3,174.8,113.6,0.00,0
76.65,climb,244.46,105.54,0.182,1,2492.3,3366.7,-599.8,-3001.2,-0.18,0.00,145,160,-1,0.0,0.0,-0.8,0.5,0.03,-0.05,0.00,0.00,0.00,0.00,-0.10,0.14,100,-1,0,35,27.3,0.14,0.183,0.212,42.73,0,22,0,110.1,359.4,180.2,159.9,0.00,0
77.85,climb,288.46,61.54,0.134,1,2492.1,3366.8,-599.6,-3001.3,-0.18,0.18,180,191,-1,0.0,0.0,0.2,-0.9,-0.03,0.03,0.00,0.00,0.00,0.00,0.18,0.18,100,-1,0,36,25.7,0.22,0.134,0.156,32.66,0,22,0,78.6,178.0,179.6,191.4,0.00,0
79.05,climb,318.56,31.44,0.026,1,2492.1,3367.0,-599.6,-3001.5,0.00,0.18,211,221,-1,0.0,0.0,1.5,-0.8,-0.00,0.03,0.00,0.00,0.00,0.00,0.15,-0.09,100,-1,0,38,21.9,0.31,0.026,0.038,19.22,0,22,0,48.5,180.5,180.5,221.5,0.00,0
80.25,cruise,332.05,17.95,0.301,1,2492.1,3367.2,-599.6,-3001.7,0.18,0.18,238,247,-1,4.0,4.0,0.5,-0.1,-0.05,-0.09,0.00,0.00,0.00,0.00,0.09,-0.15,100,-1,0,11,21.4,-0.23,0.302,0.344,7.80,0,22,0,22.7,180.2,180.6,247.3,0.00,0
81.45,cruise,339.84,10.16,0.250,1,2492.3,3367.4,-599.8,-3001.9,0.18,-0.26,256,259,-1,3.7,39.9,0.6,15.7,0.08,0.00,0.19,0.00,0.00,0.00,-0.36,0.00,99,-1,0,-5,-17.2,0.22,0.251,0.274,5.43,0,22,0,16.6,195.8,223.6,254.0,0.00,1
82.65,cruise,343.50,6.50,0.326,1,2491.6,3364.3,-599.3,-2999.4,-1.85,-5.54,243,241,-1,11.0,44.6,3.8,36.1,0.05,-0.07,0.87,0.00,0.00,0.00,-0.85,4.99,99,-1,0,2,8.9,-0.09,0.326,0.365,2.78,0,22,0,28.4,217.4,234.8,246.7,0.00,1
83.85,cruise,345.64,4.36,0.422,1,2488.0,3351.6,-595.8,-2987.7,-2.99,-16.08,255,254,-1,13.8,50.2,18.9,48.0,-0.04,0.14,1.00,0.00,0.00,0.00,-0.88,15.32,99,-1,0,-7,-19.5,0.18,0.422,0.494,1.69,0,22,0,21.0,231.1,252.8,256.1,0.00,1
85.05,cruise,347.04,2.96,0.499,1,2482.6,3323.5,-590.9,-2961.0,-8.96,-29.97,219,209,-1,25.8,55.6,5.2,58.4,0.01,-0.23,1.00,0.00,0.00,0.00,-17.65,24.18,99,-1,0,19,22.7,0.06,0.499,0.616,1.26,0,22,0,60.1,240.7,225.7,229.5,0.00,1
86.25,cruise,349.07,0.93,0.600,1,2465.2,3278.1,-574.2,-2917.2,-14.50,-47.11,257,280,-1,-14.2,64.9,19.6,67.3,0.19,0.16,1.00,0.00,0.00,0.00,5.34,47.56,99,-1,0,-45,-1.9,-0.30,0.603,0.818,3.27,0,22,0,315.5,243.9,295.7,293.6,0.00,1
87.45,cruise,350.72,-0.72,0.550,1,2461.2,3212.4,-568.0,-2852.8,7.56,-59.85,324,289,-1,30.6,64.3,56.9,40.2,-0.43,0.01,1.00,0.00,0.00,0.00,43.90,39.83,99,-1,0,-8,-62.5,0.30,0.553,0.798,-0.19,0,22,0,13.4,230.5,258.9,256.7,0.00,1
