t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,77.50,272.50,0.378,1,2372.6,-3271.2,-480.1,3636.7,0.00,0.00,228,228,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-2,0.0,-0.03,0.378,0.378,0.00,0,0,0,40.9,180.0,180.0,229.1,0.00,0,0.0,-0.0
0.10,climb,77.50,272.50,0.643,1,2372.6,-3271.2,-480.1,3636.7,0.00,0.00,228,228,-1,0.0,0.0,0.0,0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-4,0.0,-0.09,0.643,0.643,0.00,0,0,0,40.9,180.0,180.0,229.1,0.00,0,-0.0,0.0
0.20,climb,77.50,272.50,0.918,1,2372.6,-3271.2,-480.1,3636.7,0.00,0.00,228,228,-1,0.0,0.0,0.0,0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-7,0.0,-0.15,0.919,0.919,0.00,0,0,0,40.9,180.0,180.0,229.1,0.00,0,0.0,0.0
0.30,climb,77.50,272.50,1.000,1,2372.6,-3271.2,-480.1,3636.7,0.00,0.00,228,228,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-11,0.0,-0.21,1.000,1.000,0.00,0,0,0,40.9,180.0,180.0,229.1,0.00,0,0.0,0.0
0.40,climb,77.54,272.46,1.000,1,2372.6,-3271.2,-480.1,3636.7,0.00,0.00,228,228,-1,0.0,0.0,0.0,0.1,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-13,-1.9,-0.27,1.000,1.000,0.24,0,0,0,40.9,180.1,180.1,229.1,0.00,0,0.2,-0.7
0.50,climb,77.71,272.29,1.000,1,2372.6,-3271.2,-480.1,3636.7,0.00,0.00,228,228,-1,0.0,0.0,0.0,0.1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-16,-5.6,-0.29,1.000,1.000,1.26,0,0,0,40.9,180.1,180.1,229.1,0.00,0,-0.4,-0.4
0.60,climb,78.11,271.89,1.000,1,2372.6,-3271.2,-480.1,3636.7,0.00,0.00,228,228,-1,0.0,0.0,-0.0,0.1,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-19,-5.6,-0.28,1.000,1.000,3.30,0,0,0,40.9,180.1,180.1,229.1,0.00,0,-0.4,-0.4
0.70,climb,78.81,271.19,1.000,1,2372.6,-3271.2,-480.1,3636.7,0.00,-0.09,228,228,-1,0.0,0.0,-0.2,0.1,-0.01,-0.03,0.00,0.00,0.00,0.00,-0.06,0.07,-1,-1,1,-22,-12.7,-0.20,1.000,1.000,6.19,0,0,0,40.9,180.1,180.1,229.1,0.00,0,-1.5,0.5
0.80,climb,79.83,270.17,1.000,1,2372.6,-3271.2,-480.1,3636.7,-0.18,-0.18,227,223,-1,0.0,0.0,-0.4,-0.2,-0.03,-0.04,0.00,0.00,0.00,0.00,-0.12,0.13,100,-1,1,-25,-30.6,-0.06,1.000,1.000,9.37,0,26,0,45.8,179.4,179.4,224.2,0.00,0,-2.4,3.4
0.90,climb,81.17,268.83,1.000,1,2372.6,-3271.2,-480.1,3636.7,-0.18,-0.18,227,223,-1,0.0,0.0,-0.7,-0.5,-0.06,-0.05,0.00,0.00,0.00,0.00,0.01,0.25,100,-1,1,-27,-30.6,0.07,1.000,1.000,12.52,0,26,0,45.8,179.4,179.4,224.2,0.00,0,-2.4,3.4
1.00,climb,82.81,267.19,1.000,1,2372.6,-3271.3,-480.1,3636.8,-0.18,0.00,226,223,-1,0.0,0.0,-1.0,-0.9,-0.07,-0.05,0.00,0.00,0.00,0.00,0.13,0.12,100,-1,1,-30,-37.5,0.16,1.000,1.000,15.63,0,26,0,45.8,179.4,179.4,224.2,0.00,0,-2.5,4.3
