t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,69.50,280.50,1.000,1,-559.0,2904.3,2451.5,-2538.8,0.00,0.00,105,105,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,2,0.0,0.03,1.000,1.000,0.00,0,0,0,163.9,0.0,180.0,106.1,0.00,0,0.0,0.0
0.10,climb,69.50,280.50,1.000,1,-559.0,2904.3,2451.5,-2538.8,0.00,0.00,105,105,-1,0.0,0.0,0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,5,0.0,0.09,1.000,1.000,0.00,0,0,0,163.9,0.0,180.0,106.1,0.00,0,0.0,0.0
0.20,climb,69.50,280.50,1.000,1,-559.0,2904.3,2451.5,-2538.8,0.00,0.00,105,105,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,8,-0.0,0.15,1.000,1.000,0.00,0,0,0,163.9,0.0,180.0,106.1,0.00,0,0.0,0.0
0.30,climb,69.51,280.49,1.000,1,-559.0,2904.3,2451.5,-2538.8,0.00,0.00,105,105,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,11,-0.0,0.21,1.000,1.000,0.04,0,0,0,163.9,0.0,180.0,106.1,0.00,0,-0.1,-0.0
0.40,climb,69.57,280.43,1.000,1,-559.0,2904.3,2451.5,-2538.8,0.00,0.00,105,105,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,13,0.0,0.27,1.000,1.000,0.36,0,0,0,163.8,0.0,180.0,106.2,0.00,0,0.0,0.0
0.50,climb,69.77,280.23,1.000,1,-559.0,2904.3,2451.5,-2538.8,0.00,0.00,105,105,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,16,5.5,0.29,1.000,1.000,1.55,0,0,0,163.8,0.0,180.0,106.2,0.00,0,-0.9,0.3
0.60,climb,70.20,279.80,1.000,1,-559.0,2904.3,2451.5,-2538.8,0.04,0.00,105,105,-1,0.0,0.0,-0.2,-0.1,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,19,11.2,0.28,1.000,1.000,3.59,0,0,0,163.8,0.0,180.0,106.2,0.00,0,-1.2,0.3
0.70,climb,70.92,279.08,1.000,1,-559.0,2904.3,2451.5,-2538.8,0.04,0.00,105,105,-1,0.0,0.0,-0.3,-0.1,-0.00,-0.02,0.00,0.00,0.00,0.00,0.04,-0.01,-1,-1,1,22,11.2,0.23,1.000,1.000,6.48,0,0,0,163.8,0.0,180.0,106.2,0.00,0,-1.2,0.3
0.80,climb,71.97,278.03,1.000,1,-559.0,2904.3,2451.5,-2538.8,0.18,0.00,106,110,-1,0.0,0.0,-0.4,-0.0,0.01,-0.01,0.00,0.00,0.00,0.00,0.08,-0.02,88,-1,1,25,26.8,0.12,1.000,1.000,9.66,0,26,0,159.5,0.1,179.7,110.5,0.00,0,-0.3,-1.3
0.90,climb,73.32,276.68,1.000,1,-559.0,2904.3,2451.5,-2538.8,0.24,0.00,106,110,-1,0.0,0.0,-0.4,0.1,0.02,-0.01,0.00,0.00,0.00,0.00,0.17,-0.05,88,-1,1,27,33.5,0.01,1.000,1.000,12.80,0,26,0,159.5,0.1,179.7,110.5,0.00,0,0.1,-1.8
1.00,climb,74.99,275.01,1.000,1,-559.0,2904.3,2451.5,-2538.8,0.31,0.00,107,110,-1,0.0,0.0,-0.4,0.3,0.03,-0.00,0.00,0.00,0.00,0.00,0.23,-0.07,88,-1,1,30,38.1,-0.07,1.000,1.000,15.92,0,26,0,159.5,0.1,179.7,110.5,0.00,0,0.6,-2.0
1.10,climb,76.96,273.04,1.000,1,-558.9,2904.3,2451.5,-2538.8,0.35,0.00,107,110,-1,0.0,0.0,-0.4,0.4,0.03,0.00,0.00,0.00,0.00,0.00,0.29,-0.09,88,-1,1,32,39.6,-0.12,1.000,1.000,18.99,0,26,0,159.5,0.1,179.7,110.5,0.00,0,0.8,-1.9
