t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav0,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,70.50,279.50,1.000,1,2247.4,3086.2,245.1,279.3,0.00,0.00,309,309,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,2,0.0,0.03,1.000,1.000,0.00,0,0,0,321.1,180.0,360.0,308.9,0.00,0,0.0,0.0
0.10,climb,70.50,279.50,1.000,1,2247.4,3086.2,245.1,279.3,0.00,0.00,309,309,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,5,0.0,0.09,1.000,1.000,0.00,0,0,0,321.1,180.0,360.0,308.9,0.00,0,0.0,0.0
0.20,climb,70.50,279.50,1.000,1,2247.4,3086.2,245.1,279.3,0.00,0.00,309,309,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,7,0.0,0.15,1.000,1.000,0.00,0,0,0,321.1,180.0,360.0,308.9,0.00,0,-0.0,-0.1
0.30,climb,70.52,279.48,1.000,1,2247.4,3086.2,245.1,279.3,0.00,0.00,309,309,-1,0.0,0.0,0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,10,0.0,0.21,1.000,1.000,0.10,0,0,0,321.1,180.0,360.0,308.9,0.00,0,-0.0,-0.1
0.40,climb,70.62,279.38,1.000,1,2247.4,3086.2,245.1,279.3,0.00,-0.00,309,309,-1,0.0,0.0,-0.0,0.0,0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,13,2.2,0.25,1.000,1.000,0.67,0,0,0,321.0,180.0,359.9,309.0,0.00,0,-0.1,-0.5
0.50,climb,70.90,279.10,1.000,1,2247.4,3086.2,245.1,279.3,0.00,0.00,309,309,-1,0.0,0.0,-0.0,0.1,0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,16,6.2,0.29,1.000,1.000,2.26,0,0,0,321.0,180.0,359.9,309.0,0.00,0,-0.2,-0.9
0.60,climb,71.47,278.53,1.000,1,2247.4,3086.2,245.1,279.3,0.00,0.00,309,309,-1,0.0,0.0,-0.0,0.2,0.02,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,19,12.9,0.27,1.000,1.000,4.86,0,0,0,321.0,180.0,359.9,309.0,0.00,0,-0.1,-1.3
0.70,climb,72.41,277.59,1.000,1,2247.4,3086.2,245.1,279.3,0.00,0.00,309,309,-1,0.0,0.0,-0.0,0.3,0.02,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,22,12.9,0.19,1.000,1.000,8.45,0,0,0,321.0,180.0,359.9,309.0,0.00,0,-0.1,-1.3
0.80,climb,73.74,276.26,1.000,1,2247.4,3086.1,245.1,279.3,0.00,-0.18,310,314,-1,0.0,0.0,-0.0,0.4,0.01,0.01,0.00,0.00,0.00,0.00,0.11,0.14,99,-1,1,25,30.9,0.06,1.000,1.000,12.38,0,25,0,316.0,180.4,359.6,314.0,0.00,0,0.9,0.1
0.90,climb,75.47,274.53,1.000,1,2247.4,3086.1,245.1,279.4,0.18,-0.18,310,314,-1,0.0,0.0,0.1,0.4,0.00,0.01,0.00,0.00,0.00,0.00,0.11,0.13,99,-1,1,27,38.6,-0.08,1.000,1.000,16.28,0,25,0,316.0,180.4,359.6,314.0,0.00,0,1.1,0.5
1.00,climb,77.58,272.42,1.000,1,2247.4,3086.1,245.1,279.4,0.18,-0.18,311,314,-1,0.0,0.0,0.2,0.3,-0.00,0.02,0.00,0.00,0.00,0.00,-0.02,0.25,99,-1,1,30,42.7,-0.18,1.000,1.000,20.14,0,25,0,316.0,180.4,359.6,314.0,0.00,0,1.0,0.6
1.10,climb,80.07,269.93,1.000,1,2247.4,3086.1,245.1,279.4,0.18,-0.18,311,314,-1,0.0,0.0,0.2,0.3,-0.00,0.01,0.00,0.00,0.00,0.00,-0.02,0.25,99,-1,1,32,42.7,-0.21,1.000,1.000,23.96,0,25,0,316.0,180.4,359.6,314.0,0.00,0,1.0,0.6
1.20,climb,82.94,267.06,1.000,1,2247.5,3086.1,245.0,279.4,0.18,-0.18,314,330,-1,0.0,0.0,0.2,0.3,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.25,99,-1,1,32,43.2,-0.22,1.000,1.000,27.76,0,25,0,300.2,179.9,0.0,329.8,0.00,0,0.2,0.3
1.30,climb,86.19,263.81,1.000,1,2247.5,3086.0,245.0,279.4,0.35,-0.18,316,330,-1,0.0,0.0,0.1,0.3,0.01,-0.01,0.00,0.00,0.00,0.00,-0.05,0.31,99,-1,1,33,33.4,-0.13,1.000,1.000,31.51,0,25,0,300.2,179.9,0.0,329.8,0.00,0,-0.9,-0.6
1.40,climb,89.80,260.20,1.000,1,2247.5,3086.0,245.0,279.5,0.35,-0.18,318,330,-1,0.0,0.0,0.0,0.4,0.02,-0.02,0.00,0.00,0.00,0.00,-0.10,0.38,99,-1,1,34,33.4,0.01,1.000,1.000,35.23,0,25,0,300.2,179.9,0.0,329.8,0.00,0,-0.9,-0.6
