t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,99.50,250.50,1.000,1,2077.4,1385.4,-76.9,615.1,0.00,0.00,151,151,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-2,0.0,-0.03,1.000,1.000,0.00,0,0,0,118.6,0.2,179.9,151.4,0.00,0,0.0,0.0
0.10,climb,99.50,250.50,1.000,1,2077.4,1385.4,-76.9,615.1,0.00,0.00,151,151,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-4,0.0,-0.09,1.000,1.000,0.00,0,0,0,118.6,0.2,179.9,151.4,0.00,0,-0.2,0.0
0.20,climb,99.50,250.50,1.000,1,2077.4,1385.4,-76.9,615.1,0.00,0.00,151,151,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-7,0.0,-0.15,1.000,1.000,0.00,0,0,0,118.6,0.2,179.9,151.4,0.00,0,0.5,0.1
0.30,climb,99.51,250.49,1.000,1,2077.4,1385.4,-76.9,615.1,0.00,0.00,151,151,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-11,0.0,-0.21,1.000,1.000,0.04,0,0,0,118.6,0.2,179.9,151.4,0.00,0,0.5,0.1
0.40,climb,99.57,250.43,1.000,1,2077.4,1385.4,-76.9,615.1,0.00,0.00,151,151,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-13,-0.8,-0.25,1.000,1.000,0.36,0,0,0,118.7,0.2,179.9,151.3,0.00,0,-0.3,0.2
0.50,climb,99.77,250.23,1.000,1,2077.4,1385.4,-76.9,615.1,0.00,0.00,151,151,-1,0.0,0.0,-0.2,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-16,-2.1,-0.29,1.000,1.000,1.55,0,0,0,118.7,0.2,179.9,151.3,0.00,0,-0.4,0.1
0.60,climb,100.20,249.80,1.000,1,2077.4,1385.4,-76.9,615.1,0.00,0.00,151,151,-1,0.0,0.0,-0.3,-0.1,-0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-19,-11.3,-0.28,1.000,1.000,3.59,0,0,0,118.7,0.2,179.9,151.3,0.00,0,-1.1,0.2
0.70,climb,100.92,249.08,1.000,1,2077.4,1385.4,-76.9,615.1,0.00,0.00,151,151,-1,0.0,0.0,-0.4,-0.1,-0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-22,-11.3,-0.22,1.000,1.000,6.48,0,0,0,118.7,0.2,179.9,151.3,0.00,0,-1.1,0.2
0.80,climb,102.61,247.39,1.000,1,2077.4,1385.4,-76.9,615.1,0.18,0.09,151,147,-1,0.0,0.0,-0.4,0.0,0.01,-0.02,0.00,0.00,0.00,0.00,0.12,-0.03,98,-1,1,-25,-27.3,-0.11,1.000,1.000,9.66,0,26,0,123.1,0.7,179.5,146.9,0.00,0,-0.3,-1.5
0.90,climb,103.32,246.68,1.000,1,2077.4,1385.4,-76.9,615.1,0.18,0.18,150,147,-1,0.0,0.0,-0.5,0.2,0.03,-0.01,0.00,0.00,0.00,0.00,0.16,-0.11,98,-1,1,-27,-34.0,0.00,1.000,1.000,12.81,0,26,0,123.1,0.7,179.5,146.9,0.00,0,0.0,-2.0
