t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav4,nav5,nav7,trihdg,trires,aimq
17.55,cruise,342.70,7.30,0.800,1,54.0,-345.3,1839.9,-9300.0,14.57,-108.14,333,275,-1,32.9,61.3,40.5,69.0,0.01,0.00,1.00,0.00,0.00,0.00,88.32,61.05,100,-1,0,-3,-0.6,-0.04,0.800,0.813,-3.97,0,30,0,353.5,267.4,248.3,272.5,0.00,1
18.85,cruise,337.39,12.61,0.800,1,75.0,-493.5,1819.4,-9153.7,19.17,-127.60,329,278,-1,34.0,60.3,38.4,63.8,0.01,0.01,1.00,0.00,0.00,0.00,98.47,81.08,100,-1,0,-4,-1.9,-0.04,0.800,0.815,-3.70,0,30,0,352.1,265.9,242.6,273.9,0.00,1
20.20,cruise,334.31,15.69,0.800,1,106.0,-685.7,1789.0,-8963.3,24.51,-145.92,324,274,-1,36.8,59.9,38.5,62.0,0.02,0.01,1.00,0.00,0.00,0.00,103.07,104.39,100,-1,0,-1,-1.7,0.02,0.800,0.821,-1.43,0,30,0,358.7,269.3,241.8,270.7,0.00,1
21.40,cruise,334.38,15.62,0.800,1,137.1,-869.8,1758.1,-8780.7,27.06,-159.92,317,266,-1,39.1,59.5,37.8,60.2,-0.00,-0.00,1.00,0.00,0.00,0.00,97.38,128.31,100,-1,0,2,-1.4,0.08,0.800,0.805,0.98,0,30,0,4.8,272.7,241.1,267.5,0.00,1
22.60,cruise,337.55,12.45,0.800,1,172.3,-1078.1,1723.1,-8573.7,29.27,-172.75,315,270,-1,36.7,59.9,37.1,60.4,-0.02,0.00,1.00,0.00,0.00,0.00,101.81,141.37,100,-1,0,-1,-1.1,-0.05,0.800,0.814,3.76,0,30,0,357.3,268.4,239.9,271.4,0.00,1
23.80,cruise,344.06,5.94,0.800,1,210.8,-1291.7,1685.2,-8361.0,35.41,-182.46,320,278,-1,43.3,61.3,43.0,57.0,-0.04,-0.00,1.00,0.00,0.00,0.00,116.98,143.40,100,-1,0,-4,-1.6,-0.06,0.800,0.831,6.36,0,30,0,353.1,265.1,235.0,274.5,0.00,1
25.00,cruise,352.27,-2.27,0.495,1,256.7,-1514.4,1639.8,-8138.8,39.57,-186.37,323,271,-1,59.0,69.3,51.1,62.5,-0.00,-0.01,1.00,0.00,0.00,0.00,126.23,142.87,100,-1,0,1,-0.7,0.05,0.495,0.501,6.33,0,30,0,1.5,270.8,242.9,269.2,0.00,1
26.25,cruise,355.44,-5.44,0.617,1,305.4,-1746.9,1590.9,-7906.2,37.92,-186.59,332,258,-1,62.8,73.2,59.2,72.3,0.01,-0.01,1.00,0.00,0.00,0.00,147.25,120.31,100,-1,0,5,2.1,0.06,0.617,0.632,-0.30,0,30,0,16.3,274.6,254.6,265.0,0.00,1
27.50,cruise,350.85,-0.85,0.800,1,347.1,-1966.3,1545.4,-7668.2,34.43,-196.13,336,245,-1,51.0,69.0,55.6,74.9,0.02,-0.01,1.00,0.00,0.00,0.00,164.50,112.21,100,-1,0,6,5.9,0.00,0.800,0.830,-5.96,0,30,0,23.7,275.8,257.1,264.0,0.00,1
28.60,cruise,342.54,7.46,0.800,1,386.1,-2209.1,1509.5,-7446.2,30.95,-207.69,326,254,-1,34.7,60.9,38.9,70.5,0.03,-0.02,1.00,0.00,0.00,0.00,154.88,140.54,100,-1,0,4,5.1,-0.03,0.800,0.842,-8.72,0,30,0,11.6,273.9,251.5,266.1,0.00,1
29.80,cruise,332.60,17.40,0.800,1,422.5,-2464.0,1473.1,-7192.1,30.61,-216.12,315,270,-1,32.6,60.5,29.4,60.9,-0.01,-0.02,1.00,0.00,0.00,0.00,129.76,174.84,100,-1,0,-2,2.2,-0.08,0.800,0.819,-7.35,0,30,0,356.2,267.8,240.3,272.0,0.00,1
31.20,cruise,325.64,24.36,0.800,1,465.6,-2749.3,1426.9,-6885.2,36.77,-222.01,319,281,-1,30.6,47.7,38.5,51.2,-0.05,-0.02,1.00,0.00,0.00,0.00,143.54,173.32,100,-1,0,-3,-4.5,0.04,0.800,0.854,-2.93,0,30,0,356.4,267.0,230.1,272.6,0.00,1
32.40,cruise,327.84,22.16,0.800,1,517.7,-3039.0,1379.1,-6617.9,42.47,-223.42,303,271,-1,33.7,52.5,31.6,46.4,-0.03,0.01,1.00,0.00,0.00,0.00,85.47,210.48,100,-1,0,1,-5.0,0.13,0.801,0.833,5.37,0,30,0,0.9,270.8,226.7,269.3,0.00,1
33.80,cruise,341.36,8.64,0.506,1,579.9,-3352.5,1317.2,-6304.4,45.55,-223.51,306,273,-1,37.3,59.8,36.4,55.7,-0.03,0.08,1.00,0.00,0.00,0.00,93.56,208.37,100,-1,0,-5,-12.1,0.07,0.506,0.560,11.37,0,30,0,352.7,264.7,233.9,274.7,0.00,1
35.00,cruise,352.21,-2.21,0.406,1,635.4,-3615.5,1261.7,-6040.5,46.27,-214.72,318,269,-1,58.9,69.2,49.9,62.2,0.15,0.00,1.00,0.00,0.00,0.00,129.45,178.32,100,-1,0,1,4.5,-0.04,0.406,0.471,6.58,0,30,0,2.8,271.4,242.9,268.6,0.00,1
36.25,cruise,354.55,-4.55,0.623,1,691.8,-3879.7,1205.2,-5775.7,44.19,-209.79,334,271,-1,60.9,72.3,60.5,72.7,0.01,0.00,1.00,0.00,0.00,0.00,169.19,131.57,100,-1,0,-1,-1.8,0.01,0.623,0.630,-1.19,0,30,0,356.3,268.8,252.1,271.3,0.00,1
37.45,cruise,349.10,0.90,0.800,1,740.6,-4113.7,1151.9,-5520.8,44.93,-216.74,343,280,-1,55.0,65.5,66.2,74.2,0.01,0.02,1.00,0.00,0.00,0.00,193.66,107.19,100,-1,0,-4,-4.9,0.02,0.800,0.825,-6.72,0,30,0,349.5,266.6,252.2,273.8,0.00,1
38.60,cruise,339.18,10.82,0.800,1,798.8,-4390.5,1098.6,-5266.5,48.32,-225.35,337,273,-1,48.2,56.5,57.3,64.0,-0.01,-0.01,1.00,0.00,0.00,0.00,187.78,132.64,100,-1,0,0,1.7,-0.01,0.800,0.819,-9.39,0,30,0,0.9,270.5,244.3,269.5,0.00,1
39.85,cruise,329.30,20.70,0.800,1,861.0,-4676.1,1036.6,-4981.5,51.31,-230.98,322,267,-1,41.5,54.0,47.6,57.4,0.02,0.01,1.00,0.00,0.00,0.00,149.79,182.63,100,-1,0,1,2.7,-0.03,0.800,0.824,-6.84,0,30,0,1.6,271.0,237.9,269.0,0.00,1
41.05,cruise,324.25,25.75,0.800,1,919.5,-4932.2,973.0,-4702.3,54.89,-233.79,309,266,-1,30.5,44.0,37.6,46.7,-0.02,-0.01,1.00,0.00,0.00,0.00,106.21,215.38,100,-1,0,5,-0.7,0.12,0.801,0.826,-1.99,0,30,0,7.0,276.1,229.1,264.8,0.00,1
42.25,cruise,328.14,21.86,0.800,1,986.2,-5213.1,906.3,-4421.4,55.55,-234.14,292,266,-1,29.1,54.3,25.6,46.4,-0.04,0.04,1.00,0.00,0.00,0.00,35.41,238.02,100,-1,0,1,-2.5,0.08,0.800,0.865,7.06,0,30,0,1.9,271.8,226.8,268.6,0.00,1
43.45,cruise,341.41,8.59,0.434,1,1053.5,-5493.2,839.0,-4141.3,55.68,-231.33,297,266,-1,31.6,60.6,27.3,57.1,0.08,-0.03,1.00,0.00,0.00,0.00,57.37,230.91,100,-1,0,1,9.3,-0.16,0.434,0.482,11.42,0,30,0,2.0,271.3,237.4,268.9,0.00,1
44.65,cruise,350.72,-0.72,0.410,1,1117.9,-5765.1,774.6,-3869.4,51.99,-221.66,309,273,-1,41.3,69.8,31.7,62.6,-0.00,0.04,1.00,0.00,0.00,0.00,100.68,204.20,100,-1,0,-2,-1.9,0.01,0.410,0.425,5.77,0,30,0,356.6,268.2,242.2,271.6,0.00,1
45.80,cruise,352.91,-2.91,0.606,1,1175.9,-6015.7,716.6,-3618.8,48.91,-215.51,327,267,-1,47.4,71.9,42.7,71.6,-0.00,0.00,1.00,0.00,0.00,0.00,153.56,158.92,100,-1,0,3,-0.7,0.08,0.606,0.609,-0.72,0,30,0,10.4,273.3,252.5,266.7,0.00,1
47.00,cruise,349.01,0.99,0.800,1,1235.2,-6299.0,661.5,-3357.7,41.22,-222.01,282,236,-1,30.9,68.5,22.2,73.3,0.01,-0.04,1.00,0.00,0.00,0.00,4.65,225.21,100,-1,0,10,14.8,-0.08,0.800,0.836,-5.04,0,30,0,32.7,280.1,254.5,260.2,0.00,1
48.20,cruise,341.62,8.38,0.800,1,1279.6,-6570.8,616.3,-3086.7,34.54,-230.27,253,265,-1,14.4,61.8,7.3,67.6,0.00,0.01,1.00,0.00,0.00,0.00,-100.60,209.44,100,-1,0,-3,-1.5,-0.03,0.800,0.809,-6.80,0,30,0,353.5,267.3,247.5,272.5,0.00,1
49.40,cruise,334.21,15.79,0.800,1,1322.1,-6850.9,574.1,-2807.2,37.13,-235.90,316,288,-1,28.9,60.9,28.0,62.2,-0.03,0.03,1.00,0.00,0.00,0.00,143.72,190.21,100,-1,0,-7,-13.5,0.16,0.801,0.844,-5.07,0,30,0,347.2,262.7,240.7,276.6,0.00,1
50.60,cruise,330.66,19.34,0.800,1,1367.7,-7136.7,528.6,-2521.8,37.53,-240.47,311,268,-1,32.2,59.8,23.7,62.9,0.03,-0.03,1.00,0.00,0.00,0.00,128.26,206.47,100,-1,0,1,1.1,-0.04,0.800,0.848,-1.72,0,30,0,2.8,271.4,243.1,268.7,0.00,1
51.85,cruise,330.48,19.52,0.800,1,1412.3,-7428.0,484.0,-2231.0,37.92,-244.34,312,275,-1,38.9,58.2,30.6,59.0,0.00,-0.03,1.00,0.00,0.00,0.00,135.55,206.74,100,-1,0,-7,5.2,-0.25,0.803,0.830,1.25,0,30,0,348.5,262.5,237.1,276.6,0.00,1
53.05,cruise,334.27,15.73,0.800,1,1462.6,-7722.1,434.6,-1936.9,47.50,-245.04,323,284,-1,51.7,54.3,54.7,54.4,-0.02,0.01,1.00,0.00,0.00,0.00,168.80,183.58,99,-1,0,-8,-10.9,0.20,0.802,0.825,4.28,0,30,0,351.1,262.4,229.6,277.5,0.00,1
54.25,cruise,340.86,9.14,0.800,1,1525.1,-8016.7,372.9,-1642.4,55.06,-246.45,320,276,-1,17.9,23.5,47.0,49.9,0.02,0.13,1.00,0.00,0.00,0.00,153.60,200.30,99,-1,0,0,-21.8,0.30,0.804,0.924,6.30,0,30,0,0.4,270.3,230.1,269.7,0.00,1
54.95,brake,347.08,2.92,0.294,1,1565.1,-8188.5,0.0,0.0,58.18,-242.75,292,255,-1,-3.9,-6.5,25.1,21.5,0.11,-0.15,0.71,0.00,0.00,0.00,39.23,247.91,99,-1,0,16,11.6,0.21,0.295,0.402,9.01,0,30,0,16.8,299.4,208.1,253.7,0.00,1
55.45,brake,351.85,-1.85,0.250,1,1593.8,-8307.6,0.0,0.0,56.29,-233.79,272,254,-1,-21.6,-36.5,5.5,9.2,0.13,-0.15,0.02,0.00,0.00,0.00,-47.94,237.85,99,-1,0,10,26.4,-0.30,0.251,0.365,8.03,0,30,0,10.1,314.9,190.2,260.0,0.00,1
56.65,brake,358.39,-8.39,0.250,1,1657.1,-8572.8,0.0,0.0,49.31,-208.48,278,280,-1,-7.9,-44.7,-11.2,-32.0,-0.04,-0.08,0.78,0.00,0.00,0.00,-20.99,215.40,99,-1,0,-11,-2.6,-0.23,0.251,0.302,3.81,0,30,0,347.6,110.6,149.8,280.9,0.00,1
57.85,brake,358.27,-8.27,0.486,1,1711.1,-8805.4,0.0,0.0,40.87,-179.65,302,278,-1,-21.5,-42.6,-30.5,-52.4,-0.02,-0.01,1.00,0.00,0.00,0.00,62.38,176.45,99,-1,0,-1,-10.3,0.23,0.488,0.499,-2.37,0,30,0,359.1,90.7,127.8,270.6,0.00,1
59.05,brake,354.37,-4.37,0.611,1,1756.3,-8998.2,0.0,0.0,35.73,-142.38,288,261,-1,-15.1,-43.9,-17.8,-56.4,-0.00,0.07,1.00,0.00,0.00,0.00,11.93,149.82,99,-1,0,-1,11.4,-0.30,0.615,0.642,-2.95,0,30,0,358.1,91.3,123.8,271.1,0.00,1
60.25,brake,352.21,-2.21,0.628,1,1792.1,-9147.6,0.0,0.0,21.45,-109.34,312,284,-1,-28.0,-40.3,-42.0,-45.9,0.24,0.07,1.00,0.00,0.00,0.00,57.88,97.98,99,-1,0,0,-19.9,0.30,0.632,0.755,-1.69,0,30,0,0.0,90.0,134.1,270.0,0.00,1
61.45,brake,351.36,-1.36,0.537,1,1814.4,-9260.8,0.0,0.0,19.73,-81.21,257,231,-1,-25.0,-41.5,-14.6,-52.5,0.13,0.34,1.00,0.00,0.00,0.00,-37.48,76.89,99,-1,0,18,30.1,-0.14,0.538,0.722,-0.82,0,30,0,30.0,68.4,124.5,251.7,0.00,1
62.65,brake,351.32,-1.32,0.505,1,1837.4,-9344.4,0.0,0.0,14.72,-61.52,296,298,-1,-3.4,-44.9,-32.0,-47.9,-0.03,-0.34,1.00,0.00,0.00,0.00,12.79,63.32,99,-1,0,-32,0.5,-0.30,0.508,0.656,-0.03,0,30,0,325.5,135.5,146.0,302.5,0.00,1
63.85,brake,350.94,-0.94,0.414,1,1845.9,-9411.8,0.0,0.0,2.55,-47.11,299,272,-1,-29.2,-39.7,-24.0,-39.2,-0.17,0.06,1.00,0.00,0.00,0.00,21.48,43.58,99,-1,0,16,-35.3,0.30,0.416,0.508,0.21,0,30,0,20.5,69.1,135.6,254.2,0.00,1
65.05,brake,350.48,-0.48,0.447,1,1851.1,-9454.7,0.0,0.0,8.39,-31.99,223,207,-1,-37.8,-32.3,-16.3,-41.3,0.06,0.30,1.00,0.00,0.00,0.00,-29.04,15.82,99,-1,0,44,13.6,0.31,0.449,0.590,-0.38,0,30,0,57.1,40.7,126.9,225.8,0.00,1
66.25,brake,350.64,-0.64,0.484,1,1863.7,-9486.9,0.0,0.0,6.55,-18.28,267,273,-1,-18.1,-43.4,-37.6,-38.6,0.15,-0.32,1.00,0.00,0.00,0.00,-8.56,18.61,99,-1,0,-16,8.3,-0.30,0.487,0.675,-0.18,0,30,0,344.2,115.9,149.8,286.1,0.00,1
67.45,brake,350.36,-0.36,0.411,1,1862.8,-9503.9,0.0,0.0,-5.49,-10.55,290,269,-1,-18.8,-24.0,-30.3,-31.8,-0.28,-0.04,1.00,0.00,0.00,0.00,8.69,8.80,99,-1,0,15,-26.2,0.33,0.413,0.540,0.19,0,30,0,17.0,69.1,141.4,255.0,0.00,1
67.65,cruise,350.34,-0.34,0.414,1,1862.2,-9504.9,30.3,-129.6,-5.76,-9.49,282,247,-1,-14.3,-17.2,-28.3,-35.8,-0.43,-0.07,1.00,0.00,0.00,0.00,7.67,8.03,99,-1,0,24,-23.3,0.30,0.417,0.621,0.28,0,30,0,29.4,61.2,134.3,246.5,0.00,1
68.60,cruise,349.64,0.36,0.406,1,1857.9,-9508.7,34.4,-125.8,-1.58,0.00,234,220,-1,23.7,20.8,8.2,-18.0,0.52,0.54,0.32,0.00,0.00,0.00,1.44,1.91,99,-1,1,40,35.6,0.28,0.408,0.816,-0.73,0,30,0,40.3,13.4,168.6,229.8,0.00,1
69.80,cruise,349.80,0.20,0.345,1,1859.0,-9509.8,33.7,-124.9,2.42,-2.11,262,275,-1,14.4,50.1,19.7,19.5,-0.25,0.23,0.56,0.00,0.00,0.00,-2.25,1.81,99,-1,0,-13,10.8,-0.65,0.354,0.519,0.66,0,30,0,347.2,230.2,195.2,283.0,0.00,1
70.90,cruise,349.44,0.56,0.539,1,1864.9,-9514.2,27.6,-120.3,8.61,-7.73,291,267,-1,34.8,48.9,35.0,45.9,0.09,0.01,1.00,0.00,0.00,0.00,-5.26,10.31,99,-1,0,13,-25.0,0.30,0.542,0.600,0.08,0,30,0,17.7,284.3,231.4,257.4,0.00,1
71.25,brake,349.34,0.66,0.653,1,1868.9,-9519.2,0.0,0.0,8.53,-14.41,285,245,-1,32.6,42.4,37.2,54.8,0.26,-0.02,1.00,0.00,0.00,0.00,-5.31,14.54,99,-1,0,26,-7.1,0.30,0.657,0.769,-0.00,0,30,0,46.2,295.3,245.6,244.5,0.00,1
72.05,brake,349.56,0.44,0.542,1,1872.3,-9535.6,0.0,0.0,0.09,-27.42,224,206,-1,-15.4,4.5,0.0,48.4,-0.13,-0.36,1.00,0.00,0.00,0.00,-19.84,17.41,99,-1,0,38,44.7,0.03,0.542,0.738,-1.01,0,30,0,49.7,316.3,228.4,231.9,0.00,1
73.25,brake,350.67,-0.67,0.290,1,1867.1,-9570.5,0.0,0.0,-5.71,-28.83,254,273,-1,-28.6,-40.0,-13.4,3.5,0.15,0.03,0.13,0.00,0.00,0.00,-2.51,29.26,99,-1,0,-7,6.2,-0.40,0.293,0.364,0.98,0,30,0,352.8,216.1,185.2,277.3,0.00,1
74.40,brake,350.70,-0.70,0.388,1,1859.4,-9600.5,0.0,0.0,-8.75,-24.61,275,269,-1,-35.0,-35.5,-26.1,-24.3,-0.13,0.00,0.79,0.00,0.00,0.00,10.78,23.79,99,-1,0,3,-6.8,0.20,0.389,0.441,-0.30,0,30,0,3.3,83.1,154.4,266.7,0.00,1
75.60,hold,350.02,-0.02,0.311,1,1844.8,-9623.7,46.3,-12.0,-13.49,-11.25,283,271,-1,17.3,-36.1,-21.0,-30.5,0.28,-0.25,0.84,0.00,0.00,0.00,15.43,8.73,99,-1,0,-13,-1.0,-0.28,0.313,0.522,-0.37,0,30,0,359.9,90.2,149.6,270.1,0.00,0
76.80,hold,348.39,1.61,0.429,1,1829.4,-9632.2,63.1,-2.3,-12.74,-3.87,258,249,-1,21.5,-20.3,14.2,-27.3,0.13,0.25,0.66,0.00,0.00,0.00,11.68,6.40,99,-1,0,12,-2.8,0.29,0.432,0.584,-1.30,0,30,0,21.0,56.5,149.9,251.6,0.00,0
78.00,hold,347.77,2.23,0.396,1,1820.4,-9635.1,71.9,0.5,-1.85,-1.41,247,257,-1,22.2,-17.3,27.0,-17.3,-0.01,-0.04,0.69,0.00,0.00,0.00,1.71,2.26,99,-1,0,23,32.8,-0.20,0.397,0.416,0.39,0,30,0,13.4,38.3,169.4,255.3,0.00,0
79.20,hold,348.57,1.43,0.381,1,1821.1,-9633.1,71.4,-1.4,2.11,5.27,274,293,-1,19.1,17.1,23.9,-15.3,-0.14,-0.12,0.58,0.00,0.00,0.00,-2.48,-5.11,99,-1,0,-4,3.4,-0.15,0.382,0.483,0.42,0,30,0,336.5,127.0,150.0,292.9,0.00,0
80.40,hold,349.35,0.65,0.362,1,1826.5,-9623.6,66.7,-10.2,7.16,7.03,288,287,-1,-2.4,19.8,22.4,12.8,-0.00,0.10,0.51,0.00,0.00,0.00,-8.70,-5.31,99,-1,0,-18,-17.0,-0.05,0.362,0.403,0.36,0,30,0,343.3,181.6,180.5,288.4,0.00,0
81.60,hold,350.09,-0.09,0.340,1,1836.1,-9618.0,56.4,-16.5,8.79,2.81,270,258,-1,0.3,18.6,3.2,22.7,0.10,-0.08,0.43,0.00,0.00,0.00,-8.79,-2.81,99,-1,0,-0,-13.9,0.28,0.341,0.416,0.33,0,30,0,11.6,298.0,201.1,259.1,0.00,0
82.95,hold,350.22,-0.22,0.346,1,1845.1,-9618.4,47.4,-16.1,5.27,-2.81,252,252,-1,10.9,-1.0,2.9,16.4,-0.04,0.04,0.22,0.00,0.00,0.00,-5.88,1.05,99,-1,0,18,19.9,-0.04,0.346,0.376,0.04,0,30,0,17.8,310.0,201.0,253.3,0.00,0
84.25,hold,350.46,-0.46,0.325,1,1853.6,-9625.0,39.6,-10.0,7.08,-4.92,274,281,-1,6.6,-8.3,10.4,2.2,-0.05,0.01,0.02,0.00,0.00,0.00,-6.52,5.42,99,-1,0,-4,1.7,-0.16,0.326,0.349,0.13,0,30,0,349.3,197.1,183.3,280.9,0.00,0
85.45,hold,350.50,-0.50,0.322,1,1862.1,-9629.6,30.4,-4.9,8.13,-3.52,278,278,-1,-2.1,-8.3,6.2,-3.2,-0.01,0.01,0.00,0.00,0.00,0.00,-7.53,4.67,99,-1,0,-8,-9.4,0.02,0.322,0.327,0.07,0,30,0,352.3,157.1,176.7,277.8,0.00,0
86.65,hold,350.45,-0.45,0.328,1,1872.6,-9633.3,20.6,-1.4,7.91,-2.11,271,267,-1,-8.7,-5.7,-0.5,-5.4,-0.01,0.02,0.00,0.00,0.00,0.00,-7.93,2.19,99,-1,0,-1,-4.2,0.09,0.328,0.339,-0.07,0,30,0,2.5,64.8,174.7,267.5,0.00,0
87.85,hold,350.40,-0.40,0.329,1,1880.6,-9634.8,11.9,0.3,6.46,-0.70,267,266,-1,-9.9,-1.8,-6.7,-4.8,-0.01,0.00,0.00,0.00,0.00,0.00,-6.49,0.35,99,-1,0,3,3.2,-0.00,0.329,0.335,-0.11,0,30,0,3.8,55.0,174.6,266.2,0.00,0
89.05,hold,350.27,-0.27,0.328,1,1887.3,-9635.1,5.6,0.6,3.74,0.00,269,270,-1,-6.1,-0.4,-9.0,-2.2,0.01,-0.00,0.00,0.00,0.00,0.00,-3.91,-0.04,99,-1,0,1,0.8,-0.01,0.328,0.334,-0.03,0,30,0,360.0,90.4,177.3,270.0,0.00,0
90.25,hold,350.14,-0.14,0.335,1,1890.3,-9635.1,2.4,0.6,1.58,0.00,271,271,-1,-1.6,-0.6,-6.9,-0.4,0.01,-0.00,0.00,0.00,0.00,0.00,-1.71,0.02,99,-1,0,-1,0.6,-0.02,0.335,0.340,-0.11,0,30,0,359.1,138.7,179.2,270.9,0.00,0
91.45,hold,350.06,-0.06,0.334,1,1891.3,-9635.1,1.2,0.6,0.35,0.00,271,272,-1,1.8,-0.5,-3.3,-0.0,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.35,0.01,99,-1,0,-1,0.5,-0.04,0.334,0.337,-0.06,0,30,0,358.4,187.2,180.2,271.6,0.00,0
