t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat
38.60,dash,99.98,0.02,0.254,1,93.9,85.0,6.1,15.0,1.14,3.47,338,338,-1,13.1,0.7,12.2,-0.7,-0.00,-0.14,0.07,0.00,0.00,0.00,-3.64,-0.26,96,-1,0
38.70,dash,99.97,0.03,0.253,1,94.1,85.5,5.9,14.5,1.13,3.47,338,338,-1,13.1,0.8,12.0,-0.7,0.00,-0.14,0.07,0.00,0.00,0.00,-3.63,-0.27,96,-1,0
38.80,dash,99.97,0.03,0.252,1,94.3,86.0,5.9,14.5,1.11,3.45,338,339,-1,13.1,0.8,11.9,-0.6,0.00,-0.13,0.07,0.00,0.00,0.00,-3.64,-0.26,96,-1,0
38.90,dash,99.97,0.03,0.251,1,94.3,86.0,5.7,14.0,1.11,3.45,338,339,-1,13.2,0.9,11.9,-0.6,0.01,-0.12,0.06,0.00,0.00,0.00,-3.62,-0.27,96,-1,0
39.00,dash,99.98,0.02,0.250,1,94.4,86.6,5.6,13.4,1.09,3.43,338,339,-1,13.2,1.0,11.9,-0.5,0.01,-0.11,0.07,0.00,0.00,0.00,-3.59,-0.28,96,-1,0
39.10,dash,99.98,0.02,0.249,1,94.6,87.1,5.6,13.4,1.08,3.40,338,339,-1,13.2,1.0,12.0,-0.4,0.01,-0.10,0.07,0.00,0.00,0.00,-3.59,-0.27,96,-1,0
39.20,dash,99.98,0.02,0.248,1,94.6,87.1,5.4,12.9,1.08,3.40,338,339,-1,13.3,1.1,12.2,-0.3,0.01,-0.09,0.07,0.00,0.00,0.00,-3.56,-0.28,96,-1,0
39.30,dash,99.98,0.02,0.247,1,94.7,87.6,5.3,12.4,1.07,3.38,338,339,-1,13.4,1.2,12.4,-0.2,0.02,-0.08,0.08,0.00,0.00,0.00,-3.53,-0.28,96,-1,0
39.40,dash,99.99,0.01,0.246,1,94.9,88.1,5.3,12.4,1.07,3.37,338,339,-1,13.4,1.2,12.6,-0.0,0.02,-0.08,0.09,0.00,0.00,0.00,-3.53,-0.27,96,-1,0
39.50,dash,99.99,0.01,0.247,1,94.9,88.1,5.1,11.9,1.07,3.37,338,339,-1,13.4,1.3,12.8,0.1,0.01,-0.08,0.09,0.00,0.00,0.00,-3.52,-0.27,96,-1,0
39.60,dash,99.99,0.01,0.250,1,95.1,88.6,4.9,11.4,1.08,3.38,338,339,-1,13.4,1.4,12.9,0.1,0.00,-0.10,0.10,0.00,0.00,0.00,-3.53,-0.26,96,-1,0
39.70,dash,99.99,0.01,0.253,1,95.2,89.1,4.9,11.4,1.10,3.40,338,339,-1,13.4,1.4,12.8,0.1,-0.01,-0.12,0.09,0.00,0.00,0.00,-3.53,-0.26,96,-1,0
39.80,dash,99.99,0.01,0.253,1,95.2,89.1,4.8,10.9,1.10,3.40,338,339,-1,13.3,1.5,12.7,0.0,-0.01,-0.12,0.09,0.00,0.00,0.00,-3.56,-0.25,96,-1,0
39.90,dash,99.99,0.01,0.251,1,95.4,89.6,4.6,10.4,1.12,3.44,338,339,-1,13.2,1.6,12.6,-0.0,-0.01,-0.13,0.09,0.00,0.00,0.00,-3.61,-0.24,96,-1,0
40.00,dash,99.99,0.01,0.249,1,95.6,90.1,4.6,10.4,1.14,3.45,338,339,-1,13.2,1.6,12.6,-0.0,-0.01,-0.12,0.09,0.00,0.00,0.00,-3.61,-0.24,96,-1,0
40.10,dash,99.99,0.01,0.248,1,95.6,90.1,4.4,9.9,1.14,3.45,338,339,-1,13.1,1.7,12.5,0.0,-0.00,-0.12,0.08,0.00,0.00,0.00,-3.63,-0.23,96,-1,0
40.20,dash,100.00,0.00,0.245,1,95.7,90.6,4.3,9.4,1.15,3.45,338,339,-1,13.1,1.8,12.5,0.1,-0.00,-0.11,0.08,0.00,0.00,0.00,-3.63,-0.22,96,-1,0
40.30,dash,100.00,-0.00,0.247,1,95.9,91.2,4.3,9.4,1.15,3.44,338,339,-1,13.1,1.8,12.5,0.1,0.00,-0.10,0.08,0.00,0.00,0.00,-3.63,-0.22,96,-1,0
40.40,dash,100.01,-0.01,0.244,1,95.9,91.2,4.1,8.8,1.15,3.44,338,339,-1,13.1,1.9,12.6,0.2,0.00,-0.10,0.09,0.00,0.00,0.00,-3.62,-0.21,96,-1,0
40.50,dash,100.02,-0.02,0.243,1,96.1,91.7,3.9,8.3,1.15,3.43,338,339,-1,13.1,2.0,12.8,0.3,0.00,-0.09,0.09,0.00,0.00,0.00,-3.61,-0.20,96,-1,0
40.60,dash,100.02,-0.02,0.242,1,96.2,92.2,3.9,8.3,1.16,3.42,338,339,-1,13.1,2.0,12.9,0.4,0.01,-0.08,0.10,0.00,0.00,0.00,-3.61,-0.20,96,-1,0
40.70,dash,100.03,-0.03,0.246,1,96.2,92.2,3.8,7.8,1.16,3.42,338,339,-1,13.1,2.2,13.0,0.5,0.01,-0.10,0.10,0.00,0.00,0.00,-3.61,-0.19,96,-1,0
40.80,dash,100.02,-0.02,0.254,1,96.4,92.7,3.6,7.3,1.18,3.42,338,339,-1,13.1,2.3,12.8,0.6,0.01,-0.13,0.10,0.00,0.00,0.00,-3.61,-0.18,96,-1,0
40.90,dash,100.02,-0.02,0.256,1,96.6,93.2,3.6,7.3,1.20,3.44,338,339,-1,13.1,2.3,12.6,0.7,0.01,-0.14,0.09,0.00,0.00,0.00,-3.61,-0.18,96,-1,0
41.00,brake,100.01,-0.01,0.254,1,96.6,93.2,0.0,0.0,1.20,3.44,338,339,-1,7.1,0.0,12.4,0.8,0.04,-0.08,0.08,0.00,0.00,0.00,-3.64,-0.16,96,-1,0
41.10,brake,100.01,-0.01,0.254,1,96.8,93.7,0.0,0.0,1.22,3.45,338,339,-1,1.1,0.0,12.2,0.9,0.04,-0.01,0.07,0.00,0.00,0.00,-3.66,-0.14,96,-1,0
41.20,brake,100.01,-0.01,0.254,1,97.0,94.2,0.0,0.0,1.26,3.43,338,339,-1,-4.9,0.0,12.0,1.0,0.03,0.04,0.07,0.00,0.00,0.00,-3.66,-0.14,96,-1,0
41.30,brake,100.00,0.00,0.258,1,97.0,94.2,0.0,0.0,1.26,3.43,338,339,-1,-10.9,0.0,11.6,0.9,0.01,0.09,0.05,0.00,0.00,0.00,-3.65,-0.10,96,-1,0
41.40,brake,99.99,0.01,0.258,1,97.2,94.8,0.0,0.0,1.31,3.42,338,339,-1,-16.9,0.0,11.0,0.7,-0.01,0.10,0.03,0.00,0.00,0.00,-3.67,-0.05,96,-1,0
41.50,brake,99.99,0.01,0.249,1,97.4,95.3,0.0,0.0,1.36,3.47,338,339,-1,-22.9,0.0,10.0,0.4,-0.02,0.09,0.00,0.00,0.00,0.00,-3.67,-0.05,96,-1,0
41.60,brake,100.01,-0.01,0.237,1,97.4,95.3,0.0,0.0,1.36,3.47,338,339,-1,-28.9,0.0,8.5,0.2,-0.03,0.06,0.00,0.00,0.00,0.00,-3.73,-0.01,96,-1,0
41.70,brake,100.02,-0.02,0.232,1,97.6,95.8,0.0,0.0,1.40,3.53,339,339,-1,-34.9,0.0,6.6,-0.0,-0.02,0.05,0.00,0.00,0.00,0.00,-3.80,0.01,96,-1,0
41.80,brake,100.03,-0.03,0.239,1,97.8,96.3,0.0,0.0,1.40,3.53,339,339,-1,-40.9,0.0,4.4,-0.2,-0.01,0.04,0.00,0.00,0.00,0.00,-3.80,0.02,96,-1,0
41.90,brake,100.03,-0.03,0.254,1,97.8,96.3,0.0,0.0,1.40,3.53,339,339,-1,-42.7,0.0,1.9,-0.3,-0.02,0.00,0.00,0.00,0.00,0.00,-3.79,0.02,96,-1,0
42.00,brake,100.00,-0.00,0.277,1,98.0,96.9,0.0,0.0,1.36,3.45,339,340,-1,-41.7,0.0,-0.7,-0.5,-0.02,-0.06,0.00,0.00,0.00,0.00,-3.71,0.02,96,-1,0
42.10,brake,99.97,0.03,0.280,1,98.2,97.4,0.0,0.0,1.29,3.29,339,340,-1,-41.7,0.0,-3.6,-0.6,-0.02,-0.12,0.00,0.00,0.00,0.00,-3.71,0.03,96,-1,0
42.20,brake,99.93,0.07,0.301,1,98.2,97.4,0.0,0.0,1.29,3.29,339,340,-1,-39.8,0.0,-6.5,-0.7,-0.02,-0.16,0.00,0.00,0.00,0.00,-3.53,0.02,96,-1,0
42.30,brake,99.87,0.13,0.311,1,98.4,97.8,0.0,0.0,1.16,3.00,339,340,-1,-36.1,0.0,-9.2,-0.9,-0.02,-0.20,0.00,0.00,0.00,0.00,-3.21,0.01,96,-1,0
42.40,brake,99.81,0.19,0.313,1,98.5,98.3,0.0,0.0,0.97,2.54,339,339,-1,-36.1,0.0,-11.6,-1.0,-0.02,-0.17,0.06,0.00,0.00,0.00,-3.21,0.01,96,-1,0
42.50,hold,99.76,0.24,0.061,1,98.5,98.3,1.5,1.7,0.97,2.54,339,339,-1,-30.1,0.2,-13.6,-1.1,-0.02,-0.17,0.12,0.00,0.00,0.00,-2.72,-0.01,96,-1,0
42.60,hold,99.71,0.29,0.060,1,98.7,98.6,1.3,1.4,0.71,1.92,339,339,-1,-24.1,0.2,-14.9,-1.1,-0.02,-0.16,0.17,0.00,0.00,0.00,-2.04,-0.02,96,-1,0
42.70,hold,99.63,0.37,0.098,1,98.8,98.9,1.3,1.4,0.52,1.44,339,339,-1,-18.1,0.2,-16.2,-1.2,-0.02,-0.23,0.21,0.00,0.00,0.00,-2.04,-0.03,96,-1,0
42.80,hold,99.49,0.51,0.150,1,98.8,98.9,1.2,1.1,0.52,1.44,339,339,-1,-12.1,0.2,-17.7,-1.3,-0.02,-0.37,0.26,0.00,0.00,0.00,-1.53,-0.04,96,-1,0
42.90,hold,99.26,0.74,0.260,1,98.8,99.1,1.2,0.9,0.37,1.06,339,339,-1,-6.1,0.2,-19.1,-1.3,-0.02,-0.46,0.30,0.00,0.00,0.00,-1.12,-0.04,96,-1,0
43.00,hold,99.08,0.92,0.208,1,98.9,99.2,1.2,0.9,0.21,0.65,338,339,-1,-0.9,0.2,-20.0,-1.3,-0.02,-0.48,0.34,0.00,0.00,0.00,-1.12,-0.04,96,-1,0
43.10,hold,98.82,1.18,0.306,1,98.9,99.2,1.1,0.8,0.21,0.65,338,339,-1,-0.5,0.2,-20.0,-1.4,-0.01,-0.33,0.34,0.00,0.00,0.00,-0.68,-0.04,96,-1,0
43.20,hold,98.35,1.65,0.525,1,98.9,99.3,1.1,0.7,-0.01,0.09,338,339,-1,0.1,0.2,-19.0,-1.3,-0.01,-0.14,0.30,0.00,0.00,0.00,-0.08,-0.04,96,-1,0
43.30,hold,98.18,1.82,0.229,1,98.9,99.3,1.1,0.7,-0.26,-0.56,338,339,-1,0.1,0.2,-16.9,-1.3,-0.00,0.05,0.23,0.00,0.00,0.00,-0.08,-0.04,96,-1,0
43.40,hold,97.84,2.16,0.417,1,98.9,99.3,1.1,0.7,-0.26,-0.56,338,339,-1,0.8,0.2,-13.8,-1.2,0.00,0.26,0.13,0.00,0.00,0.00,0.62,-0.03,96,-1,0
43.50,hold,97.64,2.36,0.283,1,98.8,99.1,1.2,0.9,-0.68,-1.62,338,339,-1,2.0,0.2,-10.1,-1.1,0.01,0.36,0.01,0.00,0.00,0.00,1.75,-0.03,96,-1,0
43.60,hold,97.41,2.59,0.321,1,98.7,98.9,1.2,0.9,-0.83,-1.98,338,340,-1,2.0,0.2,-6.6,-1.0,0.01,0.37,0.00,0.00,0.00,0.00,1.75,-0.03,96,-1,0
43.70,hold,97.22,2.78,0.299,1,98.7,98.9,1.3,1.1,-0.83,-1.98,339,340,-1,2.4,0.2,-3.6,-0.8,0.02,0.30,0.00,0.00,0.00,0.00,2.15,-0.06,96,-1,0
43.80,hold,97.05,2.95,0.278,1,98.6,98.6,1.4,1.4,-0.84,-1.93,339,340,-1,2.5,0.3,-1.6,-0.7,0.02,0.19,0.00,0.00,0.00,0.00,2.10,-0.08,96,-1,0
43.90,hold,96.92,3.08,0.250,1,98.5,98.3,1.4,1.4,-0.75,-1.63,339,340,-1,2.5,0.3,-0.3,-0.5,0.02,0.08,0.00,0.00,0.00,0.00,2.10,-0.09,96,-1,0
44.00,hold,96.77,3.23,0.269,1,98.5,98.3,1.5,1.7,-0.75,-1.63,339,340,-1,2.2,0.3,0.3,-0.4,0.03,0.00,0.00,0.00,0.00,0.00,1.79,-0.12,96,-1,0
44.10,hold,96.66,3.34,0.246,1,98.4,98.1,1.6,1.9,-0.65,-1.32,339,340,-1,2.0,0.3,0.6,-0.2,0.02,-0.05,0.00,0.00,0.00,0.00,1.46,-0.13,96,-1,0
44.20,hold,96.57,3.43,0.221,1,98.3,97.9,1.6,1.9,-0.56,-1.09,339,340,-1,2.0,0.3,0.7,-0.2,0.00,-0.07,0.00,0.00,0.00,0.00,1.46,-0.14,96,-1,0
44.30,hold,96.45,3.55,0.264,1,98.3,97.9,1.7,2.1,-0.56,-1.09,339,340,-1,1.8,0.3,0.7,-0.3,-0.00,-0.08,0.00,0.00,0.00,0.00,1.22,-0.14,96,-1,0
44.40,hold,96.25,3.75,0.359,1,98.2,97.7,1.8,2.3,-0.51,-0.95,340,340,-1,1.7,0.3,0.8,-0.3,0.00,-0.07,0.00,0.00,0.00,0.00,1.07,-0.14,96,-1,0
44.50,hold,96.18,3.82,0.231,1,98.1,97.6,1.8,2.3,-0.48,-0.87,340,340,-1,1.7,0.3,1.1,-0.2,0.00,-0.04,0.00,0.00,0.00,0.00,1.07,-0.14,96,-1,0
44.60,hold,96.07,3.93,0.280,1,98.1,97.6,1.9,2.4,-0.48,-0.87,340,340,-1,1.6,0.4,1.5,-0.2,0.01,-0.01,0.00,0.00,0.00,0.00,0.98,-0.14,96,-1,0
44.70,hold,95.96,4.04,0.280,1,98.0,97.5,2.0,2.5,-0.45,-0.81,340,340,-1,1.6,0.4,2.1,-0.1,0.01,0.01,0.00,0.00,0.00,0.00,0.92,-0.14,96,-1,0
44.80,hold,95.84,4.16,0.306,1,98.0,97.3,2.0,2.5,-0.42,-0.74,340,340,-1,1.6,0.4,2.7,-0.0,0.02,0.03,0.00,0.00,0.00,0.00,0.92,-0.14,96,-1,0
44.90,hold,95.77,4.23,0.251,1,98.0,97.3,2.0,2.7,-0.42,-0.74,340,340,-1,1.6,0.4,3.4,0.1,0.02,0.05,0.00,0.00,0.00,0.00,0.84,-0.14,96,-1,0
45.00,hold,95.71,4.29,0.264,1,97.9,97.2,2.1,2.8,-0.37,-0.63,340,340,-1,1.5,0.4,4.1,0.2,0.02,0.06,0.00,0.00,0.00,0.00,0.72,-0.13,96,-1,0
45.10,hold,95.64,4.36,0.267,1,97.9,97.1,2.1,2.8,-0.31,-0.50,340,340,-1,1.5,0.4,4.8,0.3,0.02,0.06,0.00,0.00,0.00,0.00,0.72,-0.13,96,-1,0
45.20,hold,95.58,4.42,0.272,1,97.9,97.1,2.1,2.9,-0.31,-0.50,340,340,-1,1.4,0.4,5.2,0.4,0.02,0.03,0.00,0.00,0.00,0.00,0.57,-0.12,96,-1,0
45.30,hold,95.52,4.48,0.272,1,97.8,97.1,2.2,2.9,-0.23,-0.32,340,340,-1,1.2,0.4,5.5,0.5,0.02,0.00,0.00,0.00,0.00,0.00,0.38,-0.10,96,-1,0
45.40,hold,95.47,4.53,0.269,1,97.8,97.0,2.2,2.9,-0.14,-0.12,340,340,-1,1.2,0.4,5.5,0.5,0.02,-0.03,0.00,0.00,0.00,0.00,0.38,-0.11,96,-1,0
45.50,hold,95.43,4.57,0.259,1,97.8,97.0,2.2,3.0,-0.14,-0.12,340,340,-1,1.0,0.3,5.4,0.6,0.01,-0.04,0.00,0.00,0.00,0.00,0.16,-0.09,96,-1,0
45.60,hold,95.40,4.60,0.268,1,97.8,97.0,2.2,3.0,-0.05,0.06,340,340,-1,0.8,0.3,5.5,0.6,0.02,-0.02,0.00,0.00,0.00,0.00,-0.04,-0.07,96,-1,0
45.70,hold,95.37,4.63,0.264,1,97.8,97.0,2.2,3.0,0.01,0.19,340,340,-1,0.8,0.3,5.6,0.6,0.01,-0.01,0.00,0.00,0.00,0.00,-0.04,-0.07,96,-1,0
45.80,hold,95.33,4.67,0.282,1,97.8,97.0,2.2,3.0,0.01,0.19,340,340,-1,0.7,0.3,5.8,0.6,0.01,0.01,0.00,0.00,0.00,0.00,-0.18,-0.06,96,-1,0
45.90,hold,95.27,4.73,0.306,1,97.8,97.1,2.2,2.9,0.07,0.30,340,340,-1,0.5,0.3,6.1,0.5,0.00,0.03,0.00,0.00,0.00,0.00,-0.30,-0.04,96,-1,0
46.00,hold,95.25,4.75,0.281,1,97.8,97.1,2.2,2.9,0.13,0.43,340,340,-1,0.5,0.3,6.4,0.5,-0.00,0.03,0.00,0.00,0.00,0.00,-0.30,-0.04,96,-1,0
46.10,hold,95.23,4.77,0.279,1,97.8,97.1,2.2,2.9,0.13,0.43,340,340,-1,0.4,0.3,6.6,0.4,0.00,0.02,0.00,0.00,0.00,0.00,-0.45,-0.02,96,-1,0
46.20,hold,95.23,4.77,0.266,1,97.8,97.2,2.2,2.8,0.20,0.59,340,340,-1,0.2,0.3,6.7,0.4,0.00,0.01,0.00,0.00,0.00,0.00,-0.62,-0.01,96,-1,0
46.30,hold,95.24,4.76,0.253,1,97.8,97.3,2.2,2.8,0.26,0.74,340,340,-1,0.2,0.3,6.7,0.4,0.00,0.00,0.00,0.00,0.00,0.00,-0.62,-0.01,96,-1,0
46.40,hold,95.27,4.73,0.246,1,97.8,97.3,2.2,2.7,0.26,0.74,340,340,-1,0.0,0.3,6.6,0.4,0.01,-0.02,0.00,0.00,0.00,0.00,-0.78,-0.00,96,-1,0
46.50,hold,95.29,4.71,0.257,1,97.9,97.4,2.1,2.6,0.32,0.86,340,340,-1,-0.1,0.3,6.3,0.4,0.01,-0.04,0.00,0.00,0.00,0.00,-0.92,0.00,96,-1,0
46.60,hold,95.30,4.70,0.276,1,97.9,97.6,2.1,2.6,0.35,0.95,340,340,-1,-0.1,0.3,6.0,0.4,0.01,-0.06,0.00,0.00,0.00,0.00,-0.92,0.00,96,-1,0
46.70,hold,95.29,4.71,0.291,1,97.9,97.6,2.1,2.4,0.35,0.95,340,340,-1,-0.3,0.3,5.6,0.3,0.00,-0.06,0.00,0.00,0.00,0.00,-1.01,0.01,96,-1,0
46.80,hold,95.28,4.72,0.301,1,98.0,97.7,2.0,2.3,0.38,1.01,340,340,-1,-0.4,0.3,5.4,0.3,-0.00,-0.04,0.00,0.00,0.00,0.00,-1.08,0.01,96,-1,0
46.90,hold,95.28,4.72,0.294,1,98.1,97.9,2.0,2.3,0.40,1.05,340,340,-1,-0.4,0.3,5.2,0.2,-0.00,-0.04,0.00,0.00,0.00,0.00,-1.08,0.01,96,-1,0
47.00,hold,95.30,4.70,0.283,1,98.1,97.9,1.9,2.1,0.40,1.05,340,340,-1,-0.5,0.3,5.0,0.2,0.00,-0.04,0.00,0.00,0.00,0.00,-1.13,0.02,96,-1,0
47.10,hold,95.34,4.66,0.270,1,98.1,98.0,1.9,2.0,0.42,1.08,340,340,-1,-0.5,0.3,4.8,0.1,0.00,-0.04,0.00,0.00,0.00,0.00,-1.16,0.02,96,-1,0
47.20,hold,95.39,4.61,0.257,1,98.2,98.2,1.9,2.0,0.42,1.09,340,340,-1,-0.5,0.3,4.6,0.1,0.00,-0.04,0.00,0.00,0.00,0.00,-1.16,0.03,96,-1,0
47.30,hold,95.44,4.56,0.256,1,98.2,98.2,1.8,1.8,0.42,1.09,340,340,-1,-0.6,0.3,4.6,0.1,0.00,-0.02,0.00,0.00,0.00,0.00,-1.17,0.03,96,-1,0
47.40,hold,95.49,4.51,0.266,1,98.2,98.3,1.8,1.7,0.42,1.08,340,340,-1,-0.6,0.3,4.6,0.1,-0.00,-0.00,0.00,0.00,0.00,0.00,-1.16,0.03,96,-1,0
47.50,hold,95.52,4.48,0.282,1,98.3,98.5,1.8,1.7,0.42,1.08,340,340,-1,-0.6,0.3,4.6,-0.0,-0.01,-0.00,0.00,0.00,0.00,0.00,-1.16,0.03,96,-1,0
47.60,hold,95.55,4.45,0.296,1,98.3,98.5,1.7,1.5,0.42,1.08,340,340,-1,-0.6,0.3,4.7,-0.0,0.00,-0.00,0.00,0.00,0.00,0.00,-1.15,0.03,96,-1,0
47.70,hold,95.58,4.42,0.291,1,98.4,98.7,1.6,1.3,0.42,1.10,340,340,-1,-0.7,0.3,4.7,-0.0,0.01,-0.01,0.00,0.00,0.00,0.00,-1.17,0.02,96,-1,0
47.80,hold,95.63,4.37,0.276,1,98.4,98.8,1.6,1.3,0.43,1.15,340,340,-1,-0.7,0.3,4.6,0.0,0.01,-0.02,0.00,0.00,0.00,0.00,-1.17,0.02,96,-1,0
47.90,hold,95.70,4.30,0.260,1,98.4,98.8,1.6,1.2,0.43,1.15,340,340,-1,-0.8,0.3,4.4,0.1,0.01,-0.04,0.00,0.00,0.00,0.00,-1.23,0.02,96,-1,0
48.00,hold,95.83,4.17,0.198,1,98.5,99.0,1.5,1.0,0.45,1.20,340,340,-1,-0.9,0.3,4.1,0.1,0.01,-0.05,0.00,0.00,0.00,0.00,-1.28,0.01,96,-1,0
48.10,hold,95.87,4.13,0.289,1,98.6,99.2,1.5,1.0,0.46,1.22,340,340,-1,-0.9,0.3,3.8,0.1,0.00,-0.06,0.00,0.00,0.00,0.00,-1.28,0.02,96,-1,0
48.20,hold,95.94,4.06,0.271,1,98.6,99.2,1.4,0.8,0.46,1.22,340,340,-1,-1.0,0.3,3.6,0.1,-0.00,-0.05,0.00,0.00,0.00,0.00,-1.31,0.02,96,-1,0
48.30,hold,96.00,4.00,0.275,1,98.6,99.4,1.4,0.6,0.44,1.20,340,340,-1,-1.0,0.3,3.4,0.0,0.00,-0.04,0.00,0.00,0.00,0.00,-1.28,0.01,96,-1,0
48.40,hold,96.06,3.94,0.273,1,98.7,99.5,1.4,0.6,0.43,1.17,340,340,-1,-1.0,0.3,3.3,0.0,0.00,-0.03,0.00,0.00,0.00,0.00,-1.28,0.01,96,-1,0
48.50,hold,96.14,3.86,0.262,1,98.7,99.5,1.3,0.5,0.43,1.17,340,340,-1,-1.0,0.3,3.4,0.0,0.00,-0.01,0.00,0.00,0.00,0.00,-1.25,0.02,96,-1,0
48.60,hold,96.19,3.81,0.297,1,98.8,99.7,1.2,0.3,0.42,1.12,340,340,-1,-1.0,0.3,3.5,0.0,0.00,0.02,0.00,0.00,0.00,0.00,-1.20,0.02,96,-1,0
48.70,hold,96.24,3.76,0.294,1,98.8,99.9,1.2,0.3,0.41,1.10,340,340,-1,-1.0,0.3,3.7,0.0,0.01,0.02,0.00,0.00,0.00,0.00,-1.20,0.02,96,-1,0
48.80,hold,96.29,3.71,0.290,1,98.8,99.9,1.2,0.1,0.41,1.10,340,340,-1,-1.0,0.3,3.8,0.0,0.01,0.00,0.00,0.00,0.00,0.00,-1.18,0.01,96,-1,0
48.90,hold,96.37,3.63,0.273,1,98.9,100.1,1.1,-0.1,0.41,1.12,340,340,-1,-1.1,0.3,3.8,0.1,0.01,-0.01,0.00,0.00,0.00,0.00,-1.20,0.01,96,-1,0
49.00,hold,96.46,3.54,0.256,1,98.9,100.2,1.1,-0.1,0.42,1.15,340,340,-1,-1.1,0.3,3.7,0.1,0.01,-0.02,0.00,0.00,0.00,0.00,-1.20,0.01,96,-1,0
49.10,hold,96.57,3.43,0.239,1,98.9,100.2,1.1,-0.2,0.42,1.15,340,340,-1,-1.2,0.3,3.5,0.1,0.01,-0.04,0.00,0.00,0.00,0.00,-1.23,0.01,96,-1,0
49.20,hold,96.72,3.28,0.192,1,99.0,100.4,1.0,-0.4,0.43,1.18,340,340,-1,-1.2,0.3,3.2,0.2,0.01,-0.05,0.00,0.00,0.00,0.00,-1.25,0.01,96,-1,0
49.30,hold,96.77,3.23,0.305,1,99.1,100.6,1.0,-0.4,0.43,1.16,340,340,-1,-1.2,0.3,2.8,0.2,0.01,-0.07,0.00,0.00,0.00,0.00,-1.25,0.01,96,-1,0
49.40,hold,96.85,3.15,0.271,1,99.1,100.6,0.9,-0.6,0.43,1.16,340,340,-1,-1.3,0.3,2.5,0.2,0.01,-0.06,0.00,0.00,0.00,0.00,-1.24,0.01,96,-1,0
49.50,hold,96.90,3.10,0.303,1,99.1,100.7,0.9,-0.7,0.41,1.12,340,340,-1,-1.3,0.3,2.2,0.3,0.01,-0.06,0.00,0.00,0.00,0.00,-1.19,0.01,96,-1,0
49.60,hold,96.98,3.02,0.268,1,99.2,100.9,0.9,-0.7,0.40,1.06,340,341,-1,-1.3,0.3,2.1,0.3,0.01,-0.04,0.00,0.00,0.00,0.00,-1.19,0.01,96,-1,0
49.70,hold,97.04,2.96,0.295,1,99.2,100.9,0.8,-0.9,0.40,1.06,340,341,-1,-1.2,0.3,2.0,0.4,0.02,-0.03,0.00,0.00,0.00,0.00,-1.13,0.02,96,-1,0
49.80,hold,97.12,2.88,0.275,1,99.3,101.1,0.7,-1.1,0.38,0.98,340,341,-1,-1.2,0.3,2.0,0.5,0.02,-0.02,0.00,0.00,0.00,0.00,-1.05,0.03,96,-1,0
49.90,hold,97.20,2.80,0.266,1,99.3,101.2,0.7,-1.1,0.37,0.91,340,341,-1,-1.2,0.3,2.1,0.5,0.02,-0.00,0.00,0.00,0.00,0.00,-1.05,0.03,96,-1,0
50.00,hold,97.30,2.70,0.257,1,99.3,101.2,0.7,-1.2,0.37,0.91,340,341,-1,-1.2,0.3,2.2,0.5,0.01,0.00,0.00,0.00,0.00,0.00,-0.98,0.04,96,-1,0
50.10,hold,97.43,2.57,0.228,1,99.4,101.3,0.6,-1.3,0.36,0.86,340,341,-1,-1.2,0.2,2.4,0.4,-0.01,0.00,0.00,0.00,0.00,0.00,-0.93,0.05,96,-1,0
50.20,hold,97.49,2.51,0.286,1,99.4,101.5,0.6,-1.3,0.36,0.83,341,341,-1,-1.2,0.2,2.4,0.2,-0.02,-0.01,0.00,0.00,0.00,0.00,-0.93,0.05,96,-1,0
50.30,hold,97.59,2.41,0.257,1,99.4,101.5,0.6,-1.5,0.36,0.83,341,341,-1,-1.2,0.2,2.4,0.1,-0.02,-0.02,0.00,0.00,0.00,0.00,-0.91,0.06,96,-1,0
50.40,hold,97.69,2.31,0.248,1,99.5,101.6,0.5,-1.6,0.36,0.82,341,341,-1,-1.2,0.2,2.3,-0.1,-0.02,-0.03,0.00,0.00,0.00,0.00,-0.90,0.07,96,-1,0
50.50,hold,97.73,2.27,0.315,1,99.5,101.7,0.5,-1.6,0.36,0.82,341,341,-1,-1.2,0.2,2.2,-0.2,-0.02,-0.04,0.00,0.00,0.00,0.00,-0.90,0.07,96,-1,0
50.60,hold,97.80,2.20,0.289,1,99.5,101.7,0.5,-1.7,0.36,0.82,341,341,-1,-1.2,0.2,2.0,-0.3,-0.02,-0.05,0.00,0.00,0.00,0.00,-0.90,0.06,95,-1,0
50.70,hold,97.86,2.14,0.284,1,99.6,101.8,0.4,-1.8,0.35,0.82,341,341,-1,-1.3,0.2,1.7,-0.4,-0.02,-0.06,0.00,0.00,0.00,0.00,-0.89,0.05,95,-1,0
50.80,hold,97.95,2.05,0.268,1,99.6,102.0,0.4,-1.8,0.32,0.79,341,341,-1,-1.3,0.2,1.4,-0.5,-0.01,-0.06,0.00,0.00,0.00,0.00,-0.89,0.05,95,-1,0
50.90,hold,98.04,1.96,0.257,1,99.6,102.0,0.4,-2.0,0.32,0.79,341,341,-1,-1.3,0.3,1.2,-0.5,-0.00,-0.05,0.00,0.00,0.00,0.00,-0.86,0.04,95,-1,0
