t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,77.50,272.50,0.378,1,953.7,503.2,3288.8,-3771.7,0.00,0.00,127,127,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,2,0.0,0.03,0.378,0.378,0.00,0,0,0,141.7,360.0,180.0,128.3,0.00,0,-0.0,0.0
0.10,climb,77.50,272.50,0.643,1,953.7,503.2,3288.8,-3771.7,0.00,0.00,127,127,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,5,0.0,0.09,0.643,0.643,0.00,0,0,0,141.7,360.0,180.0,128.3,0.00,0,-0.0,0.0
0.20,climb,77.50,272.50,0.918,1,953.7,503.2,3288.8,-3771.7,0.00,0.00,127,127,-1,0.0,0.0,0.0,-0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,8,0.0,0.15,0.919,0.919,0.00,0,0,0,141.7,360.0,180.0,128.3,0.00,0,-0.0,0.0
0.30,climb,77.50,272.50,1.000,1,953.7,503.2,3288.8,-3771.7,-0.04,0.02,127,127,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-1,-1,1,10,0.3,0.21,1.000,1.000,0.00,0,0,0,141.7,360.0,180.0,128.3,0.00,0,0.4,-0.5
0.40,climb,77.54,272.46,1.000,1,953.7,503.2,3288.8,-3771.7,-0.04,0.02,127,127,-1,0.0,0.0,0.0,0.0,0.01,0.01,0.00,0.00,0.00,0.00,-0.02,0.04,-1,-1,1,13,1.9,0.26,1.000,1.000,0.24,0,0,0,141.6,0.0,180.0,128.4,0.00,0,0.2,-0.5
0.50,climb,77.71,272.29,1.000,1,953.7,503.2,3288.8,-3771.7,-0.04,0.02,127,127,-1,0.0,0.0,0.1,0.1,0.01,0.00,0.00,0.00,0.00,0.00,-0.02,0.04,-1,-1,1,16,5.7,0.29,1.000,1.000,1.26,0,0,0,141.6,0.0,180.0,128.4,0.00,0,-0.1,-0.3
0.60,climb,78.11,271.89,1.000,1,953.7,503.2,3288.8,-3771.7,-0.04,0.02,127,127,-1,0.0,0.0,0.0,0.1,0.00,-0.00,0.00,0.00,0.00,0.00,-0.02,0.04,-1,-1,1,19,5.7,0.28,1.000,1.000,3.30,0,0,0,141.6,0.0,180.0,128.4,0.00,0,-0.1,-0.3
0.70,climb,78.81,271.19,1.000,1,953.7,503.2,3288.8,-3771.7,-0.07,0.04,127,127,-1,0.0,0.0,-0.1,0.0,-0.02,-0.02,0.00,0.00,0.00,0.00,-0.03,0.07,-1,-1,1,22,11.9,0.21,1.000,1.000,6.19,0,0,0,141.6,0.0,180.0,128.4,0.00,0,-0.8,0.7
0.80,climb,79.83,270.17,1.000,1,953.6,503.3,3288.8,-3771.7,-0.09,0.09,128,132,-1,0.0,0.0,-0.3,-0.2,-0.04,-0.03,0.00,0.00,0.00,0.00,-0.03,0.11,88,-1,1,25,27.5,0.10,1.000,1.000,9.38,0,26,0,137.1,0.0,180.0,132.9,0.00,0,-2.1,2.8
0.90,climb,81.17,268.83,1.000,1,953.6,503.3,3288.9,-3771.8,-0.04,0.11,129,132,-1,0.0,0.0,-0.5,-0.5,-0.05,-0.03,0.00,0.00,0.00,0.00,-0.01,0.12,88,-1,1,27,33.8,-0.01,1.000,1.000,12.52,0,26,0,137.1,0.0,180.0,132.9,0.00,0,-2.3,3.2
1.00,climb,82.81,267.19,1.000,1,953.6,503.3,3288.9,-3771.8,0.07,0.11,129,132,-1,0.0,0.0,-0.6,-0.9,-0.06,-0.03,0.00,0.00,0.00,0.00,0.04,0.11,88,-1,1,30,37.5,-0.08,1.000,1.000,15.64,0,26,0,137.1,0.0,180.0,132.9,0.00,0,-1.9,2.5
1.10,climb,84.77,265.23,1.000,1,953.6,503.3,3288.9,-3771.8,0.07,0.11,130,132,-1,0.0,0.0,-0.7,-1.1,-0.05,-0.02,0.00,0.00,0.00,0.00,0.12,0.04,88,-1,1,32,37.5,-0.10,1.000,1.000,18.72,0,26,0,137.1,0.0,180.0,132.9,0.00,0,-1.9,2.5
1.20,climb,87.02,262.98,1.000,1,953.7,503.3,3288.8,-3771.8,0.29,0.11,132,146,-1,0.0,0.0,-0.8,-1.2,-0.03,-0.01,0.00,0.00,0.00,0.00,0.29,-0.11,88,-1,1,33,37.6,-0.10,1.000,1.000,21.78,0,26,0,123.2,359.9,180.0,146.8,0.00,0,-1.0,0.9
1.30,climb,89.57,260.43,1.000,1,953.8,503.3,3288.8,-3771.8,0.68,0.12,134,146,-1,0.0,0.0,-0.6,-1.1,0.00,0.01,0.00,0.00,0.00,0.00,0.42,-0.26,88,-1,1,34,31.0,-0.03,1.000,1.000,24.80,0,26,0,123.2,359.9,180.0,146.8,0.00,0,1.2,-2.7
1.40,climb,92.42,257.58,1.000,1,953.9,503.3,3288.7,-3771.8,0.86,0.14,136,146,-1,0.0,0.0,-0.4,-0.8,0.03,0.03,0.00,0.00,0.00,0.00,0.56,-0.40,88,-1,1,35,26.5,0.08,1.000,1.000,27.78,0,26,0,123.2,359.9,180.0,146.8,0.00,0,2.4,-4.3
1.50,climb,95.56,254.44,1.000,1,953.9,503.3,3288.6,-3771.8,0.86,0.14,137,146,-1,0.0,0.0,-0.2,-0.4,0.06,0.04,0.00,0.00,0.00,0.00,0.69,-0.53,88,-1,1,36,26.5,0.20,1.000,1.000,30.74,0,26,0,123.2,359.9,180.0,146.8,0.00,0,2.4,-4.3
