t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat
20.40,fly,79.34,0.66,0.264,1,190.2,71.8,-1.4,2.2,0.12,-0.25,194,194,-1,-1.1,0.3,-0.7,0.2,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.27,-0.05,98,-1,0
20.50,fly,79.36,0.64,0.265,1,190.2,71.8,-1.4,2.2,0.11,-0.25,194,194,-1,-1.1,0.3,-0.8,0.1,-0.01,0.00,0.00,0.00,0.00,0.00,-0.27,-0.05,98,-1,0
20.60,fly,79.38,0.62,0.270,1,190.2,71.8,-1.4,2.2,0.11,-0.25,194,194,-1,-1.1,0.3,-0.8,0.1,-0.01,0.00,0.00,0.00,0.00,0.00,-0.27,-0.04,98,-1,0
20.70,fly,79.38,0.62,0.282,1,190.2,71.8,-1.4,2.3,0.10,-0.26,194,194,-1,-1.1,0.3,-0.8,0.1,0.01,0.01,0.00,0.00,0.00,0.00,-0.27,-0.03,98,-1,0
20.80,fly,79.39,0.61,0.279,1,190.2,71.7,-1.4,2.3,0.09,-0.26,194,194,-1,-1.1,0.3,-0.8,0.2,0.01,0.01,0.00,0.00,0.00,0.00,-0.27,-0.03,98,-1,0
20.90,fly,79.40,0.60,0.269,1,190.2,71.7,-1.4,2.3,0.09,-0.26,194,194,-1,-1.1,0.3,-0.8,0.3,0.01,0.01,0.00,0.00,0.00,0.00,-0.27,-0.02,98,-1,0
21.00,fly,79.44,0.56,0.253,1,190.2,71.7,-1.5,2.3,0.08,-0.27,194,194,-1,-1.2,0.3,-0.7,0.3,0.01,0.01,0.00,0.00,0.00,0.00,-0.28,-0.01,98,-1,0
21.10,fly,79.46,0.54,0.262,1,190.2,71.6,-1.5,2.3,0.08,-0.27,194,194,-1,-1.2,0.3,-0.8,0.3,0.00,0.01,0.00,0.00,0.00,0.00,-0.28,-0.01,98,-1,0
21.20,fly,79.48,0.52,0.267,1,190.2,71.6,-1.5,2.4,0.08,-0.27,194,194,-1,-1.2,0.3,-0.8,0.3,-0.00,0.00,0.00,0.00,0.00,0.00,-0.28,-0.01,98,-1,0
21.30,fly,79.47,0.53,0.291,1,190.3,71.6,-1.5,2.4,0.08,-0.27,194,194,-1,-1.2,0.3,-0.8,0.3,-0.00,0.01,0.00,0.00,0.00,0.00,-0.28,-0.01,98,-1,0
21.40,fly,79.46,0.54,0.296,1,190.3,71.6,-1.5,2.4,0.07,-0.27,194,194,-1,-1.2,0.3,-0.9,0.2,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.28,-0.01,98,-1,0
21.50,fly,79.46,0.54,0.295,1,190.3,71.6,-1.5,2.5,0.07,-0.27,194,194,-1,-1.2,0.3,-1.0,0.2,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.28,-0.00,98,-1,0
21.60,fly,79.46,0.54,0.281,1,190.3,71.5,-1.5,2.5,0.07,-0.28,194,194,-1,-1.2,0.3,-1.1,0.2,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.29,0.01,98,-1,0
21.70,fly,79.47,0.53,0.281,1,190.3,71.5,-1.5,2.5,0.06,-0.29,194,194,-1,-1.2,0.3,-1.2,0.1,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.29,0.01,98,-1,0
21.80,fly,79.49,0.51,0.268,1,190.3,71.5,-1.5,2.6,0.06,-0.29,194,194,-1,-1.2,0.3,-1.2,0.1,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.30,0.01,98,-1,0
21.90,fly,79.52,0.48,0.259,1,190.3,71.4,-1.5,2.6,0.05,-0.30,194,194,-1,-1.3,0.3,-1.2,0.1,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.31,0.02,98,-1,0
22.00,fly,79.55,0.45,0.255,1,190.3,71.4,-1.5,2.6,0.04,-0.32,194,194,-1,-1.3,0.3,-1.2,0.1,0.00,0.01,0.00,0.00,0.00,0.00,-0.31,0.02,98,-1,0
22.10,fly,79.57,0.43,0.268,1,190.3,71.4,-1.5,2.6,0.04,-0.32,194,194,-1,-1.3,0.3,-1.1,0.1,0.01,0.02,0.00,0.00,0.00,0.00,-0.32,0.04,98,-1,0
22.20,fly,79.57,0.43,0.294,1,190.3,71.3,-1.5,2.7,0.03,-0.32,194,194,-1,-1.3,0.3,-1.0,0.2,0.01,0.02,0.00,0.00,0.00,0.00,-0.32,0.05,98,-1,0
22.30,fly,79.56,0.44,0.297,1,190.3,71.3,-1.5,2.7,0.03,-0.33,194,194,-1,-1.3,0.3,-1.0,0.2,0.01,0.01,0.00,0.00,0.00,0.00,-0.32,0.05,98,-1,0
22.40,fly,79.55,0.45,0.293,1,190.3,71.3,-1.5,2.7,0.03,-0.33,194,194,-1,-1.3,0.3,-1.0,0.2,0.01,0.00,0.00,0.00,0.00,0.00,-0.33,0.05,98,-1,0
22.50,fly,79.56,0.44,0.284,1,190.3,71.2,-1.5,2.8,0.02,-0.34,194,194,-1,-1.4,0.2,-1.0,0.3,0.01,0.01,0.00,0.00,0.00,0.00,-0.33,0.06,98,-1,0
22.60,fly,79.57,0.43,0.279,1,190.3,71.2,-1.5,2.8,0.02,-0.35,194,194,-1,-1.4,0.2,-1.0,0.3,0.01,0.01,0.00,0.00,0.00,0.00,-0.33,0.06,98,-1,0
22.70,fly,79.59,0.41,0.268,1,190.3,71.2,-1.6,2.8,0.02,-0.35,194,194,-1,-1.4,0.2,-1.0,0.3,0.01,0.01,0.00,0.00,0.00,0.00,-0.34,0.07,98,-1,0
22.80,fly,79.64,0.36,0.242,1,190.3,71.1,-1.6,2.9,0.02,-0.35,194,194,-1,-1.4,0.2,-0.9,0.3,0.01,0.02,0.00,0.00,0.00,0.00,-0.35,0.07,98,-1,0
22.90,fly,79.65,0.35,0.273,1,190.3,71.1,-1.6,2.9,0.02,-0.36,194,194,-1,-1.4,0.2,-0.9,0.4,0.01,0.00,0.00,0.00,0.00,0.00,-0.35,0.07,98,-1,0
23.00,fly,79.67,0.33,0.271,1,190.3,71.1,-1.6,2.9,0.02,-0.36,194,194,-1,-1.4,0.2,-1.0,0.4,0.01,-0.00,0.00,0.00,0.00,0.00,-0.35,0.07,98,-1,0
23.10,fly,79.69,0.31,0.268,1,190.3,71.0,-1.6,3.0,0.02,-0.36,194,194,-1,-1.4,0.2,-1.0,0.4,0.01,0.00,0.00,0.00,0.00,0.00,-0.35,0.07,98,-1,0
23.20,fly,79.71,0.29,0.269,1,190.3,71.0,-1.6,3.0,0.02,-0.36,194,194,-1,-1.5,0.2,-1.0,0.4,0.01,0.01,0.00,0.00,0.00,0.00,-0.35,0.07,98,-1,0
23.30,fly,79.73,0.27,0.259,1,190.3,71.0,-1.6,3.1,0.02,-0.36,194,194,-1,-1.5,0.2,-1.1,0.4,-0.00,0.00,0.00,0.00,0.00,0.00,-0.36,0.07,98,-1,0
23.40,fly,79.78,0.22,0.243,1,190.3,70.9,-1.6,3.1,0.03,-0.37,194,194,-1,-1.5,0.2,-1.1,0.3,-0.02,-0.00,0.00,0.00,0.00,0.00,-0.36,0.06,98,-1,0
23.50,fly,79.78,0.22,0.279,1,190.3,70.9,-1.6,3.1,0.03,-0.37,194,194,-1,-1.5,0.2,-1.2,0.1,-0.02,-0.01,0.00,0.00,0.00,0.00,-0.36,0.06,98,-1,0
23.60,fly,79.78,0.22,0.289,1,190.3,70.9,-1.6,3.2,0.03,-0.37,194,194,-1,-1.5,0.2,-1.3,-0.0,-0.02,-0.00,0.00,0.00,0.00,0.00,-0.37,0.06,98,-1,0
23.70,fly,79.78,0.22,0.291,1,190.3,70.8,-1.6,3.2,0.02,-0.37,194,194,-1,-1.5,0.2,-1.3,-0.1,-0.02,0.00,0.00,0.00,0.00,0.00,-0.37,0.07,98,-1,0
23.80,fly,79.78,0.22,0.282,1,190.3,70.8,-1.6,3.2,0.01,-0.38,194,194,-1,-1.5,0.2,-1.3,-0.2,-0.02,0.01,0.00,0.00,0.00,0.00,-0.37,0.07,98,-1,0
23.90,fly,79.79,0.21,0.273,1,190.3,70.8,-1.6,3.3,0.01,-0.38,194,194,-1,-1.6,0.2,-1.2,-0.3,-0.02,0.01,0.00,0.00,0.00,0.00,-0.38,0.09,98,-1,0
24.00,fly,79.82,0.18,0.263,1,190.3,70.7,-1.6,3.3,-0.01,-0.39,194,194,-1,-1.6,0.2,-1.2,-0.4,-0.02,0.02,0.00,0.00,0.00,0.00,-0.38,0.10,98,-1,0
24.10,fly,79.84,0.16,0.258,1,190.3,70.6,-1.6,3.3,-0.02,-0.40,194,194,-1,-1.6,0.2,-1.1,-0.5,-0.01,0.01,0.00,0.00,0.00,0.00,-0.38,0.10,98,-1,0
24.20,fly,79.86,0.14,0.264,1,190.3,70.6,-1.6,3.4,-0.02,-0.40,194,194,-1,-1.6,0.2,-1.2,-0.4,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,0.12,98,-1,0
24.30,fly,79.86,0.14,0.284,1,190.3,70.6,-1.6,3.5,-0.04,-0.40,194,194,-1,-1.6,0.1,-1.2,-0.3,0.01,0.01,0.00,0.00,0.00,0.00,-0.37,0.14,98,-1,0
24.40,fly,79.85,0.15,0.301,1,190.3,70.5,-1.6,3.5,-0.05,-0.39,194,194,-1,-1.6,0.1,-1.2,-0.3,0.01,0.01,0.00,0.00,0.00,0.00,-0.37,0.14,98,-1,0
24.50,fly,79.83,0.17,0.306,1,190.3,70.5,-1.6,3.5,-0.05,-0.39,194,194,-1,-1.6,0.1,-1.1,-0.2,0.01,0.01,0.00,0.00,0.00,0.00,-0.36,0.15,98,-1,0
24.60,fly,79.82,0.18,0.297,1,190.3,70.5,-1.6,3.6,-0.07,-0.40,194,194,-1,-1.7,0.1,-1.1,-0.1,0.01,0.02,0.00,0.00,0.00,0.00,-0.37,0.16,98,-1,0
24.70,fly,79.82,0.18,0.288,1,190.3,70.4,-1.6,3.6,-0.08,-0.40,194,194,-1,-1.7,0.1,-1.0,-0.0,0.01,0.02,0.00,0.00,0.00,0.00,-0.37,0.16,98,-1,0
24.80,fly,79.83,0.17,0.279,1,190.3,70.4,-1.5,3.6,-0.08,-0.40,194,194,-1,-1.7,0.1,-0.9,0.0,0.01,0.03,0.00,0.00,0.00,0.00,-0.36,0.17,98,-1,0
24.90,fly,79.85,0.15,0.264,1,190.3,70.3,-1.5,3.7,-0.08,-0.40,194,194,-1,-1.7,0.1,-0.8,0.1,0.01,0.03,0.00,0.00,0.00,0.00,-0.37,0.17,98,-1,0
25.00,fly,79.87,0.13,0.266,1,190.3,70.3,-1.5,3.7,-0.08,-0.40,194,194,-1,-1.7,0.1,-0.6,0.2,0.01,0.04,0.00,0.00,0.00,0.00,-0.37,0.17,98,-1,0
25.10,fly,79.89,0.11,0.258,1,190.3,70.3,-1.5,3.7,-0.08,-0.40,194,194,-1,-1.7,0.1,-0.5,0.3,0.02,0.03,0.00,0.00,0.00,0.00,-0.36,0.17,98,-1,0
25.20,fly,79.92,0.08,0.261,1,190.3,70.2,-1.5,3.8,-0.07,-0.38,194,194,-1,-1.7,0.1,-0.6,0.4,0.02,0.00,0.00,0.00,0.00,0.00,-0.35,0.16,98,-1,0
25.30,fly,79.93,0.07,0.269,1,190.3,70.2,-1.5,3.8,-0.05,-0.35,194,194,-1,-1.7,0.1,-0.8,0.4,0.01,-0.01,0.00,0.00,0.00,0.00,-0.35,0.16,98,-1,0
25.40,fly,79.93,0.07,0.287,1,190.3,70.2,-1.5,3.9,-0.05,-0.35,194,194,-1,-1.7,0.1,-1.0,0.4,0.01,-0.02,0.00,0.00,0.00,0.00,-0.33,0.14,98,-1,0
25.50,fly,79.92,0.08,0.295,1,190.3,70.1,-1.5,3.9,-0.04,-0.34,194,194,-1,-1.7,0.1,-1.1,0.4,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.32,0.13,98,-1,0
25.60,fly,79.92,0.08,0.289,1,190.3,70.1,-1.5,3.9,-0.04,-0.35,194,194,-1,-1.7,0.1,-1.2,0.3,-0.01,0.00,0.00,0.00,0.00,0.00,-0.32,0.13,98,-1,0
25.70,fly,79.92,0.08,0.280,1,190.3,70.1,-1.5,4.0,-0.04,-0.35,194,194,-1,-1.8,0.1,-1.2,0.3,-0.00,0.01,0.00,0.00,0.00,0.00,-0.33,0.12,98,-1,0
25.80,fly,79.95,0.05,0.259,1,190.3,70.0,-1.5,4.0,-0.03,-0.35,194,194,-1,-1.8,0.1,-1.2,0.2,-0.00,0.01,0.00,0.00,0.00,0.00,-0.33,0.12,98,-1,0
25.90,fly,79.96,0.04,0.271,1,190.2,70.0,-1.5,4.0,-0.03,-0.37,194,194,-1,-1.8,0.1,-1.2,0.2,-0.00,0.01,0.00,0.00,0.00,0.00,-0.33,0.12,98,-1,0
26.00,fly,79.97,0.03,0.270,1,190.2,70.0,-1.5,4.1,-0.03,-0.37,194,195,-1,-1.8,0.1,-1.2,0.2,-0.00,0.02,0.00,0.00,0.00,0.00,-0.35,0.12,98,-1,0
26.10,fly,79.98,0.02,0.272,1,190.2,69.9,-1.5,4.1,-0.03,-0.37,195,195,-1,-1.8,0.1,-1.1,0.1,-0.00,0.02,0.00,0.00,0.00,0.00,-0.35,0.12,98,-1,0
26.20,fly,80.00,0.00,0.270,1,190.2,69.8,-1.5,4.1,-0.03,-0.38,195,195,-1,-1.8,0.1,-1.1,0.1,-0.00,0.01,0.00,0.00,0.00,0.00,-0.35,0.12,98,-1,0
26.30,fly,80.01,-0.01,0.273,1,190.2,69.8,-1.5,4.2,-0.03,-0.38,195,195,-1,-1.9,0.1,-1.3,0.1,0.00,-0.01,0.00,0.00,0.00,0.00,-0.36,0.13,98,-1,0
26.40,fly,80.02,-0.02,0.264,1,190.2,69.8,-1.5,4.2,-0.03,-0.38,195,195,-1,-1.9,0.1,-1.4,0.1,0.00,-0.02,0.00,0.00,0.00,0.00,-0.36,0.13,98,-1,0
26.50,fly,80.04,-0.04,0.264,1,190.2,69.7,-1.5,4.2,-0.04,-0.39,195,195,-1,-1.9,0.1,-1.6,0.1,0.00,-0.01,0.00,0.00,0.00,0.00,-0.36,0.13,98,-1,0
26.60,fly,80.06,-0.06,0.261,1,190.2,69.7,-1.5,4.3,-0.04,-0.39,195,195,-1,-1.9,0.1,-1.6,0.1,0.00,0.01,0.00,0.00,0.00,0.00,-0.37,0.14,98,-1,0
26.70,fly,80.07,-0.07,0.274,1,190.2,69.7,-1.5,4.4,-0.04,-0.41,195,195,-1,-1.9,0.1,-1.4,0.1,-0.00,0.03,0.00,0.00,0.00,0.00,-0.38,0.14,98,-1,0
26.80,fly,80.06,-0.06,0.291,1,190.2,69.6,-1.5,4.4,-0.04,-0.41,195,195,-1,-2.0,0.1,-1.2,0.0,-0.01,0.04,0.00,0.00,0.00,0.00,-0.38,0.14,98,-1,0
26.90,fly,80.04,-0.04,0.298,1,190.2,69.6,-1.4,4.4,-0.04,-0.41,195,195,-1,-2.0,0.1,-1.1,0.0,0.00,0.04,0.00,0.00,0.00,0.00,-0.39,0.15,98,-1,0
27.00,fly,80.03,-0.03,0.292,1,190.2,69.5,-1.4,4.5,-0.05,-0.42,195,195,-1,-2.0,0.0,-0.9,0.0,0.01,0.04,0.00,0.00,0.00,0.00,-0.39,0.16,98,-1,0
27.10,fly,80.03,-0.03,0.280,1,190.2,69.5,-1.4,4.5,-0.04,-0.39,195,195,-1,-2.0,0.0,-0.8,0.1,0.01,0.03,0.00,0.00,0.00,0.00,-0.39,0.16,98,-1,0
27.20,fly,80.04,-0.04,0.270,1,190.2,69.5,-1.4,4.5,-0.04,-0.39,195,195,-1,-2.0,0.1,-0.8,0.1,0.01,0.03,0.00,0.00,0.00,0.00,-0.36,0.14,98,-1,0
27.30,fly,80.07,-0.07,0.253,1,190.2,69.4,-1.4,4.6,-0.04,-0.34,195,195,-1,-2.0,0.1,-0.8,0.2,0.01,0.02,0.00,0.00,0.00,0.00,-0.32,0.12,98,-1,0
27.40,fly,80.08,-0.08,0.263,1,190.2,69.4,-1.4,4.6,-0.03,-0.32,195,195,-1,-2.0,0.1,-0.9,0.2,0.01,-0.00,0.00,0.00,0.00,0.00,-0.32,0.12,98,-1,0
27.50,fly,80.09,-0.09,0.272,1,190.2,69.4,-1.4,4.6,-0.03,-0.32,195,195,-1,-2.0,0.1,-1.1,0.2,0.01,-0.01,0.00,0.00,0.00,0.00,-0.30,0.11,98,-1,0
27.60,fly,80.07,-0.07,0.299,1,190.2,69.3,-1.4,4.7,-0.02,-0.30,195,195,-1,-2.0,0.1,-1.2,0.3,0.01,-0.01,0.00,0.00,0.00,0.00,-0.29,0.10,98,-1,0
27.70,fly,80.07,-0.07,0.286,1,190.2,69.3,-1.4,4.7,-0.02,-0.30,195,195,-1,-2.0,0.1,-1.3,0.3,0.01,-0.01,0.00,0.00,0.00,0.00,-0.29,0.10,98,-1,0
27.80,fly,80.06,-0.06,0.285,1,190.2,69.3,-1.4,4.7,-0.02,-0.30,195,195,-1,-2.0,0.1,-1.4,0.4,0.01,-0.00,0.00,0.00,0.00,0.00,-0.29,0.10,98,-1,0
27.90,fly,80.07,-0.07,0.273,1,190.2,69.2,-1.4,4.8,-0.02,-0.32,195,195,-1,-2.0,0.1,-1.5,0.4,0.01,0.00,0.00,0.00,0.00,0.00,-0.30,0.10,98,-1,0
28.00,fly,80.08,-0.08,0.268,1,190.2,69.2,-1.4,4.8,-0.02,-0.34,195,195,-1,-2.0,0.1,-1.5,0.4,0.01,0.00,0.00,0.00,0.00,0.00,-0.30,0.10,98,-1,0
28.10,fly,80.10,-0.10,0.256,1,190.2,69.2,-1.4,4.8,-0.02,-0.34,195,195,-1,-2.1,0.1,-1.6,0.5,0.01,0.01,0.00,0.00,0.00,0.00,-0.32,0.11,98,-1,0
28.20,fly,80.13,-0.13,0.252,1,190.2,69.1,-1.4,4.9,-0.02,-0.36,195,195,-1,-2.1,0.1,-1.6,0.4,-0.00,0.01,0.00,0.00,0.00,0.00,-0.35,0.11,98,-1,0
28.30,fly,80.13,-0.13,0.274,1,190.2,69.1,-1.4,4.9,-0.01,-0.38,195,195,-1,-2.1,0.1,-1.5,0.3,-0.01,0.02,0.00,0.00,0.00,0.00,-0.35,0.11,98,-1,0
28.40,fly,80.12,-0.12,0.292,1,190.2,69.1,-1.4,4.9,-0.01,-0.38,195,195,-1,-2.1,0.1,-1.5,0.2,-0.01,0.02,0.00,0.00,0.00,0.00,-0.36,0.11,98,-1,0
28.50,fly,80.10,-0.10,0.294,1,190.2,69.0,-1.4,5.0,-0.01,-0.39,195,195,-1,-2.2,0.0,-1.4,0.1,-0.01,0.03,0.00,0.00,0.00,0.00,-0.37,0.11,98,-1,0
28.60,fly,80.09,-0.09,0.285,1,190.2,69.0,-1.4,5.0,-0.02,-0.41,195,195,-1,-2.2,0.0,-1.3,0.1,-0.01,0.03,0.00,0.00,0.00,0.00,-0.37,0.11,98,-1,0
28.70,fly,80.09,-0.09,0.276,1,190.2,69.0,-1.4,5.1,-0.02,-0.41,195,195,-1,-2.2,0.0,-1.2,0.0,-0.01,0.03,0.00,0.00,0.00,0.00,-0.39,0.12,98,-1,0
28.80,fly,80.11,-0.11,0.262,1,190.2,68.9,-1.4,5.1,-0.02,-0.42,195,195,-1,-2.2,0.0,-1.1,-0.1,-0.01,0.04,0.00,0.00,0.00,0.00,-0.40,0.13,98,-1,0
28.90,fly,80.12,-0.12,0.264,1,190.2,68.8,-1.4,5.1,-0.03,-0.41,195,195,-1,-2.3,0.0,-1.0,-0.1,0.00,0.03,0.00,0.00,0.00,0.00,-0.40,0.13,98,-1,0
29.00,fly,80.14,-0.14,0.260,1,190.2,68.8,-1.4,5.2,-0.03,-0.41,195,195,-1,-2.3,0.0,-1.0,-0.0,0.01,0.01,0.00,0.00,0.00,0.00,-0.39,0.14,98,-1,0
29.10,fly,80.15,-0.15,0.262,1,190.1,68.8,-1.4,5.2,-0.03,-0.38,195,195,-1,-2.2,0.0,-1.3,-0.0,0.01,-0.02,0.00,0.00,0.00,0.00,-0.36,0.12,98,-1,0
29.20,fly,80.15,-0.15,0.275,1,190.1,68.7,-1.4,5.2,-0.02,-0.34,195,195,-1,-2.3,0.0,-1.6,0.0,0.01,-0.03,0.00,0.00,0.00,0.00,-0.36,0.12,98,-1,0
29.30,fly,80.14,-0.14,0.292,1,190.1,68.7,-1.4,5.3,-0.02,-0.34,195,195,-1,-2.2,0.0,-1.8,0.0,-0.00,-0.02,0.00,0.00,0.00,0.00,-0.32,0.11,98,-1,0
29.40,fly,80.11,-0.11,0.302,1,190.1,68.7,-1.4,5.3,-0.02,-0.34,195,195,-1,-2.3,0.0,-2.0,-0.1,-0.01,-0.01,0.00,0.00,0.00,0.00,-0.32,0.11,98,-1,0
29.50,fly,80.10,-0.10,0.287,1,190.1,68.6,-1.4,5.3,-0.03,-0.35,195,195,-1,-2.3,0.0,-2.1,-0.2,-0.02,-0.01,0.00,0.00,0.00,0.00,-0.32,0.11,98,-1,0
29.60,fly,80.10,-0.10,0.283,1,190.1,68.6,-1.4,5.4,-0.03,-0.35,195,195,-1,-2.3,0.0,-2.2,-0.3,-0.02,-0.00,0.00,0.00,0.00,0.00,-0.33,0.12,98,-1,0
29.70,fly,80.10,-0.10,0.271,1,190.1,68.6,-1.4,5.5,-0.05,-0.38,195,195,-1,-2.3,-0.0,-2.2,-0.4,-0.01,0.00,0.00,0.00,0.00,0.00,-0.36,0.15,98,-1,0
29.80,fly,80.11,-0.11,0.266,1,190.1,68.5,-1.4,5.5,-0.08,-0.41,195,195,-1,-2.3,-0.0,-2.2,-0.4,-0.01,0.01,0.00,0.00,0.00,0.00,-0.36,0.15,98,-1,0
29.90,fly,80.13,-0.13,0.254,1,190.1,68.5,-1.4,5.5,-0.08,-0.41,195,195,-1,-2.4,-0.1,-2.2,-0.5,-0.01,0.01,0.00,0.00,0.00,0.00,-0.38,0.18,98,-1,0
30.00,fly,80.16,-0.16,0.249,1,190.1,68.5,-1.3,5.6,-0.10,-0.44,195,195,-1,-2.4,-0.1,-2.2,-0.4,0.01,0.02,0.00,0.00,0.00,0.00,-0.41,0.21,98,-1,0
30.10,fly,80.16,-0.16,0.274,1,190.1,68.4,-1.3,5.6,-0.12,-0.46,195,195,-1,-2.4,-0.1,-2.1,-0.3,0.02,0.02,0.00,0.00,0.00,0.00,-0.41,0.21,98,-1,0
30.20,fly,80.14,-0.14,0.290,1,190.1,68.4,-1.3,5.6,-0.12,-0.46,195,195,-1,-2.5,-0.1,-2.0,-0.2,0.02,0.03,0.00,0.00,0.00,0.00,-0.42,0.23,98,-1,0
30.30,fly,80.12,-0.12,0.301,1,190.1,68.3,-1.3,5.7,-0.13,-0.48,195,195,-1,-2.5,-0.2,-1.9,-0.1,0.01,0.03,0.00,0.00,0.00,0.00,-0.43,0.25,98,-1,0
30.40,fly,80.11,-0.11,0.286,1,190.1,68.2,-1.3,5.7,-0.14,-0.50,195,195,-1,-2.5,-0.2,-1.9,-0.1,0.01,0.03,0.00,0.00,0.00,0.00,-0.43,0.25,98,-1,0
30.50,fly,80.10,-0.10,0.281,1,190.1,68.2,-1.3,5.8,-0.14,-0.50,195,195,-1,-2.5,-0.2,-1.7,-0.0,0.01,0.03,0.00,0.00,0.00,0.00,-0.45,0.26,98,-1,0
30.60,fly,80.11,-0.11,0.270,1,190.0,68.2,-1.3,5.9,-0.15,-0.52,195,195,-1,-2.6,-0.2,-1.6,0.0,0.01,0.04,0.00,0.00,0.00,0.00,-0.46,0.27,98,-1,0
30.70,fly,80.12,-0.12,0.265,1,190.0,68.1,-1.3,5.9,-0.15,-0.52,195,195,-1,-2.6,-0.2,-1.4,0.1,0.01,0.04,0.00,0.00,0.00,0.00,-0.46,0.27,98,-1,0
30.80,fly,80.13,-0.13,0.260,1,190.0,68.1,-1.2,5.9,-0.15,-0.52,195,195,-1,-2.6,-0.2,-1.4,0.1,0.02,0.03,0.00,0.00,0.00,0.00,-0.47,0.28,98,-1,0
30.90,fly,80.14,-0.14,0.260,1,190.0,68.0,-1.2,6.0,-0.14,-0.49,195,195,-1,-2.6,-0.2,-1.5,0.2,0.02,-0.00,0.00,0.00,0.00,0.00,-0.44,0.26,98,-1,0
31.00,fly,80.15,-0.15,0.272,1,190.0,67.9,-1.2,6.0,-0.12,-0.46,195,195,-1,-2.6,-0.2,-1.8,0.2,0.01,-0.02,0.00,0.00,0.00,0.00,-0.44,0.26,98,-1,0
31.10,fly,80.13,-0.13,0.288,1,190.0,67.9,-1.2,6.1,-0.12,-0.46,195,195,-1,-2.6,-0.2,-2.0,0.2,0.01,-0.02,0.00,0.00,0.00,0.00,-0.41,0.23,98,-1,0
31.20,fly,80.11,-0.11,0.296,1,190.0,67.9,-1.2,6.2,-0.12,-0.45,195,195,-1,-2.6,-0.2,-2.2,0.2,0.00,-0.01,0.00,0.00,0.00,0.00,-0.40,0.23,98,-1,0
31.30,fly,80.10,-0.10,0.290,1,189.9,67.8,-1.2,6.2,-0.11,-0.46,195,195,-1,-2.6,-0.2,-2.3,0.2,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.40,0.23,98,-1,0
31.40,fly,80.09,-0.09,0.281,1,189.9,67.8,-1.2,6.2,-0.11,-0.46,195,195,-1,-2.7,-0.2,-2.4,0.1,-0.00,0.00,0.00,0.00,0.00,0.00,-0.42,0.22,98,-1,0
31.50,fly,80.09,-0.09,0.270,1,189.9,67.7,-1.2,6.3,-0.12,-0.50,195,195,-1,-2.7,-0.2,-2.4,0.1,0.00,0.01,0.00,0.00,0.00,0.00,-0.45,0.24,98,-1,0
31.60,fly,80.10,-0.10,0.265,1,189.9,67.7,-1.2,6.3,-0.12,-0.53,195,195,-1,-2.7,-0.2,-2.4,0.1,0.00,0.01,0.00,0.00,0.00,0.00,-0.45,0.24,98,-1,0
31.70,fly,80.12,-0.12,0.253,1,189.9,67.7,-1.1,6.4,-0.12,-0.53,195,195,-1,-2.8,-0.3,-2.4,0.1,0.00,0.02,0.00,0.00,0.00,0.00,-0.48,0.25,98,-1,0
31.80,fly,80.15,-0.15,0.245,1,189.9,67.6,-1.1,6.5,-0.13,-0.56,195,195,-1,-2.8,-0.3,-2.4,0.1,0.01,0.01,0.00,0.00,0.00,0.00,-0.51,0.27,98,-1,0
31.90,fly,80.15,-0.15,0.272,1,189.9,67.5,-1.1,6.5,-0.13,-0.57,195,195,-1,-2.8,-0.3,-2.4,0.1,0.01,0.01,0.00,0.00,0.00,0.00,-0.51,0.27,98,-1,0
32.00,fly,80.13,-0.13,0.293,1,189.9,67.5,-1.1,6.5,-0.13,-0.57,195,195,-1,-2.9,-0.3,-2.4,0.1,0.01,0.02,0.00,0.00,0.00,0.00,-0.52,0.27,98,-1,0
32.10,fly,80.12,-0.12,0.288,1,189.8,67.4,-1.1,6.6,-0.13,-0.59,195,195,-1,-2.9,-0.3,-2.3,0.1,0.01,0.03,0.00,0.00,0.00,0.00,-0.54,0.28,98,-1,0
32.20,fly,80.11,-0.11,0.278,1,189.8,67.3,-1.1,6.6,-0.14,-0.62,195,195,-1,-2.9,-0.3,-2.2,0.2,0.01,0.03,0.00,0.00,0.00,0.00,-0.54,0.28,98,-1,0
32.30,fly,80.11,-0.11,0.272,1,189.8,67.3,-1.1,6.7,-0.14,-0.62,195,195,-1,-3.0,-0.3,-2.0,0.2,0.01,0.04,0.00,0.00,0.00,0.00,-0.56,0.29,98,-1,0
32.40,fly,80.12,-0.12,0.263,1,189.8,67.2,-1.0,6.8,-0.14,-0.64,195,195,-1,-3.0,-0.4,-1.9,0.2,0.01,0.05,0.00,0.00,0.00,0.00,-0.58,0.30,98,-1,0
