t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav0,nav2,trihdg,trires,aimq
0.00,fly,94.50,10.00,0.378,1,1891.9,359.1,0.0,0.0,0.00,0.00,107,107,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.377,0.378,0.00,0,0,0,163.3,0.0,180.0,106.7,0.00,0
0.10,fly,94.50,10.00,0.513,1,1891.9,359.1,0.0,0.0,0.00,0.00,107,107,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.513,0.513,0.00,0,0,0,163.3,0.0,180.0,106.7,0.00,0
0.20,fly,94.50,10.00,0.523,1,1891.9,359.1,0.0,0.0,0.00,0.00,107,107,-1,0.0,0.0,0.0,0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.523,0.523,0.00,0,0,0,163.3,0.0,180.0,106.7,0.00,0
0.30,fly,94.50,10.00,0.532,1,1891.9,359.1,0.0,0.0,0.00,0.00,107,107,-1,0.0,0.0,0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.532,0.533,0.00,0,0,0,163.3,0.0,180.0,106.7,0.00,0
0.40,fly,94.50,10.00,0.540,1,1891.9,359.1,0.0,0.0,0.00,0.00,107,107,-1,0.0,0.0,-0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.540,0.541,0.04,0,0,0,163.3,0.0,180.0,106.7,0.00,0
0.50,fly,94.52,9.98,0.548,1,1891.9,359.1,0.0,0.0,0.00,0.00,107,107,-1,0.0,0.0,-0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.548,0.549,0.07,0,0,0,163.3,0.0,179.9,106.7,0.00,0
0.60,fly,94.61,9.89,0.527,1,1891.9,359.1,0.0,0.0,0.00,0.00,107,107,-1,0.0,0.0,-0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.527,0.529,0.63,0,0,0,163.3,0.0,179.8,106.7,0.00,0
0.70,fly,94.82,9.68,0.469,1,1891.9,359.1,0.0,0.0,0.00,0.00,107,107,-1,0.0,0.0,-0.0,0.1,0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.469,0.473,1.80,0,0,0,163.3,0.1,179.7,106.7,0.00,0
0.80,fly,95.15,9.35,0.403,1,1891.9,359.1,0.0,0.0,0.00,0.01,107,107,-1,0.0,0.0,-0.0,0.2,0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,98,-1,0,0,0.0,0.00,0.403,0.408,3.02,0,25,0,163.3,0.2,179.5,106.7,0.00,0
0.90,fly,95.57,8.93,0.344,1,1891.9,359.1,0.0,0.0,0.00,0.02,107,107,-1,0.0,0.0,-0.0,0.2,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,98,-1,0,0,0.0,0.00,0.344,0.348,4.02,0,25,0,163.3,0.2,179.3,106.7,0.00,0
1.00,fly,96.07,8.43,0.291,1,1891.9,359.1,0.0,0.0,0.00,0.02,107,107,-1,0.0,0.0,0.0,0.1,-0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.02,98,-1,0,0,0.0,0.00,0.291,0.295,4.81,0,25,0,163.3,0.1,179.5,106.7,0.00,0
1.10,fly,96.61,7.89,0.250,1,1891.9,359.1,0.0,0.0,0.00,0.02,107,107,-1,0.0,0.0,0.1,0.1,-0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.02,98,-1,0,0,0.0,0.00,0.250,0.257,5.29,0,25,0,163.3,0.1,179.8,106.7,0.00,0
1.20,fly,97.16,7.34,0.219,1,1891.9,359.2,0.0,0.0,0.00,0.02,107,107,-1,0.0,0.0,0.1,0.0,-0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.02,98,-1,0,0,0.0,0.00,0.219,0.225,5.56,0,25,0,163.3,360.0,180.1,106.7,0.00,0
1.30,fly,97.71,6.79,0.203,1,1891.9,359.2,0.0,0.0,0.00,0.02,107,107,-1,0.0,0.0,0.1,-0.1,-0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.02,98,-1,0,0,0.0,0.00,0.203,0.209,5.52,0,25,0,163.3,359.9,180.3,106.7,0.00,0
1.40,fly,98.23,6.27,0.197,1,1891.9,359.2,0.0,0.0,0.00,0.02,107,107,-1,0.0,0.0,0.1,-0.1,-0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.02,98,-1,0,0,0.0,0.00,0.197,0.203,5.28,0,25,0,163.3,359.9,180.5,106.7,0.00,0
1.50,fly,98.73,5.77,0.194,1,1891.9,359.2,0.0,0.0,0.00,0.02,107,107,-1,0.0,0.0,0.1,-0.1,-0.00,-0.00,0.00,0.00,0.00,0.00,0.01,0.02,98,-1,0,0,0.0,0.00,0.194,0.194,5.03,0,25,0,163.3,359.9,180.5,106.7,0.00,0
1.60,fly,99.18,5.32,0.196,1,1891.9,359.2,0.0,0.0,0.00,0.02,107,107,-1,0.0,0.0,0.1,-0.0,0.01,-0.01,0.00,0.00,0.00,0.00,0.01,0.02,98,-1,0,0,0.0,0.00,0.196,0.204,4.66,0,25,0,163.3,359.9,180.2,106.7,0.00,0
1.70,fly,99.59,4.91,0.207,1,1891.9,359.2,0.0,0.0,0.00,0.02,107,107,-1,0.0,0.0,-0.0,0.0,0.01,-0.01,0.00,0.00,0.00,0.00,0.01,0.02,98,-1,0,0,0.0,0.00,0.207,0.218,4.18,0,25,0,163.3,0.1,179.8,106.7,0.00,0
1.80,fly,99.94,4.56,0.220,1,1891.9,359.2,0.0,0.0,0.00,0.02,107,107,-1,0.0,0.0,-0.1,0.1,0.01,-0.01,0.00,0.00,0.00,0.00,0.01,0.02,98,-1,0,0,0.0,0.00,0.220,0.228,3.68,0,25,0,163.3,0.1,179.6,106.7,0.00,0
1.90,fly,100.27,4.23,0.229,1,1891.9,359.2,0.0,0.0,0.00,0.02,107,107,-1,0.0,0.0,-0.1,0.1,0.00,-0.00,0.00,0.00,0.00,0.00,0.01,0.02,98,-1,0,0,0.0,0.00,0.229,0.230,3.30,0,25,0,163.3,0.1,179.6,106.7,0.00,0
