t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav0,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,68.45,281.55,1.000,1,2404.8,2593.6,87.7,771.9,0.00,0.00,29,29,-1,0.0,0.0,-0.8,1.2,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,2,0.0,0.03,1.000,1.000,0.00,0,0,0,240.9,359.7,359.8,29.1,0.00,0,0.0,0.0
0.10,climb,68.45,281.55,1.000,1,2404.8,2593.6,87.7,771.9,0.00,0.00,29,29,-1,0.0,0.0,-0.8,1.2,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,4,0.0,0.09,1.000,1.000,0.00,0,0,0,240.9,359.7,359.8,29.1,0.00,0,0.0,0.0
0.20,climb,68.46,281.54,1.000,1,2404.8,2593.6,87.7,771.9,0.00,0.00,29,29,-1,0.0,0.0,-0.8,1.2,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,7,0.3,0.15,1.000,1.000,0.00,0,0,0,240.9,359.7,359.8,29.1,0.00,0,0.0,-0.3
0.30,climb,68.47,281.53,1.000,1,2404.8,2593.6,87.7,771.9,0.00,0.00,29,29,-1,0.0,0.0,-0.8,1.2,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,9,1.2,0.18,1.000,1.000,0.10,0,0,0,240.9,359.7,359.8,29.1,0.00,0,0.4,0.1
0.40,climb,68.57,281.43,1.000,1,2404.8,2593.6,87.7,771.9,0.00,0.00,29,29,-1,0.0,0.0,-0.8,1.1,0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,9,1.2,0.16,1.000,1.000,0.67,0,0,0,240.8,359.8,359.9,29.2,0.00,0,0.4,0.1
0.50,climb,68.86,281.14,1.000,1,2404.8,2593.6,87.7,771.9,0.18,0.00,29,29,-1,0.0,0.0,-0.7,1.1,0.01,-0.00,0.00,0.00,0.00,0.00,0.09,0.15,-1,-1,1,9,3.3,0.12,1.000,1.000,2.26,0,0,0,240.8,359.8,359.9,29.2,0.00,0,0.5,0.1
0.60,climb,69.43,280.57,1.000,1,2404.8,2593.6,87.7,771.9,0.18,0.00,29,29,-1,0.0,0.0,-0.7,1.1,0.01,-0.00,0.00,0.00,0.00,0.00,0.09,0.15,-1,-1,1,9,7.7,0.03,1.000,1.000,4.85,0,0,0,240.8,359.8,359.9,29.2,0.00,0,0.6,-0.1
0.70,climb,70.37,279.63,1.000,1,2404.9,2593.6,87.6,771.9,0.53,0.00,29,29,-1,0.0,0.0,-0.6,1.1,0.01,-0.00,0.00,0.00,0.00,0.00,0.17,0.31,-1,-1,1,9,20.1,-0.10,1.000,1.000,8.44,0,0,0,240.8,359.8,359.9,29.2,0.00,0,0.7,0.2
0.80,climb,71.71,278.29,1.000,1,2405.0,2593.6,87.6,771.9,0.70,0.00,30,34,-1,0.0,0.0,-0.6,1.1,0.00,-0.00,0.00,0.00,0.00,0.00,0.26,0.46,99,-1,1,9,23.2,-0.23,1.000,1.000,12.38,0,25,0,235.7,0.2,0.1,34.3,0.00,0,0.8,0.5
0.90,climb,73.44,276.56,1.000,1,2405.0,2593.6,87.5,771.9,0.70,0.00,31,34,-1,0.0,0.0,-0.6,1.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.61,99,-1,1,8,23.2,-0.31,1.000,1.000,16.28,0,25,0,235.7,0.2,0.1,34.3,0.00,0,0.8,0.5
1.00,climb,75.55,274.45,1.000,1,2405.1,2593.6,87.5,771.9,0.88,0.00,31,34,-1,0.0,0.0,-0.4,0.9,-0.01,0.01,0.00,0.00,0.00,0.00,0.41,0.68,99,-1,1,7,18.2,-0.31,1.000,1.000,20.15,0,25,0,235.7,0.2,0.1,34.3,0.00,0,1.9,1.3
1.10,climb,78.04,271.96,1.000,1,2405.1,2593.6,87.4,771.9,0.88,0.00,32,34,-1,0.0,0.0,-0.3,0.7,-0.01,0.02,0.00,0.00,0.00,0.00,0.46,0.75,99,-1,1,7,18.2,-0.23,1.000,1.000,23.98,0,25,0,235.7,0.2,0.1,34.3,0.00,0,1.9,1.3
1.20,climb,80.91,269.09,1.000,1,2405.2,2593.6,87.3,771.9,1.05,0.00,33,41,-1,0.0,0.0,-0.1,0.6,-0.00,0.02,0.00,0.00,0.00,0.00,0.57,0.88,99,-1,1,6,8.9,-0.07,1.000,1.000,27.76,0,25,0,228.9,0.5,0.5,41.1,0.00,0,1.9,1.0
1.30,climb,84.16,265.84,1.000,1,2405.4,2593.6,87.2,771.9,1.05,0.18,34,41,-1,0.0,0.0,-0.0,0.7,0.02,0.01,0.00,0.00,0.00,0.00,0.45,0.97,99,-1,1,4,-11.9,0.12,1.000,1.000,31.51,0,25,0,228.9,0.5,0.5,41.1,0.00,0,-0.7,-1.2
1.40,climb,87.77,262.23,1.000,1,2405.4,2593.6,87.1,771.9,1.05,0.18,35,41,-1,0.0,0.0,-0.1,0.8,0.03,-0.02,0.00,0.00,0.00,0.00,0.47,0.96,99,-1,1,3,-11.9,0.30,1.000,1.000,35.22,0,25,0,228.9,0.5,0.5,41.1,0.00,0,-0.7,-1.2
1.50,climb,91.75,258.25,1.000,1,2405.7,2593.6,87.0,771.9,1.05,0.35,36,41,-1,0.0,0.0,-0.4,1.0,0.04,-0.04,0.00,0.00,0.00,0.00,0.41,1.01,99,-1,1,2,-19.0,0.41,1.000,1.000,38.89,0,25,0,228.9,0.5,0.5,41.1,0.00,0,-3.6,-1.6
1.60,climb,96.09,253.91,1.000,1,2405.7,2593.6,86.8,771.9,1.05,0.35,36,36,-1,0.0,0.0,-0.7,1.2,0.04,-0.06,0.00,0.00,0.00,0.00,0.34,1.06,99,-1,1,2,-19.0,0.43,1.000,1.000,42.54,0,25,0,234.5,0.2,0.1,35.5,0.00,0,-3.6,-1.6
