t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav4,nav5,nav7,trihdg,trires,aimq
21.15,cruise,336.77,13.23,0.800,1,48.9,-778.0,1846.3,-8871.6,27.17,-151.39,232,232,-1,61.9,-4.7,62.4,-31.0,-0.17,-0.04,1.00,0.00,0.00,0.00,-113.14,102.90,19,-1,0,-9,-39.1,0.30,0.804,0.974,1.15,0,30,0,44.6,307.6,232.0,185.9,0.00,1
22.30,cruise,339.84,10.16,0.800,1,87.8,-948.0,1804.7,-8686.5,39.92,-158.75,209,195,-1,61.6,-20.3,64.3,-16.2,0.13,0.15,1.00,0.00,0.00,0.00,-158.40,41.31,19,-1,1,-5,31.6,-0.30,0.804,1.000,4.22,0,30,0,83.3,296.0,266.7,168.4,0.00,1
23.50,cruise,345.23,4.77,0.800,1,132.4,-1147.9,1760.1,-8486.6,34.45,-172.92,174,170,-1,63.8,-31.1,59.6,-21.3,-0.05,-0.03,1.00,0.00,0.00,0.00,-168.19,-52.93,19,-1,0,2,-26.9,0.30,0.804,0.872,5.48,0,30,0,108.7,298.6,280.4,152.4,0.00,1
24.70,cruise,352.51,-2.51,0.561,1,169.3,-1361.3,1723.2,-8273.2,25.61,-180.48,127,143,-1,72.4,-21.9,67.3,7.1,0.05,-0.05,1.00,0.00,0.00,0.00,-87.99,-159.65,19,-1,0,-3,6.9,-0.21,0.563,0.621,5.21,0,30,0,119.4,293.3,283.7,173.9,0.00,1
25.90,cruise,355.08,-5.08,0.671,1,196.5,-1579.5,1696.0,-8055.0,22.31,-183.65,169,194,-1,74.8,-37.8,76.0,-37.6,0.04,0.01,1.00,0.00,0.00,0.00,-176.31,-56.03,19,-1,0,7,13.1,-0.12,0.672,0.702,-0.55,0,30,0,58.2,285.8,260.1,153.5,0.00,1
27.10,cruise,351.08,-1.08,0.800,1,227.6,-1805.5,1664.9,-7829.0,31.36,-192.83,227,239,-1,70.8,-21.2,76.0,-48.4,-0.07,0.05,1.00,0.00,0.00,0.00,-154.64,119.39,19,-1,0,0,-27.4,0.30,0.804,0.906,-4.85,0,30,0,33.4,293.3,236.9,165.7,0.00,1
28.30,cruise,342.45,7.55,0.800,1,276.3,-2040.3,1616.2,-7594.2,48.55,-198.15,224,234,-1,62.5,-3.9,68.5,-24.5,0.00,-0.01,1.00,0.00,0.00,0.00,-177.13,101.22,19,-1,0,-9,7.7,-0.30,0.804,0.812,-8.35,0,30,0,35.5,297.8,233.6,191.0,0.00,1
29.50,cruise,333.79,16.21,0.800,1,349.5,-2301.0,1549.2,-7353.7,62.35,-202.94,217,211,-1,61.5,-20.2,61.7,-30.1,0.07,0.03,1.00,0.00,0.00,0.00,-198.47,73.25,19,-1,0,-0,21.4,-0.30,0.804,0.885,-6.27,0,30,0,64.3,302.3,253.1,168.7,0.00,1
30.70,cruise,328.30,21.70,0.800,1,423.9,-2550.0,1474.7,-7105.7,60.62,-211.73,209,191,-1,55.7,-21.2,60.4,-21.9,-0.08,-0.03,1.00,0.00,0.00,0.00,-213.87,49.91,19,-1,0,-2,-28.3,0.30,0.804,0.897,-3.51,0,30,0,91.0,299.5,270.5,160.6,0.00,1
31.90,cruise,328.03,21.97,0.800,1,487.0,-2786.3,1405.5,-6848.2,52.06,-217.18,153,154,-1,55.5,-16.3,54.9,4.6,0.08,-0.02,1.00,0.00,0.00,0.00,-169.35,-145.60,19,-1,0,-6,13.0,-0.30,0.804,0.881,2.43,0,30,0,110.6,305.6,285.0,171.4,0.00,1
33.10,cruise,335.52,14.48,0.800,1,548.3,-3071.9,1348.8,-6584.8,45.68,-222.45,159,170,-1,60.1,-35.9,57.1,-28.1,0.07,0.05,1.00,0.00,0.00,0.00,-190.59,-122.73,19,-1,0,8,20.0,-0.08,0.800,0.896,8.95,0,30,0,98.9,301.5,275.5,151.8,0.00,1
34.30,cruise,347.33,2.67,0.419,1,597.0,-3317.7,1295.5,-6316.8,43.51,-221.40,191,199,-1,66.9,-24.7,59.3,-25.5,-0.15,-0.03,1.00,0.00,0.00,0.00,-225.62,-2.04,19,-1,0,-4,-11.7,0.15,0.420,0.495,9.13,0,30,0,64.2,304.5,251.6,174.0,0.00,1
35.50,cruise,354.05,-4.05,0.452,1,651.3,-3577.3,1241.2,-6057.2,46.74,-211.99,205,208,-1,73.3,-46.0,68.1,-43.4,0.05,0.02,1.00,0.00,0.00,0.00,-211.69,48.09,19,-1,0,-2,8.7,-0.21,0.453,0.485,2.92,0,30,0,60.0,297.3,253.4,156.2,0.00,1
36.70,cruise,352.91,-2.91,0.776,1,713.5,-3850.4,1184.0,-5805.1,49.55,-210.85,207,212,-1,71.6,-51.0,73.3,-56.7,0.00,-0.02,1.00,0.00,0.00,0.00,-210.11,50.03,19,-1,0,0,-3.8,0.16,0.777,0.793,-3.62,0,30,0,62.2,291.6,258.2,138.8,0.00,1
37.90,cruise,346.27,3.73,0.800,1,770.1,-4087.1,1122.4,-5547.4,52.91,-219.29,205,207,-1,64.6,-40.6,71.5,-53.4,-0.04,-0.02,1.00,0.00,0.00,0.00,-220.89,45.74,19,-1,0,-3,-21.5,0.30,0.804,0.854,-6.92,0,30,0,69.1,292.0,261.2,139.3,0.00,1
39.15,cruise,337.40,12.60,0.800,1,838.7,-4366.6,1053.8,-5267.9,55.90,-227.29,193,186,-1,60.9,-29.4,64.2,-34.2,0.03,0.01,1.00,0.00,0.00,0.00,-234.01,-4.65,19,-1,0,-8,11.4,-0.30,0.804,0.837,-6.71,0,30,0,82.9,296.7,266.4,152.9,0.00,1
40.45,cruise,331.24,18.76,0.800,1,911.7,-4666.6,980.8,-4967.9,56.54,-233.44,177,171,-1,59.5,-38.9,58.7,-36.4,0.09,0.05,1.00,0.00,0.00,0.00,-229.92,-69.48,19,-1,0,-0,21.4,-0.30,0.804,0.918,-2.94,0,30,0,101.3,299.1,276.4,143.6,0.00,1
41.65,cruise,330.46,19.54,0.800,1,982.5,-4974.2,915.4,-4684.2,54.05,-239.24,174,178,-1,57.3,-41.8,55.4,-42.5,-0.05,-0.07,1.00,0.00,0.00,0.00,-231.29,-80.40,19,-1,0,5,-16.6,0.30,0.804,0.901,0.85,0,30,0,95.5,303.0,273.6,142.9,0.00,1
42.85,cruise,334.40,15.60,0.800,1,1042.3,-5239.3,850.2,-4395.2,53.39,-242.93,170,176,-1,60.9,-29.1,60.7,-29.7,-0.03,0.01,1.00,0.00,0.00,0.00,-229.96,-94.78,19,-1,0,-6,0.8,-0.14,0.801,0.827,5.13,0,30,0,86.8,299.7,268.2,156.1,0.00,1
44.05,cruise,342.53,7.47,0.791,1,1107.7,-5533.1,784.8,-4101.4,56.25,-246.45,177,176,-1,59.9,-40.2,58.1,-39.9,0.08,0.06,1.00,0.00,0.00,0.00,-243.09,-69.33,19,-1,0,4,22.9,-0.30,0.795,0.905,8.15,0,30,0,94.9,300.8,272.9,144.3,0.00,1
45.25,cruise,352.31,-2.31,0.429,1,1174.0,-5828.8,718.5,-3805.7,54.58,-243.81,189,193,-1,71.0,-50.3,63.8,-45.7,-0.13,-0.04,1.00,0.00,0.00,0.00,-249.27,-16.92,19,-1,0,-1,-17.9,0.30,0.431,0.505,6.97,0,30,0,74.8,299.7,261.2,148.5,0.00,1
46.45,cruise,355.63,-5.63,0.575,1,1239.7,-6115.2,652.8,-3519.3,54.40,-234.84,193,191,-1,74.5,-56.0,73.6,-55.1,0.02,0.03,1.00,0.00,0.00,0.00,-241.06,1.15,19,-1,0,-3,9.8,-0.25,0.577,0.606,-0.29,0,30,0,81.1,287.5,267.2,131.0,0.00,1
47.65,cruise,351.04,-1.04,0.800,1,1303.0,-6398.0,589.5,-3236.5,50.89,-238.71,133,159,-1,68.7,-54.0,73.9,-59.1,0.02,0.03,1.00,0.00,0.00,0.00,-124.66,-209.84,19,-1,0,3,10.2,-0.14,0.801,0.841,-5.90,0,30,0,124.1,282.2,278.4,115.4,0.00,1
48.85,cruise,341.82,8.18,0.800,1,1358.5,-6689.5,534.0,-2945.0,41.13,-246.45,68,132,-1,58.3,-43.7,68.0,-44.9,-0.00,-0.02,1.00,0.00,0.00,0.00,131.52,-212.44,19,-1,0,13,-14.7,0.30,0.804,0.819,-8.84,0,30,0,140.1,285.3,288.1,120.4,0.00,1
50.05,cruise,332.50,17.50,0.800,1,1403.9,-7013.4,491.6,-2646.2,29.22,-251.02,102,149,-1,61.2,-25.5,61.3,-7.0,0.03,-0.03,1.00,0.00,0.00,0.00,-20.89,-251.92,19,-1,0,3,3.4,-0.17,0.801,0.854,-6.69,0,30,0,103.9,298.3,277.6,167.2,0.00,1
51.25,cruise,327.40,22.60,0.800,1,1440.3,-7316.7,455.6,-2343.2,34.37,-253.48,189,203,-1,54.1,-17.8,58.9,-24.0,0.09,-0.02,1.00,0.00,0.00,0.00,-255.59,6.47,19,-1,0,2,29.3,-0.30,0.804,0.893,-2.96,0,30,0,58.5,305.9,246.1,179.9,0.00,1
52.45,cruise,328.98,21.02,0.800,1,1489.3,-7618.3,408.0,-2041.0,48.60,-247.50,215,218,-1,57.4,-17.5,49.3,-34.5,-0.09,-0.06,1.00,0.00,0.00,0.00,-230.89,102.94,19,-1,0,2,-15.9,0.30,0.804,0.928,4.49,0,30,0,59.0,323.2,231.2,183.0,0.00,1
53.65,cruise,338.81,11.19,0.627,1,1553.9,-7913.1,344.1,-1746.0,55.20,-246.09,219,207,-1,42.0,6.5,59.8,0.0,-0.05,0.16,1.00,0.00,0.00,0.00,-226.09,111.79,19,-1,0,-13,-10.3,-0.21,0.629,0.757,9.95,0,30,0,64.0,300.2,254.2,193.8,0.00,1
54.75,brake,349.38,0.62,0.250,1,1614.0,-8179.0,0.0,0.0,53.57,-234.49,191,171,-1,-2.3,12.8,27.9,-5.3,0.06,0.08,0.61,0.00,0.00,0.00,-242.20,-7.65,19,-1,0,10,-19.2,0.64,0.256,0.309,7.43,0,30,0,107.3,330.8,299.1,162.3,0.00,1
54.85,brake,349.76,0.24,0.250,1,1614.0,-8179.0,0.0,0.0,53.57,-234.49,188,171,-1,-8.3,18.8,25.3,-2.2,0.08,0.13,0.51,0.00,0.00,0.00,-239.57,-21.54,19,-1,0,12,-19.2,0.62,0.256,0.338,7.02,0,30,0,110.6,334.0,307.6,160.4,0.00,1
56.05,brake,355.66,-5.66,0.250,1,1677.7,-8467.5,0.0,0.0,44.21,-208.48,159,154,-1,-34.6,35.9,-20.1,33.8,0.13,-0.19,0.91,0.00,0.00,0.00,-182.01,-116.33,19,-1,0,11,12.7,-0.00,0.250,0.376,2.15,0,30,0,112.6,32.8,57.2,146.0,0.00,1
57.25,brake,354.32,-4.32,0.554,1,1726.0,-8698.5,0.0,0.0,36.47,-175.43,160,166,-1,-39.2,30.0,-48.2,39.3,0.01,0.08,1.00,0.00,0.00,0.00,-154.75,-97.24,19,-1,0,1,-1.9,0.00,0.554,0.589,-2.58,0,30,0,102.8,52.5,80.1,142.8,0.00,1
58.45,brake,351.91,-1.91,0.627,1,1764.4,-8885.6,0.0,0.0,28.70,-137.46,155,162,-1,-39.8,29.0,-54.2,37.3,-0.09,-0.07,1.00,0.00,0.00,0.00,-114.79,-86.84,19,-1,0,1,10.6,-0.21,0.629,0.695,-1.50,0,30,0,109.4,58.9,78.0,139.2,0.00,1
59.65,brake,350.94,-0.94,0.567,1,1793.5,-9018.1,0.0,0.0,23.73,-106.17,155,166,-1,-39.3,30.0,-50.3,39.3,0.04,-0.03,1.00,0.00,0.00,0.00,-86.62,-65.82,19,-1,0,6,-1.6,0.15,0.568,0.593,-0.35,0,30,0,104.7,54.9,79.5,141.1,0.00,1
60.85,brake,350.81,-0.81,0.488,1,1820.4,-9134.9,0.0,0.0,18.41,-75.94,160,170,-1,-41.7,24.4,-48.7,30.6,0.12,0.03,1.00,0.00,0.00,0.00,-67.23,-43.91,18,-1,0,-0,-5.4,0.06,0.488,0.548,-0.15,0,30,0,96.1,50.2,84.9,153.3,0.00,1
62.10,brake,350.55,-0.55,0.462,1,1837.3,-9209.1,0.0,0.0,11.65,-54.49,169,171,-1,-41.7,24.3,-47.0,26.4,-0.11,-0.09,1.00,0.00,0.00,0.00,-51.28,-21.79,18,-1,0,1,10.7,-0.19,0.463,0.544,-0.15,0,30,0,99.6,49.1,81.7,154.3,0.00,1
63.30,brake,350.12,-0.12,0.466,1,1849.9,-9265.1,0.0,0.0,7.08,-33.40,174,178,-1,-41.9,23.7,-43.1,28.4,0.08,0.06,1.00,0.00,0.00,0.00,-33.73,-11.48,18,-1,0,2,-5.2,0.16,0.467,0.522,-0.33,0,30,0,93.6,44.1,86.3,158.2,0.00,1
64.50,brake,349.87,0.13,0.467,1,1855.3,-9293.0,0.0,0.0,3.96,-18.28,169,171,-1,-42.8,20.7,-45.3,19.0,-0.01,-0.00,1.00,0.00,0.00,0.00,-17.23,-7.27,18,-1,0,-1,4.6,-0.12,0.467,0.475,-0.36,0,30,0,97.3,46.6,83.1,161.5,0.00,1
65.30,cruise,349.68,0.32,0.457,1,1857.9,-9303.8,34.8,-331.4,1.36,-6.33,173,176,-1,-22.2,8.0,-41.8,23.6,0.16,-0.14,1.00,0.00,0.00,0.00,-7.44,-2.77,18,-1,0,1,-3.9,0.12,0.457,0.590,-0.15,0,30,0,94.4,42.9,85.3,161.1,0.00,1
65.70,cruise,349.64,0.36,0.418,1,1858.1,-9305.3,34.4,-329.4,-0.13,-2.11,173,175,-1,-6.2,-8.0,-34.7,17.3,0.09,-0.10,0.91,0.00,0.00,0.00,-3.12,-0.60,18,-1,0,2,1.2,0.04,0.418,0.496,-0.26,0,30,0,98.6,36.5,78.4,163.1,0.00,1
66.90,cruise,349.56,0.44,0.328,1,1857.9,-9303.7,34.7,-330.6,1.10,2.11,166,163,-1,33.8,-37.5,0.7,-13.4,0.17,0.01,0.11,0.00,0.00,0.00,2.25,-0.30,18,-1,0,5,-1.6,0.15,0.328,0.387,0.38,0,30,0,107.9,355.0,344.7,161.5,0.00,1
68.10,cruise,349.05,0.95,0.487,1,1861.1,-9304.0,31.9,-330.9,5.36,-3.87,166,169,-1,46.7,-31.6,32.6,-39.7,-0.15,-0.03,1.00,0.00,0.00,0.00,-1.65,-5.11,18,-1,0,4,2.6,0.02,0.487,0.575,0.05,0,30,0,97.6,323.1,280.1,152.4,0.00,1
69.30,cruise,348.55,1.45,0.692,1,1870.7,-9316.7,21.8,-317.8,10.02,-20.74,156,161,-1,53.7,-31.6,59.3,-40.6,0.01,0.04,1.00,0.00,0.00,0.00,-14.82,-17.63,18,-1,0,0,0.5,-0.01,0.692,0.729,0.63,0,30,0,118.9,294.9,284.3,131.7,0.00,1
70.10,brake,348.80,1.20,0.706,1,1877.7,-9340.0,0.0,0.0,7.21,-36.91,102,135,-1,51.7,-33.1,64.7,-42.3,0.07,0.07,1.00,0.00,0.00,0.00,-0.79,-37.60,18,-1,0,5,5.0,0.01,0.706,0.762,0.25,0,30,0,140.6,287.2,290.7,121.2,0.00,1
70.50,brake,348.75,1.25,0.735,1,1880.1,-9356.5,0.0,0.0,4.66,-44.65,87,128,-1,27.7,-9.1,66.0,-36.3,-0.02,0.36,1.00,0.00,0.00,0.00,7.26,-44.30,18,-1,0,5,12.0,-0.15,0.736,0.886,-0.20,0,30,0,140.2,287.7,291.0,126.3,0.00,1
71.70,brake,350.22,-0.22,0.291,1,1882.1,-9421.8,0.0,0.0,1.49,-58.36,133,152,-1,-36.1,34.3,16.0,-1.6,0.19,0.13,0.20,0.00,0.00,0.00,-38.52,-43.87,18,-1,0,12,4.2,0.15,0.291,0.420,1.45,0,30,0,119.0,343.1,331.3,151.6,0.00,1
72.90,brake,351.22,-1.22,0.360,1,1881.9,-9493.2,0.0,0.0,-2.11,-50.27,153,157,-1,-38.0,32.0,-18.1,24.6,-0.01,-0.04,0.64,0.00,0.00,0.00,-46.47,-21.86,18,-1,0,5,7.8,-0.06,0.360,0.380,-0.33,0,30,0,110.4,26.4,53.2,152.5,0.00,1
74.15,brake,350.50,-0.50,0.505,1,1876.8,-9546.0,0.0,0.0,-6.20,-33.75,160,165,-1,-39.0,30.4,-40.5,35.5,0.03,-0.00,1.00,0.00,0.00,0.00,-35.09,-6.23,18,-1,0,3,-1.8,0.10,0.505,0.520,-0.51,0,30,0,105.6,46.5,75.1,145.4,0.00,1
75.35,brake,350.27,-0.27,0.526,1,1868.4,-9572.7,0.0,0.0,-8.26,-15.82,155,162,-1,-37.6,24.5,-48.4,32.5,0.02,-0.08,1.00,0.00,0.00,0.00,-17.83,0.77,18,-1,0,0,7.3,-0.14,0.527,0.566,0.06,0,30,0,104.3,52.2,78.8,146.7,0.00,1
75.75,cruise,350.32,-0.32,0.511,1,1865.0,-9577.4,27.5,-57.1,-8.88,-9.14,158,167,-1,-20.0,10.1,-46.7,33.5,0.18,-0.12,1.00,0.00,0.00,0.00,-11.79,4.83,18,-1,0,1,-1.5,0.04,0.511,0.661,0.13,0,30,0,99.9,49.7,81.6,149.3,0.00,1
76.60,cruise,350.42,-0.42,0.347,1,1856.7,-9580.0,35.8,-54.5,-11.69,0.70,164,167,-1,14.0,-23.9,-21.7,14.5,-0.02,0.08,0.51,0.00,0.00,0.00,-2.53,11.43,18,-1,0,5,-2.5,0.15,0.348,0.383,0.10,0,30,0,108.9,25.9,54.9,157.1,0.00,1
77.80,cruise,350.13,-0.13,0.349,1,1843.1,-9576.8,49.4,-57.7,-8.92,2.46,159,158,-1,37.5,-47.6,6.2,-22.2,0.04,-0.01,0.43,0.00,0.00,0.00,-0.86,9.21,18,-1,0,5,3.5,0.03,0.349,0.367,-0.06,0,30,0,110.6,345.3,325.1,156.1,0.00,1
79.00,cruise,349.05,0.95,0.578,1,1836.5,-9578.6,55.9,-56.6,-0.35,-7.38,166,168,-1,24.3,-49.1,36.1,-46.9,0.06,0.10,1.00,0.00,0.00,0.00,-6.08,-0.35,18,-1,0,3,6.1,-0.04,0.578,0.671,-0.28,0,30,0,99.7,317.6,280.7,145.0,0.00,1
79.70,brake,349.14,0.86,0.599,1,1837.9,-9585.9,0.0,0.0,4.70,-15.82,172,176,-1,21.3,-46.0,39.4,-51.5,-0.08,0.06,1.00,0.00,0.00,0.00,-14.98,-6.93,18,-1,0,1,1.7,-0.02,0.599,0.656,0.65,0,30,0,90.3,320.4,270.3,150.0,0.00,1
80.20,brake,349.59,0.41,0.602,1,1843.1,-9597.8,0.0,0.0,12.48,-23.20,177,183,-1,-8.7,-16.0,34.9,-55.7,-0.33,0.16,1.00,0.00,0.00,0.00,-21.21,-12.00,18,-1,0,1,-2.4,0.06,0.602,0.800,0.68,0,30,0,85.6,329.7,262.5,157.8,0.00,1
81.40,brake,351.04,-1.04,0.338,1,1863.5,-9625.3,0.0,0.0,20.92,-23.20,176,174,-1,-44.7,8.2,-26.7,-19.3,-0.12,-0.17,0.72,0.00,0.00,0.00,-21.80,-22.38,18,-1,0,8,-2.1,0.20,0.339,0.453,0.20,0,30,0,96.1,24.9,77.0,182.7,0.00,1
82.55,brake,350.45,-0.45,0.456,1,1888.9,-9646.4,0.0,0.0,20.13,-11.25,190,196,-1,-45.0,-2.8,-44.8,-0.4,0.19,-0.12,1.00,0.00,0.00,0.00,-15.96,-18.27,18,-1,0,-2,1.0,-0.13,0.456,0.579,-0.69,0,30,0,62.5,44.9,117.5,200.5,0.00,1
83.35,hold,349.79,0.21,0.346,1,1902.1,-9651.5,-8.3,16.8,12.70,-2.11,211,213,-1,-20.1,5.9,-46.8,13.8,-0.01,-0.11,1.00,0.00,0.00,0.00,-9.83,-10.13,18,-1,0,-31,-4.6,-0.30,0.348,0.395,-0.99,0,30,0,60.4,42.8,121.5,192.9,0.00,0
83.75,hold,349.32,0.68,0.394,1,1906.5,-9651.4,-13.0,17.1,10.06,1.41,212,208,-1,-20.3,20.2,-38.0,7.3,-0.30,0.14,0.94,0.00,0.00,0.00,-4.95,-9.29,18,-1,0,-32,-4.4,-0.45,0.399,0.574,-1.49,0,30,0,62.3,41.5,120.7,193.1,0.00,0
84.95,hold,347.97,2.03,0.425,1,1915.7,-9644.8,-22.8,11.1,4.13,8.79,192,182,-1,11.9,20.9,-17.3,26.3,-0.05,-0.02,0.68,0.00,0.00,0.00,7.24,-6.56,18,-1,0,-12,-29.7,0.44,0.430,0.460,-0.58,0,30,0,87.9,24.2,94.7,171.7,0.00,0
86.15,hold,348.60,1.40,0.319,1,1917.3,-9631.3,-24.8,-2.1,-1.01,11.25,171,168,-1,20.2,8.5,8.5,22.9,0.22,0.05,0.47,0.00,0.00,0.00,11.00,2.41,18,-1,0,9,14.8,-0.13,0.320,0.429,1.33,0,30,0,102.4,2.7,12.1,167.5,0.00,0
