t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat
1.90,climb,93.01,106.99,0.000,1,97.5,77.9,902.6,922.0,0.09,-0.33,10,10,-1,0.0,0.0,-0.8,-0.1,-0.01,-0.01,0.00,0.00,0.00,0.00,0.34,0.03,95,-1,1
2.00,climb,94.93,105.07,0.000,1,97.5,77.9,902.5,922.1,0.09,-0.33,10,10,-1,0.0,0.0,-0.8,-0.1,-0.01,-0.01,0.00,0.00,0.00,0.00,0.34,0.03,95,-1,1
2.10,climb,96.74,103.26,0.091,1,97.5,77.9,902.5,922.1,0.08,-0.33,10,10,-1,0.0,0.0,-0.8,-0.2,-0.01,-0.01,0.00,0.00,0.00,0.00,0.34,0.02,95,-1,0
2.20,climb,98.42,101.58,0.217,1,97.5,77.8,902.5,922.1,0.08,-0.32,10,10,-1,0.0,0.0,-0.8,-0.2,-0.01,-0.01,0.00,0.00,0.00,0.00,0.34,0.02,95,-1,0
2.30,climb,99.98,100.02,0.346,1,97.5,77.8,902.5,922.2,0.08,-0.32,10,10,-1,0.0,0.0,-0.8,-0.3,-0.01,-0.01,0.00,0.00,0.00,0.00,0.33,0.02,95,-1,0
2.40,climb,101.77,98.23,0.112,1,97.5,77.8,902.5,922.2,0.07,-0.31,10,10,-1,0.0,0.0,-0.8,-0.3,-0.01,-0.01,0.00,0.00,0.00,0.00,0.32,0.01,95,-1,0
2.50,climb,102.79,97.21,0.880,1,97.5,77.7,902.5,922.2,0.07,-0.31,10,10,-1,0.0,0.0,-0.7,-0.3,-0.01,-0.00,0.00,0.00,0.00,0.00,0.32,0.01,95,-1,0
2.60,climb,104.07,95.93,0.618,1,97.5,77.7,902.5,922.3,0.07,-0.31,10,10,-1,0.0,0.0,-0.7,-0.4,-0.01,-0.00,0.00,0.00,0.00,0.00,0.32,0.01,95,-1,0
2.70,climb,105.45,94.55,0.522,1,97.5,77.7,902.5,922.3,0.05,-0.32,10,10,-1,0.0,0.0,-0.7,-0.4,-0.01,-0.00,0.00,0.00,0.00,0.00,0.32,-0.01,95,-1,0
2.80,climb,107.01,92.99,0.334,1,97.5,77.6,902.5,922.3,0.02,-0.37,10,10,-1,0.0,0.0,-0.6,-0.4,-0.00,-0.01,0.00,0.00,0.00,0.00,0.32,-0.01,95,-1,0
2.90,climb,108.69,91.31,0.218,1,97.5,77.6,902.5,922.4,0.02,-0.37,10,10,-1,0.0,0.0,-0.6,-0.4,-0.00,-0.01,0.00,0.00,0.00,0.00,0.36,-0.04,95,-1,0
3.00,climb,110.42,89.58,0.172,1,97.5,77.6,902.5,922.4,0.01,-0.39,10,10,-1,0.0,0.0,-0.6,-0.3,0.01,0.00,0.00,0.00,0.00,0.00,0.38,-0.06,95,-1,0
3.10,climb,112.13,87.87,0.187,1,97.5,77.5,902.5,922.4,-0.01,-0.40,10,10,-1,0.0,0.0,-0.5,-0.2,0.02,0.01,0.00,0.00,0.00,0.00,0.38,-0.06,95,-1,0
3.20,climb,113.79,86.21,0.242,1,97.5,77.5,902.5,922.5,-0.01,-0.40,10,10,-1,0.0,0.0,-0.4,-0.1,0.02,0.01,0.00,0.00,0.00,0.00,0.39,-0.08,95,-1,0
3.30,climb,115.77,84.23,0.000,1,97.5,77.5,902.5,922.5,-0.01,-0.38,10,10,-1,0.0,0.0,-0.2,0.0,0.02,0.01,0.00,0.00,0.00,0.00,0.38,-0.08,95,-1,1
3.40,climb,116.91,83.09,0.761,1,97.5,77.4,902.5,922.5,-0.01,-0.37,10,10,-1,0.0,0.0,-0.1,0.2,0.02,0.02,0.00,0.00,0.00,0.00,0.38,-0.08,95,-1,0
3.50,climb,118.38,81.62,0.435,1,97.5,77.4,902.5,922.6,-0.01,-0.37,10,10,-1,0.0,0.0,0.0,0.3,0.02,0.02,0.00,0.00,0.00,0.00,0.36,-0.07,95,-1,0
3.60,climb,120.79,79.21,0.000,1,97.5,77.3,902.5,922.7,0.00,-0.34,10,10,-1,0.0,0.0,0.2,0.5,0.03,0.02,0.00,0.00,0.00,0.00,0.34,-0.06,95,-1,1
3.70,climb,121.61,78.39,1.000,1,97.5,77.3,902.5,922.7,0.03,-0.31,10,10,-1,0.0,0.0,0.3,0.6,0.03,0.02,0.00,0.00,0.00,0.00,0.34,-0.06,95,-1,1
3.80,climb,123.26,76.74,0.247,1,97.5,77.3,902.5,922.7,0.03,-0.31,10,10,-1,0.0,0.0,0.5,0.8,0.04,0.03,0.00,0.00,0.00,0.00,0.31,-0.03,95,-1,0
3.90,climb,125.11,74.89,0.049,1,97.5,77.2,902.5,922.8,0.07,-0.26,10,10,-1,0.0,0.0,0.6,1.0,0.04,0.02,0.00,0.00,0.00,0.00,0.26,0.02,95,-1,0
4.00,climb,127.04,72.96,0.000,1,97.5,77.2,902.5,922.8,0.12,-0.19,10,10,-1,0.0,0.0,0.6,1.2,0.04,0.02,0.00,0.00,0.00,0.00,0.26,0.02,95,-1,1
4.10,climb,128.89,71.11,0.042,1,97.5,77.2,902.5,922.8,0.12,-0.19,10,10,-1,0.0,0.0,0.7,1.3,0.04,0.02,0.00,0.00,0.00,0.00,0.21,0.08,95,-1,0
4.20,climb,131.58,68.42,0.000,1,97.6,77.2,902.4,922.8,0.18,-0.15,10,10,-1,0.0,0.0,0.8,1.4,0.03,0.02,0.00,0.00,0.00,0.00,0.17,0.15,95,-1,1
4.30,climb,132.43,67.57,1.000,1,97.6,77.2,902.4,922.8,0.22,-0.10,10,10,-1,0.0,0.0,1.0,1.5,0.03,0.03,0.00,0.00,0.00,0.00,0.17,0.15,95,-1,1
4.40,climb,134.08,65.92,0.256,1,97.6,77.2,902.4,922.8,0.22,-0.10,10,10,-1,0.0,0.0,1.1,1.6,0.03,0.03,0.00,0.00,0.00,0.00,0.14,0.20,95,-1,0
4.50,climb,136.50,63.50,0.000,1,97.6,77.2,902.4,922.8,0.26,-0.05,10,10,-1,0.0,0.0,1.3,1.7,0.02,0.03,0.00,0.00,0.00,0.00,0.10,0.25,95,-1,1
4.60,climb,137.27,62.73,1.000,1,97.7,77.2,902.4,922.8,0.31,0.01,10,10,-1,0.0,0.0,1.4,1.7,0.02,0.03,0.00,0.00,0.00,0.00,0.10,0.25,95,-1,1
4.70,climb,138.77,61.23,0.409,1,97.7,77.2,902.3,922.8,0.31,0.01,10,10,-1,0.0,0.0,1.5,1.6,0.01,0.03,0.00,0.00,0.00,0.00,0.05,0.31,95,-1,0
4.80,climb,140.70,59.30,0.000,1,97.7,77.2,902.3,922.8,0.34,0.10,10,10,-1,0.0,0.0,1.5,1.6,0.01,0.01,0.00,0.00,0.00,0.00,-0.04,0.35,95,-1,1
4.90,climb,141.87,58.13,0.732,1,97.8,77.2,902.3,922.8,0.38,0.24,10,10,-1,0.0,0.0,1.3,1.5,0.00,-0.01,0.00,0.00,0.00,0.00,-0.04,0.35,95,-1,0
5.00,climb,143.40,56.60,0.366,1,97.8,77.2,902.2,922.8,0.38,0.24,10,10,-1,0.0,0.0,1.1,1.3,-0.00,-0.03,0.00,0.00,0.00,0.00,-0.17,0.42,95,-1,0
5.10,climb,145.01,54.99,0.294,1,97.8,77.2,902.2,922.8,0.41,0.33,10,10,-1,0.0,0.0,0.8,1.2,-0.01,-0.03,0.00,0.00,0.00,0.00,-0.25,0.47,95,-1,0
5.20,climb,146.67,53.33,0.233,1,97.9,77.3,902.2,922.8,0.45,0.40,10,10,-1,0.0,0.0,0.6,1.1,-0.01,-0.03,0.00,0.00,0.00,0.00,-0.25,0.47,95,-1,0
5.30,climb,148.35,51.65,0.224,1,97.9,77.3,902.1,922.7,0.45,0.40,10,10,-1,0.0,0.0,0.4,1.0,-0.01,-0.03,0.00,0.00,0.00,0.00,-0.31,0.52,95,-1,0
5.40,climb,150.41,49.59,0.000,1,98.0,77.3,902.0,922.7,0.47,0.42,10,10,-1,0.0,0.0,0.2,0.8,-0.01,-0.04,0.00,0.00,0.00,0.00,-0.33,0.53,95,-1,1
5.50,climb,151.61,48.39,0.706,1,98.0,77.4,902.0,922.7,0.46,0.41,10,10,-1,0.0,0.0,-0.1,0.7,-0.01,-0.04,0.00,0.00,0.00,0.00,-0.33,0.53,95,-1,0
5.60,climb,153.14,46.86,0.361,1,98.0,77.4,902.0,922.6,0.46,0.41,10,10,-1,0.0,0.0,-0.4,0.6,-0.01,-0.04,0.00,0.00,0.00,0.00,-0.32,0.53,95,-1,0
5.70,climb,154.77,45.23,0.274,1,98.1,77.5,901.9,922.5,0.47,0.35,10,10,-1,0.0,0.0,-0.6,0.4,-0.01,-0.03,0.00,0.00,0.00,0.00,-0.27,0.52,95,-1,0
5.80,climb,156.48,43.52,0.189,1,98.2,77.5,901.9,922.5,0.50,0.23,10,10,-1,0.0,0.0,-0.6,0.3,-0.02,-0.02,0.00,0.00,0.00,0.00,-0.27,0.52,95,-1,0
5.90,climb,158.19,41.81,0.187,1,98.2,77.5,901.8,922.5,0.50,0.23,10,10,-1,0.0,0.0,-0.6,0.2,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.14,0.53,95,-1,0
6.00,climb,160.27,39.73,0.000,1,98.2,77.5,901.8,922.5,0.49,0.15,10,10,-1,0.0,0.0,-0.5,0.1,-0.01,0.01,0.00,0.00,0.00,0.00,-0.06,0.51,95,-1,1
6.10,climb,161.45,38.55,0.717,1,98.3,77.6,901.8,922.5,0.48,0.12,10,10,-1,0.0,0.0,-0.4,0.0,-0.01,0.01,0.00,0.00,0.00,0.00,-0.06,0.51,95,-1,0
6.20,climb,162.96,37.04,0.395,1,98.3,77.6,901.7,922.4,0.48,0.12,10,10,-1,0.0,0.0,-0.3,-0.1,-0.02,0.01,0.00,0.00,0.00,0.00,-0.03,0.49,95,-1,0
6.30,climb,164.54,35.46,0.316,1,98.4,77.6,901.6,922.4,0.45,0.08,10,10,-1,0.0,0.0,-0.2,-0.3,-0.02,0.01,0.00,0.00,0.00,0.00,-0.00,0.46,95,-1,0
6.40,climb,166.22,33.78,0.223,1,98.5,77.6,901.6,922.4,0.42,0.04,10,10,-1,0.0,0.0,-0.2,-0.3,-0.01,0.00,0.00,0.00,0.00,0.00,-0.00,0.46,95,-1,0
6.50,climb,167.91,32.09,0.210,1,98.5,77.6,901.5,922.4,0.42,0.04,10,10,-1,0.0,0.0,-0.2,-0.4,-0.01,-0.00,0.00,0.00,0.00,0.00,0.03,0.42,95,-1,0
6.60,climb,169.57,30.43,0.232,1,98.5,77.6,901.5,922.4,0.38,0.02,10,10,-1,0.0,0.0,-0.2,-0.5,-0.02,-0.00,0.00,0.00,0.00,0.00,0.04,0.38,95,-1,0
6.70,climb,171.21,28.79,0.265,1,98.6,77.6,901.5,922.4,0.35,0.01,10,10,-1,0.0,0.0,-0.2,-0.6,-0.02,-0.00,0.00,0.00,0.00,0.00,0.04,0.38,95,-1,0
6.80,climb,172.81,27.19,0.298,1,98.6,77.6,901.4,922.4,0.35,0.01,10,10,-1,0.0,0.0,-0.2,-0.7,-0.02,-0.00,0.00,0.00,0.00,0.00,0.05,0.35,95,-1,0
6.90,climb,174.78,25.22,0.000,1,98.6,77.6,901.4,922.4,0.31,0.00,10,10,-1,0.0,0.0,-0.2,-0.8,-0.01,-0.00,0.00,0.00,0.00,0.00,0.05,0.30,95,-1,1
7.00,climb,175.94,24.06,0.745,1,98.7,77.6,901.4,922.4,0.27,-0.01,10,10,-1,0.0,0.0,-0.2,-0.8,-0.01,-0.01,0.00,0.00,0.00,0.00,0.05,0.30,95,-1,0
7.10,climb,177.44,22.56,0.394,1,98.7,77.6,901.3,922.4,0.27,-0.01,10,10,-1,0.0,0.0,-0.2,-0.8,-0.01,-0.01,0.00,0.00,0.00,0.00,0.06,0.26,95,-1,0
7.20,climb,179.50,20.50,0.000,1,98.7,77.6,901.3,922.4,0.21,-0.02,10,10,-1,0.0,0.0,-0.3,-0.8,-0.01,-0.01,0.00,0.00,0.00,0.00,0.06,0.21,95,-1,1
7.30,climb,180.76,19.24,0.634,1,98.7,77.6,901.3,922.4,0.16,-0.05,10,10,-1,0.0,0.0,-0.3,-0.8,-0.01,-0.01,0.00,0.00,0.00,0.00,0.06,0.21,95,-1,0
7.40,climb,182.44,17.56,0.228,1,98.7,77.6,901.3,922.4,0.16,-0.05,10,10,-1,0.0,0.0,-0.4,-0.9,-0.01,-0.01,0.00,0.00,0.00,0.00,0.08,0.15,95,-1,0
7.50,climb,184.20,15.80,0.137,1,98.8,77.6,901.2,922.4,0.11,-0.07,10,10,-1,0.0,0.0,-0.5,-0.9,-0.01,-0.02,0.00,0.00,0.00,0.00,0.09,0.09,95,-1,0
7.60,climb,186.00,14.00,0.102,1,98.8,77.6,901.2,922.4,0.06,-0.10,10,10,-1,0.0,0.0,-0.6,-1.0,-0.02,-0.02,0.00,0.00,0.00,0.00,0.09,0.09,95,-1,0
7.70,climb,187.74,12.26,0.162,1,98.8,77.6,901.2,922.4,0.06,-0.10,10,10,-1,0.0,0.0,-0.6,-1.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.11,0.04,95,-1,0
7.80,climb,189.79,10.21,0.000,1,98.8,77.5,901.2,922.5,0.04,-0.12,10,10,-1,0.0,0.0,-0.6,-1.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.12,0.01,95,-1,1
7.90,climb,191.32,8.68,0.362,1,98.8,77.5,901.2,922.5,0.02,-0.13,10,10,-1,0.0,0.0,-0.6,-1.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.12,0.01,95,-1,0
8.00,climb,192.42,7.58,0.798,1,98.8,77.5,901.2,922.5,0.02,-0.13,10,10,-1,0.0,0.0,-0.7,-1.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.13,-0.00,95,-1,0
8.10,climb,194.27,5.73,0.051,1,98.8,77.5,901.2,922.5,-0.01,-0.14,10,10,-1,0.0,0.0,-0.7,-1.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.14,-0.03,95,-1,0
8.20,climb,195.44,4.56,0.731,1,98.8,77.5,901.2,922.5,-0.05,-0.18,10,10,-1,0.0,0.0,-0.7,-1.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.14,-0.03,95,-1,0
8.30,dash,197.11,2.89,0.000,1,98.8,77.5,901.2,922.5,-0.05,-0.18,10,10,-1,6.0,6.0,-0.7,-0.9,-0.05,-0.07,0.00,0.00,0.00,0.00,0.17,-0.08,95,-1,1
8.40,dash,198.89,1.11,0.000,1,98.8,77.5,901.2,922.5,-0.12,-0.25,10,10,-1,12.0,12.0,-0.6,-0.7,-0.10,-0.12,0.00,0.00,0.00,0.00,0.22,-0.16,95,-1,1
8.50,dash,200.75,-0.75,0.000,1,98.7,77.4,901.2,922.5,-0.16,-0.32,10,10,-1,18.0,18.0,-0.5,-0.4,-0.14,-0.17,0.00,0.00,0.00,0.00,0.22,-0.16,95,-1,1
8.60,dash,202.72,-2.72,0.000,1,98.7,77.4,901.3,922.6,-0.16,-0.32,10,10,-1,24.0,24.0,-0.6,-0.3,-0.24,-0.27,0.00,0.00,0.00,0.00,0.28,-0.22,95,-1,1
8.70,dash,204.68,-4.68,0.000,1,98.7,77.4,901.3,922.6,-0.23,-0.42,10,10,-1,30.0,30.0,-0.9,-0.5,-0.34,-0.37,0.00,0.00,0.00,0.00,0.37,-0.30,95,-1,1
8.80,dash,206.57,-6.57,0.000,1,98.7,77.3,901.3,922.6,-0.27,-0.51,10,10,-1,36.0,36.0,-1.2,-0.7,-0.41,-0.44,0.00,0.00,0.00,0.00,0.37,-0.30,95,-1,1
8.90,dash,208.40,-8.40,0.000,1,98.7,77.3,901.3,922.7,-0.27,-0.51,10,10,-1,42.0,42.0,-1.1,-0.4,-0.41,-0.44,0.00,0.00,0.00,0.00,0.45,-0.36,95,-1,1
9.00,dash,210.17,-10.17,0.000,1,98.6,77.2,901.4,922.8,-0.39,-0.73,10,10,-1,42.2,48.0,-0.3,0.5,-0.35,-0.32,0.00,0.00,0.00,0.00,0.64,-0.51,95,-1,1
9.10,dash,211.89,-11.89,0.000,1,98.6,77.1,901.4,922.8,-0.53,-1.02,10,10,-1,42.2,54.0,1.5,2.4,-0.26,-0.16,0.00,0.00,0.00,0.00,0.64,-0.51,95,-1,1
9.20,dash,213.53,-13.53,0.000,1,98.6,77.1,901.4,922.9,-0.53,-1.02,10,11,-1,42.4,58.2,4.1,5.0,-0.17,-0.03,0.00,0.00,0.00,0.00,0.91,-0.71,95,-1,1
9.30,dash,215.42,-15.42,0.000,1,98.5,76.9,901.5,923.1,-0.58,-1.13,10,11,-1,42.5,58.1,7.1,8.2,-0.07,0.07,0.03,0.00,0.00,0.00,1.01,-0.78,95,-1,1
9.40,dash,216.47,-16.47,0.000,1,98.4,76.8,901.5,923.1,-0.54,-1.06,10,11,-1,42.5,58.1,10.4,11.6,0.01,0.13,0.19,0.00,0.00,0.00,1.01,-0.78,95,-1,1
9.50,dash,217.75,-17.75,0.000,1,98.4,76.8,901.6,923.2,-0.54,-1.06,10,11,-1,42.4,58.2,13.8,15.3,0.08,0.19,0.35,0.00,0.00,0.00,0.95,-0.72,95,-1,1
9.60,dash,219.16,-19.16,0.000,1,98.3,76.6,901.7,923.4,-0.45,-0.91,10,9,-1,42.4,58.2,17.4,19.3,0.16,0.25,0.53,0.00,0.00,0.00,0.81,-0.60,95,-1,1
9.70,dash,219.91,-19.91,0.000,1,98.3,76.5,901.7,923.4,-0.33,-0.71,10,9,-1,42.5,58.1,21.2,23.5,0.24,0.30,0.72,0.00,0.00,0.00,0.81,-0.60,95,-1,1
9.80,dash,220.81,-20.81,0.000,1,98.3,76.5,901.7,923.5,-0.33,-0.71,10,9,-1,42.5,58.1,25.0,28.1,0.32,0.35,0.92,0.00,0.00,0.00,0.65,-0.45,95,-1,1
9.90,dash,221.60,-21.60,0.000,1,98.2,76.4,901.8,923.6,-0.14,-0.39,10,9,-1,42.4,58.2,28.6,32.7,0.38,0.37,1.00,0.00,0.00,0.00,0.36,-0.21,95,-1,1
10.00,dash,222.32,-22.32,0.000,1,98.2,76.4,901.8,923.6,0.23,0.22,9,5,-1,43.0,57.8,31.9,37.1,0.39,0.33,1.00,0.00,0.00,0.00,0.36,-0.20,95,-1,1
10.10,dash,222.98,-22.98,0.000,1,98.2,76.4,901.8,923.6,0.23,0.22,9,5,-1,42.7,57.0,34.6,40.9,0.34,0.26,1.00,0.00,0.00,0.00,-0.18,0.26,95,-1,1
10.20,dash,223.58,-23.58,0.000,1,98.3,76.4,901.7,923.6,0.75,1.03,8,5,-1,42.7,57.1,36.4,43.8,0.24,0.16,1.00,0.00,0.00,0.00,-0.91,0.88,95,-1,1
10.30,dash,224.12,-24.12,0.000,1,98.4,76.6,901.7,923.6,1.23,1.76,8,5,-1,43.5,57.4,37.5,45.9,0.14,0.06,1.00,0.00,0.00,0.00,-0.92,0.88,95,-1,1
10.40,dash,224.58,-24.58,0.000,1,98.4,76.6,901.6,923.4,1.23,1.76,7,2,-1,43.4,56.9,38.1,47.4,0.07,-0.02,1.00,0.00,0.00,0.00,-1.60,1.43,95,-1,1
10.50,dash,224.95,-24.95,0.000,1,98.6,76.9,901.4,923.1,1.51,2.14,6,2,-1,44.0,57.0,38.5,48.7,0.03,-0.05,1.00,0.00,0.00,0.00,-1.97,1.72,95,-1,1
10.60,dash,225.21,-25.21,0.000,1,98.8,77.2,901.4,923.1,1.62,2.29,5,2,-1,44.5,56.6,38.8,49.7,0.02,-0.06,1.00,0.00,0.00,0.00,-1.98,1.70,95,-1,1
10.70,dash,225.38,-25.38,0.000,1,98.8,77.2,901.2,922.8,1.62,2.29,5,2,-1,44.7,56.4,39.0,50.6,0.00,-0.09,1.00,0.00,0.00,0.00,-2.15,1.81,95,-1,1
10.80,dash,225.45,-25.45,0.078,1,99.1,77.6,900.9,922.4,1.71,2.41,4,2,-1,44.9,56.0,39.0,51.3,-0.02,-0.11,1.00,0.00,0.00,0.00,-2.27,1.90,95,-1,0
10.90,dash,225.42,-25.42,0.155,1,99.4,77.9,900.9,922.4,1.74,2.43,4,2,-1,45.4,55.9,39.0,51.7,-0.04,-0.13,1.00,0.00,0.00,0.00,-2.29,1.88,95,-1,0
11.00,dash,225.30,-25.30,0.227,1,99.4,77.9,900.6,922.1,1.74,2.43,4,2,-1,45.6,55.7,38.7,52.0,-0.06,-0.16,1.00,0.00,0.00,0.00,-2.32,1.89,95,-1,0
11.10,dash,225.08,-25.08,0.291,1,99.6,78.3,900.4,921.7,1.73,2.41,3,2,-1,45.8,55.5,38.4,52.1,-0.09,-0.18,1.00,0.00,0.00,0.00,-2.31,1.87,95,-1,0
11.20,dash,224.79,-24.79,0.341,1,99.9,78.7,900.4,921.7,1.92,2.61,3,3,-1,45.9,55.5,38.1,52.0,-0.12,-0.18,1.00,0.00,0.00,0.00,-2.31,1.87,95,-1,0
11.30,dash,224.44,-24.44,0.372,1,99.9,78.7,900.1,921.3,1.92,2.61,3,3,-1,45.9,55.4,37.9,51.7,-0.14,-0.16,1.00,0.00,0.00,0.00,-2.50,2.06,95,-1,0
11.40,dash,224.04,-24.04,0.389,1,100.2,79.1,899.8,920.9,2.52,3.27,3,3,-1,45.1,54.6,38.2,51.6,-0.13,-0.09,1.00,0.00,0.00,0.00,-3.14,2.69,95,-1,0
11.50,dash,223.63,-23.63,0.394,1,100.6,79.6,899.8,920.9,3.45,4.36,3,3,-1,45.9,55.5,38.9,51.6,-0.11,-0.02,1.00,0.00,0.00,0.00,-3.14,2.69,95,-1,0
11.60,dash,223.21,-23.21,0.386,1,100.6,79.6,899.4,920.4,3.45,4.36,3,6,-1,43.3,53.6,39.9,51.7,-0.07,0.05,1.00,0.00,0.00,0.00,-4.15,3.70,95,-1,0
11.70,dash,222.80,-22.80,0.391,1,101.2,80.4,898.8,919.6,4.45,5.77,4,6,-1,40.5,52.2,41.0,52.0,-0.03,0.11,1.00,0.00,0.00,0.00,-5.48,4.80,95,-1,0
11.80,dash,222.40,-22.40,0.390,1,101.9,81.3,898.8,919.6,5.33,7.30,4,6,-1,41.6,53.8,41.9,52.3,-0.04,0.08,1.00,0.00,0.00,0.00,-5.45,4.83,95,-1,0
11.90,dash,222.03,-22.03,0.370,1,101.9,81.3,898.1,918.7,5.33,7.30,4,6,-1,38.2,52.5,42.3,52.4,-0.07,0.04,1.00,0.00,0.00,0.00,-6.90,5.84,95,-1,0
12.00,dash,221.60,-21.60,0.424,1,102.7,82.5,897.3,917.5,6.11,8.95,5,9,-1,34.1,51.3,42.1,52.0,-0.12,-0.00,1.00,0.00,0.00,0.00,-8.41,6.83,95,-1,0
12.10,dash,221.35,-21.35,0.220,1,103.7,83.9,897.3,917.5,6.76,10.50,5,9,-1,34.6,52.7,41.4,51.2,-0.20,-0.10,1.00,0.00,0.00,0.00,-8.35,6.91,95,-1,0
12.20,dash,221.04,-21.04,0.260,1,103.7,83.9,896.3,916.1,6.76,10.50,6,9,-1,30.6,51.6,40.3,50.2,-0.24,-0.13,1.00,0.00,0.00,0.00,-9.77,7.78,95,-1,0
12.30,dash,220.73,-20.73,0.243,1,104.7,85.6,895.3,914.4,7.29,11.85,6,9,-1,27.1,50.8,38.9,49.0,-0.27,-0.15,1.00,0.00,0.00,0.00,-11.00,8.53,95,-1,0
