t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav4,nav5,nav7,trihdg,trires,aimq
23.70,cruise,340.16,9.84,0.800,1,202.1,-1235.4,1693.8,-8417.0,33.87,-179.69,319,274,-1,39.7,59.4,42.1,59.0,-0.02,0.03,1.00,0.00,0.00,0.00,111.90,143.47,17,-1,0,-3,-5.1,0.05,0.800,0.844,5.33,0,30,0,354.4,266.5,237.6,273.3,0.00,1
24.90,cruise,348.07,1.93,0.628,1,246.8,-1456.6,1649.7,-8196.7,40.04,-187.87,322,276,-1,51.3,65.0,47.5,59.9,-0.02,0.03,1.00,0.00,0.00,0.00,124.32,145.78,17,-1,0,-2,-9.3,0.16,0.629,0.660,7.48,0,30,0,357.3,268.4,239.1,271.6,0.00,1
26.10,cruise,354.66,-4.66,0.511,1,291.3,-1663.8,1601.2,-7970.7,39.78,-188.35,326,260,-1,59.1,72.8,51.7,69.5,0.04,-0.02,1.00,0.00,0.00,0.00,134.79,137.44,17,-1,0,4,8.2,-0.09,0.511,0.545,3.29,0,30,0,10.2,273.5,251.0,266.3,0.00,1
27.30,cruise,353.87,-3.87,0.800,1,341.3,-1910.3,1555.0,-7743.4,38.02,-192.88,339,274,-1,56.5,72.2,60.7,75.2,0.02,0.01,1.00,0.00,0.00,0.00,165.63,104.26,17,-1,0,-3,-1.8,-0.02,0.800,0.823,-3.29,0,30,0,350.8,267.4,254.1,272.8,0.00,1
28.55,cruise,346.18,3.82,0.800,1,388.5,-2149.2,1508.1,-7505.7,41.11,-204.35,342,284,-1,50.6,62.4,61.0,69.6,-0.01,0.03,1.00,0.00,0.00,0.00,181.19,101.13,17,-1,0,-5,-9.4,0.11,0.801,0.829,-7.89,0,30,0,350.2,265.9,247.2,274.5,0.00,1
29.85,cruise,335.42,14.58,0.800,1,442.6,-2410.8,1449.9,-7223.7,44.41,-213.49,328,264,-1,44.2,58.2,46.5,61.4,0.00,-0.02,1.00,0.00,0.00,0.00,158.75,149.49,17,-1,0,5,4.0,0.02,0.800,0.816,-8.16,0,30,0,9.7,274.8,243.6,265.1,0.00,1
31.05,cruise,327.89,22.11,0.800,1,495.7,-2671.6,1396.8,-6962.9,44.40,-220.61,314,263,-1,34.1,52.5,39.6,57.8,0.02,0.01,1.00,0.00,0.00,0.00,120.10,190.30,17,-1,0,2,3.7,-0.03,0.800,0.829,-4.81,0,30,0,3.9,272.4,238.7,267.8,0.00,1
32.20,cruise,325.73,24.27,0.800,1,552.9,-2950.5,1344.3,-6706.5,47.55,-224.65,307,271,-1,27.4,48.8,32.4,48.5,-0.03,0.02,1.00,0.00,0.00,0.00,96.89,207.91,17,-1,0,-1,-0.2,-0.02,0.800,0.835,0.62,0,30,0,359.3,269.4,228.3,270.5,0.00,1
33.40,cruise,332.15,17.85,0.800,1,607.3,-3198.1,1285.2,-6436.4,50.63,-225.53,298,267,-1,35.7,60.1,27.2,49.6,-0.00,-0.03,1.00,0.00,0.00,0.00,61.39,222.84,17,-1,0,2,5.9,-0.07,0.800,0.830,8.87,0,30,0,3.5,272.9,230.4,267.6,0.00,1
34.60,cruise,344.97,5.03,0.430,1,667.4,-3468.8,1225.1,-6165.7,49.15,-223.86,302,266,-1,36.4,63.6,29.2,58.6,-0.03,-0.03,1.00,0.00,0.00,0.00,76.93,215.90,17,-1,0,2,4.2,-0.05,0.430,0.457,10.19,0,30,0,3.6,272.1,239.1,268.1,0.00,1
35.80,cruise,353.24,-3.24,0.418,1,728.9,-3753.3,1168.2,-5902.6,45.53,-214.45,313,269,-1,45.3,72.5,35.4,67.7,0.05,0.03,1.00,0.00,0.00,0.00,113.42,188.38,17,-1,0,-0,-0.5,0.00,0.418,0.450,4.32,0,30,0,359.3,269.7,247.6,270.3,0.00,1
37.05,cruise,353.01,-3.01,0.725,1,781.7,-4008.0,1115.1,-5647.7,43.00,-212.08,334,275,-1,45.7,72.2,46.9,74.1,0.01,0.01,1.00,0.00,0.00,0.00,171.71,131.17,17,-1,0,-2,-0.5,-0.02,0.725,0.740,-2.83,0,30,0,354.2,268.3,253.6,271.7,0.00,1
38.25,cruise,346.43,3.57,0.800,1,832.5,-4267.8,1064.1,-5388.8,41.73,-221.13,339,273,-1,37.3,65.2,46.1,73.2,0.01,0.01,1.00,0.00,0.00,0.00,191.56,116.81,17,-1,0,-1,-0.5,-0.00,0.800,0.819,-6.99,0,30,0,357.9,269.4,253.1,270.6,0.00,1
39.45,cruise,337.13,12.87,0.800,1,881.9,-4538.5,1014.6,-5118.9,40.67,-229.22,326,268,-1,33.6,60.4,33.9,64.5,-0.01,-0.01,1.00,0.00,0.00,0.00,168.09,160.34,17,-1,0,2,0.5,0.03,0.800,0.811,-7.90,0,30,0,4.1,271.9,245.0,268.2,0.00,1
40.65,cruise,329.70,20.30,0.800,1,930.0,-4817.4,966.5,-4840.6,39.68,-235.02,311,267,-1,30.3,57.8,29.5,60.5,0.02,0.01,1.00,0.00,0.00,0.00,123.72,203.11,17,-1,0,0,1.0,-0.01,0.800,0.818,-4.95,0,30,0,0.9,270.5,240.6,269.5,0.00,1
41.85,cruise,327.00,23.00,0.800,1,978.2,-5102.0,918.4,-4556.4,41.09,-238.71,308,274,-1,24.6,52.4,26.2,54.0,-0.01,0.00,1.00,0.00,0.00,0.00,115.06,212.72,16,-1,0,-2,0.7,-0.06,0.800,0.809,-0.34,0,30,0,356.2,267.2,233.3,272.4,0.00,1
43.05,cruise,331.35,18.65,0.800,1,1029.0,-5389.3,867.8,-4269.2,43.46,-240.12,304,274,-1,31.0,60.7,25.1,53.8,-0.01,-0.00,1.00,0.00,0.00,0.00,100.11,222.50,16,-1,0,-3,0.6,-0.07,0.800,0.808,6.20,0,30,0,355.5,266.7,233.1,272.8,0.00,1
44.25,cruise,342.07,7.93,0.549,1,1082.3,-5678.8,814.7,-3979.8,45.00,-241.52,309,275,-1,33.0,60.5,29.4,57.0,-0.02,0.01,1.00,0.00,0.00,0.00,118.54,215.58,16,-1,0,-2,-3.1,0.02,0.549,0.567,10.25,0,30,0,356.1,267.4,236.4,272.3,0.00,1
45.45,cruise,351.98,-1.98,0.409,1,1135.7,-5963.4,761.1,-3694.4,43.68,-232.21,315,271,-1,49.3,70.6,37.5,63.7,0.02,-0.00,1.00,0.00,0.00,0.00,135.56,194.84,16,-1,0,-0,-0.6,0.01,0.409,0.419,6.41,0,30,0,359.7,269.8,243.7,270.2,0.00,1
46.65,cruise,354.32,-4.32,0.615,1,1188.8,-6248.2,707.8,-3408.8,41.35,-225.00,333,272,-1,53.6,73.1,51.7,73.6,0.02,0.01,1.00,0.00,0.00,0.00,180.89,140.67,16,-1,0,-1,-2.4,0.02,0.615,0.631,-1.06,0,30,0,357.0,269.1,253.3,270.9,0.00,1
47.85,cruise,349.18,0.82,0.800,1,1233.6,-6498.2,658.9,-3136.3,40.21,-230.63,340,269,-1,48.7,67.1,53.9,73.1,0.01,-0.01,1.00,0.00,0.00,0.00,202.50,117.47,16,-1,0,1,1.7,-0.02,0.800,0.811,-6.30,0,30,0,2.1,270.6,253.4,269.4,0.00,1
49.05,cruise,340.02,9.98,0.800,1,1281.5,-6779.8,611.0,-2854.7,40.03,-238.01,333,273,-1,38.1,59.7,41.6,66.0,-0.02,-0.01,1.00,0.00,0.00,0.00,192.79,145.20,16,-1,0,-2,0.2,-0.05,0.800,0.825,-7.88,0,30,0,354.8,267.6,245.2,272.3,0.00,1
50.25,cruise,332.46,17.54,0.800,1,1331.4,-7068.4,561.1,-2566.1,43.64,-242.23,325,276,-1,43.6,58.3,44.4,60.4,0.02,0.01,1.00,0.00,0.00,0.00,174.72,173.35,16,-1,0,-3,-2.4,-0.02,0.800,0.823,-5.27,0,30,0,354.1,266.4,239.0,273.4,0.00,1
51.65,cruise,328.04,21.96,0.800,1,1396.2,-7410.1,496.3,-2224.4,48.74,-245.39,319,273,-1,40.2,50.8,40.7,53.9,-0.00,-0.00,1.00,0.00,0.00,0.00,152.33,198.46,16,-1,0,-2,-1.0,-0.01,0.800,0.805,-1.18,0,30,0,357.4,268.0,233.1,271.8,0.00,1
52.85,cruise,330.39,19.61,0.800,1,1458.1,-7704.9,434.4,-1929.6,54.58,-245.39,312,274,-1,44.2,56.3,41.1,49.5,-0.02,0.00,1.00,0.00,0.00,0.00,123.21,219.12,16,-1,0,-3,-2.6,-0.00,0.800,0.820,4.54,0,30,0,356.5,266.9,228.2,272.7,0.00,1
54.05,cruise,339.29,10.71,0.679,1,1533.5,-8024.1,365.1,-1635.0,60.47,-246.09,310,269,-1,9.9,21.5,37.8,47.7,0.09,0.04,1.00,0.00,0.00,0.00,111.25,227.44,16,-1,0,5,5.7,0.02,0.679,0.767,8.94,0,30,0,6.2,275.2,229.8,265.5,0.00,1
54.75,brake,346.83,3.17,0.250,1,1569.5,-8170.5,0.0,0.0,59.06,-240.64,284,258,-1,-7.2,-5.4,8.9,27.1,0.05,-0.16,0.61,0.00,0.00,0.00,-0.43,247.79,16,-1,0,10,15.1,-0.10,0.250,0.333,9.45,0,30,0,11.6,290.7,208.6,259.7,0.00,1
55.25,brake,351.16,-1.16,0.250,1,1598.2,-8288.3,0.0,0.0,56.16,-231.68,270,261,-1,-19.7,-35.4,-2.0,9.8,0.01,0.02,0.00,0.00,0.00,0.00,-55.16,231.92,16,-1,0,5,16.0,-0.22,0.251,0.262,7.25,0,30,0,5.3,298.6,189.6,264.8,0.00,1
56.45,brake,356.58,-6.58,0.250,1,1666.1,-8571.4,0.0,0.0,48.38,-204.26,277,276,-1,-12.9,-44.2,-15.5,-32.2,-0.06,-0.06,0.82,0.00,0.00,0.00,-23.09,210.85,16,-1,0,-7,-0.8,-0.17,0.250,0.301,2.39,0,30,0,351.6,104.1,149.5,277.5,0.00,1
57.70,brake,354.76,-4.76,0.561,1,1721.0,-8807.1,0.0,0.0,39.20,-172.62,301,276,-1,-22.2,-42.4,-30.0,-51.8,0.04,0.02,1.00,0.00,0.00,0.00,56.90,170.70,16,-1,0,1,-7.8,0.20,0.563,0.587,-3.10,0,30,0,0.9,89.3,128.0,269.4,0.00,1
58.90,brake,351.63,-1.63,0.628,1,1760.9,-8976.9,0.0,0.0,34.76,-137.46,287,261,-1,-16.3,-43.7,-18.6,-56.1,0.05,0.06,1.00,0.00,0.00,0.00,7.97,141.56,16,-1,0,-0,10.2,-0.21,0.629,0.674,-2.24,0,30,0,359.9,90.1,123.9,270.1,0.00,1
60.10,brake,350.47,-0.47,0.617,1,1798.5,-9130.9,0.0,0.0,20.87,-102.30,311,283,-1,-25.0,-41.5,-39.3,-48.8,0.15,0.02,1.00,0.00,0.00,0.00,52.36,93.01,16,-1,0,-3,-13.6,0.26,0.620,0.688,-0.68,0,30,0,355.6,94.0,132.8,273.4,0.00,1
61.30,brake,350.34,-0.34,0.526,1,1818.6,-9228.4,0.0,0.0,18.50,-76.99,267,243,-1,-20.2,-42.9,-11.0,-53.1,0.07,0.25,1.00,0.00,0.00,0.00,-22.90,75.80,16,-1,0,11,23.5,-0.24,0.528,0.657,-0.31,0,30,0,19.0,76.2,125.6,258.6,0.00,1
62.55,brake,350.66,-0.66,0.553,1,1841.5,-9314.6,0.0,0.0,11.38,-53.09,301,294,-1,-15.2,-43.9,-36.7,-48.1,0.11,-0.29,1.00,0.00,0.00,0.00,17.16,53.63,16,-1,0,-19,-24.5,0.02,0.553,0.714,-0.25,0,30,0,338.4,115.9,140.8,289.2,0.00,1
63.80,brake,350.64,-0.64,0.448,1,1848.7,-9370.1,0.0,0.0,4.53,-36.56,278,243,-1,-35.2,-35.3,-26.8,-45.2,-0.33,0.08,1.00,0.00,0.00,0.00,1.29,38.87,16,-1,0,31,-10.0,0.30,0.450,0.615,0.33,0,30,0,45.1,56.4,123.4,239.1,0.00,1
65.00,brake,350.28,-0.28,0.414,1,1857.0,-9401.3,0.0,0.0,9.49,-21.80,238,237,-1,-24.6,-41.6,-19.7,-38.2,0.09,-0.06,1.00,0.00,0.00,0.00,-19.63,13.42,16,-1,0,9,35.4,-0.35,0.417,0.481,0.07,0,30,0,11.4,76.8,139.4,260.9,0.00,1
66.20,brake,350.25,-0.25,0.473,1,1863.5,-9420.6,0.0,0.0,-0.97,-11.95,298,293,-1,-8.4,-33.5,-34.3,-32.8,0.24,-0.12,1.00,0.00,0.00,0.00,6.53,10.06,16,-1,0,-19,-16.8,-0.04,0.473,0.619,-0.66,0,30,0,342.4,126.6,156.9,288.9,0.00,1
66.65,cruise,350.10,-0.10,0.405,1,1861.9,-9425.4,30.6,-209.1,-5.19,-9.49,298,284,-1,-6.7,-22.2,-24.4,-28.1,-0.02,0.06,0.83,0.00,0.00,0.00,9.02,5.97,16,-1,0,2,-30.9,0.49,0.411,0.445,-0.15,0,30,0,2.4,85.6,151.1,267.7,0.00,1
67.45,cruise,349.89,0.11,0.374,1,1856.5,-9430.6,35.5,-204.1,-5.19,-2.11,264,243,-1,25.3,9.8,1.9,-27.8,-0.20,0.23,0.59,0.00,0.00,0.00,5.24,3.41,16,-1,0,29,14.9,0.45,0.378,0.541,-0.03,0,30,0,31.8,39.1,153.2,241.0,0.00,1
68.65,cruise,349.37,0.63,0.391,1,1854.9,-9432.0,37.6,-202.5,2.02,-2.11,264,271,-1,18.2,49.3,27.3,16.1,-0.31,0.02,0.69,0.00,0.00,0.00,-2.22,1.90,16,-1,0,-9,16.4,-0.51,0.397,0.527,0.26,0,30,0,351.7,235.7,192.1,279.1,0.00,1
69.85,cruise,349.38,0.62,0.612,1,1863.1,-9438.0,30.4,-197.4,9.45,-9.84,290,262,-1,35.7,48.9,40.7,50.6,0.18,0.04,1.00,0.00,0.00,0.00,-5.88,11.07,16,-1,0,16,-8.9,0.30,0.615,0.751,0.29,0,30,0,24.6,285.9,238.2,254.5,0.00,1
70.55,brake,349.24,0.76,0.749,1,1868.0,-9447.7,0.0,0.0,6.06,-21.45,254,209,-1,31.5,46.1,25.8,64.5,0.21,-0.33,1.00,0.00,0.00,0.00,-11.83,18.89,16,-1,0,34,25.7,0.16,0.750,0.966,-0.69,0,30,0,64.5,304.0,252.2,236.5,0.00,1
71.05,brake,349.11,0.89,0.746,1,1869.0,-9461.1,0.0,0.0,-1.93,-30.59,216,209,-1,1.5,16.1,-17.3,60.3,0.03,-0.41,1.00,0.00,0.00,0.00,-23.66,19.48,16,-1,0,26,48.0,-0.30,0.750,0.926,-1.59,0,30,0,40.9,300.3,236.0,243.8,0.00,1
72.35,brake,349.43,0.57,0.373,1,1862.0,-9511.3,0.0,0.0,-1.36,-38.67,269,281,-1,-5.4,-44.9,13.8,3.2,-0.15,-0.40,0.14,0.00,0.00,0.00,1.10,38.71,16,-1,0,-5,-11.8,0.17,0.373,0.595,0.59,0,30,0,354.9,200.6,181.9,275.2,0.00,1
73.60,brake,350.25,-0.25,0.389,1,1860.6,-9554.4,0.0,0.0,-1.32,-29.53,273,275,-1,-7.1,-44.8,4.1,-33.0,0.01,0.05,0.77,0.00,0.00,0.00,3.07,30.46,16,-1,0,-4,-2.9,-0.05,0.389,0.415,0.30,0,30,0,355.4,97.0,146.8,273.9,0.00,1
74.80,brake,350.20,-0.20,0.490,1,1859.0,-9581.5,0.0,0.0,-1.85,-15.12,278,274,-1,-11.5,-44.4,-5.0,-48.6,0.01,0.01,1.00,0.00,0.00,0.00,4.06,16.11,16,-1,0,-2,-2.1,0.01,0.490,0.501,-0.22,0,30,0,356.6,93.0,131.6,272.3,0.00,1
75.40,hold,350.09,-0.09,0.313,1,1857.7,-9587.7,34.6,-47.4,-2.37,-6.33,279,272,-1,-0.5,-18.9,-4.9,-48.2,-0.25,-0.05,1.00,0.00,0.00,0.00,3.53,7.27,16,-1,0,-9,-0.5,-0.17,0.314,0.435,-0.17,0,30,0,358.1,91.7,131.9,271.3,0.00,0
76.00,hold,349.61,0.39,0.420,1,1856.1,-9589.6,36.1,-45.0,-2.81,-0.70,276,271,-1,20.3,17.1,-2.2,-34.9,-0.10,-0.20,0.83,0.00,0.00,0.00,2.86,1.09,16,-1,0,-6,-6.6,-0.03,0.420,0.542,-1.83,0,30,0,359.1,90.9,136.2,270.6,0.00,0
77.20,hold,348.63,1.37,0.359,1,1854.0,-9587.0,38.6,-47.3,0.92,2.11,264,260,-1,20.9,20.7,21.3,5.5,-0.02,-0.05,0.40,0.00,0.00,0.00,-0.16,-2.14,16,-1,0,6,8.5,-0.02,0.359,0.386,0.55,0,30,0,9.6,341.6,183.2,259.8,0.00,0
78.40,hold,349.15,0.85,0.356,1,1858.0,-9587.0,35.0,-47.7,5.49,-2.11,273,270,-1,5.9,21.2,22.8,21.2,0.01,0.14,0.66,0.00,0.00,0.00,-4.97,1.69,16,-1,0,-3,1.3,-0.12,0.356,0.416,0.35,0,30,0,0.0,270.0,198.3,270.0,0.00,0
79.55,hold,349.54,0.46,0.363,1,1866.3,-9592.1,26.2,-42.4,8.53,-7.03,270,261,-1,-8.7,4.4,7.7,20.0,0.09,0.07,0.38,0.00,0.00,0.00,-8.54,7.01,16,-1,0,0,-7.9,0.16,0.364,0.425,0.13,0,30,0,8.7,289.8,203.0,261.8,0.00,0
80.75,hold,350.34,-0.34,0.322,1,1875.3,-9602.9,17.2,-31.6,6.11,-9.84,256,255,-1,-9.5,-6.9,-7.4,9.5,0.05,0.02,0.07,0.00,0.00,0.00,-8.35,8.03,16,-1,0,14,13.2,0.02,0.322,0.347,0.38,0,30,0,14.8,322.2,191.6,255.4,0.00,0
81.95,hold,350.48,-0.48,0.335,1,1881.0,-9615.0,11.5,-19.5,3.69,-9.84,266,272,-1,-4.5,-16.4,-7.9,-1.9,0.03,-0.01,0.00,0.00,0.00,0.00,-4.30,9.60,16,-1,0,4,9.7,-0.12,0.335,0.352,-0.12,0,30,0,358.3,205.8,180.8,271.7,0.00,0
83.15,hold,350.32,-0.32,0.328,1,1884.1,-9626.3,8.5,-8.9,1.32,-7.03,276,277,-1,3.4,-17.0,-4.5,-10.1,0.04,-0.03,0.03,0.00,0.00,0.00,-0.61,7.85,16,-1,0,-6,-5.0,-0.03,0.328,0.356,0.03,0,30,0,352.9,131.4,172.0,277.0,0.00,0
84.35,hold,350.19,-0.19,0.332,1,1885.1,-9632.7,7.4,-1.8,0.79,-4.22,272,269,-1,3.2,-11.1,-0.2,-12.8,-0.01,-0.01,0.09,0.00,0.00,0.00,-0.67,4.24,16,-1,0,-2,-6.5,0.10,0.332,0.341,-0.02,0,30,0,1.4,83.9,167.3,268.7,0.00,0
85.55,hold,350.17,-0.17,0.334,1,1886.2,-9635.7,6.3,1.2,1.23,-1.41,265,265,-1,0.5,-4.7,1.7,-9.9,0.01,-0.00,0.00,0.00,0.00,0.00,-1.34,1.30,16,-1,0,5,4.5,0.00,0.334,0.338,-0.09,0,30,0,5.4,63.9,169.2,264.7,0.00,0
86.75,hold,350.13,-0.13,0.341,1,1887.8,-9635.8,4.7,1.3,1.41,0.70,269,271,-1,-0.6,1.6,0.7,-4.4,0.01,-0.00,0.00,0.00,0.00,0.00,-1.39,-0.74,16,-1,0,1,4.6,-0.07,0.341,0.343,-0.22,0,30,0,359.5,95.1,174.0,270.5,0.00,0
87.95,hold,350.14,-0.14,0.331,1,1889.4,-9634.9,3.1,0.4,1.23,0.70,273,275,-1,-1.2,2.0,-0.5,-0.4,-0.00,-0.03,0.00,0.00,0.00,0.00,-1.27,-0.63,16,-1,0,-3,-1.4,-0.04,0.331,0.344,-0.05,0,30,0,355.2,167.3,178.9,274.8,0.00,0
89.15,hold,350.12,-0.12,0.333,1,1890.7,-9634.1,1.8,-0.4,0.97,0.70,273,272,-1,-1.2,2.6,-1.2,1.9,0.00,-0.01,0.00,0.00,0.00,0.00,-1.00,-0.66,16,-1,0,-3,-3.6,0.02,0.333,0.338,-0.10,0,30,0,358.3,222.0,181.5,271.7,0.00,0
89.30,fly,350.11,-250.11,0.126,1,1890.9,-9634.0,1.7,-0.5,0.88,0.70,272,270,-1,-1.7,2.3,-1.2,2.1,-0.00,0.00,0.00,0.00,0.00,0.00,-0.90,-0.67,16,-1,0,0,-3.6,0.07,0.126,0.129,-0.07,0,30,0,360.0,269.8,182.1,270.0,0.00,0
