t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,79.50,270.50,0.378,1,2579.8,-3353.1,-687.3,3718.6,0.00,0.00,195,195,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-2,0.0,-0.03,0.378,0.378,0.00,0,0,0,74.4,180.0,180.0,195.6,0.00,0,-0.0,0.0
0.10,climb,79.50,270.50,0.642,1,2579.8,-3353.1,-687.3,3718.6,0.00,0.00,195,195,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-4,-0.0,-0.09,0.643,0.643,0.00,0,0,0,74.4,180.0,180.0,195.6,0.00,0,-0.0,0.0
0.20,climb,79.50,270.50,0.917,1,2579.8,-3353.1,-687.3,3718.6,0.00,0.00,195,195,-1,0.0,0.0,0.0,-0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-7,0.0,-0.15,0.919,0.919,0.00,0,0,0,74.4,180.0,180.0,195.6,0.00,0,0.0,0.0
0.30,climb,79.50,270.50,1.000,1,2579.8,-3353.1,-687.3,3718.6,0.00,0.00,195,195,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-11,-0.1,-0.21,1.000,1.000,0.00,0,0,0,74.4,180.0,180.0,195.6,0.00,0,0.5,-0.0
0.40,climb,79.54,270.46,1.000,1,2579.8,-3353.1,-687.3,3718.6,0.00,0.00,195,195,-1,0.0,0.0,0.1,-0.0,-0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-13,-1.9,-0.27,1.000,1.000,0.22,0,0,0,74.5,180.3,180.1,195.5,0.00,0,0.7,0.1
0.50,climb,79.87,270.13,1.000,1,2579.8,-3353.1,-687.3,3718.6,0.00,0.00,195,195,-1,0.0,0.0,0.1,-0.0,-0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-16,-1.9,-0.29,1.000,1.000,1.24,0,0,0,74.5,180.3,180.1,195.5,0.00,0,0.7,0.1
0.60,climb,80.11,269.89,1.000,1,2579.8,-3353.1,-687.3,3718.6,0.00,0.00,195,195,-1,0.0,0.0,0.1,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-19,-5.6,-0.28,1.000,1.000,3.28,0,0,0,74.5,180.3,180.1,195.5,0.00,0,0.1,0.1
0.70,climb,80.80,269.20,1.000,1,2579.8,-3353.1,-687.3,3718.6,0.00,-0.18,195,195,-1,0.0,0.0,-0.0,-0.1,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-22,-20.6,-0.21,1.000,1.000,6.17,0,0,0,74.5,180.3,180.1,195.5,0.00,0,-2.7,0.3
0.80,climb,81.82,268.18,1.000,1,2579.8,-3353.1,-687.3,3718.6,0.00,-0.18,194,190,-1,0.0,0.0,-0.3,-0.1,-0.00,-0.05,0.00,0.00,0.00,0.00,-0.17,0.04,98,-1,1,-25,-20.6,-0.08,1.000,1.000,9.36,0,26,0,79.1,178.1,179.6,190.9,0.00,0,-2.7,0.3
0.90,climb,83.15,266.85,1.000,1,2579.8,-3353.1,-687.3,3718.6,0.00,-0.18,193,190,-1,0.0,0.0,-0.8,-0.0,0.01,-0.07,0.00,0.00,0.00,0.00,-0.17,0.04,98,-1,1,-27,-28.6,0.03,1.000,1.000,12.50,0,26,0,79.1,178.1,179.6,190.9,0.00,0,-4.0,-0.2
1.00,climb,85.72,264.28,1.000,1,2579.8,-3353.1,-687.3,3718.6,0.00,0.00,193,190,-1,0.0,0.0,-1.2,0.1,0.02,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,98,-1,1,-30,-34.9,0.10,1.000,1.000,15.62,0,26,0,79.1,178.1,179.6,190.9,0.00,0,-4.8,-0.3
1.10,climb,86.73,263.27,1.000,1,2579.8,-3353.1,-687.3,3718.6,0.00,0.26,192,190,-1,0.0,0.0,-1.7,0.2,0.02,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,98,-1,1,-32,-38.7,0.12,1.000,1.000,18.70,0,26,0,79.1,178.1,179.6,190.9,0.00,0,-3.0,0.0
1.20,climb,88.98,261.02,1.000,1,2579.8,-3353.1,-687.3,3718.6,0.00,0.26,190,176,-1,0.0,0.0,-1.9,0.3,0.02,-0.05,0.00,0.00,0.00,0.00,0.26,-0.04,98,-1,1,-33,-38.7,0.12,1.000,1.000,21.76,0,26,0,93.4,29.1,178.1,176.6,0.00,0,-3.0,0.0
1.30,climb,91.53,258.47,1.000,1,2579.8,-3353.0,-687.3,3718.5,0.00,0.53,188,176,-1,0.0,0.0,-1.8,0.3,0.00,-0.00,0.00,0.00,0.00,0.00,0.52,-0.07,98,-1,1,-34,-36.3,0.05,1.000,1.000,24.77,0,26,0,93.4,29.1,178.1,176.6,0.00,0,-0.1,0.9
1.40,climb,94.38,255.62,1.000,1,2579.8,-3353.0,-687.3,3718.5,0.00,0.88,186,176,-1,0.0,0.0,-1.3,0.1,-0.02,0.05,0.00,0.00,0.00,0.00,0.87,-0.09,98,-1,1,-35,-32.3,-0.05,1.000,1.000,27.75,0,26,0,93.4,29.1,178.1,176.6,0.00,0,3.5,2.2
1.50,climb,99.22,250.78,1.000,1,2579.8,-3352.7,-687.3,3718.4,0.00,1.23,184,176,-1,0.0,0.0,-0.7,-0.2,-0.05,0.09,0.00,0.00,0.00,0.00,1.05,-0.08,98,-1,1,-36,-24.5,-0.17,1.000,1.000,30.71,0,26,0,93.4,29.1,178.1,176.6,0.00,0,7.4,4.1
1.60,climb,100.98,249.02,1.000,1,2579.8,-3352.6,-687.3,3718.2,0.00,1.23,181,164,-1,0.0,0.0,0.0,-0.6,-0.06,0.11,0.00,0.00,0.00,0.00,1.23,-0.03,98,-1,1,-36,-22.9,-0.23,1.000,1.000,33.64,0,26,0,105.2,359.3,180.2,164.8,0.00,0,6.4,3.6
1.70,climb,104.71,245.29,1.000,1,2579.8,-3352.6,-687.3,3718.1,0.00,1.23,179,164,-1,0.0,0.0,0.6,-0.9,-0.06,0.09,0.00,0.00,0.00,0.00,1.23,0.03,98,-1,1,-37,-22.9,-0.27,1.000,1.000,36.54,0,26,0,105.2,359.3,180.2,164.8,0.00,0,6.4,3.6
1.80,climb,108.72,241.28,1.000,1,2579.8,-3352.4,-687.3,3718.0,0.18,0.62,176,164,-1,0.0,0.0,0.8,-1.1,-0.03,0.03,0.00,0.00,0.00,0.00,0.98,-0.11,98,-1,1,-37,-27.4,-0.27,1.000,1.000,39.40,0,26,0,105.2,359.3,180.2,164.8,0.00,0,-1.0,-0.4
1.90,climb,113.01,236.99,1.000,1,2579.8,-3352.4,-687.3,3717.9,0.35,0.35,174,164,-1,0.0,0.0,0.5,-1.0,-0.00,-0.04,0.00,0.00,0.00,0.00,0.63,-0.12,98,-1,1,-38,-33.3,-0.22,1.000,1.000,42.23,0,26,0,105.2,359.3,180.2,164.8,0.00,0,-5.9,-2.5
2.00,climb,119.97,230.03,1.000,1,2579.9,-3352.4,-687.3,3717.9,0.35,0.18,171,153,-1,0.0,0.0,-0.3,-0.7,0.03,-0.12,0.00,0.00,0.00,0.00,0.40,-0.29,98,-1,1,-38,-40.2,-0.10,1.000,1.000,45.03,0,26,0,116.3,359.8,180.1,153.7,0.00,0,-9.6,-4.0
2.10,climb,122.42,227.58,0.954,1,2579.9,-3352.4,-687.4,3717.9,0.53,0.18,168,153,-1,0.0,0.0,-1.3,-0.3,0.07,-0.17,0.00,0.00,0.00,0.00,0.24,-0.31,98,-1,1,-38,-46.6,0.04,0.954,1.000,47.81,0,26,0,116.3,359.8,180.1,153.7,0.00,0,-11.1,-4.4
2.20,climb,127.53,222.47,0.801,1,2579.9,-3352.4,-687.4,3717.9,0.53,0.18,166,153,-1,0.0,0.0,-2.4,0.3,0.09,-0.19,0.00,0.00,0.00,0.00,0.30,-0.47,98,-1,0,-39,-46.6,0.15,0.802,0.914,50.55,0,26,0,116.3,359.8,180.1,153.7,0.00,0,-11.1,-4.4
2.30,climb,132.90,217.10,0.646,1,2580.0,-3352.3,-687.5,3717.8,0.70,0.79,164,153,-1,0.0,0.0,-3.2,0.8,0.08,-0.15,0.00,0.00,0.00,0.00,0.48,-0.41,98,-1,0,-40,-49.8,0.21,0.648,0.739,53.16,0,26,0,116.3,359.8,180.1,153.7,0.00,0,-3.8,-0.2
2.40,climb,138.47,211.53,0.508,1,2580.1,-3352.2,-687.5,3717.8,0.88,1.14,159,134,-1,0.0,0.0,-3.3,1.0,0.04,-0.05,0.00,0.00,0.00,0.00,0.99,-0.38,98,-1,0,-38,-46.2,0.23,0.509,0.547,55.28,0,26,0,135.3,4.3,175.7,134.8,0.00,0,3.3,3.2
2.50,climb,147.05,202.95,0.378,1,2580.2,-3352.0,-687.6,3717.7,1.05,1.41,155,134,-1,0.0,0.0,-2.7,0.9,-0.02,0.06,0.00,0.00,0.00,0.00,1.40,-0.33,98,-1,0,-37,-41.2,0.18,0.378,0.407,56.71,0,26,0,135.3,4.3,175.7,134.8,0.00,0,8.7,5.9
2.60,climb,149.94,200.06,0.315,1,2580.3,-3351.9,-687.7,3717.5,1.14,1.58,152,134,-1,0.0,0.0,-1.7,0.4,-0.07,0.13,0.00,0.00,0.00,0.00,1.74,-0.27,98,-1,0,-37,-36.0,0.08,0.315,0.394,57.51,0,26,0,135.3,4.3,175.7,134.8,0.00,0,11.0,6.8
2.70,climb,155.72,194.28,0.260,1,2580.3,-3351.9,-687.8,3717.4,1.14,1.58,149,134,-1,0.0,0.0,-0.6,-0.2,-0.09,0.16,0.00,0.00,0.00,0.00,1.94,-0.17,98,-1,0,-37,-36.0,-0.03,0.260,0.360,57.70,0,26,0,135.3,4.3,175.7,134.8,0.00,0,11.0,6.8
2.80,climb,161.46,188.54,0.228,1,2580.6,-3351.6,-688.0,3717.2,1.05,1.58,145,119,-1,0.0,0.0,0.4,-0.8,-0.10,0.14,0.00,0.00,0.00,0.00,2.00,-0.09,98,-1,0,-36,-28.4,-0.08,0.228,0.324,57.43,0,26,0,150.3,359.0,181.7,119.7,0.00,0,7.7,4.8
2.90,climb,167.14,182.86,0.207,1,2580.7,-3351.4,-688.1,3717.1,1.05,1.41,141,119,-1,0.0,0.0,1.0,-1.2,-0.08,0.10,0.00,0.00,0.00,0.00,1.89,0.19,98,-1,0,-35,-26.2,-0.12,0.207,0.282,56.90,0,26,0,150.3,359.0,181.7,119.7,0.00,0,4.6,2.6
3.00,climb,175.50,174.50,0.175,1,2580.7,-3351.4,-688.2,3716.9,1.05,1.41,137,119,-1,0.0,0.0,1.3,-1.5,-0.05,0.06,0.00,0.00,0.00,0.00,1.75,0.18,98,-1,0,-34,-26.2,-0.16,0.175,0.220,56.15,0,26,0,150.3,359.0,181.7,119.7,0.00,0,4.6,2.6
3.10,climb,178.24,171.76,0.193,1,2580.8,-3351.3,-688.3,3716.8,1.05,1.23,134,119,-1,0.0,0.0,1.3,-1.5,-0.02,0.01,0.00,0.00,0.00,0.00,1.61,0.14,98,-1,0,-34,-24.7,-0.19,0.194,0.207,55.25,0,26,0,150.3,359.0,181.7,119.7,0.00,0,1.4,0.3
3.20,climb,183.63,166.37,0.196,1,2580.9,-3351.2,-688.4,3716.7,0.88,1.23,130,109,-1,0.0,0.0,1.1,-1.4,0.01,-0.03,0.00,0.00,0.00,0.00,1.47,0.37,98,-1,0,-33,-23.4,-0.20,0.197,0.211,54.26,0,26,0,160.4,358.2,185.0,109.6,0.00,0,-1.5,-1.5
3.30,climb,188.93,161.07,0.202,1,2581.0,-3351.1,-688.5,3716.6,0.88,1.05,127,109,-1,0.0,0.0,0.6,-1.1,0.03,-0.06,0.00,0.00,0.00,0.00,1.34,0.32,98,-1,0,-33,-22.5,-0.21,0.202,0.236,53.22,0,26,0,160.4,358.2,185.0,109.6,0.00,0,-3.2,-2.8
3.40,climb,194.13,155.87,0.204,1,2581.1,-3350.9,-688.5,3716.4,0.88,0.88,124,109,-1,0.0,0.0,0.3,-0.8,0.04,-0.06,0.00,0.00,0.00,0.00,1.27,0.31,98,-1,0,-33,-21.9,-0.22,0.204,0.244,52.27,0,26,0,160.4,358.2,185.0,109.6,0.00,0,-3.0,-3.7
3.50,climb,201.76,148.24,0.181,1,2581.2,-3350.8,-688.6,3716.4,0.70,0.88,122,109,-1,0.0,0.0,-0.0,-0.4,0.05,-0.05,0.00,0.00,0.00,0.00,1.21,0.29,98,-1,0,-34,-22.0,-0.23,0.182,0.220,51.37,0,26,0,160.4,358.2,185.0,109.6,0.00,0,-1.8,-3.8
3.60,climb,204.26,145.74,0.201,1,2581.2,-3350.8,-688.7,3716.3,0.70,0.88,118,100,-1,0.0,0.0,-0.2,-0.0,0.06,-0.03,0.00,0.00,0.00,0.00,1.04,0.44,98,-1,0,-33,-22.0,-0.22,0.201,0.235,50.48,0,26,0,169.2,360.0,180.0,100.8,0.00,0,-1.8,-3.8
3.70,climb,209.18,140.82,0.200,1,2581.4,-3350.6,-688.8,3716.2,0.70,0.88,115,100,-1,0.0,0.0,-0.2,0.3,0.05,-0.01,0.00,0.00,0.00,0.00,1.01,0.49,98,-1,0,-33,-22.3,-0.22,0.201,0.227,49.58,0,26,0,169.2,360.0,180.0,100.8,0.00,0,-0.1,-2.4
3.80,climb,214.03,135.97,0.201,1,2581.4,-3350.6,-688.9,3716.1,0.70,0.88,113,100,-1,0.0,0.0,-0.2,0.5,0.04,-0.00,0.00,0.00,0.00,0.00,0.99,0.54,98,-1,0,-34,-22.3,-0.23,0.201,0.216,48.67,0,26,0,169.2,360.0,180.0,100.8,0.00,0,-0.1,-2.4
3.90,climb,218.79,131.21,0.198,1,2581.4,-3350.5,-688.9,3716.0,0.70,0.88,111,100,-1,0.0,0.0,-0.2,0.6,0.01,0.01,0.00,0.00,0.00,0.00,0.97,0.57,98,-1,0,-35,-22.8,-0.24,0.199,0.206,47.81,0,26,0,169.2,360.0,180.0,100.8,0.00,0,0.3,-0.8
4.00,climb,225.77,124.23,0.174,1,2581.5,-3350.4,-689.0,3715.9,0.70,0.88,108,91,-1,0.0,0.0,-0.1,0.4,-0.01,0.01,0.00,0.00,0.00,0.00,0.94,0.62,98,-1,0,-35,-23.1,-0.23,0.175,0.184,46.97,0,26,0,178.3,0.4,165.8,91.7,0.00,0,0.6,0.9
4.10,climb,228.06,121.94,0.192,1,2581.6,-3350.3,-689.1,3715.8,0.70,0.88,105,91,-1,0.0,0.0,0.0,0.2,-0.04,0.01,0.00,0.00,0.00,0.00,0.91,0.66,98,-1,0,-35,-23.4,-0.23,0.192,0.213,46.13,0,26,0,178.3,0.4,165.8,91.7,0.00,0,0.7,2.4
