t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,94.50,255.50,0.378,1,1894.8,356.3,-2704.3,2239.2,0.00,0.00,99,99,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-2,0.0,-0.03,0.378,0.378,0.00,0,0,0,170.2,0.0,180.0,99.8,0.00,0,0.0,-0.0
0.10,climb,94.50,255.50,0.643,1,1894.8,356.3,-2704.3,2239.2,0.00,0.00,99,99,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-3,0.0,-0.07,0.643,0.643,0.00,0,0,0,170.2,0.0,180.0,99.8,0.00,0,0.0,0.0
0.20,climb,94.50,255.50,0.918,1,1894.8,356.3,-2704.3,2239.2,0.00,0.00,99,99,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-3,0.0,-0.07,0.918,0.918,0.00,0,0,0,170.2,0.0,180.0,99.8,0.00,0,0.0,0.0
0.30,climb,94.50,255.50,1.000,1,1894.8,356.3,-2704.3,2239.2,0.00,0.00,99,99,-1,0.0,0.0,0.0,0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-3,-0.0,-0.07,1.000,1.000,0.03,0,0,0,170.2,0.0,180.0,99.8,0.00,0,-1.4,0.2
0.40,climb,94.54,255.46,1.000,1,1894.8,356.3,-2704.3,2239.2,0.09,0.00,99,99,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-3,-0.0,-0.07,1.000,1.000,0.21,0,0,0,170.2,0.0,180.0,99.8,0.00,0,-1.7,0.3
0.50,climb,94.71,255.29,1.000,1,1894.8,356.3,-2704.3,2239.2,0.09,0.00,99,99,-1,0.0,0.0,-0.3,-0.0,-0.00,-0.03,0.00,0.00,0.00,0.00,0.09,-0.01,-1,-1,1,-3,-0.1,-0.07,1.000,1.000,1.23,0,0,0,170.2,0.0,180.0,99.8,0.00,0,-1.3,0.2
0.60,climb,95.10,254.90,1.000,1,1894.8,356.3,-2704.3,2239.2,0.09,0.00,99,99,-1,0.0,0.0,-0.4,-0.1,-0.01,-0.03,0.00,0.00,0.00,0.00,0.09,-0.01,-1,-1,1,-3,-0.9,-0.07,1.000,1.000,3.28,0,0,0,170.2,0.0,180.0,99.8,0.00,0,-1.4,0.4
0.70,climb,95.80,254.20,1.000,1,1894.8,356.3,-2704.3,2239.2,0.09,0.00,99,99,-1,0.0,0.0,-0.6,-0.1,-0.01,-0.03,0.00,0.00,0.00,0.00,0.09,-0.01,-1,-1,1,-3,-0.9,-0.05,1.000,1.000,6.17,0,0,0,170.2,0.0,180.0,99.8,0.00,0,-1.4,0.4
0.80,climb,96.82,253.18,1.000,1,1894.8,356.3,-2704.3,2239.2,0.31,0.02,99,98,-1,0.0,0.0,-0.6,-0.2,-0.01,-0.01,0.00,0.00,0.00,0.00,0.22,-0.01,100,-1,1,-3,-3.4,-0.02,1.000,1.000,9.36,0,26,0,170.6,359.9,180.5,99.4,0.00,0,0.3,0.7
0.90,climb,98.15,251.85,1.000,1,1894.9,356.3,-2704.3,2239.2,0.44,0.02,99,98,-1,0.0,0.0,-0.6,-0.3,-0.01,0.00,0.00,0.00,0.00,0.00,0.31,-0.02,100,-1,1,-3,-4.7,0.00,1.000,1.000,12.52,0,26,0,170.6,359.9,180.5,99.4,0.00,0,1.3,0.8
1.00,climb,99.79,250.21,1.000,1,1894.9,356.3,-2704.4,2239.2,0.48,0.00,99,98,-1,0.0,0.0,-0.4,-0.3,-0.02,0.02,0.00,0.00,0.00,0.00,0.44,-0.04,100,-1,1,-3,-5.5,0.03,1.000,1.000,15.64,0,26,0,170.6,359.9,180.5,99.4,0.00,0,1.8,1.0
1.10,climb,101.74,248.26,1.000,1,1894.9,356.3,-2704.4,2239.2,0.48,0.00,99,98,-1,0.0,0.0,-0.2,-0.4,-0.02,0.02,0.00,0.00,0.00,0.00,0.48,-0.07,100,-1,1,-3,-5.5,0.05,1.000,1.000,18.73,0,26,0,170.6,359.9,180.5,99.4,0.00,0,1.8,1.0
1.20,climb,104.00,246.00,1.000,1,1895.0,356.3,-2704.5,2239.2,0.53,-0.02,98,96,-1,0.0,0.0,-0.1,-0.5,-0.02,0.03,0.00,0.00,0.00,0.00,0.52,-0.10,100,-1,1,-3,-5.7,0.06,1.000,1.000,21.79,0,26,0,172.6,359.5,184.1,97.4,0.00,0,1.9,1.1
1.30,climb,106.56,243.44,1.000,1,1895.1,356.3,-2704.5,2239.2,0.53,-0.14,98,96,-1,0.0,0.0,0.1,-0.6,-0.02,0.02,0.00,0.00,0.00,0.00,0.51,-0.14,100,-1,1,-3,-3.6,0.06,1.000,1.000,24.82,0,26,0,172.6,359.5,184.1,97.4,0.00,0,0.5,0.4
1.40,climb,109.41,240.59,1.000,1,1895.1,356.3,-2704.6,2239.2,0.44,-0.25,98,96,-1,0.0,0.0,0.1,-0.6,-0.01,0.00,0.00,0.00,0.00,0.00,0.50,-0.21,100,-1,1,-2,-0.8,0.03,1.000,1.000,27.81,0,26,0,172.6,359.5,184.1,97.4,0.00,0,-1.0,-0.7
1.50,climb,112.56,237.44,1.000,1,1895.2,356.2,-2704.6,2239.2,0.44,-0.36,98,96,-1,0.0,0.0,-0.1,-0.5,0.01,-0.03,0.00,0.00,0.00,0.00,0.40,-0.31,100,-1,1,-2,2.0,-0.03,1.000,1.000,30.77,0,26,0,172.6,359.5,184.1,97.4,0.00,0,-3.0,-2.0
1.60,climb,116.00,234.00,1.000,1,1895.2,356.2,-2704.7,2239.3,0.44,-0.36,97,96,-1,0.0,0.0,-0.4,-0.3,0.03,-0.05,0.00,0.00,0.00,0.00,0.39,-0.42,100,-1,1,-2,2.0,-0.08,1.000,1.000,33.71,0,26,0,173.2,359.7,182.2,96.8,0.00,0,-3.0,-2.0
1.70,climb,119.73,230.27,1.000,1,1895.2,356.2,-2704.7,2239.3,0.44,-0.42,97,96,-1,0.0,0.0,-0.8,-0.0,0.04,-0.07,0.00,0.00,0.00,0.00,0.38,-0.47,100,-1,1,-2,3.3,-0.10,1.000,1.000,36.61,0,26,0,173.2,359.7,182.2,96.8,0.00,0,-4.3,-3.0
1.80,climb,123.75,226.25,1.000,1,1895.3,356.1,-2704.7,2239.3,0.62,-0.36,97,96,-1,0.0,0.0,-1.3,0.3,0.04,-0.08,0.00,0.00,0.00,0.00,0.39,-0.47,100,-1,1,-1,1.7,-0.10,1.000,1.000,39.48,0,26,0,173.2,359.7,182.2,96.8,0.00,0,-3.5,-2.4
1.90,climb,128.05,221.95,1.000,1,1895.4,356.1,-2704.8,2239.4,0.83,-0.23,97,96,-1,0.0,0.0,-1.6,0.5,0.04,-0.06,0.00,0.00,0.00,0.00,0.57,-0.43,100,-1,1,-1,-0.9,-0.06,1.000,1.000,42.33,0,26,0,173.2,359.7,182.2,96.8,0.00,0,-1.2,-1.2
2.00,climb,132.63,217.37,1.000,1,1895.4,356.1,-2704.9,2239.4,0.83,-0.23,97,96,-1,0.0,0.0,-1.6,0.5,0.02,-0.02,0.00,0.00,0.00,0.00,0.80,-0.33,100,-1,1,-1,-0.9,-0.01,1.000,1.000,45.14,0,26,0,172.6,0.8,174.2,97.4,0.00,0,-1.2,-1.2
2.10,climb,137.49,212.51,0.847,1,1895.5,356.1,-2705.0,2239.4,1.10,-0.09,97,96,-1,0.0,0.0,-1.3,0.5,-0.01,0.03,0.00,0.00,0.00,0.00,1.08,-0.21,100,-1,0,-1,-3.7,0.05,0.847,0.863,47.91,0,26,0,172.6,0.8,174.2,97.4,0.00,0,2.3,0.3
2.20,climb,142.63,207.37,0.688,1,1895.6,356.1,-2705.1,2239.4,1.32,0.05,97,96,-1,0.0,0.0,-0.7,0.3,-0.03,0.08,0.00,0.00,0.00,0.00,1.32,-0.10,100,-1,0,-1,-5.9,0.09,0.688,0.733,50.67,0,26,0,172.6,0.8,174.2,97.4,0.00,0,5.4,1.9
2.30,climb,147.99,202.01,0.538,1,1895.7,356.1,-2705.2,2239.4,1.41,0.13,97,96,-1,0.0,0.0,0.0,-0.0,-0.05,0.11,0.00,0.00,0.00,0.00,1.41,-0.03,100,-1,0,-1,-6.9,0.11,0.538,0.599,53.07,0,26,0,172.6,0.8,174.2,97.4,0.00,0,7.0,2.9
2.40,climb,153.49,196.51,0.422,1,1896.0,356.1,-2705.4,2239.4,1.32,0.12,96,94,-1,0.0,0.0,0.7,-0.3,-0.05,0.10,0.00,0.00,0.00,0.00,1.41,0.00,100,-1,0,-1,-5.2,0.11,0.423,0.481,54.66,0,26,0,174.9,359.6,184.3,95.1,0.00,0,4.4,2.5
2.50,climb,159.06,190.94,0.335,1,1896.0,356.1,-2705.5,2239.4,1.32,0.12,96,94,-1,0.0,0.0,1.0,-0.6,-0.04,0.06,0.00,0.00,0.00,0.00,1.32,-0.01,100,-1,0,-0,-5.2,0.09,0.335,0.378,55.59,0,26,0,174.9,359.6,184.3,95.1,0.00,0,4.4,2.5
2.60,climb,164.66,185.34,0.274,1,1896.2,356.1,-2705.6,2239.4,1.05,0.00,96,94,-1,0.0,0.0,1.1,-0.7,-0.03,0.02,0.00,0.00,0.00,0.00,1.14,-0.06,100,-1,0,-0,-2.5,0.07,0.274,0.292,55.94,0,26,0,174.9,359.6,184.3,95.1,0.00,0,-1.4,0.3
2.70,climb,170.24,179.76,0.233,1,1896.3,356.1,-2705.7,2239.4,0.97,-0.05,95,94,-1,0.0,0.0,0.9,-0.7,-0.01,-0.02,0.00,0.00,0.00,0.00,1.05,-0.10,100,-1,0,0,-1.3,0.05,0.233,0.246,55.84,0,26,0,174.9,359.6,184.3,95.1,0.00,0,-3.4,-0.3
2.80,climb,175.76,174.24,0.208,1,1896.3,356.1,-2705.8,2239.4,0.97,-0.05,95,93,-1,0.0,0.0,0.5,-0.7,0.00,-0.05,0.00,0.00,0.00,0.00,0.96,-0.14,100,-1,0,0,-1.3,0.03,0.208,0.230,55.40,0,26,0,176.1,359.3,190.1,93.9,0.00,0,-3.4,-0.3
2.90,climb,181.21,168.79,0.194,1,1896.5,356.1,-2705.9,2239.4,0.88,-0.11,95,93,-1,0.0,0.0,0.1,-0.5,0.01,-0.07,0.00,0.00,0.00,0.00,0.87,-0.16,100,-1,0,1,0.2,0.02,0.194,0.225,54.75,0,26,0,176.1,359.3,190.1,93.9,0.00,0,-4.3,-1.2
3.00,climb,186.58,163.42,0.188,1,1896.6,356.1,-2706.0,2239.4,0.79,-0.13,94,93,-1,0.0,0.0,-0.3,-0.4,0.01,-0.06,0.00,0.00,0.00,0.00,0.87,-0.18,100,-1,0,1,0.4,0.02,0.188,0.219,53.91,0,26,0,176.1,359.3,190.1,93.9,0.00,0,-3.0,-1.3
3.10,climb,191.86,158.14,0.187,1,1896.7,356.1,-2706.1,2239.4,0.88,-0.13,94,93,-1,0.0,0.0,-0.6,-0.3,0.02,-0.05,0.00,0.00,0.00,0.00,0.78,-0.19,100,-1,0,1,0.6,0.01,0.187,0.212,53.00,0,26,0,176.1,359.3,190.1,93.9,0.00,0,-1.6,-1.3
3.20,climb,197.04,152.96,0.185,1,1896.7,356.1,-2706.2,2239.4,0.88,-0.13,94,93,-1,0.0,0.0,-0.7,-0.2,0.02,-0.03,0.00,0.00,0.00,0.00,0.87,-0.19,100,-1,0,1,0.6,0.01,0.185,0.203,52.10,0,26,0,176.0,359.9,181.6,94.0,0.00,0,-1.6,-1.3
3.30,climb,202.13,147.87,0.185,1,1896.8,356.1,-2706.3,2239.4,0.88,-0.13,94,93,-1,0.0,0.0,-0.7,-0.1,0.01,-0.01,0.00,0.00,0.00,0.00,0.87,-0.19,100,-1,0,2,0.7,0.02,0.185,0.193,51.18,0,26,0,176.0,359.9,181.6,94.0,0.00,0,-0.3,-1.1
3.40,climb,207.13,142.87,0.186,1,1896.9,356.0,-2706.4,2239.4,0.88,-0.13,94,93,-1,0.0,0.0,-0.6,-0.0,0.00,0.01,0.00,0.00,0.00,0.00,0.87,-0.19,100,-1,0,2,0.7,0.03,0.186,0.190,50.22,0,26,0,176.0,359.9,181.6,94.0,0.00,0,1.3,-0.1
3.50,climb,212.03,137.97,0.189,1,1896.9,356.0,-2706.4,2239.5,0.88,-0.13,94,93,-1,0.0,0.0,-0.5,-0.0,0.00,0.01,0.00,0.00,0.00,0.00,0.87,-0.19,100,-1,0,2,0.7,0.02,0.189,0.194,49.25,0,26,0,176.0,359.9,181.6,94.0,0.00,0,1.3,-0.1
3.60,climb,216.83,133.17,0.194,1,1897.1,356.0,-2706.5,2239.5,0.88,-0.11,94,93,-1,0.0,0.0,-0.4,-0.0,0.00,0.01,0.00,0.00,0.00,0.00,0.87,-0.18,100,-1,0,2,0.7,0.02,0.194,0.200,48.24,0,26,0,175.7,0.0,179.8,94.3,0.00,0,1.5,-0.1
3.70,climb,221.53,128.47,0.199,1,1897.1,356.0,-2706.6,2239.5,0.88,-0.11,94,93,-1,0.0,0.0,-0.3,-0.0,0.00,0.02,0.00,0.00,0.00,0.00,0.87,-0.16,100,-1,0,2,0.7,0.02,0.199,0.205,47.25,0,26,0,175.7,0.0,179.8,94.3,0.00,0,1.5,-0.1
3.80,climb,226.14,123.86,0.202,1,1897.3,356.0,-2706.7,2239.5,0.88,-0.11,93,93,-1,0.0,0.0,-0.2,-0.0,-0.01,0.01,0.00,0.00,0.00,0.00,0.87,-0.16,100,-1,0,2,0.8,0.02,0.202,0.209,46.29,0,26,0,175.7,0.0,179.8,94.3,0.00,0,0.3,0.7
3.90,climb,230.66,119.34,0.201,1,1897.3,356.0,-2706.8,2239.5,0.88,-0.11,93,93,-1,0.0,0.0,-0.2,-0.1,-0.01,-0.00,0.00,0.00,0.00,0.00,0.87,-0.16,100,-1,0,2,0.8,0.02,0.201,0.207,45.42,0,26,0,175.7,0.0,179.8,94.3,0.00,0,0.3,0.7
4.00,climb,235.10,114.90,0.198,1,1897.5,356.0,-2706.9,2239.5,0.79,-0.11,93,94,-1,0.0,0.0,-0.3,-0.1,-0.01,-0.02,0.00,0.00,0.00,0.00,0.78,-0.16,100,-1,0,2,0.5,0.03,0.198,0.211,44.60,0,26,0,175.5,359.9,181.6,94.5,0.00,0,-1.6,0.1
4.10,climb,239.46,110.54,0.194,1,1897.5,356.0,-2707.0,2239.5,0.79,-0.11,93,94,-1,0.0,0.0,-0.5,-0.1,0.00,-0.03,0.00,0.00,0.00,0.00,0.78,-0.16,100,-1,0,2,0.5,0.03,0.194,0.207,43.79,0,26,0,175.5,359.9,181.6,94.5,0.00,0,-1.6,0.1
4.20,climb,243.74,106.26,0.189,1,1897.5,356.0,-2707.0,2239.5,0.79,-0.11,93,94,-1,0.0,0.0,-0.6,-0.1,0.01,-0.02,0.00,0.00,0.00,0.00,0.78,-0.16,100,-1,0,2,0.5,0.03,0.189,0.201,42.98,0,26,0,175.5,359.9,181.6,94.5,0.00,0,-1.3,-0.5
4.30,climb,247.93,102.07,0.184,1,1897.7,355.9,-2707.1,2239.5,0.79,-0.11,93,94,-1,0.0,0.0,-0.6,-0.0,0.01,-0.01,0.00,0.00,0.00,0.00,0.78,-0.16,100,-1,0,2,0.7,0.02,0.184,0.190,42.19,0,26,0,175.5,359.9,181.6,94.5,0.00,0,0.8,-0.3
4.40,climb,252.05,97.95,0.180,1,1897.8,355.9,-2707.2,2239.6,0.79,-0.11,94,94,-1,0.0,0.0,-0.5,-0.0,0.00,0.01,0.00,0.00,0.00,0.00,0.78,-0.16,100,-1,0,2,0.7,0.02,0.180,0.183,41.38,0,26,0,175.3,0.0,179.7,94.7,0.00,0,1.2,0.1
