t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat
14.30,find,124.61,0.00,0.300,0,-67.8,74.8,0.0,0.0,-0.25,-0.10,240,240,-1,0.0,0.0,-0.9,-1.2,0.01,0.01,0.00,0.00,0.00,0.00,0.17,0.21,98,-1,0
14.40,find,125.42,0.00,0.300,0,-67.8,74.8,0.0,0.0,-0.30,-0.06,240,240,-1,0.0,0.0,-0.8,-1.1,0.01,0.01,0.00,0.00,0.00,0.00,0.23,0.20,98,-1,0
14.50,find,125.91,0.00,0.300,0,-67.9,74.8,0.0,0.0,-0.33,-0.03,240,240,-1,0.0,0.0,-0.6,-1.0,0.01,0.01,0.00,0.00,0.00,0.00,0.23,0.20,98,-1,0
14.60,find,126.57,0.00,0.300,0,-67.9,74.8,0.0,0.0,-0.33,-0.03,240,240,-1,0.0,0.0,-0.5,-0.9,0.01,0.01,0.00,0.00,0.00,0.00,0.27,0.19,98,-1,0
14.70,find,127.22,0.00,0.300,0,-67.9,74.8,0.0,0.0,-0.35,-0.01,240,240,-1,0.0,0.0,-0.4,-0.8,0.02,0.01,0.00,0.00,0.00,0.00,0.30,0.18,98,-1,0
14.80,find,128.04,0.00,0.300,0,-68.0,74.8,0.0,0.0,-0.36,0.01,240,240,-1,0.0,0.0,-0.3,-0.6,0.02,0.01,0.00,0.00,0.00,0.00,0.30,0.18,98,-1,0
14.90,find,128.54,0.00,0.300,0,-68.0,74.8,0.0,0.0,-0.36,0.01,240,240,-1,0.0,0.0,-0.2,-0.5,0.02,0.01,0.00,0.00,0.00,0.00,0.32,0.17,98,-1,0
15.00,find,129.20,0.00,0.300,0,-68.0,74.8,0.0,0.0,-0.36,0.02,240,240,-1,0.0,0.0,-0.0,-0.3,0.02,0.02,0.00,0.00,0.00,0.00,0.32,0.16,98,-1,0
15.10,find,129.86,0.00,0.300,0,-68.1,74.8,0.0,0.0,-0.34,0.03,240,240,-1,0.0,0.0,0.1,-0.1,0.03,0.02,0.00,0.00,0.00,0.00,0.32,0.16,98,-1,0
15.20,find,130.52,0.00,0.300,0,-68.1,74.8,0.0,0.0,-0.34,0.03,240,240,-1,0.0,0.0,0.2,0.1,0.03,0.02,0.00,0.00,0.00,0.00,0.31,0.14,98,-1,0
15.30,find,131.19,0.00,0.300,0,-68.1,74.8,0.0,0.0,-0.32,0.04,240,240,-1,0.0,0.0,0.4,0.3,0.04,0.02,0.00,0.00,0.00,0.00,0.30,0.13,98,-1,0
15.40,find,132.03,0.00,0.300,0,-68.2,74.8,0.0,0.0,-0.29,0.03,240,240,-1,0.0,0.0,0.5,0.5,0.04,0.02,0.00,0.00,0.00,0.00,0.30,0.13,98,-1,0
15.50,find,132.53,0.00,0.300,0,-68.2,74.8,0.0,0.0,-0.29,0.03,240,240,-1,0.0,0.0,0.6,0.7,0.04,0.03,0.00,0.00,0.00,0.00,0.27,0.12,98,-1,0
15.60,find,133.37,0.00,0.300,0,-68.2,74.8,0.0,0.0,-0.24,0.01,240,240,-1,0.0,0.0,0.8,0.9,0.04,0.03,0.00,0.00,0.00,0.00,0.21,0.11,98,-1,0
15.70,find,133.87,0.00,0.300,0,-68.2,74.8,0.0,0.0,-0.17,-0.04,240,240,-1,0.0,0.0,0.9,1.0,0.03,0.03,0.00,0.00,0.00,0.00,0.21,0.11,98,-1,0
15.80,find,134.55,0.00,0.300,0,-68.2,74.8,0.0,0.0,-0.17,-0.04,240,240,-1,0.0,0.0,1.1,1.0,0.02,0.03,0.00,0.00,0.00,0.00,0.13,0.12,98,-1,0
15.90,find,135.22,0.00,0.300,0,-68.3,74.8,0.0,0.0,-0.09,-0.10,240,240,-1,0.0,0.0,1.2,1.0,0.01,0.03,0.00,0.00,0.00,0.00,0.02,0.13,98,-1,0
16.00,find,135.90,0.00,0.300,0,-68.3,74.8,0.0,0.0,-0.01,-0.13,240,240,-1,0.0,0.0,1.4,1.0,0.01,0.03,0.00,0.00,0.00,0.00,0.02,0.13,98,-1,0
16.10,find,136.58,0.00,0.300,0,-68.3,74.8,0.0,0.0,-0.01,-0.13,240,240,-1,0.0,0.0,1.5,0.9,0.00,0.04,0.00,0.00,0.00,0.00,-0.05,0.12,98,-1,0
16.20,find,137.26,0.00,0.300,0,-68.3,74.7,0.0,0.0,0.06,-0.14,240,240,-1,0.0,0.0,1.7,0.8,0.00,0.03,0.00,0.00,0.00,0.00,-0.12,0.09,98,-1,0
16.30,find,138.12,0.00,0.300,0,-68.3,74.7,0.0,0.0,0.15,-0.12,240,240,-1,0.0,0.0,1.7,0.7,-0.00,0.03,0.00,0.00,0.00,0.00,-0.12,0.09,98,-1,0
16.40,find,138.64,0.00,0.300,0,-68.3,74.7,0.0,0.0,0.15,-0.12,240,240,-1,0.0,0.0,1.7,0.7,-0.00,0.02,0.00,0.00,0.00,0.00,-0.19,0.03,98,-1,0
16.50,find,139.33,0.00,0.300,0,-68.2,74.7,0.0,0.0,0.25,-0.09,240,240,-1,0.0,0.0,1.7,0.6,-0.00,0.01,0.00,0.00,0.00,0.00,-0.26,-0.05,98,-1,0
16.60,find,140.02,0.00,0.300,0,-68.2,74.7,0.0,0.0,0.32,-0.06,240,240,-1,0.0,0.0,1.5,0.5,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.26,-0.05,98,-1,0
16.70,find,140.72,0.00,0.300,0,-68.2,74.7,0.0,0.0,0.32,-0.06,240,240,-1,0.0,0.0,1.4,0.4,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.31,-0.11,98,-1,0
16.80,find,141.59,0.00,0.300,0,-68.1,74.7,0.0,0.0,0.37,-0.04,240,240,-1,0.0,0.0,1.2,0.4,-0.00,-0.02,0.00,0.00,0.00,0.00,-0.34,-0.15,98,-1,0
16.90,find,142.11,0.00,0.300,0,-68.1,74.7,0.0,0.0,0.40,-0.02,240,240,-1,0.0,0.0,1.0,0.3,-0.00,-0.02,0.00,0.00,0.00,0.00,-0.34,-0.15,98,-1,0
17.00,find,142.81,0.00,0.300,0,-68.1,74.7,0.0,0.0,0.40,-0.02,240,240,-1,0.0,0.0,0.8,0.2,-0.00,-0.03,0.00,0.00,0.00,0.00,-0.36,-0.18,98,-1,0
17.10,find,143.52,0.00,0.300,0,-68.0,74.7,0.0,0.0,0.42,-0.01,240,240,-1,0.0,0.0,0.5,0.2,-0.00,-0.03,0.00,0.00,0.00,0.00,-0.37,-0.20,98,-1,0
17.20,find,144.22,0.00,0.300,0,-68.0,74.7,0.0,0.0,0.42,-0.00,240,240,-1,0.0,0.0,0.3,0.1,-0.00,-0.04,0.00,0.00,0.00,0.00,-0.37,-0.20,98,-1,0
17.30,find,144.93,0.00,0.300,0,-68.0,74.7,0.0,0.0,0.42,-0.00,240,240,-1,0.0,0.0,0.0,0.0,-0.01,-0.04,0.00,0.00,0.00,0.00,-0.37,-0.21,98,-1,0
17.40,find,145.82,0.00,0.300,0,-67.9,74.7,0.0,0.0,0.40,0.00,240,240,-1,0.0,0.0,-0.3,-0.0,-0.01,-0.04,0.00,0.00,0.00,0.00,-0.35,-0.20,98,-1,0
17.50,find,146.53,0.00,0.300,0,-67.8,74.7,0.0,0.0,0.35,-0.02,240,240,-1,0.0,0.0,-0.5,-0.1,-0.01,-0.04,0.00,0.00,0.00,0.00,-0.35,-0.20,98,-1,0
17.60,find,147.24,0.00,0.300,0,-67.8,74.7,0.0,0.0,0.35,-0.02,240,240,-1,0.0,0.0,-0.7,-0.2,-0.01,-0.04,0.00,0.00,0.00,0.00,-0.31,-0.16,98,-1,0
17.70,find,147.77,0.00,0.300,0,-67.8,74.7,0.0,0.0,0.27,-0.05,240,240,-1,0.0,0.0,-0.8,-0.2,-0.01,-0.03,0.00,0.00,0.00,0.00,-0.26,-0.09,98,-1,0
17.80,find,148.66,0.00,0.300,0,-67.8,74.7,0.0,0.0,0.18,-0.08,240,240,-1,0.0,0.0,-0.9,-0.3,-0.01,-0.02,0.00,0.00,0.00,0.00,-0.26,-0.09,98,-1,0
17.90,find,149.19,0.00,0.300,0,-67.8,74.7,0.0,0.0,0.18,-0.08,240,240,-1,0.0,0.0,-0.9,-0.3,-0.01,-0.01,0.00,0.00,0.00,0.00,-0.19,-0.02,98,-1,0
18.00,find,149.90,0.00,0.300,0,-67.7,74.7,0.0,0.0,0.10,-0.10,240,240,-1,0.0,0.0,-0.8,-0.4,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.14,0.04,98,-1,0
18.10,find,150.62,0.00,0.300,0,-67.7,74.6,0.0,0.0,0.04,-0.12,240,240,-1,0.0,0.0,-0.8,-0.5,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.14,0.04,98,-1,0
18.20,find,151.33,0.00,0.300,0,-67.7,74.6,0.0,0.0,0.04,-0.12,240,240,-1,0.0,0.0,-0.7,-0.5,-0.01,0.00,0.00,0.00,0.00,0.00,-0.10,0.08,98,-1,0
18.30,find,152.05,0.00,0.300,0,-67.7,74.6,0.0,0.0,0.00,-0.11,240,240,-1,0.0,0.0,-0.7,-0.6,-0.01,0.00,0.00,0.00,0.00,0.00,-0.05,0.10,98,-1,0
18.40,find,152.77,0.00,0.300,0,-67.7,74.6,0.0,0.0,-0.04,-0.10,240,240,-1,0.0,0.0,-0.6,-0.6,-0.01,0.00,0.00,0.00,0.00,0.00,-0.05,0.10,98,-1,0
18.50,find,153.49,0.00,0.300,0,-67.7,74.6,0.0,0.0,-0.04,-0.10,240,240,-1,0.0,0.0,-0.6,-0.7,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.02,0.11,98,-1,0
18.60,find,154.21,0.00,0.300,0,-67.7,74.6,0.0,0.0,-0.07,-0.09,240,240,-1,0.0,0.0,-0.6,-0.7,-0.01,-0.00,0.00,0.00,0.00,0.00,0.01,0.11,98,-1,0
18.70,find,155.11,0.00,0.300,0,-67.7,74.6,0.0,0.0,-0.10,-0.08,240,240,-1,0.0,0.0,-0.5,-0.8,-0.01,-0.00,0.00,0.00,0.00,0.00,0.01,0.11,98,-1,0
18.80,find,155.65,0.00,0.300,0,-67.7,74.6,0.0,0.0,-0.10,-0.08,240,240,-1,0.0,0.0,-0.5,-0.8,-0.01,-0.00,0.00,0.00,0.00,0.00,0.05,0.11,98,-1,0
18.90,find,156.38,0.00,0.300,0,-67.8,74.6,0.0,0.0,-0.12,-0.06,240,240,-1,0.0,0.0,-0.5,-0.8,-0.01,-0.00,0.00,0.00,0.00,0.00,0.07,0.11,98,-1,0
19.00,find,157.11,0.00,0.300,0,-67.8,74.6,0.0,0.0,-0.14,-0.04,240,240,-1,0.0,0.0,-0.5,-0.8,-0.01,-0.00,0.00,0.00,0.00,0.00,0.07,0.11,98,-1,0
19.10,find,157.84,0.00,0.300,0,-67.8,74.6,0.0,0.0,-0.14,-0.04,240,240,-1,0.0,0.0,-0.5,-0.9,-0.01,-0.00,0.00,0.00,0.00,0.00,0.10,0.10,98,-1,0
19.20,find,158.57,0.00,0.300,0,-67.8,74.6,0.0,0.0,-0.16,-0.02,240,240,-1,0.0,0.0,-0.5,-0.9,-0.01,-0.01,0.00,0.00,0.00,0.00,0.13,0.10,98,-1,0
19.30,find,159.30,0.00,0.300,0,-67.8,74.5,0.0,0.0,-0.18,0.00,240,240,-1,0.0,0.0,-0.5,-0.9,-0.01,-0.01,0.00,0.00,0.00,0.00,0.13,0.10,98,-1,0
19.40,find,160.03,0.00,0.300,0,-67.8,74.5,0.0,0.0,-0.18,0.00,240,240,-1,0.0,0.0,-0.5,-0.8,-0.00,-0.01,0.00,0.00,0.00,0.00,0.16,0.09,98,-1,0
19.50,find,160.76,0.00,0.300,0,-67.8,74.6,0.0,0.0,-0.20,0.02,240,240,-1,0.0,0.0,-0.5,-0.8,-0.00,-0.01,0.00,0.00,0.00,0.00,0.19,0.08,98,-1,0
19.60,find,161.50,0.00,0.300,0,-67.9,74.6,0.0,0.0,-0.22,0.04,240,240,-1,0.0,0.0,-0.5,-0.8,-0.00,-0.01,0.00,0.00,0.00,0.00,0.19,0.08,98,-1,0
19.70,find,162.24,0.00,0.300,0,-67.9,74.6,0.0,0.0,-0.22,0.04,240,240,-1,0.0,0.0,-0.5,-0.8,0.00,-0.01,0.00,0.00,0.00,0.00,0.21,0.08,98,-1,0
19.80,find,162.98,0.00,0.300,0,-67.9,74.6,0.0,0.0,-0.24,0.05,240,240,-1,0.0,0.0,-0.5,-0.7,0.00,-0.01,0.00,0.00,0.00,0.00,0.23,0.08,98,-1,0
19.90,find,163.90,0.00,0.300,0,-67.9,74.6,0.0,0.0,-0.25,0.06,240,240,-1,0.0,0.0,-0.5,-0.6,0.01,-0.01,0.00,0.00,0.00,0.00,0.23,0.08,98,-1,0
20.00,find,164.46,0.00,0.300,0,-67.9,74.6,0.0,0.0,-0.25,0.06,240,240,-1,0.0,0.0,-0.5,-0.5,0.01,-0.01,0.00,0.00,0.00,0.00,0.25,0.07,98,-1,0
20.10,find,165.20,0.00,0.300,0,-68.0,74.6,0.0,0.0,-0.27,0.07,240,240,-1,0.0,0.0,-0.5,-0.5,0.01,-0.01,0.00,0.00,0.00,0.00,0.26,0.08,98,-1,0
20.20,find,165.94,0.00,0.300,0,-68.0,74.6,0.0,0.0,-0.27,0.07,240,240,-1,0.0,0.0,-0.5,-0.3,0.02,-0.01,0.00,0.00,0.00,0.00,0.26,0.08,98,-1,0
20.30,find,166.69,0.00,0.300,0,-68.0,74.6,0.0,0.0,-0.27,0.07,240,240,-1,0.0,0.0,-0.5,-0.2,0.02,-0.01,0.00,0.00,0.00,0.00,0.27,0.07,98,-1,0
20.40,find,167.62,0.00,0.300,0,-68.1,74.6,0.0,0.0,-0.28,0.07,240,240,-1,0.0,0.0,-0.5,-0.1,0.02,-0.01,0.00,0.00,0.00,0.00,0.28,0.08,98,-1,0
20.50,find,168.18,0.00,0.300,0,-68.1,74.6,0.0,0.0,-0.29,0.06,240,240,-1,0.0,0.0,-0.5,0.1,0.03,-0.01,0.00,0.00,0.00,0.00,0.28,0.08,98,-1,0
20.60,find,168.93,0.00,0.300,0,-68.1,74.6,0.0,0.0,-0.29,0.06,240,240,-1,0.0,0.0,-0.5,0.2,0.03,-0.01,0.00,0.00,0.00,0.00,0.28,0.09,98,-1,0
20.70,find,169.68,0.00,0.300,0,-68.2,74.6,0.0,0.0,-0.29,0.04,240,240,-1,0.0,0.0,-0.6,0.4,0.03,-0.01,0.00,0.00,0.00,0.00,0.27,0.10,98,-1,0
20.80,find,170.43,0.00,0.300,0,-68.2,74.6,0.0,0.0,-0.28,0.02,240,240,-1,0.0,0.0,-0.6,0.6,0.04,-0.01,0.00,0.00,0.00,0.00,0.27,0.10,98,-1,0
20.90,find,171.18,0.00,0.300,0,-68.2,74.6,0.0,0.0,-0.28,0.02,240,240,-1,0.0,0.0,-0.6,0.8,0.04,-0.01,0.00,0.00,0.00,0.00,0.26,0.12,98,-1,0
21.00,find,171.94,0.00,0.300,0,-68.2,74.6,0.0,0.0,-0.27,-0.01,240,240,-1,0.0,0.0,-0.6,1.0,0.04,-0.01,0.00,0.00,0.00,0.00,0.23,0.14,98,-1,0
21.10,find,172.88,0.00,0.300,0,-68.3,74.6,0.0,0.0,-0.24,-0.07,240,240,-1,0.0,0.0,-0.5,1.2,0.04,-0.01,0.00,0.00,0.00,0.00,0.23,0.14,98,-1,0
21.20,find,173.45,0.00,0.300,0,-68.3,74.6,0.0,0.0,-0.24,-0.07,240,240,-1,0.0,0.0,-0.5,1.3,0.03,-0.01,0.00,0.00,0.00,0.00,0.18,0.18,98,-1,0
21.30,find,174.20,0.00,0.300,0,-68.3,74.6,0.0,0.0,-0.20,-0.16,240,240,-1,0.0,0.0,-0.5,1.3,0.02,-0.01,0.00,0.00,0.00,0.00,0.10,0.24,98,-1,0
21.40,find,174.96,0.00,0.300,0,-68.3,74.6,0.0,0.0,-0.16,-0.24,240,240,-1,0.0,0.0,-0.5,1.3,0.01,-0.01,0.00,0.00,0.00,0.00,0.10,0.24,98,-1,0
21.50,find,175.72,0.00,0.300,0,-68.3,74.6,0.0,0.0,-0.16,-0.24,240,240,-1,0.0,0.0,-0.5,1.2,0.01,-0.01,0.00,0.00,0.00,0.00,0.02,0.29,98,-1,0
21.60,find,176.48,0.00,0.300,0,-68.4,74.5,0.0,0.0,-0.13,-0.30,240,240,-1,0.0,0.0,-0.5,1.1,0.00,-0.01,0.00,0.00,0.00,0.00,-0.03,0.32,98,-1,0
21.70,find,177.24,0.00,0.300,0,-68.4,74.5,0.0,0.0,-0.12,-0.34,240,240,-1,0.0,0.0,-0.5,1.1,0.00,-0.00,0.00,0.00,0.00,0.00,-0.03,0.32,98,-1,0
21.80,find,178.19,0.00,0.300,0,-68.4,74.5,0.0,0.0,-0.12,-0.34,240,240,-1,0.0,0.0,-0.5,1.0,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.07,0.35,98,-1,0
21.90,find,178.76,0.00,0.300,0,-68.4,74.4,0.0,0.0,-0.10,-0.37,240,240,-1,0.0,0.0,-0.4,0.9,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.09,0.37,98,-1,0
22.00,find,179.53,0.00,0.300,0,-68.4,74.4,0.0,0.0,-0.09,-0.38,240,240,-1,0.0,0.0,-0.4,0.8,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.09,0.37,98,-1,0
22.10,find,180.29,0.00,0.300,0,-68.4,74.4,0.0,0.0,-0.09,-0.38,240,240,-1,0.0,0.0,-0.4,0.7,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.11,0.38,98,-1,0
22.20,find,181.06,0.00,0.300,0,-68.4,74.3,0.0,0.0,-0.09,-0.40,240,240,-1,0.0,0.0,-0.3,0.6,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.12,0.39,98,-1,0
22.30,find,181.83,0.00,0.300,0,-68.4,74.3,0.0,0.0,-0.08,-0.40,240,240,-1,0.0,0.0,-0.3,0.5,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.12,0.39,98,-1,0
22.40,find,182.60,0.00,0.300,0,-68.4,74.3,0.0,0.0,-0.08,-0.40,240,240,-1,0.0,0.0,-0.3,0.4,-0.00,0.00,0.00,0.00,0.00,0.00,-0.13,0.39,98,-1,0
22.50,find,183.37,0.00,0.300,0,-68.5,74.2,0.0,0.0,-0.08,-0.40,240,240,-1,0.0,0.0,-0.2,0.3,-0.01,0.00,0.00,0.00,0.00,0.00,-0.13,0.39,98,-1,0
22.60,find,184.33,0.00,0.300,0,-68.5,74.1,0.0,0.0,-0.08,-0.40,240,240,-1,0.0,0.0,-0.2,0.3,-0.01,0.00,0.00,0.00,0.00,0.00,-0.13,0.39,98,-1,0
22.70,find,184.91,0.00,0.300,0,-68.5,74.1,0.0,0.0,-0.08,-0.40,240,240,-1,0.0,0.0,-0.1,0.2,-0.01,0.00,0.00,0.00,0.00,0.00,-0.13,0.38,98,-1,0
22.80,find,185.87,0.00,0.300,0,-68.5,74.1,0.0,0.0,-0.07,-0.39,240,240,-1,0.0,0.0,-0.1,0.1,-0.01,0.00,0.00,0.00,0.00,0.00,-0.13,0.37,98,-1,0
22.90,find,186.45,0.00,0.300,0,-68.5,74.0,0.0,0.0,-0.07,-0.38,240,240,-1,0.0,0.0,-0.0,-0.0,-0.01,0.00,0.00,0.00,0.00,0.00,-0.13,0.37,98,-1,0
23.00,find,187.23,0.00,0.300,0,-68.5,74.0,0.0,0.0,-0.07,-0.38,240,240,-1,0.0,0.0,0.0,-0.1,-0.01,0.01,0.00,0.00,0.00,0.00,-0.12,0.36,98,-1,0
23.10,find,188.20,0.00,0.300,0,-68.5,74.0,0.0,0.0,-0.07,-0.35,240,240,-1,0.0,0.0,0.1,-0.2,-0.01,0.01,0.00,0.00,0.00,0.00,-0.12,0.34,98,-1,0
23.20,find,188.78,0.00,0.300,0,-68.5,73.9,0.0,0.0,-0.07,-0.33,240,240,-1,0.0,0.0,0.1,-0.3,-0.01,0.01,0.00,0.00,0.00,0.00,-0.12,0.34,98,-1,0
23.30,find,189.56,0.00,0.300,0,-68.5,73.9,0.0,0.0,-0.07,-0.33,240,240,-1,0.0,0.0,0.2,-0.4,-0.02,0.01,0.00,0.00,0.00,0.00,-0.11,0.32,98,-1,0
23.40,find,190.34,0.00,0.300,0,-68.5,73.9,0.0,0.0,-0.07,-0.30,240,240,-1,0.0,0.0,0.3,-0.5,-0.02,0.01,0.00,0.00,0.00,0.00,-0.09,0.30,98,-1,0
23.50,find,191.12,0.00,0.300,0,-68.5,73.8,0.0,0.0,-0.06,-0.27,240,240,-1,0.0,0.0,0.3,-0.6,-0.02,0.01,0.00,0.00,0.00,0.00,-0.09,0.30,98,-1,0
23.60,find,191.90,0.00,0.300,0,-68.5,73.8,0.0,0.0,-0.06,-0.27,240,240,-1,0.0,0.0,0.4,-0.7,-0.02,0.01,0.00,0.00,0.00,0.00,-0.08,0.26,98,-1,0
23.70,find,192.68,0.00,0.300,0,-68.5,73.8,0.0,0.0,-0.06,-0.23,240,240,-1,0.0,0.0,0.5,-0.8,-0.02,0.01,0.00,0.00,0.00,0.00,-0.06,0.23,98,-1,0
