t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,77.50,272.50,0.378,1,2374.3,-3266.8,-4213.8,7579.3,0.00,0.00,234,234,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-2,0.0,-0.03,0.378,0.378,0.00,0,0,0,34.8,180.0,180.0,235.2,0.00,0,0.0,0.0
0.10,climb,77.50,272.50,0.642,1,2374.3,-3266.8,-4213.8,7579.3,0.00,0.00,234,234,-1,0.0,0.0,0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-4,0.0,-0.09,0.643,0.643,0.00,0,0,0,34.8,180.0,180.0,235.2,0.00,0,0.0,0.0
0.20,climb,77.50,272.50,0.917,1,2374.3,-3266.8,-4213.8,7579.3,0.00,0.00,234,234,-1,0.0,0.0,-0.0,0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-7,0.0,-0.15,0.919,0.919,0.00,0,0,0,34.8,180.0,180.0,235.2,0.00,0,0.0,0.0
0.30,climb,77.50,272.50,1.000,1,2374.3,-3266.8,-4213.8,7579.3,0.00,0.00,234,234,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-10,0.1,-0.21,1.000,1.000,0.00,0,0,0,34.8,180.0,180.0,235.2,0.00,0,0.4,-0.3
0.40,climb,77.54,272.46,1.000,1,2374.3,-3266.8,-4213.8,7579.3,0.00,0.00,234,234,-1,0.0,0.0,0.0,-0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-13,-2.1,-0.26,1.000,1.000,0.19,0,0,0,34.9,180.0,180.0,235.1,0.00,0,0.1,0.0
0.50,climb,77.70,272.30,1.000,1,2374.3,-3266.8,-4213.8,7579.3,0.00,0.00,234,234,-1,0.0,0.0,0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-16,-2.1,-0.29,1.000,1.000,1.20,0,0,0,34.9,180.0,180.0,235.1,0.00,0,0.1,0.0
0.60,climb,78.10,271.90,1.000,1,2374.3,-3266.8,-4213.8,7579.3,0.00,0.00,234,234,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-19,-5.5,-0.28,1.000,1.000,3.25,0,0,0,34.9,180.0,180.0,235.1,0.00,0,-0.3,0.1
0.70,climb,78.79,271.21,1.000,1,2374.3,-3266.8,-4213.8,7579.3,0.00,0.00,234,234,-1,0.0,0.0,-0.1,-0.0,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,-22,-11.3,-0.22,1.000,1.000,6.14,0,0,0,34.9,180.0,180.0,235.1,0.00,0,-0.8,0.1
0.80,climb,79.80,270.20,1.000,1,2374.3,-3266.8,-4213.8,7579.3,0.00,0.18,233,230,-1,0.0,0.0,-0.2,0.1,0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,84,-1,1,-25,-28.1,-0.10,1.000,1.000,9.32,0,26,0,39.4,179.9,179.8,230.6,0.00,0,-1.1,-1.6
0.90,climb,81.90,268.10,1.000,1,2374.3,-3266.8,-4213.8,7579.3,0.00,0.18,233,230,-1,0.0,0.0,-0.3,0.3,0.03,-0.02,0.00,0.00,0.00,0.00,0.11,-0.14,84,-1,1,-27,-34.9,0.02,1.000,1.000,12.47,0,26,0,39.4,179.9,179.8,230.6,0.00,0,-1.1,-2.0
1.00,climb,83.69,266.31,1.000,1,2374.3,-3266.8,-4213.8,7579.3,0.00,0.18,232,230,-1,0.0,0.0,-0.4,0.5,0.04,-0.01,0.00,0.00,0.00,0.00,0.11,-0.14,84,-1,1,-30,-34.9,0.10,1.000,1.000,15.59,0,26,0,39.4,179.9,179.8,230.6,0.00,0,-1.1,-2.0
1.10,climb,84.69,265.31,1.000,1,2374.3,-3266.8,-4213.8,7579.3,-0.09,0.18,232,230,-1,0.0,0.0,-0.4,0.6,0.03,-0.01,0.00,0.00,0.00,0.00,0.18,-0.08,84,-1,1,-32,-38.8,0.13,1.000,1.000,18.67,0,26,0,39.4,179.9,179.8,230.6,0.00,0,-0.6,-1.5
1.20,climb,86.94,263.06,1.000,1,2374.3,-3266.7,-4213.8,7579.2,-0.35,0.18,229,215,-1,0.0,0.0,-0.4,0.7,0.01,-0.00,0.00,0.00,0.00,0.00,0.25,-0.02,84,-1,1,-33,-36.4,0.13,1.000,1.000,21.73,0,26,0,53.7,180.1,180.1,216.3,0.00,0,0.1,1.2
1.30,climb,89.50,260.50,1.000,1,2374.2,-3266.7,-4213.8,7579.2,-0.44,0.18,227,215,-1,0.0,0.0,-0.4,0.5,-0.02,0.00,0.00,0.00,0.00,0.00,0.38,0.11,84,-1,1,-34,-31.4,0.05,1.000,1.000,24.75,0,26,0,53.7,180.1,180.1,216.3,0.00,0,0.3,2.8
1.40,climb,92.35,257.65,1.000,1,2374.2,-3266.7,-4213.7,7579.2,-0.44,0.18,226,215,-1,0.0,0.0,-0.3,0.2,-0.04,0.00,0.00,0.00,0.00,0.00,0.44,0.18,84,-1,1,-35,-31.4,-0.07,1.000,1.000,27.74,0,26,0,53.7,180.1,180.1,216.3,0.00,0,0.3,2.8
